NodeName	NodeID	Regulation	Score	Correct	Incorrect	Ambiguous	p-value	Enrichment p-value
FGF1	1136	-1	10	13	3	18	0.0119731380032941	1
FGF4	1138	-1	10	13	3	18	0.0119731380032941	1
FGF7	1139	-1	10	13	3	18	0.0119731380032941	1
FGF8	1140	-1	10	13	3	18	0.0119731380032941	1
FGF9	1141	-1	10	13	3	18	0.0119731380032941	1
FGF10	1142	-1	10	13	3	18	0.0119731380032941	1
VEGFB	1144	-1	10	13	3	18	0.0119731380032941	1
EFNA2	1146	-1	10	13	3	18	0.0119731380032941	1
EFNA5	1147	-1	10	13	3	18	0.0119731380032941	1
EFNA3	1149	-1	10	13	3	18	0.0119731380032941	1
EFNA4	1150	-1	10	13	3	18	0.0119731380032941	1
ANGPT2	1155	-1	10	13	3	18	0.0119731380032941	1
ANGPT1	1156	-1	10	13	3	18	0.0119731380032941	1
ANGPT4	1157	-1	10	13	3	18	0.0119731380032941	1
LAMTOR3	1226	-1	10	18	8	8	0.0415472481468284	1
ACVR1C	1231	-1	10	18	8	6	0.0404994334961074	1
SMAD5	1283	-1	10	15	5	12	0.0208446127417689	1
ACTR2	1312	-1	10	17	7	1	0.0350309724703889	1
PDGFD	1347	-1	10	13	3	18	0.0119731380032941	1
FGF6	1349	-1	10	13	3	18	0.0119731380032941	1
FGF17	1350	-1	10	13	3	18	0.0119731380032941	1
FGF18	1351	-1	10	13	3	18	0.0119731380032941	1
FGF22	1352	-1	10	13	3	18	0.0119731380032941	1
NTF3	1359	-1	10	13	3	18	0.0119731380032941	1
INHBB	1436	-1	10	17	7	3	0.0350309724703889	1
EREG	1501	-1	10	13	3	18	0.0119731380032941	1
VEGFA	1505	-1	10	13	3	18	0.0119731380032941	1
VEGFC	1506	-1	10	13	3	18	0.0119731380032941	1
VEGFD	1507	-1	10	13	3	18	0.0119731380032941	1
NTF4	1573	-1	10	13	3	18	0.0119731380032941	1
RAPGEF2	1670	-1	10	18	8	8	0.0415472481468284	1
RUNX2	2061	-1	10	15	5	12	0.0230499369828341	1
CTGF	2257	-1	10	16	6	12	0.0292636161444608	1
TLE2	2266	-1	10	12	2	6	0.00701280872433594	1
EIF2S1	2451	-1	10	17	7	5	0.0334843553382927	1
FGF5	2563	-1	10	13	3	18	0.0119731380032941	1
FGF16	2582	-1	10	13	3	18	0.0119731380032941	1
FGF21	2583	-1	10	13	3	18	0.0119731380032941	1
FGF20	2584	-1	10	13	3	18	0.0119731380032941	1
FGF23	2585	-1	10	13	3	18	0.0119731380032941	1
PGF	2586	-1	10	13	3	18	0.0119731380032941	1
KAT6B	2635	-1	10	15	5	7	0.0230499369828341	1
KPNB1	2645	-1	10	18	8	6	0.0415472481468284	1
KLK3	3009	-1	10	13	3	15	0.0120875448910549	1
CSNK1G3	3031	-1	10	15	5	14	0.0232203358917577	1
NUP98	3083	-1	10	17	7	0	0.0355525316966682	1
CITED1	3156	-1	10	15	5	12	0.0208446127417689	1
RUVBL1	3287	-1	10	16	6	6	0.0292636161444608	1
FGFBP1	3507	-1	10	13	3	18	0.0119731380032941	1
EIF4EBP2	304	1	9	16	7	1	0.051372140592249	1
EGLN3	485	1	9	13	4	13	0.026658496748067	1
EGLN2	486	1	9	13	4	13	0.026658496748067	1
SIRT1	498	1	9	15	6	13	0.0419939538960933	1
ERCC6	705	1	9	12	3	19	0.0196367079075778	1
RPS19BP1	773	1	9	15	6	10	0.0419939538960933	1
LIF	1001	1	9	12	3	19	0.0191881588793665	1
TGIF1	1294	1	9	16	7	9	0.0504497871183695	1
RAP1GAP	1394	1	9	18	9	7	0.066797630908431	1
SIPA1	1695	1	9	18	9	7	0.066797630908431	1
ARFGAP1	1696	1	9	17	8	6	0.0594253029662932	1
NFKBIE	1763	1	9	14	5	15	0.0323904038215845	1
RANBP9	1974	1	9	12	3	4	0.0191881588793665	1
TET2	2194	1	9	13	4	13	0.0273048633781038	1
WT1	2344	1	9	13	4	17	0.0273048633781038	1
UCHL1	2487	1	9	17	8	9	0.0594253029662932	1
HIC1	2606	1	9	16	7	10	0.0504497871183695	1
ASAP1	2804	1	9	17	8	6	0.0594253029662932	1
KLK6	3025	1	9	17	8	9	0.0594253029662932	1
FBLN1	3095	1	9	14	5	14	0.0353878265746251	1
CCAR2	3179	1	9	15	6	10	0.0419939538960933	1
KRIT1	3380	1	9	18	9	7	0.066797630908431	1
ARFIP1	3519	1	9	17	8	6	0.0594253029662932	1
OS9	55	-1	9	13	4	13	0.026658496748067	1
TUB	114	-1	9	18	9	7	0.066797630908431	1
FOXI1	123	-1	9	13	4	6	0.0265030084413241	1
FGF3	124	-1	9	13	4	17	0.0273048633781038	1
E2F1	137	-1	9	11	2	21	0.0124237140366172	1
NPAS2	147	-1	9	14	5	11	0.0311812517787303	1
ATAD2	148	-1	9	14	5	15	0.0323904038215845	1
POU4F3	205	-1	9	14	5	15	0.0340903036319489	1
EIF4EBP3	306	-1	9	16	7	1	0.051372140592249	1
HIF1A	408	-1	9	13	4	17	0.026658496748067	1
HMGB1	478	-1	9	12	3	19	0.0196367079075778	1
EGLN1	484	-1	9	13	4	13	0.026658496748067	1
LTBR	551	-1	9	14	5	15	0.0348674002552622	1
NGF	575	-1	9	13	4	17	0.0265030084413241	1
DDX58	593	-1	9	13	4	16	0.0273762449339285	1
NPAT	686	-1	9	13	4	13	0.0251006145203754	1
TIPIN	687	-1	9	14	5	11	0.0311812517787303	1
TLR2	703	-1	9	13	4	17	0.026658496748067	1
USP9X	737	-1	9	14	5	14	0.0334853196716747	1
ARAF	840	-1	9	18	9	7	0.066797630908431	1
FASLG	907	-1	9	14	5	15	0.0323904038215845	1
CCNA1	990	-1	9	12	3	18	0.0197604358919795	1
IL20	1114	-1	9	12	3	6	0.0196367079075778	1
IL26	1115	-1	9	12	3	6	0.0196367079075778	1
IL19	1116	-1	9	12	3	6	0.0196367079075778	1
GPC3	1118	-1	9	13	4	17	0.0273762449339285	1
PDGFB	1135	-1	9	12	3	19	0.0196367079075778	1
EFNA1	1145	-1	9	12	3	19	0.0191881588793665	1
SHC1	1212	-1	9	17	8	9	0.0594253029662932	1
MKNK2	1251	-1	9	16	7	1	0.051372140592249	1
DYRK1A	1267	-1	9	15	6	13	0.0417615304787644	1
EIF4E	1268	-1	9	17	8	7	0.0587388205686322	1
GDF11	1313	-1	9	16	7	2	0.051372140592249	1
NODAL	1317	-1	9	16	7	2	0.051372140592249	1
IFNL1	1328	-1	9	12	3	6	0.0196367079075778	1
IFNL2	1329	-1	9	12	3	6	0.0196367079075778	1
IFNL3	1330	-1	9	12	3	6	0.0196367079075778	1
FLT4	1354	-1	9	12	3	19	0.0162316199309994	1
MST1R	1355	-1	9	15	6	13	0.0417615304787644	1
BDNF	1357	-1	9	14	5	15	0.0340903036319489	1
INHA	1437	-1	9	16	7	2	0.051372140592249	1
RAP1A	1634	-1	9	18	9	7	0.066797630908431	1
CARD14	1638	-1	9	16	7	1	0.051372140592249	1
PSD3	1682	-1	9	17	8	6	0.0594253029662932	1
ARFGEF2	1693	-1	9	17	8	6	0.0594253029662932	1
FN1	1694	-1	9	14	5	15	0.0353878265746251	1
PRKAA2	1839	-1	9	18	9	7	0.066797630908431	1
ACVR2A	1845	-1	9	16	7	2	0.0504497871183695	1
PRKAG1	1853	-1	9	18	9	7	0.066797630908431	1
TFAP4	2015	-1	9	16	7	10	0.0285012551477989	1
RWDD3	2064	-1	9	13	4	13	0.026658496748067	1
ASH2L	2277	-1	9	15	6	5	0.0398640675120534	1
PABPC1	2478	-1	9	16	7	1	0.051372140592249	1
DIAPH1	2544	-1	9	14	5	14	0.0353878265746251	1
HSPG2	2616	-1	9	13	4	17	0.0273048633781038	1
DLK1	2681	-1	9	14	5	14	0.0353878265746251	1
PAWR	2745	-1	9	13	4	13	0.0273048633781038	1
IL2RA	2836	-1	9	10	1	23	0.00660644563083588	1
PLG	2839	-1	9	16	7	11	0.05146518116319	1
EIF4G1	2977	-1	9	16	7	1	0.051372140592249	1
NAA10	3015	-1	9	13	4	13	0.026658496748067	1
SNCA	3074	-1	9	17	8	9	0.0594253029662932	1
TMEM173	3239	-1	9	13	4	15	0.0251006145203754	1
EIF4A2	3244	-1	9	16	7	1	0.051372140592249	1
TPPP	3284	-1	9	17	8	9	0.0594253029662932	1
ANXA2	3359	-1	9	17	8	8	0.0594253029662932	1
ARID3A	3390	-1	9	11	2	20	0.0124237140366172	1
CYTH1	3518	-1	9	17	8	6	0.0594253029662932	1
KLF6	353	1	8	12	4	13	0.0425936027328943	1
SMYD2	433	1	8	12	4	18	0.0425936027328943	1
HTRA2	454	1	8	17	9	7	0.0925089469939551	1
SIRT7	591	1	8	12	4	18	0.0425936027328943	1
EIF2AK1	594	1	8	13	5	4	0.0472374188132222	1
EIF2AK3	596	1	8	12	4	17	0.0401312062742863	1
JARID2	613	1	8	12	4	3	0.0418347311665384	1
DTL	752	1	8	12	4	13	0.0425936027328943	1
GNRH1	815	1	8	13	5	16	0.0530586909207263	1
GNL3	912	1	8	12	4	18	0.0425936027328943	1
RCHY1	942	1	8	12	4	18	0.0425936027328943	1
NKD1	1289	1	8	13	5	14	0.0500526650369277	1
ROCK2	1657	1	8	12	4	18	0.0205230919785323	1
PROKR1	1719	1	8	13	5	4	0.0472374188132222	1
NLRC4	1789	1	8	13	5	16	0.052066054920336	1
PSTPIP1	1906	1	8	16	8	8	0.0831344436741125	1
RNF146	2008	1	8	14	6	13	0.0635682439104123	1
TNKS2	2221	1	8	14	6	13	0.0635682439104123	1
TNKS	2222	1	8	14	6	13	0.0635682439104123	1
TRIM21	2235	1	8	12	4	13	0.0425936027328943	1
CDC14A	2260	1	8	12	4	18	0.0425936027328943	1
KHSRP	2637	1	8	13	5	14	0.0500526650369277	1
PDHX	2752	1	8	15	7	7	0.0659643524969725	1
PLD1	2806	1	8	16	8	8	0.0831344436741125	1
SERPINE1	2931	1	8	16	8	10	0.0831344436741125	1
MED1	3082	1	8	12	4	18	0.0425936027328943	1
SMG9	3265	1	8	12	4	13	0.0425936027328943	1
SIKE1	3269	1	8	10	2	17	0.0214909274704711	1
HNRNPUL1	3277	1	8	12	4	18	0.0425936027328943	1
TERF1	3332	1	8	13	5	11	0.0520150834683901	1
MTA2	3462	1	8	12	4	18	0.0425936027328943	1
SNCB	3536	1	8	17	9	8	0.0925089469939551	1
SIX1	108	-1	8	13	5	16	0.0520150834683901	1
GATA3	118	-1	8	15	7	12	0.0691164071461391	1
TP53	132	-1	8	12	4	18	0.0425936027328943	1
ATM	133	-1	8	14	6	14	0.0610579651832231	1
MYCN	134	-1	8	12	4	18	0.0425936027328943	1
TP53BP1	162	-1	8	13	5	16	0.0520150834683901	1
SMG1	176	-1	8	12	4	18	0.0425936027328943	1
IKBKE	227	-1	8	10	2	22	0.0214909274704711	1
PAX6	236	-1	8	12	4	18	0.0409222343886681	1
MAP3K14	308	-1	8	17	9	8	0.0925089469939551	1
KAT8	327	-1	8	12	4	18	0.0425936027328943	1
TP73	343	-1	8	12	4	18	0.0375628731103207	1
MAVS	400	-1	8	11	3	20	0.0320047532598732	1
MAP2K2	430	-1	8	16	8	10	0.0831344436741125	1
KMT2E	442	-1	8	16	8	8	0.0831826370188818	1
SETD7	446	-1	8	12	4	18	0.0425936027328943	1
KMT5A	449	-1	8	12	4	18	0.0425936027328943	1
PAXIP1	493	-1	8	13	5	16	0.052066054920336	1
PER1	495	-1	8	14	6	14	0.0610579651832231	1
TIMELESS	496	-1	8	14	6	14	0.0610579651832231	1
SSBP1	497	-1	8	12	4	18	0.0425936027328943	1
PML	519	-1	8	13	5	16	0.0472374188132222	1
TNFSF14	546	-1	8	13	5	14	0.053106067792026	1
TNFSF13B	548	-1	8	17	9	7	0.0925089469939551	1
LTB	550	-1	8	13	5	14	0.053106067792026	1
CSNK1D	608	-1	8	13	5	16	0.053106067792026	1
APEX1	644	-1	8	12	4	18	0.0409222343886681	1
BLM	646	-1	8	13	5	16	0.0520150834683901	1
HMGN1	652	-1	8	15	7	12	0.0718344692291041	1
ACTL6A	659	-1	8	14	6	14	0.0610579651832231	1
HINFP	682	-1	8	13	5	16	0.052066054920336	1
RECQL4	683	-1	8	12	4	13	0.0409222343886681	1
WRN	684	-1	8	12	4	18	0.0425936027328943	1
PMS2	689	-1	8	12	4	14	0.0375628731103207	1
TELO2	720	-1	8	13	5	16	0.0462554826558983	1
PTTG1	776	-1	8	12	4	18	0.0425936027328943	1
HIST2H3C	869	-1	8	13	5	11	0.0520150834683901	1
HIST3H3	870	-1	8	13	5	11	0.0520150834683901	1
MARK1	886	-1	8	13	5	14	0.0500526650369277	1
ERCC5	887	-1	8	13	5	13	0.0530586909207263	1
HIST1H4E	905	-1	8	13	5	11	0.0520150834683901	1
NRF1	911	-1	8	13	5	4	0.0472374188132222	1
TYK2	930	-1	8	11	3	20	0.0314141646863812	1
PPP1R13B	946	-1	8	12	4	18	0.0425936027328943	1
WRAP53	947	-1	8	12	4	18	0.0425936027328943	1
HTATIP2	951	-1	8	12	4	18	0.0425936027328943	1
UBR2	968	-1	8	12	4	1	0.0409222343886681	1
FEN1	980	-1	8	12	4	13	0.0409222343886681	1
UBR1	983	-1	8	12	4	1	0.0409222343886681	1
VAV1	1006	-1	8	16	8	10	0.0831344436741125	1
ZFYVE9	1069	-1	8	19	11	3	0.107692570018333	1
IL20RA	1087	-1	8	12	4	18	0.0423217657062742	1
IL22RA1	1088	-1	8	12	4	18	0.0423217657062742	1
WWOX	1126	-1	8	12	4	16	0.0409222343886681	1
PEA15	1202	-1	8	17	9	8	0.0925089469939551	1
IL10RB	1203	-1	8	12	4	18	0.0423217657062742	1
MAP4K4	1217	-1	8	16	8	10	0.0831826370188818	1
DVL3	1225	-1	8	13	5	16	0.0500526650369277	1
MKNK1	1250	-1	8	16	8	7	0.0806158447970821	1
IL20RB	1282	-1	8	12	4	18	0.0423217657062742	1
IFNLR1	1291	-1	8	12	4	18	0.0423217657062742	1
LRRFIP2	1345	-1	8	13	5	14	0.0500526650369277	1
CAMP	1421	-1	8	12	4	18	0.0418347311665384	1
ARF1	1593	-1	8	17	9	7	0.0925089469939551	1
IQGAP1	1623	-1	8	17	9	8	0.0925089469939551	1
CAMK4	1639	-1	8	14	6	14	0.0632204360315457	1
RBP1	1649	-1	8	16	8	10	0.0823219420200165	1
RAPGEF1	1663	-1	8	16	8	10	0.0831344436741125	1
PTK2B	1674	-1	8	13	5	16	0.053106067792026	1
CYTH2	1681	-1	8	17	9	7	0.0925089469939551	1
RAPGEF3	1687	-1	8	16	8	10	0.0831344436741125	1
EIF5	1720	-1	8	13	5	4	0.0472374188132222	1
PPP3CA	1826	-1	8	16	8	10	0.0831344436741125	1
PTP4A3	1921	-1	8	17	9	8	0.0925089469939551	1
RIT2	2002	-1	8	15	7	11	0.0729886586329298	1
RNF4	2010	-1	8	13	5	15	0.0472374188132222	1
USP6	2067	-1	8	17	9	7	0.0925089469939551	1
CDKN2AIP	2112	-1	8	12	4	18	0.0425936027328943	1
RPL5	2133	-1	8	12	4	14	0.0375628731103207	1
STK17A	2165	-1	8	12	4	18	0.0425936027328943	1
GMPS	2192	-1	8	12	4	18	0.0425936027328943	1
TFAP2B	2196	-1	8	12	4	18	0.0425936027328943	1
MMP9	2210	-1	8	16	8	10	0.0831344436741125	1
TOPORS	2223	-1	8	13	5	16	0.0520150834683901	1
TP53RK	2228	-1	8	12	4	18	0.0425936027328943	1
UBE2A	2248	-1	8	12	4	15	0.0418347311665384	1
DNM2	2275	-1	8	16	8	10	0.0831344436741125	1
USP10	2354	-1	8	12	4	18	0.0425936027328943	1
ZFP91	2624	-1	8	17	9	7	0.0925089469939551	1
MSH6	2695	-1	8	13	5	11	0.0520150834683901	1
ASAP2	2789	-1	8	17	9	7	0.0925089469939551	1
INHBC	2883	-1	8	15	7	3	0.07325370180369	1
PLAT	2924	-1	8	17	9	8	0.0925089469939551	1
RNASE2	2928	-1	8	12	4	16	0.0423217657062742	1
HIPK4	3003	-1	8	12	4	18	0.0425936027328943	1
KLK2	3011	-1	8	16	8	6	0.0831344436741125	1
E4F1	3012	-1	8	12	4	18	0.0425936027328943	1
CDS1	3024	-1	8	12	4	18	0.0425936027328943	1
F11R	3041	-1	8	17	9	8	0.0925089469939551	1
PLD2	3042	-1	8	17	9	8	0.0925089469939551	1
ARF6	3043	-1	8	17	9	8	0.0925089469939551	1
NPY4R	3052	-1	8	13	5	4	0.0472374188132222	1
TERF2	3085	-1	8	13	5	11	0.0520150834683901	1
CD19	3088	-1	8	16	8	10	0.0831344436741125	1
RARRES3	3119	-1	8	11	3	16	0.0320047532598732	1
EIF2B1	3129	-1	8	13	5	4	0.0472374188132222	1
XPO5	3131	-1	8	15	7	5	0.0714722677715779	1
UBE2D1	3158	-1	8	14	6	6	0.0628826784684637	1
IFI16	3177	-1	8	12	4	18	0.0425936027328943	1
EIF1AX	3182	-1	8	13	5	4	0.0472374188132222	1
RASGRP2	3197	-1	8	17	9	8	0.0918020485510361	1
HFE	3248	-1	8	9	1	2	0.0115383408066335	1
MSX1	3250	-1	8	12	4	18	0.0425936027328943	1
S100B	3266	-1	8	17	9	7	0.0925089469939551	1
RMI1	3278	-1	8	13	5	11	0.0520150834683901	1
HIPK3	3336	-1	8	12	4	18	0.0425936027328943	1
CABLES2	3395	-1	8	12	4	18	0.0425936027328943	1
ING5	3396	-1	8	12	4	18	0.0425936027328943	1
ASAP3	3501	-1	8	17	9	7	0.0925089469939551	1
GABARAP	43	1	7	14	7	12	0.103133714159656	1
CDKN1A	131	1	7	14	7	13	0.101482549173903	1
BCL6	474	1	7	11	4	19	0.0646678382651629	1
NKIRAS2	573	1	7	11	4	7	0.0646678382651629	1
TOP1	719	1	7	10	3	7	0.0492934228182063	1
NOL3	774	1	7	12	5	17	0.0755645277540634	1
PADI4	787	1	7	13	6	13	0.09158442085136	1
NEUROD1	797	1	7	12	5	17	0.0755645277540634	1
NPM1	800	1	7	13	6	15	0.09158442085136	1
PKMYT1	825	1	7	14	7	13	0.0952157357991854	1
MAP2K7	937	1	7	15	8	11	0.0956380640673044	1
PPP1R13L	945	1	7	13	6	15	0.09158442085136	1
RSF1	977	1	7	14	7	11	0.101482549173903	1
SKI	1085	1	7	15	8	10	0.114041945787947	1
MAP3K13	1255	1	7	15	8	11	0.0956380640673044	1
NFKBIB	1422	1	7	14	7	11	0.101482549173903	1
CXCL13	1493	1	7	13	6	15	0.0914013797804892	1
PPP3R1	1650	1	7	13	6	15	0.0875811344843268	1
SYK	1713	1	7	14	7	13	0.0634859836727994	1
KHDRBS2	1732	1	7	15	8	9	0.112151918175348	1
PTPN5	1735	1	7	12	5	17	0.0722563826029153	1
PRKCH	1871	1	7	12	5	17	0.0734120363645517	1
PTPRE	1942	1	7	16	9	9	0.125369477187983	1
FBXO11	2031	1	7	11	4	19	0.0652785735414363	1
DACT1	2033	1	7	14	7	12	0.103133714159656	1
CDK3	2098	1	7	14	7	13	0.0906803190669771	1
SRGAP3	2150	1	7	14	7	13	0.103707022912667	1
PATZ1	2201	1	7	12	5	13	0.0722563826029153	1
ARHGAP4	2367	1	7	14	7	13	0.103707022912667	1
ARHGAP9	2371	1	7	14	7	13	0.103707022912667	1
ARHGAP12	2375	1	7	14	7	13	0.103707022912667	1
ARHGAP15	2376	1	7	14	7	13	0.103707022912667	1
ARHGAP27	2383	1	7	14	7	13	0.103707022912667	1
ARHGAP33	2388	1	7	14	7	13	0.103707022912667	1
ARHGAP44	2392	1	7	14	7	13	0.103707022912667	1
CHN2	2394	1	7	14	7	13	0.103707022912667	1
FAM13A	2395	1	7	14	7	13	0.103707022912667	1
SH3BP1	2400	1	7	14	7	13	0.103707022912667	1
SYDE2	2405	1	7	14	7	13	0.103707022912667	1
ABR	2407	1	7	14	7	13	0.103707022912667	1
IRF2BP1	2627	1	7	13	6	1	0.0914013797804892	1
JAZF1	2633	1	7	12	5	9	0.0777687953011674	1
LRP1B	2654	1	7	14	7	12	0.103133714159656	1
NME1	2692	1	7	16	9	8	0.12557355543099	1
NDN	2708	1	7	11	4	19	0.0646678382651629	1
ARHGAP24	2790	1	7	14	7	13	0.103707022912667	1
TF	2855	1	7	13	6	12	0.09158442085136	1
MYT1	3005	1	7	14	7	13	0.0952157357991854	1
WEE2	3020	1	7	14	7	13	0.0952157357991854	1
CFI	3063	1	7	10	3	2	0.0509307800810556	1
TIMP3	3068	1	7	17	10	6	0.133563455367361	1
UBE3A	3080	1	7	11	4	19	0.0646678382651629	1
NCF2	3097	1	7	14	7	13	0.103707022912667	1
KHDRBS1	3111	1	7	15	8	9	0.112151918175348	1
BCCIP	3128	1	7	14	7	11	0.101482549173903	1
PARK7	3130	1	7	14	7	13	0.103133714159656	1
UNC5CL	3147	1	7	14	7	11	0.101482549173903	1
TIMP1	3168	1	7	17	10	6	0.133563455367361	1
CD79B	3220	1	7	14	7	13	0.0634859836727994	1
FCER1G	3231	1	7	14	7	13	0.0634859836727994	1
GZMM	3249	1	7	13	6	13	0.09158442085136	1
TBC1D15	3294	1	7	9	2	6	0.0363698595405911	1
NR2C2AP	3308	1	7	12	5	9	0.0777687953011674	1
DNTTIP1	3338	1	7	10	3	7	0.0492934228182063	1
FMOD	3394	1	7	15	8	11	0.114772944322702	1
HACD3	3427	1	7	14	7	13	0.103707022912667	1
RECK	3470	1	7	15	8	7	0.114943857492514	1
RACK1	76	-1	7	16	9	9	0.119158838028737	1
CHUK	126	-1	7	13	6	15	0.0914013797804892	1
CDK1	130	-1	7	14	7	13	0.0952157357991854	1
MDC1	156	-1	7	16	9	9	0.12557355543099	1
TIAM1	183	-1	7	14	7	13	0.103707022912667	1
PKNOX1	237	-1	7	9	2	9	0.0359895542822369	1
MAP3K8	302	-1	7	15	8	11	0.114041945787947	1
NFKB1	314	-1	7	14	7	13	0.101482549173903	1
TRAF2	341	-1	7	11	4	19	0.0646678382651629	1
TICAM1	347	-1	7	11	4	19	0.0652785735414363	1
IRF3	350	-1	7	13	6	15	0.0904562066957931	1
CREBBP	392	-1	7	15	8	11	0.112151918175348	1
ABL2	414	-1	7	14	7	13	0.0788846758086583	1
EIF4G2	470	-1	7	15	8	11	0.101066073889519	1
SP1	475	-1	7	12	5	17	0.0722563826029153	1
ZBTB4	536	-1	7	14	7	11	0.101482549173903	1
DDX5	537	-1	7	12	5	17	0.0777687953011674	1
NRG1	554	-1	7	10	3	21	0.0507955604336407	1
CD40	555	-1	7	8	1	25	0.0214480092528873	1
MCPH1	649	-1	7	12	5	16	0.0755645277540634	1
ADRM1	655	-1	7	15	8	6	0.114041945787947	1
TLR7	727	-1	7	13	6	14	0.09158442085136	1
GFI1B	745	-1	7	14	7	11	0.101482549173903	1
CTSL	790	-1	7	7	0	26	0.00790189814580061	1
NFYA	819	-1	7	12	5	16	0.0722563826029153	1
TRIM25	829	-1	7	13	6	14	0.060552534065106	1
BRAF	841	-1	7	14	7	13	0.101482549173903	1
TGFB1	876	-1	7	15	8	11	0.114772944322702	1
TNF	879	-1	7	15	8	11	0.114041945787947	1
RPA1	881	-1	7	11	4	14	0.0646678382651629	1
RAC1	936	-1	7	14	7	13	0.103707022912667	1
TP53BP2	944	-1	7	12	5	17	0.0787889596408811	1
NDP	1021	-1	7	12	5	13	0.0777687953011674	1
ANKRD6	1129	-1	7	14	7	12	0.103133714159656	1
DVL2	1130	-1	7	14	7	13	0.103133714159656	1
FGF2	1137	-1	7	13	6	15	0.0914013797804892	1
RARA	1171	-1	7	16	9	9	0.125369477187983	1
PRDX1	1197	-1	7	12	5	17	0.0787889596408811	1
KSR1	1253	-1	7	16	9	9	0.12557355543099	1
RNF111	1285	-1	7	14	7	13	0.103133714159656	1
