"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-1266738","R-HSA-1266738","Developmental Biology","25/71","397/2914",2.62953610394312e-06,8.70668621083387e-05,5.64350731080189e-05,"CREBBP/CTNNB1/E2F1/PAX6/SMAD3/SMAD4/STAT3/MAPK1/MAPK14/MAPK3/PRKACA/FGFR1/RELA/CSNK2A1/EP300/GSK3B/SMAD2/NOTCH1/EGFR/NR2F2/SREBF2/MEF2A/CEBPA/FOXO3/TFDP1",25
"R-HSA-400253","R-HSA-400253","Circadian Clock","9/71","52/2914",2.88053485966753e-06,8.87479740760085e-05,5.7524737700274e-05,"CREBBP/PPP1CC/EP300/PER2/PPP1CA/SIRT1/NR3C1/BHLHE40/HIF1A",9
"R-HSA-2173789","R-HSA-2173789","TGF-beta receptor signaling activates SMADs","7/71","28/2914",2.97811993543653e-06,8.87479740760085e-05,5.7524737700274e-05,"PPP1CC/PPP1R15A/SMAD3/SMAD4/SMAD2/PPP1CA/SMAD7",7
"R-HSA-9006936","R-HSA-9006936","Signaling by TGF-beta family members","11/71","86/2914",4.6752898315851e-06,0.000132689178077367,8.60065848717659e-05,"PPP1CC/PPP1R15A/SMAD3/SMAD4/HDAC1/SP1/SMAD2/PPP1CA/SMAD7/JUNB/TFDP1",11
"R-HSA-157118","R-HSA-157118","Signaling by NOTCH","12/71","104/2914",4.98335378906578e-06,0.000135003584467418,8.75067387840737e-05,"CREBBP/E2F1/SMAD3/TP53/HDAC1/EP300/STAT1/NOTCH1/EGFR/IKZF1/HIF1A/TFDP1",12
"R-HSA-2173788","R-HSA-2173788","Downregulation of TGF-beta receptor signaling","6/71","22/2914",9.27136217990521e-06,0.000240249211270587,0.000155724939131589,"PPP1CC/PPP1R15A/SMAD3/SMAD2/PPP1CA/SMAD7",6
"R-HSA-1912408","R-HSA-1912408","Pre-NOTCH Transcription and Translation","6/71","23/2914",1.23037536426338e-05,0.000305543215458738,0.000198047262580991,"CREBBP/E2F1/TP53/EP300/NOTCH1/TFDP1",6
"R-HSA-198725","R-HSA-198725","Nuclear Events (kinase and transcription factor activation)","6/71","24/2914",1.60913584755334e-05,0.000360930276140898,0.00023394809492001,"MAPK1/MAPK14/MAPK3/PPP2CA/ATF1/MEF2A",6
"R-HSA-8941326","R-HSA-8941326","RUNX2 regulates bone development","6/71","24/2914",1.60913584755334e-05,0.000360930276140898,0.00023394809492001,"SMAD4/MAPK1/MAPK3/AR/MAF/RUNX2",6
"R-HSA-5689880","R-HSA-5689880","Ub-specific processing proteases","10/71","80/2914",1.63508682144366e-05,0.000360930276140898,0.00023394809492001,"SMAD3/SMAD4/TP53/SKP2/SMAD2/SMAD7/AR/FOXO4/HIF1A/GATA3",10
"R-HSA-449147","R-HSA-449147","Signaling by Interleukins","21/71","332/2914",2.11275920842741e-05,0.000449715888650977,0.000291497229132654,"CASP1/SMAD3/STAT3/TP53/MAPK1/MAPK14/MAPK3/PRKACA/RELA/SYK/STAT1/CASP3/LCK/PPP2CA/ATF1/JUNB/MEF2A/HIF1A/FOXO3/GATA3/POU2F1",21
"R-HSA-8939902","R-HSA-8939902","Regulation of RUNX2 expression and activity","6/71","26/2914",2.6482487706465e-05,0.000544260781829419,0.000352779418812075,"SKP2/GSK3B/STAT1/ESR1/NR3C1/RUNX2",6
"R-HSA-8878159","R-HSA-8878159","Transcriptional regulation by RUNX3","8/71","53/2914",3.07316962138118e-05,0.000599851858192824,0.00038881249020976,"CREBBP/CTNNB1/SMAD3/SMAD4/TP53/EP300/NOTCH1/FOXO3",8
"R-HSA-5688426","R-HSA-5688426","Deubiquitination","12/71","124/2914",3.12003483288214e-05,0.000599851858192824,0.00038881249020976,"SMAD3/SMAD4/TP53/SKP2/EP300/SMAD2/SMAD7/AR/ESR1/FOXO4/HIF1A/GATA3",12
"R-HSA-69278","R-HSA-69278","Cell Cycle, Mitotic","15/71","191/2914",3.57151036901596e-05,0.000665193806229223,0.000431165889943703,"E2F1/MAX/PPP1CC/TP53/MAPK1/MAPK3/PRKACA/HDAC1/SKP2/CSNK2A1/EP300/GSK3B/PPP2CA/MYBL2/TFDP1",15
"R-HSA-1257604","R-HSA-1257604","PIP3 activates AKT signaling","14/71","172/2914",4.56959690757622e-05,0.000825296896034978,0.00053494164755358,"NR4A1/TP53/MAPK1/MAPK3/FGFR1/HDAC1/CSNK2A1/GSK3B/EGFR/ESR1/LCK/PPP2CA/FOXO4/FOXO3",14
"R-HSA-9013508","R-HSA-9013508","NOTCH3 Intracellular Domain Regulates Transcription","5/71","18/2914",4.99022135204494e-05,0.000874756448770231,0.000567000382724611,"CREBBP/EP300/STAT1/NOTCH1/IKZF1",5
"R-HSA-1912422","R-HSA-1912422","Pre-NOTCH Expression and Processing","6/71","29/2914",5.15670796168529e-05,0.000878113698618409,0.000569176487801053,"CREBBP/E2F1/TP53/EP300/NOTCH1/TFDP1",6
"R-HSA-1362300","R-HSA-1362300","Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1","4/71","10/2914",6.08818284231531e-05,0.00096593486959719,0.000626100489477514,"E2F1/HDAC1/MYBL2/TFDP1",4
"R-HSA-1643685","R-HSA-1643685","Disease","24/71","443/2914",6.25160781885119e-05,0.00096593486959719,0.000626100489477514,"CREBBP/CTNNB1/NR4A1/SMAD3/SMAD4/STAT3/MAPK1/MAPK3/PRKACA/FGFR1/HDAC1/RELA/EP300/GSK3B/SMAD2/STAT1/NOTCH1/EGFR/ESR1/LCK/PPP2CA/FOXO4/TBP/FOXO3",24
"R-HSA-450282","R-HSA-450282","MAPK targets/ Nuclear events mediated by MAP kinases","6/71","30/2914",6.32275515739702e-05,0.00096593486959719,0.000626100489477514,"MAPK1/MAPK14/MAPK3/PPP2CA/ATF1/MEF2A",6
"R-HSA-9006925","R-HSA-9006925","Intracellular signaling by second messengers","15/71","201/2914",6.53043381108068e-05,0.00096593486959719,0.000626100489477514,"NR4A1/TP53/MAPK1/MAPK3/PRKACA/FGFR1/HDAC1/CSNK2A1/GSK3B/EGFR/ESR1/LCK/PPP2CA/FOXO4/FOXO3",15
"R-HSA-1538133","R-HSA-1538133","G0 and Early G1","5/71","19/2914",6.6448539687055e-05,0.00096593486959719,0.000626100489477514,"E2F1/MAX/HDAC1/MYBL2/TFDP1",5
"R-HSA-8940973","R-HSA-8940973","RUNX2 regulates osteoblast differentiation","5/71","19/2914",6.6448539687055e-05,0.00096593486959719,0.000626100489477514,"MAPK1/MAPK3/AR/MAF/RUNX2",5
"R-HSA-445144","R-HSA-445144","Signal transduction by L1","5/71","20/2914",8.69294050360756e-05,0.00123356965241669,0.000799576231785457,"MAPK1/MAPK3/FGFR1/CSNK2A1/EGFR",5
"R-HSA-1362277","R-HSA-1362277","Transcription of E2F targets under negative control by DREAM complex","4/71","11/2914",9.39146106082117e-05,0.00130170018424405,0.000843737138144767,"E2F1/MAX/HDAC1/TFDP1",4
"R-HSA-2559583","R-HSA-2559583","Cellular Senescence","10/71","99/2914",0.000106855614052585,0.00144740786307593,0.000938182065964087,"E2F1/STAT3/TP53/MAPK1/MAPK14/MAPK3/RELA/SP1/ETS2/TFDP1",10
"R-HSA-198753","R-HSA-198753","ERK/MAPK targets","5/71","21/2914",0.000111946633442705,0.0014826709673745,0.000961038935051997,"MAPK1/MAPK14/MAPK3/PPP2CA/MEF2A",5
"R-HSA-109606","R-HSA-109606","Intrinsic Pathway for Apoptosis","7/71","49/2914",0.000143658663173426,0.00186131659242091,0.00120646977996905,"E2F1/STAT3/TP53/MAPK1/MAPK3/CASP3/TFDP1",7
"R-HSA-9614657","R-HSA-9614657","FOXO-mediated transcription of cell death genes","4/71","13/2914",0.000196082896162393,0.00248649800239971,0.00161170040070769,"CREBBP/EP300/FOXO4/FOXO3",4
"R-HSA-212165","R-HSA-212165","Epigenetic regulation of gene expression","6/71","37/2914",0.000216307439964001,0.0025965516877999,0.00168303509258665,"HDAC1/EP300/GSK3B/SIRT1/TDG/TBP",6
"R-HSA-9012852","R-HSA-9012852","Signaling by NOTCH3","6/71","37/2914",0.000216307439964001,0.0025965516877999,0.00168303509258665,"CREBBP/EP300/STAT1/NOTCH1/EGFR/IKZF1",6
"R-HSA-1640170","R-HSA-1640170","Cell Cycle","16/71","249/2914",0.000217831517432878,0.0025965516877999,0.00168303509258665,"E2F1/MAX/PPP1CC/TP53/MAPK1/MAPK3/PRKACA/CHEK1/HDAC1/SKP2/CSNK2A1/EP300/GSK3B/PPP2CA/MYBL2/TFDP1",16
"R-HSA-8864260","R-HSA-8864260","Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors","5/71","25/2914",0.000270902644487204,0.00316584266890929,0.00205203860736437,"CREBBP/EP300/EGFR/ESR1/MYBL2",5
"R-HSA-381340","R-HSA-381340","Transcriptional regulation of white adipocyte differentiation","6/71","40/2914",0.000337089825407956,0.00386356799890657,0.00250429080819271,"CREBBP/RELA/EP300/NR2F2/SREBF2/CEBPA",6
"R-HSA-1181150","R-HSA-1181150","Signaling by NODAL","4/71","15/2914",0.00036074311575222,0.00398153512941339,0.00258075484368547,"SMAD3/SMAD4/SMAD2/FOXO3",4
"R-HSA-5250913","R-HSA-5250913","Positive epigenetic regulation of rRNA expression","4/71","15/2914",0.00036074311575222,0.00398153512941339,0.00258075484368547,"HDAC1/EP300/GSK3B/TBP",4
"R-HSA-9616222","R-HSA-9616222","Transcriptional regulation of granulopoiesis","5/71","27/2914",0.000396302398449478,0.00429447689956161,0.00278359770776954,"E2F1/STAT3/EP300/CEBPA/TFDP1",5
"R-HSA-2559580","R-HSA-2559580","Oxidative Stress Induced Senescence","6/71","44/2914",0.000573997804840682,0.00610897663723298,0.00395972169880696,"E2F1/TP53/MAPK1/MAPK14/MAPK3/TFDP1",6
"R-HSA-9013695","R-HSA-9013695","NOTCH4 Intracellular Domain Regulates Transcription","4/71","17/2914",0.000606166100832934,0.00633815782625313,0.00410827255781508,"CREBBP/SMAD3/EP300/NOTCH1",4
"R-HSA-8953750","R-HSA-8953750","Transcriptional Regulation by E2F6","4/71","18/2914",0.000765098640065074,0.0078620480944618,0.00509602905451692,"E2F1/MAX/CHEK1/TFDP1",4
"R-HSA-5621575","R-HSA-5621575","CD209 (DC-SIGN) signaling","4/71","19/2914",0.000951405333499212,0.00953539245323384,0.00618065883139672,"CREBBP/PRKACA/RELA/EP300",4
"R-HSA-3108232","R-HSA-3108232","SUMO E3 ligases SUMOylate target proteins","9/71","107/2914",0.000959938837573877,0.00953539245323384,0.00618065883139672,"CREBBP/TP53/HDAC1/RELA/EP300/AR/ESR1/NR3C1/TDG",9
"R-HSA-3371556","R-HSA-3371556","Cellular response to heat stress","6/71","49/2914",0.00103283965800296,0.0100913514126191,0.00654102078493677,"CREBBP/MAPK1/MAPK3/EP300/GSK3B/SIRT1",6
"R-HSA-2990846","R-HSA-2990846","SUMOylation","9/71","109/2914",0.00109771981448903,0.0105522743457333,0.00683978220572962,"CREBBP/TP53/HDAC1/RELA/EP300/AR/ESR1/NR3C1/TDG",9
"R-HSA-2173795","R-HSA-2173795","Downregulation of SMAD2/3:SMAD4 transcriptional activity","4/71","20/2914",0.00116752431561499,0.010969040956862,0.00710992234399212,"SMAD3/SMAD4/HDAC1/SMAD2",4
"R-HSA-1834949","R-HSA-1834949","Cytosolic sensors of pathogen-associated DNA ","5/71","34/2914",0.00119628802381884,0.010969040956862,0.00710992234399212,"CREBBP/CTNNB1/RELA/EP300/PRKDC",5
"R-HSA-5675221","R-HSA-5675221","Negative regulation of MAPK pathway","5/71","34/2914",0.00119628802381884,0.010969040956862,0.00710992234399212,"DUSP2/MAPK1/MAPK3/DUSP5/PPP2CA",5
"R-HSA-187037","R-HSA-187037","Signaling by NTRK1 (TRKA)","7/71","70/2914",0.00133381963788358,0.0120447955178578,0.00780720585491664,"STAT3/MAPK1/MAPK14/MAPK3/PPP2CA/ATF1/MEF2A",7
"R-HSA-113501","R-HSA-113501","Inhibition of replication initiation of damaged DNA by RB1/E2F1","3/71","10/2914",0.00147157593820861,0.0127110037561207,0.00823902928028312,"E2F1/PPP2CA/TFDP1",3
"R-HSA-450341","R-HSA-450341","Activation of the AP-1 family of transcription factors","3/71","10/2914",0.00147157593820861,0.0127110037561207,0.00823902928028312,"MAPK1/MAPK14/MAPK3",3
"R-HSA-5250924","R-HSA-5250924","B-WICH complex positively regulates rRNA expression","3/71","10/2914",0.00147157593820861,0.0127110037561207,0.00823902928028312,"EP300/GSK3B/TBP",3
"R-HSA-201722","R-HSA-201722","Formation of the beta-catenin:TCF transactivating complex","4/71","22/2914",0.00169895115546343,0.0144653555522315,0.00937616652714405,"CREBBP/CTNNB1/HDAC1/EP300",4
"R-HSA-6785807","R-HSA-6785807","Interleukin-4 and Interleukin-13 signaling","8/71","94/2914",0.00173569727685582,0.0145700785493812,0.00944404596895603,"STAT3/TP53/STAT1/JUNB/HIF1A/FOXO3/GATA3/POU2F1",8
"R-HSA-5633007","R-HSA-5633007","Regulation of TP53 Activity","8/71","95/2914",0.0018587345439819,0.0153861915029613,0.00997303476083857,"TP53/MAPK14/CHEK1/HDAC1/CSNK2A1/EP300/PPP2CA/TBP",8
"R-HSA-113510","R-HSA-113510","E2F mediated regulation of DNA replication","3/71","11/2914",0.00198819893605875,0.0160130617012299,0.0103793600218145,"E2F1/PPP2CA/TFDP1",3
"R-HSA-452723","R-HSA-452723","Transcriptional regulation of pluripotent stem cells","3/71","11/2914",0.00198819893605875,0.0160130617012299,0.0103793600218145,"SMAD4/STAT3/SMAD2",3
"R-HSA-112409","R-HSA-112409","RAF-independent MAPK1/3 activation","4/71","23/2914",0.00201910669915803,0.0160451679026425,0.0104001706468912,"DUSP2/MAPK1/MAPK3/DUSP5",4
"R-HSA-556833","R-HSA-556833","Metabolism of lipids","9/71","119/2914",0.00204843103009532,0.0160640117623265,0.0104123848759693,"CREBBP/PPP1CC/PRKACA/SP1/CSNK2A1/EP300/PPP1CA/CAV1/SREBF2",9
"R-HSA-3700989","R-HSA-3700989","Transcriptional Regulation by TP53","12/71","194/2914",0.00210641114588652,0.0162412165310312,0.0105272456144268,"CASP1/CREBBP/E2F1/TP53/MAPK14/CHEK1/HDAC1/CSNK2A1/EP300/PPP2CA/TBP/TFDP1",12
"R-HSA-2219528","R-HSA-2219528","PI3K/AKT Signaling in Cancer","8/71","97/2914",0.00212552833795375,0.0162412165310312,0.0105272456144268,"NR4A1/FGFR1/GSK3B/EGFR/ESR1/LCK/FOXO4/FOXO3",8
"R-HSA-453279","R-HSA-453279","Mitotic G1-G1/S phases","7/71","77/2914",0.00233631187331853,0.0170602474838908,0.0110581257975767,"E2F1/MAX/HDAC1/SKP2/PPP2CA/MYBL2/TFDP1",7
"R-HSA-186712","R-HSA-186712","Regulation of beta-cell development","4/71","24/2914",0.00237875289206797,0.0170602474838908,0.0110581257975767,"CREBBP/PAX6/EP300/NOTCH1",4
"R-HSA-5674400","R-HSA-5674400","Constitutive Signaling by AKT1 E17K in Cancer","4/71","24/2914",0.00237875289206797,0.0170602474838908,0.0110581257975767,"NR4A1/GSK3B/FOXO4/FOXO3",4
"R-HSA-9634638","R-HSA-9634638","Estrogen-dependent nuclear events downstream of ESR-membrane signaling","4/71","24/2914",0.00237875289206797,0.0170602474838908,0.0110581257975767,"MAPK1/MAPK3/EGFR/FOXO3",4
"R-HSA-982772","R-HSA-982772","Growth hormone receptor signaling","4/71","24/2914",0.00237875289206797,0.0170602474838908,0.0110581257975767,"STAT3/MAPK1/MAPK3/STAT1",4
"R-HSA-168142","R-HSA-168142","Toll Like Receptor 10 (TLR10) Cascade","7/71","78/2914",0.00251741883744096,0.0170602474838908,0.0110581257975767,"MAPK1/MAPK14/MAPK3/RELA/PPP2CA/ATF1/MEF2A",7
"R-HSA-168176","R-HSA-168176","Toll Like Receptor 5 (TLR5) Cascade","7/71","78/2914",0.00251741883744096,0.0170602474838908,0.0110581257975767,"MAPK1/MAPK14/MAPK3/RELA/PPP2CA/ATF1/MEF2A",7
"R-HSA-975871","R-HSA-975871","MyD88 cascade initiated on plasma membrane","7/71","78/2914",0.00251741883744096,0.0170602474838908,0.0110581257975767,"MAPK1/MAPK14/MAPK3/RELA/PPP2CA/ATF1/MEF2A",7
"R-HSA-2122947","R-HSA-2122947","NOTCH1 Intracellular Domain Regulates Transcription","5/71","40/2914",0.00252558101516067,0.0170602474838908,0.0110581257975767,"CREBBP/HDAC1/EP300/NOTCH1/HIF1A",5
"R-HSA-111461","R-HSA-111461","Cytochrome c-mediated apoptotic response","3/71","12/2914",0.00260483644468802,0.0170602474838908,0.0110581257975767,"MAPK1/MAPK3/CASP3",3
"R-HSA-1502540","R-HSA-1502540","Signaling by Activin","3/71","12/2914",0.00260483644468802,0.0170602474838908,0.0110581257975767,"SMAD3/SMAD4/SMAD2",3
"R-HSA-202670","R-HSA-202670","ERKs are inactivated","3/71","12/2914",0.00260483644468802,0.0170602474838908,0.0110581257975767,"MAPK1/MAPK3/PPP2CA",3
"R-HSA-210744","R-HSA-210744","Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells","3/71","12/2914",0.00260483644468802,0.0170602474838908,0.0110581257975767,"CREBBP/EP300/NOTCH1",3
"R-HSA-109581","R-HSA-109581","Apoptosis","8/71","101/2914",0.00274952963310923,0.0178121702318815,0.0115455077271291,"CTNNB1/E2F1/STAT3/TP53/MAPK1/MAPK3/CASP3/TFDP1",8
"R-HSA-450294","R-HSA-450294","MAP kinase activation","6/71","60/2914",0.00299376817398719,0.0189817641669826,0.0123036161237771,"MAPK1/MAPK14/MAPK3/PPP2CA/ATF1/MEF2A",6
"R-HSA-69206","R-HSA-69206","G1/S Transition","6/71","60/2914",0.00299376817398719,0.0189817641669826,0.0123036161237771,"E2F1/MAX/HDAC1/SKP2/PPP2CA/TFDP1",6
"R-HSA-5357801","R-HSA-5357801","Programmed Cell Death","8/71","103/2914",0.00311120665446532,0.0195187280638035,0.0126516658414268,"CTNNB1/E2F1/STAT3/TP53/MAPK1/MAPK3/CASP3/TFDP1",8
"R-HSA-6807505","R-HSA-6807505","RNA polymerase II transcribes snRNA genes","3/71","13/2914",0.00332746250924571,0.0204450273763963,0.0132520753216839,"SP1/TBP/POU2F1",3
"R-HSA-8941856","R-HSA-8941856","RUNX3 regulates NOTCH signaling","3/71","13/2914",0.00332746250924571,0.0204450273763963,0.0132520753216839,"CREBBP/EP300/NOTCH1",3
"R-HSA-975138","R-HSA-975138","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation","7/71","83/2914",0.00359125080985045,0.0218406681905191,0.014156702977606,"MAPK1/MAPK14/MAPK3/RELA/PPP2CA/ATF1/MEF2A",7
"R-HSA-9009391","R-HSA-9009391","Extra-nuclear estrogen signaling","6/71","63/2914",0.00383601938297581,0.0222386844175802,0.0144146894758953,"MAPK1/MAPK3/CAV1/EGFR/ESR1/FOXO3",6
"R-HSA-168181","R-HSA-168181","Toll Like Receptor 7/8 (TLR7/8) Cascade","7/71","84/2914",0.00384263619823099,0.0222386844175802,0.0144146894758953,"MAPK1/MAPK14/MAPK3/RELA/PPP2CA/ATF1/MEF2A",7
"R-HSA-975155","R-HSA-975155","MyD88 dependent cascade initiated on endosome","7/71","84/2914",0.00384263619823099,0.0222386844175802,0.0144146894758953,"MAPK1/MAPK14/MAPK3/RELA/PPP2CA/ATF1/MEF2A",7
"R-HSA-448424","R-HSA-448424","Interleukin-17 signaling","6/71","64/2914",0.00415252314674595,0.0222386844175802,0.0144146894758953,"MAPK1/MAPK14/MAPK3/PPP2CA/ATF1/MEF2A",6
"R-HSA-1295596","R-HSA-1295596","Spry regulation of FGF signaling","3/71","14/2914",0.00416145691028595,0.0222386844175802,0.0144146894758953,"MAPK1/MAPK3/PPP2CA",3
"R-HSA-2426168","R-HSA-2426168","Activation of gene expression by SREBF (SREBP)","3/71","14/2914",0.00416145691028595,0.0222386844175802,0.0144146894758953,"CREBBP/SP1/SREBF2",3
"R-HSA-4839743","R-HSA-4839743","phosphorylation site mutants of CTNNB1 are not targeted to the proteasome by the destruction complex","3/71","14/2914",0.00416145691028595,0.0222386844175802,0.0144146894758953,"CTNNB1/GSK3B/PPP2CA",3
"R-HSA-5339716","R-HSA-5339716","Misspliced GSK3beta mutants stabilize beta-catenin","3/71","14/2914",0.00416145691028595,0.0222386844175802,0.0144146894758953,"CTNNB1/GSK3B/PPP2CA",3
"R-HSA-5358747","R-HSA-5358747","S33 mutants of beta-catenin aren't phosphorylated","3/71","14/2914",0.00416145691028595,0.0222386844175802,0.0144146894758953,"CTNNB1/GSK3B/PPP2CA",3
"R-HSA-5358749","R-HSA-5358749","S37 mutants of beta-catenin aren't phosphorylated","3/71","14/2914",0.00416145691028595,0.0222386844175802,0.0144146894758953,"CTNNB1/GSK3B/PPP2CA",3
"R-HSA-5358751","R-HSA-5358751","S45 mutants of beta-catenin aren't phosphorylated","3/71","14/2914",0.00416145691028595,0.0222386844175802,0.0144146894758953,"CTNNB1/GSK3B/PPP2CA",3
"R-HSA-5358752","R-HSA-5358752","T41 mutants of beta-catenin aren't phosphorylated","3/71","14/2914",0.00416145691028595,0.0222386844175802,0.0144146894758953,"CTNNB1/GSK3B/PPP2CA",3
"R-HSA-6804758","R-HSA-6804758","Regulation of TP53 Activity through Acetylation","3/71","14/2914",0.00416145691028595,0.0222386844175802,0.0144146894758953,"TP53/HDAC1/EP300",3
"R-HSA-201681","R-HSA-201681","TCF dependent signaling in response to WNT","8/71","108/2914",0.00417908163551843,0.0222386844175802,0.0144146894758953,"CREBBP/CTNNB1/HDAC1/CSNK2A1/EP300/GSK3B/CAV1/PPP2CA",8
"R-HSA-166058","R-HSA-166058","MyD88:MAL(TIRAP) cascade initiated on plasma membrane","7/71","86/2914",0.00438549253399658,0.0225323581919134,0.0146050431939813,"MAPK1/MAPK14/MAPK3/RELA/PPP2CA/ATF1/MEF2A",7
