"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-1257604","R-HSA-1257604","PIP3 activates AKT signaling","13/47","172/2914",1.6213673031552e-06,4.83370127253144e-05,3.13606570478703e-05,"CSNK2A1/ESR1/LCK/PPARG/PTEN/AKT2/GSK3B/JUN/MAPK1/MAPK3/TP53/FOXO3/FOXO1",13
"R-HSA-5663202","R-HSA-5663202","Diseases of signal transduction","16/47","268/2914",1.84384386752996e-06,5.17360896948111e-05,3.35659502819695e-05,"CREBBP/ESR1/LCK/NOTCH1/PTEN/RAF1/STAT1/STAT3/AKT2/GSK3B/MAPK1/MAPK3/SMAD3/FOXO3/FOXO1/TCF7L2",16
"R-HSA-168142","R-HSA-168142","Toll Like Receptor 10 (TLR10) Cascade","9/47","78/2914",2.647915681979e-06,6.31527890151991e-05,4.09730110790434e-05,"MAPK14/MAPKAPK2/RPS6KA5/JUN/MAPK1/MAPK3/ATF1/FOS/MEF2C",9
"R-HSA-168176","R-HSA-168176","Toll Like Receptor 5 (TLR5) Cascade","9/47","78/2914",2.647915681979e-06,6.31527890151991e-05,4.09730110790434e-05,"MAPK14/MAPKAPK2/RPS6KA5/JUN/MAPK1/MAPK3/ATF1/FOS/MEF2C",9
"R-HSA-975871","R-HSA-975871","MyD88 cascade initiated on plasma membrane","9/47","78/2914",2.647915681979e-06,6.31527890151991e-05,4.09730110790434e-05,"MAPK14/MAPKAPK2/RPS6KA5/JUN/MAPK1/MAPK3/ATF1/FOS/MEF2C",9
"R-HSA-6807070","R-HSA-6807070","PTEN Regulation","8/47","59/2914",2.95372936413426e-06,6.70918526996211e-05,4.3528643260926e-05,"CSNK2A1/PPARG/PTEN/AKT2/JUN/MAPK1/MAPK3/TP53",8
"R-HSA-2559580","R-HSA-2559580","Oxidative Stress Induced Senescence","7/47","44/2914",4.376693290404e-06,9.32164351844055e-05,6.04780579150728e-05,"MAPK14/MAPKAPK2/JUN/MAPK1/MAPK3/TP53/FOS",7
"R-HSA-975138","R-HSA-975138","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation","9/47","83/2914",4.49471280763381e-06,9.32164351844055e-05,6.04780579150728e-05,"MAPK14/MAPKAPK2/RPS6KA5/JUN/MAPK1/MAPK3/ATF1/FOS/MEF2C",9
"R-HSA-168181","R-HSA-168181","Toll Like Receptor 7/8 (TLR7/8) Cascade","9/47","84/2914",4.97401090715479e-06,9.49041281085133e-05,6.15730192296214e-05,"MAPK14/MAPKAPK2/RPS6KA5/JUN/MAPK1/MAPK3/ATF1/FOS/MEF2C",9
"R-HSA-975155","R-HSA-975155","MyD88 dependent cascade initiated on endosome","9/47","84/2914",4.97401090715479e-06,9.49041281085133e-05,6.15730192296214e-05,"MAPK14/MAPKAPK2/RPS6KA5/JUN/MAPK1/MAPK3/ATF1/FOS/MEF2C",9
"R-HSA-166058","R-HSA-166058","MyD88:MAL(TIRAP) cascade initiated on plasma membrane","9/47","86/2914",6.0658358306773e-06,9.96478200912354e-05,6.46506876460846e-05,"MAPK14/MAPKAPK2/RPS6KA5/JUN/MAPK1/MAPK3/ATF1/FOS/MEF2C",9
"R-HSA-168138","R-HSA-168138","Toll Like Receptor 9 (TLR9) Cascade","9/47","86/2914",6.0658358306773e-06,9.96478200912354e-05,6.46506876460846e-05,"MAPK14/MAPKAPK2/RPS6KA5/JUN/MAPK1/MAPK3/ATF1/FOS/MEF2C",9
"R-HSA-168188","R-HSA-168188","Toll Like Receptor TLR6:TLR2 Cascade","9/47","86/2914",6.0658358306773e-06,9.96478200912354e-05,6.46506876460846e-05,"MAPK14/MAPKAPK2/RPS6KA5/JUN/MAPK1/MAPK3/ATF1/FOS/MEF2C",9
"R-HSA-9006931","R-HSA-9006931","Signaling by Nuclear Receptors","11/47","136/2914",6.29062805204316e-06,9.96478200912354e-05,6.46506876460846e-05,"CREBBP/ESR1/SP1/AKT2/JUN/MAPK1/MAPK3/YY1/FOS/FOXO3/MYB",11
"R-HSA-168164","R-HSA-168164","Toll Like Receptor 3 (TLR3) Cascade","9/47","87/2914",6.68496906272439e-06,9.96478200912354e-05,6.46506876460846e-05,"MAPK14/MAPKAPK2/RPS6KA5/JUN/MAPK1/MAPK3/ATF1/FOS/MEF2C",9
"R-HSA-168179","R-HSA-168179","Toll Like Receptor TLR1:TLR2 Cascade","9/47","87/2914",6.68496906272439e-06,9.96478200912354e-05,6.46506876460846e-05,"MAPK14/MAPKAPK2/RPS6KA5/JUN/MAPK1/MAPK3/ATF1/FOS/MEF2C",9
"R-HSA-181438","R-HSA-181438","Toll Like Receptor 2 (TLR2) Cascade","9/47","87/2914",6.68496906272439e-06,9.96478200912354e-05,6.46506876460846e-05,"MAPK14/MAPKAPK2/RPS6KA5/JUN/MAPK1/MAPK3/ATF1/FOS/MEF2C",9
"R-HSA-166166","R-HSA-166166","MyD88-independent TLR4 cascade ","9/47","90/2914",8.87890670710856e-06,0.000122326018873959,7.93641168463952e-05,"MAPK14/MAPKAPK2/RPS6KA5/JUN/MAPK1/MAPK3/ATF1/FOS/MEF2C",9
"R-HSA-937061","R-HSA-937061","TRIF(TICAM1)-mediated TLR4 signaling ","9/47","90/2914",8.87890670710856e-06,0.000122326018873959,7.93641168463952e-05,"MAPK14/MAPKAPK2/RPS6KA5/JUN/MAPK1/MAPK3/ATF1/FOS/MEF2C",9
"R-HSA-9018519","R-HSA-9018519","Estrogen-dependent gene expression","7/47","49/2914",9.23215236784598e-06,0.000122326018873959,7.93641168463952e-05,"CREBBP/ESR1/SP1/JUN/YY1/FOS/MYB",7
"R-HSA-9614085","R-HSA-9614085","FOXO-mediated transcription","7/47","49/2914",9.23215236784598e-06,0.000122326018873959,7.93641168463952e-05,"CREBBP/NR3C1/AKT2/SMAD3/FOXO3/BCL6/FOXO1",7
"R-HSA-187037","R-HSA-187037","Signaling by NTRK1 (TRKA)","8/47","70/2914",1.10075736368161e-05,0.000141908449317873,9.20690369622743e-05,"MAPK14/MAPKAPK2/RPS6KA5/STAT3/MAPK1/MAPK3/ATF1/MEF2C",8
"R-HSA-198753","R-HSA-198753","ERK/MAPK targets","5/47","21/2914",1.47401647471314e-05,0.000185027857483729,0.000120044555004339,"MAPK14/RPS6KA5/MAPK1/MAPK3/MEF2C",5
"R-HSA-525793","R-HSA-525793","Myogenesis","5/47","22/2914",1.88462298687361e-05,0.000230503888394542,0.000149549030537339,"ABL1/MAPK14/MYOD1/MEF2C/TCF4",5
"R-HSA-2559585","R-HSA-2559585","Oncogene Induced Senescence","5/47","23/2914",2.37918707770776e-05,0.00028371805901665,0.000184073947591074,"RB1/SP1/MAPK1/MAPK3/TP53",5
"R-HSA-9634638","R-HSA-9634638","Estrogen-dependent nuclear events downstream of ESR-membrane signaling","5/47","24/2914",2.96917235288276e-05,0.000345437856664653,0.000224117245634797,"AKT2/MAPK1/MAPK3/FOS/FOXO3",5
"R-HSA-9614657","R-HSA-9614657","FOXO-mediated transcription of cell death genes","4/47","13/2914",3.82228708099156e-05,0.000434102604198327,0.000281642205967799,"CREBBP/FOXO3/BCL6/FOXO1",4
"R-HSA-8939902","R-HSA-8939902","Regulation of RUNX2 expression and activity","5/47","26/2914",4.48537794790487e-05,0.000497441049771813,0.000322735669497767,"ESR1/NR3C1/STAT1/GSK3B/TWIST1",5
"R-HSA-166016","R-HSA-166016","Toll Like Receptor 4 (TLR4) Cascade","9/47","110/2914",4.58855475680498e-05,0.000497441049771813,0.000322735669497767,"MAPK14/MAPKAPK2/RPS6KA5/JUN/MAPK1/MAPK3/ATF1/FOS/MEF2C",9
"R-HSA-2559582","R-HSA-2559582","Senescence-Associated Secretory Phenotype (SASP)","6/47","45/2914",6.43219856529245e-05,0.000678225891310368,0.000440027390588653,"STAT3/JUN/MAPK1/MAPK3/CEBPB/FOS",6
"R-HSA-166520","R-HSA-166520","Signaling by NTRKs","8/47","89/2914",6.54054318664087e-05,0.000678225891310368,0.000440027390588653,"MAPK14/MAPKAPK2/RPS6KA5/STAT3/MAPK1/MAPK3/ATF1/MEF2C",8
"R-HSA-1643685","R-HSA-1643685","Disease","18/47","443/2914",8.42093445046198e-05,0.000852110148301069,0.000552842069073186,"CREBBP/ESR1/LCK/NOTCH1/PTEN/RAF1/STAT1/STAT3/AKT2/GSK3B/JUN/MAPK1/MAPK3/PRKACA/SMAD3/FOXO3/FOXO1/TCF7L2",18
"R-HSA-556833","R-HSA-556833","Metabolism of lipids","9/47","119/2914",8.57469331623718e-05,0.000852110148301069,0.000552842069073186,"CREBBP/CSNK2A1/MAPKAPK2/PPARG/PTEN/SP1/ARNTL/PRKACA/CLOCK",9
"R-HSA-6785807","R-HSA-6785807","Interleukin-4 and Interleukin-13 signaling","8/47","94/2914",9.70150545696276e-05,0.000944411857749232,0.000612726660439753,"STAT1/STAT3/TP53/FOS/FOXO3/TWIST1/BCL6/FOXO1",8
"R-HSA-8943724","R-HSA-8943724","Regulation of PTEN gene transcription","5/47","32/2914",0.000127709100241341,0.00121834481630239,0.000790452115177986,"PPARG/JUN/MAPK1/MAPK3/TP53",5
"R-HSA-168898","R-HSA-168898","Toll-like Receptor Cascades","9/47","127/2914",0.000142637058792331,0.00133407602046944,0.000865537570380705,"MAPK14/MAPKAPK2/RPS6KA5/JUN/MAPK1/MAPK3/ATF1/FOS/MEF2C",9
"R-HSA-8878159","R-HSA-8878159","Transcriptional regulation by RUNX3","6/47","53/2914",0.000164473599299364,0.0015087289781884,0.000978850975587309,"CREBBP/NOTCH1/SMAD3/TP53/FOXO3/TCF7L2",6
"R-HSA-5621575","R-HSA-5621575","CD209 (DC-SIGN) signaling","4/47","19/2914",0.0001929717934884,0.00167359173625395,0.00108581257962851,"CREBBP/RAF1/RPS6KA5/PRKACA",4
"R-HSA-8940973","R-HSA-8940973","RUNX2 regulates osteoblast differentiation","4/47","19/2914",0.0001929717934884,0.00167359173625395,0.00108581257962851,"ABL1/RB1/MAPK1/MAPK3",4
"R-HSA-9615017","R-HSA-9615017","FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes","4/47","19/2914",0.0001929717934884,0.00167359173625395,0.00108581257962851,"NR3C1/SMAD3/FOXO3/FOXO1",4
"R-HSA-1912408","R-HSA-1912408","Pre-NOTCH Transcription and Translation","4/47","23/2914",0.000420454063923812,0.00358136765163676,0.00232356193221054,"CREBBP/NOTCH1/JUN/TP53",4
"R-HSA-9009391","R-HSA-9009391","Extra-nuclear estrogen signaling","6/47","63/2914",0.000430987192720419,0.00358682605358381,0.00232710329858466,"ESR1/AKT2/MAPK1/MAPK3/FOS/FOXO3",6
"R-HSA-9617629","R-HSA-9617629","Regulation of FOXO transcriptional activity by acetylation","3/47","10/2914",0.000436133985551071,0.00358682605358381,0.00232710329858466,"CREBBP/FOXO3/FOXO1",3
"R-HSA-186712","R-HSA-186712","Regulation of beta-cell development","4/47","24/2914",0.000498606532002808,0.00383605348008612,0.00248880000694101,"CREBBP/NOTCH1/AKT2/FOXO1",4
"R-HSA-5674400","R-HSA-5674400","Constitutive Signaling by AKT1 E17K in Cancer","4/47","24/2914",0.000498606532002808,0.00383605348008612,0.00248880000694101,"AKT2/GSK3B/FOXO3/FOXO1",4
"R-HSA-8941326","R-HSA-8941326","RUNX2 regulates bone development","4/47","24/2914",0.000498606532002808,0.00383605348008612,0.00248880000694101,"ABL1/RB1/MAPK1/MAPK3",4
"R-HSA-982772","R-HSA-982772","Growth hormone receptor signaling","4/47","24/2914",0.000498606532002808,0.00383605348008612,0.00248880000694101,"STAT1/STAT3/MAPK1/MAPK3",4
"R-HSA-9614399","R-HSA-9614399","Regulation of localization of FOXO transcription factors","3/47","11/2914",0.000592909773950014,0.00448917400276439,0.00291253924045621,"AKT2/FOXO3/FOXO1",3
"R-HSA-69278","R-HSA-69278","Cell Cycle, Mitotic","10/47","191/2914",0.000706779264372652,0.00526771420477742,0.00341764973232829,"ABL1/CSNK2A1/PLK1/RB1/AKT2/GSK3B/MAPK1/MAPK3/PRKACA/TP53",10
"R-HSA-2219528","R-HSA-2219528","PI3K/AKT Signaling in Cancer","7/47","97/2914",0.000769213509764315,0.00564484375627044,0.00366232828940419,"ESR1/LCK/PTEN/AKT2/GSK3B/FOXO3/FOXO1",7
"R-HSA-9616222","R-HSA-9616222","Transcriptional regulation of granulopoiesis","4/47","27/2914",0.000794781155485012,0.00574410016918713,0.00372672503528857,"STAT3/CEBPB/SPI1/MYB",4
"R-HSA-1989781","R-HSA-1989781","PPARA activates gene expression","5/47","47/2914",0.000811653062911085,0.00577848523893414,0.00374903378626644,"CREBBP/PPARG/SP1/ARNTL/CLOCK",5
"R-HSA-400206","R-HSA-400206","Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)","5/47","48/2914",0.000895166939761923,0.00627933279803584,0.00407397957105272,"CREBBP/PPARG/SP1/ARNTL/CLOCK",5
"R-HSA-109606","R-HSA-109606","Intrinsic Pathway for Apoptosis","5/47","49/2914",0.00098493786720978,0.00671164803798664,0.00435446214976955,"STAT3/AKT2/MAPK1/MAPK3/TP53",5
"R-HSA-3371556","R-HSA-3371556","Cellular response to heat stress","5/47","49/2914",0.00098493786720978,0.00671164803798664,0.00435446214976955,"CREBBP/MAPKAPK2/GSK3B/MAPK1/MAPK3",5
"R-HSA-1912422","R-HSA-1912422","Pre-NOTCH Expression and Processing","4/47","29/2914",0.00105046229138629,0.00705733116889102,0.00457873852731758,"CREBBP/NOTCH1/JUN/TP53",4
"R-HSA-2871796","R-HSA-2871796","FCERI mediated MAPK activation","4/47","30/2914",0.00119782796611064,0.00793561027548299,0.00514855880170363,"JUN/MAPK1/MAPK3/FOS",4
"R-HSA-9617828","R-HSA-9617828","FOXO-mediated transcription of cell cycle genes","3/47","14/2914",0.00126421023829992,0.00826066142012413,0.00535944931593621,"SMAD3/FOXO3/FOXO1",3
"R-HSA-400253","R-HSA-400253","Circadian Clock","5/47","52/2914",0.00129470813364808,0.00834561864527208,0.00541456886618116,"CREBBP/NR3C1/ARNTL/MEF2C/CLOCK",5
"R-HSA-373760","R-HSA-373760","L1CAM interactions","5/47","53/2914",0.00141244089764274,0.0089831241090078,0.0058281771776416,"CSNK2A1/RPS6KA4/RPS6KA5/MAPK1/MAPK3",5
"R-HSA-3371453","R-HSA-3371453","Regulation of HSF1-mediated heat shock response","4/47","32/2914",0.0015350430104376,0.00960082910990429,0.00622893911135797,"MAPKAPK2/GSK3B/MAPK1/MAPK3",4
"R-HSA-1852241","R-HSA-1852241","Organelle biogenesis and maintenance","6/47","80/2914",0.00154981937413549,0.00960082910990429,0.00622893911135797,"CREBBP/MAPK14/PLK1/PRKACA/MEF2C/GABPA",6
"R-HSA-187687","R-HSA-187687","Signalling to ERKs","4/47","33/2914",0.00172626179868556,0.0104231250376331,0.00676243795887483,"MAPK14/MAPKAPK2/MAPK1/MAPK3",4
"R-HSA-68875","R-HSA-68875","Mitotic Prophase","4/47","33/2914",0.00172626179868556,0.0104231250376331,0.00676243795887483,"PLK1/RB1/MAPK1/MAPK3",4
"R-HSA-5668599","R-HSA-5668599","RHO GTPases Activate NADPH Oxidases","3/47","16/2914",0.00190134539831611,0.0113367719374598,0.00735520456717022,"MAPK14/MAPK1/MAPK3",3
"R-HSA-5687128","R-HSA-5687128","MAPK6/MAPK4 signaling","4/47","34/2914",0.00193346305281694,0.0113859490888109,0.00738711029926161,"JUN/PRKACA/FOXO3/FOXO1",4
"R-HSA-8878171","R-HSA-8878171","Transcriptional regulation by RUNX1","6/47","86/2914",0.00225406563168924,0.0131120647111679,0.00850699994501457,"ABL1/CREBBP/CSNK2A1/ESR1/SPI1/MYB",6
"R-HSA-9013695","R-HSA-9013695","NOTCH4 Intracellular Domain Regulates Transcription","3/47","17/2914",0.00228277629006096,0.0131190878356516,0.00851155649052534,"CREBBP/NOTCH1/SMAD3",3
"R-HSA-9006934","R-HSA-9006934","Signaling by Receptor Tyrosine Kinases","13/47","347/2914",0.00245141422852272,0.0139205307976826,0.00903152610508369,"ESR1/LCK/MAPK14/MAPKAPK2/RPS6KA5/STAT1/STAT3/AKT2/MAPK1/MAPK3/PRKACA/ATF1/MEF2C",13
"R-HSA-9013508","R-HSA-9013508","NOTCH3 Intracellular Domain Regulates Transcription","3/47","18/2914",0.00270849898435431,0.0151994590063177,0.00986128422786583,"CREBBP/NOTCH1/STAT1",3
"R-HSA-1592230","R-HSA-1592230","Mitochondrial biogenesis","4/47","38/2914",0.0029355366140545,0.016281987964,0.0105636201289109,"CREBBP/MAPK14/MEF2C/GABPA",4
"R-HSA-3700989","R-HSA-3700989","Transcriptional Regulation by TP53","9/47","194/2914",0.00316890880736632,0.0172379145303418,0.011183817437759,"CREBBP/CSNK2A1/MAPK14/PTEN/AKT2/JUN/TP53/FOS/BCL6",9
"R-HSA-1368108","R-HSA-1368108","BMAL1:CLOCK,NPAS2 activates circadian gene expression","3/47","19/2914",0.00318016033264167,0.0172379145303418,0.011183817437759,"CREBBP/ARNTL/CLOCK",3
"R-HSA-381340","R-HSA-381340","Transcriptional regulation of white adipocyte differentiation","4/47","40/2914",0.00354977058298724,0.0190251749223024,0.012343377308081,"CREBBP/NR2F2/PPARG/CEBPB",4
"R-HSA-437239","R-HSA-437239","Recycling pathway of L1","3/47","20/2914",0.00369929928571243,0.0193908325196135,0.0125806129554593,"RPS6KA4/RPS6KA5/MAPK1",3
"R-HSA-445144","R-HSA-445144","Signal transduction by L1","3/47","20/2914",0.00369929928571243,0.0193908325196135,0.0125806129554593,"CSNK2A1/MAPK1/MAPK3",3
"R-HSA-8986944","R-HSA-8986944","Transcriptional Regulation by MECP2","4/47","41/2914",0.00388744241057031,0.0201555438026308,0.0130767513582113,"PPARG/PTEN/PRKACA/MEF2C",4
"R-HSA-199418","R-HSA-199418","Negative regulation of the PI3K/AKT network","6/47","99/2914",0.00458630236357023,0.0235232927679892,0.0152617192404035,"ESR1/LCK/PTEN/AKT2/MAPK1/MAPK3",6
"R-HSA-1640170","R-HSA-1640170","Cell Cycle","10/47","249/2914",0.0052474240817093,0.0266278860316525,0.0172759538636342,"ABL1/CSNK2A1/PLK1/RB1/AKT2/GSK3B/MAPK1/MAPK3/PRKACA/TP53",10
"R-HSA-168249","R-HSA-168249","Innate Immune System","14/47","428/2914",0.00575701511994663,0.0289062759180478,0.0187541545181641,"ABL1/CREBBP/LCK/MAPK14/MAPKAPK2/RAF1/RPS6KA5/JUN/MAPK1/MAPK3/PRKACA/ATF1/FOS/MEF2C",14
"R-HSA-157118","R-HSA-157118","Signaling by NOTCH","6/47","104/2914",0.00584421830245261,0.0290384596903114,0.0188399142644854,"CREBBP/NOTCH1/STAT1/JUN/SMAD3/TP53",6
"R-HSA-68886","R-HSA-68886","M Phase","6/47","105/2914",0.00612350015275509,0.0301124698233421,0.0195367232220293,"CSNK2A1/PLK1/RB1/MAPK1/MAPK3/PRKACA",6
"R-HSA-5663213","R-HSA-5663213","RHO GTPases Activate WASPs and WAVEs","3/47","25/2914",0.00705390674719191,0.0336471351841054,0.0218299850913097,"ABL1/MAPK1/MAPK3",3
"R-HSA-8864260","R-HSA-8864260","Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors","3/47","25/2914",0.00705390674719191,0.0336471351841054,0.0218299850913097,"CREBBP/ESR1/YY1",3
"R-HSA-8948751","R-HSA-8948751","Regulation of PTEN stability and activity","3/47","25/2914",0.00705390674719191,0.0336471351841054,0.0218299850913097,"CSNK2A1/PTEN/AKT2",3
"R-HSA-5617472","R-HSA-5617472","Activation of anterior HOX genes in hindbrain development during early embryogenesis","3/47","27/2914",0.00877085163032144,0.0402278483429166,0.0260994977663411,"CREBBP/JUN/YY1",3
"R-HSA-5619507","R-HSA-5619507","Activation of HOX genes during differentiation","3/47","27/2914",0.00877085163032144,0.0402278483429166,0.0260994977663411,"CREBBP/JUN/YY1",3
"R-HSA-5689896","R-HSA-5689896","Ovarian tumor domain proteases","3/47","27/2914",0.00877085163032144,0.0402278483429166,0.0260994977663411,"ESR1/PTEN/TP53",3
"R-HSA-8939236","R-HSA-8939236","RUNX1 regulates transcription of genes involved in differentiation of HSCs","3/47","27/2914",0.00877085163032144,0.0402278483429166,0.0260994977663411,"ABL1/SPI1/MYB",3
"R-HSA-4090294","R-HSA-4090294","SUMOylation of intracellular receptors","3/47","28/2914",0.00971339274677285,0.0441265556210538,0.02862894704312,"ESR1/NR3C1/PPARG",3
"R-HSA-111458","R-HSA-111458","Formation of apoptosome","2/47","10/2914",0.0105533981968962,0.045351089548824,0.0294234146030106,"MAPK1/MAPK3",2
"R-HSA-6804759","R-HSA-6804759","Regulation of TP53 Activity through Association with Co-factors","2/47","10/2914",0.0105533981968962,0.045351089548824,0.0294234146030106,"AKT2/TP53",2
"R-HSA-74749","R-HSA-74749","Signal attenuation","2/47","10/2914",0.0105533981968962,0.045351089548824,0.0294234146030106,"MAPK1/MAPK3",2
"R-HSA-9020956","R-HSA-9020956","Interleukin-27 signaling","2/47","10/2914",0.0105533981968962,0.045351089548824,0.0294234146030106,"STAT1/STAT3",2
"R-HSA-9020958","R-HSA-9020958","Interleukin-21 signaling","2/47","10/2914",0.0105533981968962,0.045351089548824,0.0294234146030106,"STAT1/STAT3",2
"R-HSA-9627069","R-HSA-9627069","Regulation of the apoptosome activity","2/47","10/2914",0.0105533981968962,0.045351089548824,0.0294234146030106,"MAPK1/MAPK3",2
"R-HSA-390466","R-HSA-390466","Chaperonin-mediated protein folding","3/47","30/2914",0.0117701987209558,0.0496848211495214,0.0322351040890639,"CSNK2A1/STAT3/TP53",3
"R-HSA-5633008","R-HSA-5633008","TP53 Regulates Transcription of Cell Death Genes","3/47","30/2914",0.0117701987209558,0.0496848211495214,0.0322351040890639,"CREBBP/TP53/BCL6",3
"R-HSA-1059683","R-HSA-1059683","Interleukin-6 signaling","2/47","11/2914",0.012766840068662,0.0520494248953141,0.0337692395878238,"STAT1/STAT3",2
"R-HSA-210745","R-HSA-210745","Regulation of gene expression in beta cells","2/47","11/2914",0.012766840068662,0.0520494248953141,0.0337692395878238,"AKT2/FOXO1",2
"R-HSA-8866910","R-HSA-8866910","TFAP2 (AP-2) family regulates transcription of growth factors and their receptors","2/47","11/2914",0.012766840068662,0.0520494248953141,0.0337692395878238,"ESR1/YY1",2
"R-HSA-8984722","R-HSA-8984722","Interleukin-35 Signalling","2/47","11/2914",0.012766840068662,0.0520494248953141,0.0337692395878238,"STAT1/STAT3",2
"R-HSA-391251","R-HSA-391251","Protein folding","3/47","31/2914",0.0128856707690943,0.0520886860750676,0.0337947119189449,"CSNK2A1/STAT3/TP53",3
"R-HSA-2151201","R-HSA-2151201","Transcriptional activation of mitochondrial biogenesis","3/47","32/2914",0.0140598736406795,0.0554261134430092,0.0359600073976492,"CREBBP/MEF2C/GABPA",3
