X1	X3	X2
CSNK2A1	activates	TP53 
EP300	activates	MYOD1 
EP300	activates	SMAD1 
GATA2	inhibits	PPARG 
MAPK11	activates	HBP1 
MAPK11	activates	TWIST1 
MAPK14	activates	FOXO1 
MAPK14	activates	HBP1 
CDK2	inhibits	MYOD1 
POU2AF1	activates	POU2F2 
CSNK2A1	activates	SRF 
IKZF2	activates	IKZF1 
TWIST1	activates	TP53 
MAPK11	activates	MAPK14 
ESR2	activates	MAPK11 
Perturbation	inhibits	E2F6 
Perturbation	inhibits	IKZF2 
Perturbation	inhibits	MEN1 
Perturbation	inhibits	NR0B2 
Perturbation	inhibits	PCGF2 
Perturbation	inhibits	POU2AF1 
Perturbation	inhibits	RFX1 
Perturbation	inhibits	SP4 
RPS6KB1	activates	CREM 
PRKAA1	inhibits	POU2F1 
PPP1CB	inhibits	AKT3 
AKT3	activates	CTNNB1 
MAPK1	activates	RPS6KB1 
AKT3	activates	POU5F1 
AKT3	activates	CDK2 
Perturbation	inhibits	DUSP10 
Perturbation	inhibits	KMT2B 
DUSP10	inhibits	MAPK14 
PPP1CB	activates	IKZF1 
PRKAA1	activates	FOXO1 
PRKAA1	activates	TP53 
AKT3	inhibits	FOXO1 
MAPK1	inhibits	STK11 
STK11	activates	TP53 
AKT3	inhibits	YAP1 
STK11	activates	PRKAA1 
Perturbation	activates	E2F6 
Perturbation	activates	MEN1 
Perturbation	activates	NR0B2 
Perturbation	activates	PCGF2 
Perturbation	activates	POU2AF1 
Perturbation	activates	PPP1CB 
Perturbation	activates	RFX1 
Perturbation	activates	SP4 
SIRT1	inhibits	RELA 
SIRT1	inhibits	RELB 
PER2	inhibits	POU2F1 
Perturbation	activates	DUSP10 
NPAS2	activates	PER2 
SIRT1	activates	FOXO1 
NR0B2	activates	SIRT1 
Perturbation	inhibits	NPAS2 
DUSP8	inhibits	MAPK1 
DUSP8	activates	MAPK14 
Perturbation	inhibits	DUSP8 
Perturbation	activates	DUSP8 
Perturbation	activates	PPM1B 
MAP3K7	activates	MAPK14 
PPM1B	inhibits	MAP3K7 
MAP3K7	activates	PRKAA1 
Perturbation	inhibits	PPP1CB 
Perturbation	inhibits	DUSP14 
Perturbation	inhibits	FHL5 
DUSP14	inhibits	MAPK14 
Perturbation	activates	IKZF2 
DUSP2	activates	MAPK14 
Perturbation	activates	DUSP2 
Perturbation	activates	DUSP14 
SIRT2	inhibits	KAT2B 
CSNK1D	inhibits	LEF1 
CSNK1D	inhibits	HIF1A 
KAT2B	activates	IRF2 
KAT2B	activates	IRF1 
CSNK1D	activates	PER2 
CSNK1D	activates	TP53 
CDK2	inhibits	SIRT2 
CSNK1D	activates	FOXO1 
Perturbation	activates	CSNK1D 
Perturbation	inhibits	CSNK1D 
Perturbation	inhibits	DUSP7 
DUSP7	inhibits	MAPK14 
Perturbation	inhibits	DUSP2 
DUSP9	activates	MAPK1 
Perturbation	activates	DUSP9 
DUSP9	inhibits	MAPK14 
Perturbation	inhibits	DUSP26 
DUSP26	inhibits	TP53 
DUSP26	inhibits	MAPK14 
ANO9	activates	STAT1 
Perturbation	inhibits	ANO9 
TRIM28	activates	STAT1 
UBE2I	activates	TRIM28 
OSM	activates	STAT1 
Perturbation	inhibits	OSM 
PIAS2	inhibits	STAT1 
Perturbation	activates	PIAS2 
Perturbation	inhibits	PIAS2 
Perturbation	activates	OSM 
Perturbation	inhibits	PPP6C 
PPP6C	inhibits	MAP3K7 
Perturbation	activates	ANO9 
Perturbation	inhibits	PPM1B 
Perturbation	activates	DUSP26 
Perturbation	activates	DUSP7 
Perturbation	inhibits	FBXW5 
FBXW5	inhibits	MAP3K7 
Perturbation	activates	FBXW5 
GLRX	inhibits	GAPDH 
Perturbation	inhibits	GLRX 
PRKDC	inhibits	POU2F1 
PRKDC	activates	AKT1 
PRKDC	activates	TP53 
HOXB7	activates	PRKDC 
Perturbation	inhibits	HOXB7 
Perturbation	activates	GLRX 
RAB2A	activates	GAPDH 
Perturbation	activates	RAB2A 
PPP1CB	inhibits	AKT2 
Perturbation	inhibits	DUSP9 
Perturbation	inhibits	RAB2A 
CARM1	activates	RELB 
CARM1	activates	CTNNB1 
Perturbation	inhibits	CARM1 
Perturbation	activates	CARM1 
NMI	activates	STAT1 
Perturbation	inhibits	NMI 
SP2	activates	IRF1 
IRF2BP1	activates	IRF2 
Perturbation	inhibits	IRF2BP1 
Perturbation	inhibits	SP2 
IRF2BP1	inhibits	ATF2 
Perturbation	activates	NMI 
Perturbation	activates	NPAS2 
IRF2BP2	activates	IRF2 
Perturbation	activates	IRF2BP2 
Perturbation	activates	SP2 
Perturbation	inhibits	IRF2BP2 
MAPK8	activates	STAT1 
DUSP10	activates	MAPK8 
MAPK8	activates	FOXO3 
MAPK8	inhibits	PPARG 
Perturbation	activates	IRF2BP1 
