"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-9614085","R-HSA-9614085","FOXO-mediated transcription","5/36","49/2914",0.000278177392239492,0.00416091059292332,0.00289314884297903,"AKT2/SFN/SMAD2/SMAD3/FOXO1",5
"R-HSA-9616222","R-HSA-9616222","Transcriptional regulation of granulopoiesis","4/36","27/2914",0.000281451613557831,0.00416091059292332,0.00289314884297903,"STAT3/E2F1/CREB1/GATA2",4
"R-HSA-168142","R-HSA-168142","Toll Like Receptor 10 (TLR10) Cascade","6/36","78/2914",0.000311239804656174,0.00416091059292332,0.00289314884297903,"JUN/MAPK11/MAPK14/MAPK8/PPP2CA/CREB1",6
"R-HSA-168176","R-HSA-168176","Toll Like Receptor 5 (TLR5) Cascade","6/36","78/2914",0.000311239804656174,0.00416091059292332,0.00289314884297903,"JUN/MAPK11/MAPK14/MAPK8/PPP2CA/CREB1",6
"R-HSA-975871","R-HSA-975871","MyD88 cascade initiated on plasma membrane","6/36","78/2914",0.000311239804656174,0.00416091059292332,0.00289314884297903,"JUN/MAPK11/MAPK14/MAPK8/PPP2CA/CREB1",6
"R-HSA-2262752","R-HSA-2262752","Cellular responses to stress","9/36","187/2914",0.000314931306345113,0.00416091059292332,0.00289314884297903,"JUN/MAPK11/MAPK14/TP53/MAPK8/STAT3/E2F1/ETS2/SP1",9
"R-HSA-8953897","R-HSA-8953897","Cellular responses to external stimuli","9/36","189/2914",0.000341292871506399,0.00437657917578793,0.00304310671807563,"JUN/MAPK11/MAPK14/TP53/MAPK8/STAT3/E2F1/ETS2/SP1",9
"R-HSA-449147","R-HSA-449147","Signaling by Interleukins","12/36","332/2914",0.000386254729414575,0.00481163034356442,0.00334560487432774,"JUN/MAPK11/MAPK14/TP53/MAPK8/PPP2CA/SMAD3/STAT3/STAT6/CREB1/FOXO1/IRF4",12
"R-HSA-975138","R-HSA-975138","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation","6/36","83/2914",0.000437363073571936,0.00521870069696145,0.00362864751502872,"JUN/MAPK11/MAPK14/MAPK8/PPP2CA/CREB1",6
"R-HSA-171007","R-HSA-171007","p38MAPK events","3/36","13/2914",0.000455157949035278,0.00521870069696145,0.00362864751502872,"MAPK11/MAPK14/SRC",3
"R-HSA-168181","R-HSA-168181","Toll Like Receptor 7/8 (TLR7/8) Cascade","6/36","84/2914",0.000466810383443799,0.00521870069696145,0.00362864751502872,"JUN/MAPK11/MAPK14/MAPK8/PPP2CA/CREB1",6
"R-HSA-975155","R-HSA-975155","MyD88 dependent cascade initiated on endosome","6/36","84/2914",0.000466810383443799,0.00521870069696145,0.00362864751502872,"JUN/MAPK11/MAPK14/MAPK8/PPP2CA/CREB1",6
"R-HSA-4420097","R-HSA-4420097","VEGFA-VEGFR2 Pathway","6/36","85/2914",0.000497789527702254,0.00532830681325562,0.00370485843123519,"AKT2/MAPK11/MAPK14/RHOA/ROCK2/SRC",6
"R-HSA-166058","R-HSA-166058","MyD88:MAL(TIRAP) cascade initiated on plasma membrane","6/36","86/2914",0.000530355819263981,0.00532830681325562,0.00370485843123519,"JUN/MAPK11/MAPK14/MAPK8/PPP2CA/CREB1",6
"R-HSA-168138","R-HSA-168138","Toll Like Receptor 9 (TLR9) Cascade","6/36","86/2914",0.000530355819263981,0.00532830681325562,0.00370485843123519,"JUN/MAPK11/MAPK14/MAPK8/PPP2CA/CREB1",6
"R-HSA-168188","R-HSA-168188","Toll Like Receptor TLR6:TLR2 Cascade","6/36","86/2914",0.000530355819263981,0.00532830681325562,0.00370485843123519,"JUN/MAPK11/MAPK14/MAPK8/PPP2CA/CREB1",6
"R-HSA-168164","R-HSA-168164","Toll Like Receptor 3 (TLR3) Cascade","6/36","87/2914",0.000564565580583395,0.00532830681325562,0.00370485843123519,"JUN/MAPK11/MAPK14/MAPK8/PPP2CA/CREB1",6
"R-HSA-168179","R-HSA-168179","Toll Like Receptor TLR1:TLR2 Cascade","6/36","87/2914",0.000564565580583395,0.00532830681325562,0.00370485843123519,"JUN/MAPK11/MAPK14/MAPK8/PPP2CA/CREB1",6
"R-HSA-181438","R-HSA-181438","Toll Like Receptor 2 (TLR2) Cascade","6/36","87/2914",0.000564565580583395,0.00532830681325562,0.00370485843123519,"JUN/MAPK11/MAPK14/MAPK8/PPP2CA/CREB1",6
"R-HSA-9617828","R-HSA-9617828","FOXO-mediated transcription of cell cycle genes","3/36","14/2914",0.000574381697759206,0.00532830681325562,0.00370485843123519,"SMAD2/SMAD3/FOXO1",3
"R-HSA-166166","R-HSA-166166","MyD88-independent TLR4 cascade ","6/36","90/2914",0.000677633851250899,0.00602955834990596,0.00419245003566614,"JUN/MAPK11/MAPK14/MAPK8/PPP2CA/CREB1",6
"R-HSA-937061","R-HSA-937061","TRIF(TICAM1)-mediated TLR4 signaling ","6/36","90/2914",0.000677633851250899,0.00602955834990596,0.00419245003566614,"JUN/MAPK11/MAPK14/MAPK8/PPP2CA/CREB1",6
"R-HSA-2028269","R-HSA-2028269","Signaling by Hippo","3/36","15/2914",0.00071189327322705,0.00620770934253988,0.00431632131977664,"LATS2/WWTR1/YAP1",3
"R-HSA-194138","R-HSA-194138","Signaling by VEGF","6/36","92/2914",0.000762307166761736,0.00651697891584543,0.00453136148663323,"AKT2/MAPK11/MAPK14/RHOA/ROCK2/SRC",6
"R-HSA-373752","R-HSA-373752","Netrin-1 signaling","4/36","35/2914",0.000782539897938386,0.00656129606732955,0.00456217592320355,"MAPK11/MAPK14/MAPK8/SRC",4
"R-HSA-8878166","R-HSA-8878166","Transcriptional regulation by RUNX2","5/36","62/2914",0.000840534548509743,0.0068212591616225,0.00474293249287127,"AKT2/WWTR1/YAP1/SRC/RUNX2",5
"R-HSA-195258","R-HSA-195258","RHO GTPase Effectors","7/36","130/2914",0.000844834850292695,0.0068212591616225,0.00474293249287127,"MAPK11/MAPK14/SFN/PPP2CA/RHOA/ROCK2/SRC",7
"R-HSA-2173793","R-HSA-2173793","Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer","4/36","36/2914",0.00087263682553741,0.00691763010789656,0.00480994077999568,"SMAD2/WWTR1/SMAD3/SP1",4
"R-HSA-170834","R-HSA-170834","Signaling by TGF-beta Receptor Complex","5/36","63/2914",0.00090487829767314,0.00704512388902659,0.00489858928063655,"SMAD2/WWTR1/RHOA/SMAD3/SP1",5
"R-HSA-2219528","R-HSA-2219528","PI3K/AKT Signaling in Cancer","6/36","97/2914",0.00101014648050584,0.00772673448246572,0.00537252421764879,"AKT2/EGFR/NR4A1/SRC/CREB1/FOXO1",6
"R-HSA-5663202","R-HSA-5663202","Diseases of signal transduction","10/36","268/2914",0.00107121001092536,0.0080525442200596,0.00559906502988209,"AKT2/EGFR/SMAD2/NR4A1/PPP2CA/SMAD3/SRC/STAT3/CREB1/FOXO1",10
"R-HSA-109581","R-HSA-109581","Apoptosis","6/36","101/2914",0.00124991985845638,0.00923669590316919,0.00642242496405777,"AKT2/SFN/TP53/MAPK8/STAT3/E2F1",6
"R-HSA-5357801","R-HSA-5357801","Programmed Cell Death","6/36","103/2914",0.00138514020434235,0.0100653521515544,0.00699860313772975,"AKT2/SFN/TP53/MAPK8/STAT3/E2F1",6
"R-HSA-389513","R-HSA-389513","CTLA4 inhibitory signaling","3/36","19/2914",0.00146540024264294,0.0103050726740697,0.00716528471784663,"AKT2/PPP2CA/SRC",3
"R-HSA-9615017","R-HSA-9615017","FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes","3/36","19/2914",0.00146540024264294,0.0103050726740697,0.00716528471784663,"SMAD2/SMAD3/FOXO1",3
"R-HSA-167044","R-HSA-167044","Signalling to RAS","3/36","20/2914",0.00170941526404401,0.0118302389702094,0.00822575766156517,"MAPK11/MAPK14/SRC",3
"R-HSA-8939211","R-HSA-8939211","ESR-mediated signaling","6/36","108/2914",0.00177249651119382,0.0120751324825079,0.00839603610565492,"AKT2/EGFR/JUN/SRC/CREB1/SP1",6
"R-HSA-1227986","R-HSA-1227986","Signaling by ERBB2","4/36","44/2914",0.00187429308808635,0.0123816937334189,0.00860919313187988,"AKT2/EGFR/RHOA/SRC",4
"R-HSA-1236394","R-HSA-1236394","Signaling by ERBB4","4/36","44/2914",0.00187429308808635,0.0123816937334189,0.00860919313187988,"EGFR/YAP1/ITCH/SRC",4
"R-HSA-166016","R-HSA-166016","Toll Like Receptor 4 (TLR4) Cascade","6/36","110/2914",0.00194871203151302,0.0124542553626196,0.00865964641341005,"JUN/MAPK11/MAPK14/MAPK8/PPP2CA/CREB1",6
"R-HSA-198753","R-HSA-198753","ERK/MAPK targets","3/36","21/2914",0.00197745142169911,0.0124542553626196,0.00865964641341005,"MAPK11/MAPK14/PPP2CA",3
"R-HSA-3928663","R-HSA-3928663","EPHA-mediated growth cone collapse","3/36","21/2914",0.00197745142169911,0.0124542553626196,0.00865964641341005,"RHOA/ROCK2/SRC",3
"R-HSA-3700989","R-HSA-3700989","Transcriptional Regulation by TP53","8/36","194/2914",0.00199953641142975,0.0124542553626196,0.00865964641341005,"AKT2/JUN/MAPK11/MAPK14/SFN/TP53/PPP2CA/E2F1",8
"R-HSA-1912408","R-HSA-1912408","Pre-NOTCH Transcription and Translation","3/36","23/2914",0.00258880487565312,0.0158974496589403,0.0110537554364433,"JUN/TP53/E2F1",3
"R-HSA-186712","R-HSA-186712","Regulation of beta-cell development","3/36","24/2914",0.00293363714705257,0.0175214492618482,0.0121829487866062,"AKT2/HNF4A/FOXO1",3
"R-HSA-9634638","R-HSA-9634638","Estrogen-dependent nuclear events downstream of ESR-membrane signaling","3/36","24/2914",0.00293363714705257,0.0175214492618482,0.0121829487866062,"AKT2/EGFR/CREB1",3
"R-HSA-8878171","R-HSA-8878171","Transcriptional regulation by RUNX1","5/36","86/2914",0.00365116888414463,0.0212254617798274,0.0147584089632793,"YAP1/ITCH/SRC/GATA2/RUNX2",5
"R-HSA-9006936","R-HSA-9006936","Signaling by TGF-beta family members","5/36","86/2914",0.00365116888414463,0.0212254617798274,0.0147584089632793,"SMAD2/WWTR1/RHOA/SMAD3/SP1",5
"R-HSA-168898","R-HSA-168898","Toll-like Receptor Cascades","6/36","127/2914",0.00403809341226164,0.0231659043124484,0.0161076302317362,"JUN/MAPK11/MAPK14/MAPK8/PPP2CA/CREB1",6
"R-HSA-8939236","R-HSA-8939236","RUNX1 regulates transcription of genes involved in differentiation of HSCs","3/36","27/2914",0.00413308759045488,0.0234029375251731,0.0162724432816269,"YAP1/ITCH/GATA2",3
"R-HSA-186763","R-HSA-186763","Downstream signal transduction","3/36","29/2914",0.00507643460464245,0.0273250060200507,0.0189995213273168,"SRC/STAT3/STAT6",3
"R-HSA-1912422","R-HSA-1912422","Pre-NOTCH Expression and Processing","3/36","29/2914",0.00507643460464245,0.0273250060200507,0.0189995213273168,"JUN/TP53/E2F1",3
"R-HSA-6804757","R-HSA-6804757","Regulation of TP53 Degradation","3/36","29/2914",0.00507643460464245,0.0273250060200507,0.0189995213273168,"AKT2/TP53/PPP2CA",3
"R-HSA-6806003","R-HSA-6806003","Regulation of TP53 Expression and Degradation","3/36","29/2914",0.00507643460464245,0.0273250060200507,0.0189995213273168,"AKT2/TP53/PPP2CA",3
"R-HSA-6785807","R-HSA-6785807","Interleukin-4 and Interleukin-13 signaling","5/36","94/2914",0.00535816046268421,0.0284897312406136,0.0198093737259699,"TP53/STAT3/STAT6/FOXO1/IRF4",5
"R-HSA-6807070","R-HSA-6807070","PTEN Regulation","4/36","59/2914",0.00550760782707507,0.0287069035980018,0.0199603771999626,"AKT2/JUN/TP53/EGR1",4
"R-HSA-6791312","R-HSA-6791312","TP53 Regulates Transcription of Cell Cycle Genes","3/36","30/2914",0.00559292438336913,0.0287069035980018,0.0199603771999626,"SFN/TP53/E2F1",3
"R-HSA-5633007","R-HSA-5633007","Regulation of TP53 Activity","5/36","95/2914",0.00560558645871642,0.0287069035980018,0.0199603771999626,"AKT2/MAPK11/MAPK14/TP53/PPP2CA",5
"R-HSA-9006931","R-HSA-9006931","Signaling by Nuclear Receptors","6/36","136/2914",0.00566237089318384,0.0287069035980018,0.0199603771999626,"AKT2/EGFR/JUN/SRC/CREB1/SP1",6
"R-HSA-113501","R-HSA-113501","Inhibition of replication initiation of damaged DNA by RB1/E2F1","2/36","10/2914",0.00627585362200096,0.0310940020362775,0.0216201655877545,"PPP2CA/E2F1",2
"R-HSA-6804759","R-HSA-6804759","Regulation of TP53 Activity through Association with Co-factors","2/36","10/2914",0.00627585362200096,0.0310940020362775,0.0216201655877545,"AKT2/TP53",2
"R-HSA-8943724","R-HSA-8943724","Regulation of PTEN gene transcription","3/36","32/2914",0.00671805808984908,0.0329109362603843,0.0228835095195332,"JUN/TP53/EGR1",3
"R-HSA-9009391","R-HSA-9009391","Extra-nuclear estrogen signaling","4/36","63/2914",0.00695959782964809,0.0337153850414063,0.0234428558472357,"AKT2/EGFR/SRC/CREB1",4
"R-HSA-168638","R-HSA-168638","NOD1/2 Signaling Pathway","3/36","33/2914",0.00732762028709898,0.0342108601765554,0.0237873677712409,"MAPK11/MAPK14/ITCH",3
"R-HSA-187687","R-HSA-187687","Signalling to ERKs","3/36","33/2914",0.00732762028709898,0.0342108601765554,0.0237873677712409,"MAPK11/MAPK14/SRC",3
"R-HSA-113510","R-HSA-113510","E2F mediated regulation of DNA replication","2/36","11/2914",0.00761113173652724,0.0342108601765554,0.0237873677712409,"PPP2CA/E2F1",2
"R-HSA-416572","R-HSA-416572","Sema4D induced cell migration and growth-cone collapse","2/36","11/2914",0.00761113173652724,0.0342108601765554,0.0237873677712409,"RHOA/ROCK2",2
"R-HSA-452723","R-HSA-452723","Transcriptional regulation of pluripotent stem cells","2/36","11/2914",0.00761113173652724,0.0342108601765554,0.0237873677712409,"SMAD2/STAT3",2
"R-HSA-5627117","R-HSA-5627117","RHO GTPases Activate ROCKs","2/36","11/2914",0.00761113173652724,0.0342108601765554,0.0237873677712409,"RHOA/ROCK2",2
"R-HSA-6804116","R-HSA-6804116","TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest","2/36","11/2914",0.00761113173652724,0.0342108601765554,0.0237873677712409,"TP53/E2F1",2
"R-HSA-3928662","R-HSA-3928662","EPHB-mediated forward signaling","3/36","34/2914",0.0079690764744257,0.0354542586005062,0.024651922928406,"RHOA/ROCK2/SRC",3
"R-HSA-5628897","R-HSA-5628897","TP53 Regulates Metabolic Genes","3/36","35/2914",0.00864281427847138,0.0380633032870053,0.0264660341541707,"AKT2/SFN/TP53",3
"R-HSA-1502540","R-HSA-1502540","Signaling by Activin","2/36","12/2914",0.00906273497511956,0.0395135244915213,0.0274743965561519,"SMAD2/SMAD3",2
"R-HSA-422475","R-HSA-422475","Axon guidance","8/36","254/2914",0.0104598145193603,0.0451532587172385,0.031395795534922,"EGFR/MAPK11/MAPK14/MAPK8/RHOA/ROCK2/SRC/CREB1",8
"R-HSA-1592230","R-HSA-1592230","Mitochondrial biogenesis","3/36","38/2914",0.0108611887415919,0.046426257758177,0.0322809324827498,"MAPK11/MAPK14/CREB1",3
"R-HSA-1295596","R-HSA-1295596","Spry regulation of FGF signaling","2/36","14/2914",0.012303310193546,0.0509648327032647,0.0354366774952686,"PPP2CA/SRC",2
"R-HSA-6785631","R-HSA-6785631","ERBB2 Regulates Cell Motility","2/36","14/2914",0.012303310193546,0.0509648327032647,0.0354366774952686,"EGFR/RHOA",2
"R-HSA-6804758","R-HSA-6804758","Regulation of TP53 Activity through Acetylation","2/36","14/2914",0.012303310193546,0.0509648327032647,0.0354366774952686,"AKT2/TP53",2
"R-HSA-69231","R-HSA-69231","Cyclin D associated events in G1","3/36","40/2914",0.0125074245395627,0.0509648327032647,0.0354366774952686,"PPP2CA/SRC/E2F1",3
"R-HSA-69236","R-HSA-69236","G1 Phase","3/36","40/2914",0.0125074245395627,0.0509648327032647,0.0354366774952686,"PPP2CA/SRC/E2F1",3
"R-HSA-453279","R-HSA-453279","Mitotic G1-G1/S phases","4/36","77/2914",0.0139852896995829,0.0538750861886212,0.0374602241002485,"AKT2/PPP2CA/SRC/E2F1",4
"R-HSA-111447","R-HSA-111447","Activation of BAD and translocation to mitochondria ","2/36","15/2914",0.0140866051043643,0.0538750861886212,0.0374602241002485,"AKT2/SFN",2
"R-HSA-1181150","R-HSA-1181150","Signaling by NODAL","2/36","15/2914",0.0140866051043643,0.0538750861886212,0.0374602241002485,"SMAD2/SMAD3",2
"R-HSA-400685","R-HSA-400685","Sema4D in semaphorin signaling","2/36","15/2914",0.0140866051043643,0.0538750861886212,0.0374602241002485,"RHOA/ROCK2",2
"R-HSA-432142","R-HSA-432142","Platelet sensitization by LDL","2/36","15/2914",0.0140866051043643,0.0538750861886212,0.0374602241002485,"MAPK14/PPP2CA",2
"R-HSA-6804114","R-HSA-6804114","TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest","2/36","15/2914",0.0140866051043643,0.0538750861886212,0.0374602241002485,"SFN/TP53",2
"R-HSA-9008059","R-HSA-9008059","Interleukin-37 signaling","2/36","15/2914",0.0140866051043643,0.0538750861886212,0.0374602241002485,"SMAD3/STAT3",2
"R-HSA-1643685","R-HSA-1643685","Disease","11/36","443/2914",0.0145210981474345,0.0550539025415778,0.0382798742925505,"AKT2/EGFR/JUN/SMAD2/NR4A1/PPP2CA/SMAD3/SRC/STAT3/CREB1/FOXO1",11
"R-HSA-392451","R-HSA-392451","G beta:gamma signalling through PI3Kgamma","2/36","16/2914",0.0159748695007674,0.0595302829259366,0.0413923744149438,"AKT2/RHOA",2
"R-HSA-5668599","R-HSA-5668599","RHO GTPases Activate NADPH Oxidases","2/36","16/2914",0.0159748695007674,0.0595302829259366,0.0413923744149438,"MAPK11/MAPK14",2
"R-HSA-180292","R-HSA-180292","GAB1 signalosome","2/36","17/2914",0.01796538773635,0.0658227651516689,0.0457676396998567,"EGFR/SRC",2
"R-HSA-418592","R-HSA-418592","ADP signalling through P2Y purinoceptor 1","2/36","17/2914",0.01796538773635,0.0658227651516689,0.0457676396998567,"MAPK14/SRC",2
"R-HSA-383280","R-HSA-383280","Nuclear Receptor transcription pathway","3/36","46/2914",0.018269460033706,0.0663790381224652,0.04615442534831,"NR4A1/HNF4A/NR2F1",3
"R-HSA-194315","R-HSA-194315","Signaling by Rho GTPases","7/36","228/2914",0.0192208644036684,0.0680426173257446,0.0473111390386636,"MAPK11/MAPK14/SFN/PPP2CA/RHOA/ROCK2/SRC",7
"R-HSA-5663220","R-HSA-5663220","RHO GTPases Activate Formins","3/36","47/2914",0.01935157006512,0.0680426173257446,0.0473111390386636,"PPP2CA/RHOA/SRC",3
"R-HSA-8848021","R-HSA-8848021","Signaling by PTK6","3/36","47/2914",0.01935157006512,0.0680426173257446,0.0473111390386636,"EGFR/RHOA/STAT3",3
"R-HSA-9006927","R-HSA-9006927","Signaling by Non-Receptor Tyrosine Kinases","3/36","47/2914",0.01935157006512,0.0680426173257446,0.0473111390386636,"EGFR/RHOA/STAT3",3
"R-HSA-881907","R-HSA-881907","Gastrin-CREB signalling pathway via PKC and MAPK","2/36","18/2914",0.0200554920046457,0.0699535561122041,0.0486398458723196,"EGFR/CREB1",2
"R-HSA-168643","R-HSA-168643","Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways","3/36","48/2914",0.0204687649026527,0.0708284245837825,0.0492481561567585,"MAPK11/MAPK14/ITCH",3
"R-HSA-186797","R-HSA-186797","Signaling by PDGF","3/36","49/2914",0.021621110413644,0.074226804254715,0.0516111048415208,"SRC/STAT3/STAT6",3
"R-HSA-2173795","R-HSA-2173795","Downregulation of SMAD2/3:SMAD4 transcriptional activity","2/36","20/2914",0.0245240223303338,0.0835349510626994,0.0580832107823694,"SMAD2/SMAD3",2
"R-HSA-388841","R-HSA-388841","Costimulation by the CD28 family","3/36","53/2914",0.0265826815748701,0.089520936447093,0.0622453638260811,"AKT2/PPP2CA/SRC",3
"R-HSA-397795","R-HSA-397795","G-protein beta:gamma signalling","2/36","21/2914",0.0268973455838743,0.089520936447093,0.0622453638260811,"AKT2/RHOA",2
"R-HSA-450302","R-HSA-450302","activated TAK1 mediates p38 MAPK activation","2/36","21/2914",0.0268973455838743,0.089520936447093,0.0622453638260811,"MAPK11/MAPK14",2
"R-HSA-2173788","R-HSA-2173788","Downregulation of TGF-beta receptor signaling","2/36","22/2914",0.0293600478794034,0.0962479765069165,0.066922784244307,"SMAD2/SMAD3",2
"R-HSA-525793","R-HSA-525793","Myogenesis","2/36","22/2914",0.0293600478794034,0.0962479765069165,0.066922784244307,"MAPK11/MAPK14",2
"R-HSA-168249","R-HSA-168249","Innate Immune System","10/36","428/2914",0.0300141840867364,0.0976580915060976,0.0679032601490973,"JUN/MAPK11/MAPK14/ITCH/MAPK8/PPP2CA/RHOA/SRC/STAT6/CREB1",10
"R-HSA-6804756","R-HSA-6804756","Regulation of TP53 Activity through Phosphorylation","3/36","56/2914",0.0306735371308057,0.0990641643631946,0.0688809254867215,"MAPK11/MAPK14/TP53",3
"R-HSA-392518","R-HSA-392518","Signal amplification","2/36","23/2914",0.0319096900702368,0.102154507019609,0.0710296910228086,"MAPK14/SRC",2
