Gene_Id	radicicol_HEPG2_24 h_1.11 um
DPH2	0.566823006
DSG2	2.615280628
TSC22D3	1.150783539
DUSP3	2.449663401
DUSP4	-1.545511842
DUSP6	0.120126188
TOR1A	0.316411197
E2F2	0.377378255
ECH1	3.209083319
EDN1	-0.659047723
EGF	-0.13244693
EGFR	-0.539746284
EGR1	-0.486569345
EIF4EBP1	-2.06074357
EIF4G1	0.672057807
EIF5	3.05509758
ELAVL1	-0.558392167
CTTN	2.01991725
EPB41L2	0.392545789
EPHA3	1.279518366
EPHB2	-0.270577252
EPRS	0.011203341
NR2F6	2.52510047
ERBB2	1.74622798
ERBB3	0.514298558
ETFB	1.466598153
ETS1	3.340022564
ETV1	-0.07964173
EXT1	-0.692915678
EZH2	-1.248437405
FAH	1.220468998
PTK2B	1.683040261
FAT1	-0.715014398
FDFT1	1.475994468
FGFR2	-1.35405755
FGFR4	-0.217961967
FHL2	0.026572913
FKBP4	-1.711133718
FOXO3	-1.551630974
FOS	0.911794841
FPGS	1.250318885
FUT1	-0.770471871
FYN	-1.694627643
SLC37A4	-0.515994906
GAA	-0.121727675
GABPB1	-3.314568758
GALE	-1.743802309
GAPDH	-0.342397571
GATA2	-0.625388741
GATA3	-0.299206614
GFPT1	-2.657189369
GHR	-1.8774544
GLI2	-0.589875937
GLRX	-1.888613939
GNA11	-0.181711093
GNA15	0.40729636
GNAI1	0.600468338
GNAI2	-0.807219267
GNAS	-0.744741261
SFN	1.102954745
GPC1	-3.510371923
GPER1	1.607466698
GRB7	0.240236968
GRB10	-0.611054122
GRN	1.481146693
NR3C1	0.40262419
CXCL2	0.226305217
GSTM2	-0.422607958
GSTZ1	-1.624759912
MSH6	1.282581925
GTF2A2	0.752844214
GTF2E2	-1.412705541
HSD17B10	1.205724716
HADH	-0.543224752
HDAC2	0.962985218
HIF1A	-0.428351641
HK1	-0.554311931
HLA-DMA	-0.914663911
HLA-DRA	0.389552891
HMGCR	-1.188915968
HMGCS1	-0.411884487
HMOX1	0.765832067
HOXA5	0.360943824
HOXA10	0.643466115
HPRT1	-0.345883012
HES1	-0.987503469
DNAJB2	1.567228794
HSPA1A	2.554001093
HSPA4	-1.13800025
HSPA8	1.082181454
HSPB1	3.565218449
HSPD1	0.730090618
DNAJB1	0.823779106
ICAM1	-0.254131287
ICAM3	3.519327879
ID2	3.107572079
IDE	-0.342872977
IFNAR1	0.225682929
IGF1R	2.635709047
IGF2R	-2.666213274
IGFBP3	-0.094648078
IGHMBP2	0.125736505
IKBKB	1.75976193
IL1B	0.635123551
IL4R	0.45229882
IL13RA1	-0.072341718
ILK	-3.481678963
INPP1	2.071536064
INSIG1	2.929925203
ITGAE	0.318358421
ITGB5	-0.090848908
JUN	-1.890200257
KCNK1	1.001831532
KIF5C	2.122833252
KIT	1.865274668
KTN1	2.794185638
LAMA3	1.816317439
STMN1	0.138385236
LBR	-0.17683202
LGALS8	0.169113785
LIG1	0.754713297
LIPA	-1.810690522
LOXL1	-1.40565753
LRPAP1	-0.169056445
LYN	-1.69797647
SMAD3	-0.790269852
MAN2B1	-0.150576845
MAT2A	-0.524600744
MBNL1	-3.676294088
MCM3	1.041151762
ME2	-0.331567168
MEF2C	0.440636098
MAP3K4	-0.012642235
MEST	0.291777372
MIF	-0.773647189
FOXO4	-1.885349512
MMP1	-0.689345479
MMP2	1.214206219
MNAT1	0.083077386
MSRA	-0.982225835
MUC1	-0.313568175
MYBL2	0.737499356
MYC	0.21922332
GADD45B	-0.527466118
MYLK	-0.771909833
MYO10	-0.714862466
NCK1	1.791972756
NFATC3	-0.442820042
NFATC4	0.600959599
NFE2L2	-0.385943651
NFIL3	-0.19921799
NFKB2	-2.946864843
NFKBIA	-1.453223467
NFKBIB	2.534605026
NFKBIE	-0.288887113
NIT1	-0.360927045
NMT1	-1.80994606
NOS3	-0.176557004
CNOT4	0.329227269
NOTCH1	-3.060826063
PNP	-0.473663598
NPC1	1.753406405
SLC11A2	-1.342720747
NRAS	2.29693985
NUCB2	-0.656708896
NUP88	-1.25773418
NVL	-6.824933052
ORC1	-1.161939383
OXA1L	-2.672211885
OXCT1	1.568980336
PAFAH1B1	1.446166515
PAFAH1B3	2.673427343
SERPINE1	-1.069674373
PAK1	-0.317175627
PCBD1	0.372902244
PCCB	-0.296433866
PCK2	-1.456239104
PCM1	-2.882120609
PCMT1	-1.200676322
PCNA	-0.41856885
PDGFA	1.329831481
PFKL	-0.742866099
PGAM1	0.932083428
PGM1	0.714536428
PHKA1	-0.003816683
PHKB	-1.14481926
PHKG2	-0.202008188
PIK3C2B	-2.654185057
PIK3C3	1.067247987
PIK3CA	0.065983981
PIN1	3.533956528
PLA2G4A	3.583954811
PLCB3	1.563863158
PLK1	-1.066520095
PLP2	0.032252327
PLS1	0.758709013
PLSCR1	-0.817377031
PMAIP1	-0.021353194
PMM2	0.357253104
POLB	-1.568021774
POLE2	1.849732041
POLR2I	-0.656164527
POLR2K	0.796157777
PPARD	1.23343873
PPARG	0.917940021
PPIC	0.660134017
PPOX	1.339154363
PPP2R5A	0.397666574
PPP2R5E	-0.254928738
PRCP	2.887731552
PRKACA	1.80760622
PRKCD	-0.412096858
PRKCH	2.967658281
PRKCQ	-4.109779835
MAPK9	1.868490219
MAPK13	-0.308819473
MAP2K5	1.024804592
PRKX	0.547213316
PROS1	-0.879264772
LGMN	1.516910076
HTRA1	0.474529684
PSMB8	0.075429663
PSMB10	-0.979064703
PSMD2	-0.039478764
PSMD4	-2.519915581
PSMD9	-1.524401546
PSMD10	0.4751046
PSME1	-1.6752702
PSME2	1.548031688
PTGS2	0.688303232
PTK2	0.029660374
PTPN1	0.258953601
PTPN6	1.484546065
PTPN12	-3.902522564
PTPRC	1.377996802
PTPRF	1.053235412
PTPRK	-0.017133296
PXMP2	0.289923459
PXN	-0.765470862
PYCR1	2.105131626
PYGL	0.427339256
RAB4A	-0.107946463
RAB27A	-0.580142379
RAC2	0.101234138
RAD9A	1.964829445
RAD51C	0.538810194
MOK	-0.664486587
RALA	0.087247968
RALB	1.265366197
RALGDS	-0.670336545
RAP1GAP	-0.748290718
RASA1	0.716807544
RB1	2.049484253
KDM5A	1.145945787
RELB	2.668928146
RFC2	4.456693172
RFC5	-1.508124709
RFNG	1.407452583
RFX5	0.453879893
RGS2	-1.371470928
RHEB	-0.872793734
RNH1	0.52255547
RPA1	-0.479455531
RPA2	0.010161459
RPA3	0.497494996
MRPL12	0.831282914
RPN1	2.245348215
RPS5	-0.973068953
RPS6	1.115513086
RPS6KA1	0.183235988
RSU1	2.479973316
RTN2	1.601694584
S100A4	0.135014713
S100A13	0.102628395
SATB1	-0.624957919
SCP2	0.907984316
CCL2	0.099958912
SDHB	-0.235236079
SGCB	-2.487419844
SHB	-0.135188386
SHC1	1.037478924
SKIV2L	0.273223132
SKP1	-0.104164466
SLC1A4	0.758001387
SMARCA4	0.275616884
SMARCC1	0.530532181
SMARCD2	-0.182887822
SNAP25	2.67936039
SNCA	-1.596913576
SOX2	0.581723094
SOX4	-1.223965526
SPAG4	-1.587392569
SPP1	1.818218589
SPR	-0.140431941
SPTAN1	-0.015617929
SRC	0.599433541
STAT1	1.939757943
STAT3	2.918056965
STAT5B	2.957658291
AURKA	0.049744129
STK10	1.187181592
STX1A	-2.320651293
STX4	1.129244089
STXBP1	-2.480774403
STXBP2	1.736737251
SUPV3L1	0.58577615
SUV39H1	2.017968416
SYK	-0.886208296
SYPL1	-0.152975991
TARBP1	0.376074344
TBP	1.502287388
TBX2	-0.455196649
TBXA2R	-0.336011946
TCEA2	-0.098819785
VPS72	1.354207158
TCTA	-0.612351894
DYNLT3	-0.764295578
TERT	-1.556916595
TESK1	1.688055038
TFAP2A	0.004054427
TFDP1	3.14203763
TGFB3	-0.333556414
TGFBR2	0.842528522
TIAM1	0.561168909
TIMP2	0.770715535
TJP1	-0.543445051
TLE1	1.441056609
TLR4	0.587133169
TSPAN6	-0.320687175
TSPAN4	0.0658966
TOP2A	1.859483719
TP53	-0.090081796
TP53BP1	1.36748147
TP53BP2	-2.871786356
TPD52L2	-1.773770332
TPM1	-2.378355026
TSTA3	-1.329176784
TXNRD1	-0.041206039
UBE2A	-2.422767878
UGDH	0.877113819
NR1H2	2.890811443
USP1	2.039057493
VDAC1	0.534910858
WFS1	-2.087412834
WRB	0.007918816
XBP1	-0.92813158
XPNPEP1	-0.295034468
ZFP36	-4.917484283
ZNF131	0.624087274
ZMYM2	0.575037062
PAX8	-3.360722542
CXCR4	-3.054510593
IFRD2	0.314973742
MAPKAPK3	0.061466008
USP7	-3.260634422
REEP5	0.35660103
ST7	-0.050321132
KAT6A	1.157248497
PDHX	-1.009385347
FOSL1	-1.51328373
HMGA2	-3.140957117
NCOA3	0.242516279
NRIP1	-2.180298567
SMC1A	-0.642539918
LAGE3	1.105157018
AXIN1	0.69611448
CDC45	0.733925939
FZD1	0.232369363
FZD7	-3.211884975
HIST2H2BE	2.069934368
PIP4K2B	-3.132157803
NCK2	-0.497313201
DYRK3	-1.080704451
DUSP11	-3.813146114
RAE1	2.007884502
PIK3R3	0.733257294
NIPSNAP1	0.928576648
IKBKAP	0.891513824
HAT1	-0.253733277
MAPKAPK5	-1.946405649
BHLHE40	0.328744322
MKNK1	0.565309227
CASK	-1.016076088
AKR7A2	-3.662275314
RUVBL1	-0.046105295
PSMG1	-0.794292271
BECN1	0.590439022
MBTPS1	1.025111675
EED	1.680713654
CTNNAL1	0.722099781
RNMT	0.836528182
PEX11A	-0.341145694
CREG1	1.818388939
INPP4B	0.728125632
IQGAP1	0.770867288
SOCS2	-0.044634677
CFLAR	-3.336580753
CDK5R1	0.186252117
ST3GAL5	3.326605082
IER3	0.776575089
SQSTM1	-0.287187874
SLC5A6	0.72328788
CPNE3	1.369700909
CCNA1	0.332148373
TIMELESS	-0.057121612
P4HA2	-0.650486171
PLOD3	1.291804791
NOL3	-0.141886055
SLC25A14	1.634980083
MPZL1	-1.127822399
MAP7	-0.639165044
DNAJA3	-2.255046844
USP14	-1.310121059
MTA1	2.824728966
PDLIM1	-2.704601765
SMC3	-2.755537987
PRPF4	-0.819598675
CCNB2	-0.700701356
CCNE2	-2.2113657
SYNGR3	2.103101492
LPAR2	-0.304486871
ARHGEF2	0.498739362
ZW10	0.674758255
AURKB	2.205957413
VAPB	-0.869685292
NOLC1	-1.872159481
UBE2L6	1.745241523
MAPKAPK2	-0.059582189
CYTH1	0.088653564
ITGB1BP1	-0.846989214
BCL7B	0.324122608
COPB2	1.801180601
ADGRG1	-0.817303002
TM9SF2	-0.072967082
MAP4K4	-0.273400724
HOMER2	1.005059481
SH3BP5	1.096071482
PIGB	2.2038486
PSMF1	-0.880199373
SPTLC2	-0.508530855
TBPL1	-0.687152684
BAG3	-3.150000572
POLR1C	0.540395379
SPAG7	-2.475621223
FEZ2	-1.982107759
IKBKE	-1.029901505
MTFR1	0.742584884
HS2ST1	0.381617367
IPO13	0.663846076
VGLL4	2.605832815
NUP93	3.235024929
UBE3C	0.514213562
EDEM1	1.559150338
TRAM2	1.813801289
CEP57	-1.885716081
KIAA0100	2.985358477
HERPUD1	-3.005320549
KIAA0355	-0.820251882
USP6NL	-0.381931692
CCP110	1.164123297
MLEC	-1.048152804
TATDN2	-2.161975145
MRPL19	-1.105255127
SCRN1	3.037755489
EFCAB14	3.952212811
KEAP1	-0.915081382
MELK	0.282252163
PLEKHM1	-0.014140591
C2CD5	-3.450565338
KIAA0753	0.909577429
C2CD2L	-0.271006048
TOMM70A	-1.381272912
KIAA0196	-1.846689701
KLHL21	-1.510785699
ARNT2	0.380657971
FAM20B	-0.115676343
NCAPD2	0.550707459
PAN2	2.01838398
LPGAT1	0.11304199
KIF14	0.343696892
OXSR1	1.393286943
MVP	3.219118118
DMTF1	2.626008749
GNPDA1	2.150492668
HDAC6	-1.200708389
PARP2	2.489454985
MAMLD1	-0.32948184
DNAJB6	-3.798003912
SMC4	1.289932132
ABCC5	0.742494941
ABCB6	-0.085469484
DNM1L	0.212103814
TSPAN3	2.731945276
KIF20A	0.328014135
ARL4C	0.009122089
TRAP1	-0.21724546
G3BP1	0.578588188
MBNL2	-0.705033958
CEBPZ	-0.274816811
SLC25A13	0.251991838
SORBS3	-1.721746325
RBM6	0.298912168
TXNDC9	0.628765225
TRIM13	2.146532774
TRIB1	-0.185407072
MFSD10	0.516219497
SLC35B1	-3.019085407
TIMM17B	-0.569727898
AKAP8	-0.24376674
STUB1	-0.049029857
NET1	-0.84425652
SMNDC1	-2.271075726
PAK4	-1.753071666
TNIP1	1.12720418
IKZF1	-3.048534155
TMEM5	-2.729959488
HMG20B	0.385704041
MYL9	-1.646056652
LYPLA1	2.233535767
PPIE	1.431524754
VAV3	0.165388763
LRRC41	-0.117084622
CRTAP	-0.653437197
VAT1	-1.008275509
STK25	-0.323123306
APPBP2	0.666137159
CHERP	0.414046705
HYOU1	1.819224715
RPP38	2.836518288
SLC35A1	-0.775583804
DRAP1	1.67830658
PAICS	-0.079955041
ST6GALNAC2	0.555298746
STAMBP	-0.223532647
NPRL2	0.254554868
IGF2BP2	-0.791550875
YKT6	-0.001173079
CGRRF1	-2.329246759
RRAGA	-0.543785751
GNB5	-1.356655002
EBP	-1.057545662
CNPY3	0.030492354
YME1L1	2.69016242
TCFL5	0.196680844
KDM5B	-1.053415775
POP4	2.124884129
ARPP19	-1.578438163
ZNF274	-1.567901611
MTHFD2	-3.919626951
WASF3	0.607132614
UTP14A	0.183946222
FRS2	-0.183645412
CLPX	2.150422096
PGRMC1	-1.617480397
MALT1	-1.55883646
CPSF4	-0.822069824
BLCAP	0.740640283
TCERG1	-2.816795588
RNPS1	-0.118039116
TOMM34	1.058227539
PDIA5	-0.392194927
MLLT11	1.068281293
EBNA1BP2	2.222090483
TMED10	1.721880674
ASCC3	1.455646515
SLC27A3	-1.55738616
KIF2C	0.531985939
CCDC85B	0.595600963
TLK2	2.061629057
KDELR2	0.062545836
RAB31	-4.377815247
B4GAT1	0.955564082
PAPD7	0.124327943
UBE2C	-0.739273071
DUSP14	0.688111901
TOPBP1	-0.368080527
PRSS23	-0.613951385
PWP1	-1.14056015
PKIG	1.080570817
CORO1A	-2.104826212
LSM6	2.069936514
PSIP1	-1.438043118
SLC2A6	1.115324855
NISCH	0.216950387
CHEK2	0.037754864
PRAF2	1.446601987
POLG2	1.963149071
CHP1	0.333872646
PNKP	-0.252338529
ECD	2.272120953
DDX42	3.506393433
TWF2	0.03554073
CASC3	0.15468964
COG2	-1.739188671
ATF5	2.487313271
MTF2	3.746317863
PUF60	-3.010938883
RAB11FIP2	-0.808465958
CLSTN1	2.011996031
FOXJ3	-3.134455681
KIAA0907	-3.590092897
EPN2	1.158338904
SACM1L	2.405039549
ATF6	3.08521533
RPIA	3.475105524
RAB21	1.7822721
SPEN	-4.187962532
FBXO21	0.736293614
RBM34	-0.450733066
WDTC1	-0.490155697
XPO7	-1.575113058
TBC1D9B	0.144823968
RRP1B	2.748998642
MYCBP2	-1.588074565
CDK19	-1.335426807
GPATCH8	1.680932522
MAST2	0.407733649
DCUN1D4	0.900526226
FCHO1	-1.14158082
SNX13	-0.144120514
ATP11B	0.115772009
JMJD6	1.94600749
RRS1	-1.598759532
RRP12	-0.980664372
SYNE2	-0.092357427
PDS5A	-0.515509903
CAMSAP2	-0.44511646
ATMIN	-0.209384486
TRIM2	2.378128052
KIAA1033	0.018031597
USP22	2.151089668
WDR7	1.154184103
JADE2	1.127791166
ARHGEF12	-0.288684994
PPP1R13B	0.411391467
RRP8	-2.184465408
NUDCD3	-3.882066965
SIRT3	2.061319113
SLC35A3	0.196792483
ICMT	3.028486013
MACF1	1.606425762
SUZ12	0.144840896
KAT6B	0.987962544
NNT	-0.580608845
ADAT1	2.979134798
TMEM50A	-4.147422791
KLHDC2	-1.546130896
ACOT9	0.898726702
SSBP2	-0.597115397
NUP62	1.521852136
ARFIP2	1.502394915
LSM5	-0.473023504
PLA2G15	-0.745538235
TMEM2	0.578098953
ZNF318	0.724943876
FBXO7	-0.147407159
SPDEF	1.319916844
BAMBI	1.518458843
BACE2	-2.497142315
COG4	0.067301959
MPC2	-2.346108913
CLIC4	-0.158000112
C2CD2	2.828168392
TIPARP	-1.395392179
TSKU	0.349060237
RNF167	-3.794062853
LRP10	2.798724651
ZNF451	-2.070529699
SENP6	-0.626071274
RAI14	-0.43494302
KIF1BP	0.159767568
TES	-0.091632873
PHGDH	-0.900994599
MYCBP	-0.220457181
CHIC2	-0.953781843
TIMM9	-2.219610214
AKAP8L	-0.952016711
ATP2C1	0.799645603
TRAPPC3	-3.393167973
ATP5S	-3.410967827
TNFRSF21	-1.439290524
SESN1	1.129695535
HTATSF1	0.424873203
TMEM97	1.167764187
BZW2	5.673254967
CHMP4A	-1.509550929
GTPBP8	2.888141632
DNAJC15	-1.506238103
PACSIN3	-1.40862751
RBM15B	-0.357947588
HOOK2	-3.279378414
SNX11	1.493732095
TIMM22	0.574638665
NENF	-3.097707987
UBQLN2	0.723100543
ERO1A	-1.127367735
DNTTIP2	0.396336913
PIK3R4	2.355443478
HDGFRP3	-3.303329468
COPS7A	-1.127418518
NSDHL	-0.219488233
HEBP1	-0.056941368
MTERF3	0.015730113
AMDHD2	1.589009523
ISOC1	-2.07126236
MRPS16	-0.142712429
FIS1	0.077447146
GOLT1B	1.000465512
GLOD4	0.16605562
GMNN	-0.826326072
LAP3	-0.507468402
NOSIP	-0.325288475
DERA	1.052666664
SCCPDH	0.700286388
MRPS2	-0.152163178
VPS28	2.674518824
HSD17B11	-0.38217169
NUSAP1	-0.316769361
SCAND1	-3.10685873
CD320	2.217315435
NGRN	-2.006603956
SNX7	3.078676462
ATP6V1D	-1.361715078
ZNF589	0.015392631
PRKAG2	-3.147487402
UBE2J1	2.140419245
EVL	-0.062225215
HACD3	2.035395145
UFM1	1.650394082
LSR	-0.954537034
DHRS7	-0.587430656
CAB39	-0.968614101
ARID4B	1.48864913
NUDT9	-0.917979181
CYCS	-6.358373165
TERF2IP	-0.892589271
GFOD1	1.177594185
KCTD5	1.380515456
TMCO1	1.317805052
DHX29	2.233885288
EXOSC4	0.404280424
DDIT4	-2.825184107
PAF1	0.951100647
P4HTM	2.827140093
SLC35F2	-0.781565011
ZNF586	1.470678091
FBXL12	-0.578044116
TEX10	0.724673688
YTHDF1	-0.777150631
TXNL4B	2.51286149
HERC6	0.103750065
PIH1D1	-0.274431199
PPP2R3C	-0.830201209
FKBP14	-0.319485873
CDCA4	-4.674637318
PLEKHJ1	-3.195548773
HEATR1	-1.413956642
ANO10	-0.211926877
UBR7	-1.607685328
FAIM	0.609320343
ADI1	1.725014567
ABCF3	5.110684395
ENOSF1	0.553788424
LRRC16A	4.559762478
ANKRD10	-2.00572443
STAP2	-0.703565478
IARS2	0.958651483
NUP133	2.622195721
CNDP2	-0.842295825
FAM63A	0.216478825
KDM3A	-0.678612888
PECR	-0.759450257
EAPP	0.976918936
CISD1	0.637160778
ZNF395	-0.961251378
KLHL9	1.266423345
NPDC1	-1.14064002
TM9SF3	-1.604762077
PAK6	1.528820515
DUSP22	-0.262731373
ADCK3	-0.226133451
CIAPIN1	-0.108509801
PLSCR3	-0.441166312
SCYL3	-0.130777851
LYRM1	0.479110479
ZMIZ1	-2.884706974
MCOLN1	1.973953962
THAP11	0.260584772
ABHD6	1.712291718
TRIB3	1.612999558
POLD4	3.695997715
SQRDL	0.287023664
ENOPH1	2.123031139
PRUNE	1.578578234
SNX6	0.700716674
FASTKD5	-0.540162742
ELAC2	-0.685944557
ABHD4	2.844631672
MCUR1	0.220077842
RBKS	-0.031330325
ATG3	2.593250036
NARFL	-0.044429921
ZDHHC6	0.227276072
ACBD3	0.988381267
CERK	-0.487524033
NT5DC2	2.522955418
ACD	0.854632378
INTS3	3.609725237
TRAK2	-0.561614156
METRN	1.639078975
ELOVL6	-0.269445837
TMEM109	-0.932006836
CCDC86	0.912308335
TRAPPC6A	-1.91095984
CHAC1	-1.506380677
MBOAT7	-0.385323912
PRR15L	-0.107611418
CRELD2	-0.414542437
FSD1	2.265015602
TCTN1	1.248076916
CHMP6	-3.9540205
NPEPL1	2.582694769
FAM57A	1.694128752
NUP85	0.776921988
TCEAL4	-0.265200675
DHDDS	-1.909612179
DENND2D	0.295092106
FBXO11	0.462692738
CCDC92	3.067491293
COASY	0.860222101
WDR61	3.355176449
TSEN2	-0.082401872
PRR7	-0.418666631
ITFG1	0.537530065
GDPD5	1.669732451
GRWD1	0.678981304
ARID5B	-4.297485352
TUBB6	-2.680603981
PSRC1	-0.57747364
ADO	-3.468804598
HIST1H2BK	-0.167409629
MICALL1	1.249355674
UBE3B	-0.827355266
HN1L	-1.228274822
SLC25A46	0.988694131
COG7	-1.096185803
MAPK1IP1L	-0.461920619
TBC1D31	2.184926748
H2AFV	-0.274656981
RPL39L	-0.476047218
CANT1	1.533988237
WIPF2	-1.181257367
TICAM1	-0.173100889
TXLNA	0.1002189
SPRED2	1.014100432
EML3	1.160083413
TMEM110	-0.355803996
FAM69A	-0.950034678
