Gene_Id	radicicol_HEPG2_24 h_10.0 um
SPR	-0.30911532
SPTAN1	-0.89176023
SRC	-2.016833782
STAT1	-0.877495766
STAT3	1.994337678
STAT5B	2.469908237
AURKA	0.765310168
STK10	0.28382802
STX1A	-1.537623405
STX4	0.180488408
STXBP1	-3.332159519
STXBP2	3.266115904
SUPV3L1	0.735600352
SUV39H1	0.087413758
SYK	-0.499166369
SYPL1	0.689605415
TARBP1	0.175403357
TBP	2.483294964
TBX2	0.751638174
TBXA2R	0.171113849
TCEA2	-0.15216662
VPS72	-0.17889598
TCTA	-0.271627903
DYNLT3	-0.981254578
TERT	-3.223662615
TESK1	6.675949097
TFAP2A	1.469270945
TFDP1	-0.021118596
TGFB3	-1.09053421
TGFBR2	-0.963696361
TIAM1	-0.015593383
TIMP2	-1.293460846
TJP1	0.319271266
TLE1	0.30757004
TLR4	2.250882864
TSPAN6	0.180438936
TSPAN4	-1.17595911
TOP2A	-0.150181592
TP53	-0.292541862
TP53BP1	2.057617426
TP53BP2	-2.05486536
TPD52L2	-2.799432516
TPM1	-2.820509911
TSTA3	-1.003576279
TXNRD1	0.473310739
UBE2A	-0.81936866
UGDH	3.305927038
NR1H2	0.564290524
USP1	0.674099743
VDAC1	2.577363491
WFS1	-0.416919857
WRB	0.112148926
XBP1	-0.006363347
XPNPEP1	-1.555126429
ZFP36	-5.196956158
ZNF131	-0.350837976
ZMYM2	-0.73491627
PAX8	-2.828797817
CXCR4	1.618107677
IFRD2	1.206199765
MAPKAPK3	0.003738061
USP7	-2.632897377
REEP5	1.285793304
ST7	2.419876099
KAT6A	-2.058552265
PDHX	-4.177767754
FOSL1	-1.871707678
HMGA2	-2.539479017
NCOA3	1.373106718
NRIP1	-3.439240456
SMC1A	-0.061326399
LAGE3	3.036645174
AXIN1	-3.33681345
CDC45	-0.476153344
FZD1	0.092255414
FZD7	-0.921083868
HIST2H2BE	3.057427883
PIP4K2B	-3.159234762
NCK2	-2.833599091
DYRK3	-4.278439999
DUSP11	-3.846613407
RAE1	-1.352686524
PIK3R3	-0.589209795
NIPSNAP1	-0.889825046
IKBKAP	0.599382997
HAT1	0.704736471
MAPKAPK5	-2.747659445
BHLHE40	-0.796922922
MKNK1	0.752515793
CASK	-0.049089178
AKR7A2	3.18047595
RUVBL1	1.156113744
PSMG1	0.967453837
BECN1	1.21274972
MBTPS1	-1.950456142
EED	2.192337751
CTNNAL1	2.673456192
RNMT	1.651300907
PEX11A	-0.627563596
CREG1	-0.497265488
INPP4B	2.870455742
IQGAP1	1.867990017
SOCS2	-1.846364379
CFLAR	-0.639379382
CDK5R1	-2.312129498
ST3GAL5	3.032810926
IER3	-1.190027833
SQSTM1	0.699106693
SLC5A6	1.118815303
CPNE3	1.250742197
CCNA1	1.041942239
TIMELESS	-0.988807499
P4HA2	0.005588442
PLOD3	3.31637454
NOL3	-0.897197068
SLC25A14	2.180037975
MPZL1	-0.380636156
MAP7	0.806923032
DNAJA3	-4.213980675
USP14	-3.455247879
MTA1	0.500534892
PDLIM1	-1.370187879
SMC3	-0.619446099
PRPF4	-3.082207441
CCNB2	-2.979724884
CCNE2	-3.983501434
SYNGR3	3.499602318
LPAR2	0.330927074
ARHGEF2	0.383808374
ZW10	1.499689579
AURKB	2.051797867
VAPB	0.31079036
NOLC1	-1.276691675
UBE2L6	3.547984123
MAPKAPK2	1.014117956
CYTH1	-0.647146463
ITGB1BP1	-1.900291443
BCL7B	0.811784685
COPB2	2.428256035
ADGRG1	-1.452034593
TM9SF2	0.152583942
MAP4K4	-1.073619843
HOMER2	2.545189381
SH3BP5	2.481326342
PIGB	3.457636356
PSMF1	-0.545053661
SPTLC2	0.004099254
TBPL1	-0.835447371
BAG3	-3.135419369
POLR1C	0.140989646
SPAG7	-2.781274796
FEZ2	-3.268382072
IKBKE	-1.601744294
MTFR1	1.844021797
HS2ST1	-1.916650057
IPO13	0.407608986
VGLL4	2.533710241
NUP93	-0.684893727
UBE3C	1.345624447
EDEM1	2.571611166
TRAM2	-0.443863481
CEP57	-2.668109417
KIAA0100	3.746455908
HERPUD1	-1.010612369
KIAA0355	-1.777210116
USP6NL	-0.480906188
CCP110	-3.679521799
MLEC	-0.926159501
TATDN2	-3.738699913
MRPL19	-1.194737792
SCRN1	4.202694416
EFCAB14	8.621760368
KEAP1	-1.578681231
MELK	-0.306603402
PLEKHM1	-1.177255154
C2CD5	-3.044759035
KIAA0753	0.342340887
C2CD2L	-0.177625716
TOMM70A	-2.436727047
KIAA0196	-1.572940826
KLHL21	-2.088842869
ARNT2	-1.445339918
FAM20B	0.599320114
NCAPD2	-1.72718215
PAN2	4.958157539
LPGAT1	2.011426449
KIF14	-1.282136917
OXSR1	3.105343103
MVP	0.797384918
DMTF1	0.109555766
GNPDA1	-1.24377656
HDAC6	-1.988128066
PARP2	0.735217214
MAMLD1	1.049328089
DNAJB6	-3.098719597
SMC4	1.717482567
ABCC5	0.321833074
ABCB6	-0.962395132
DNM1L	0.860573351
TSPAN3	4.565722942
KIF20A	-0.413548589
ARL4C	-2.718555689
TRAP1	2.588136673
G3BP1	1.158543587
MBNL2	-3.392137527
CEBPZ	-2.133566856
SLC25A13	0.455453455
SORBS3	-0.570286632
RBM6	3.229667664
TXNDC9	-0.377141774
TRIM13	2.431908369
TRIB1	-3.313475609
MFSD10	-1.818701863
SLC35B1	-2.617191315
TIMM17B	0.79044193
AKAP8	0.223628148
STUB1	-0.14362964
NET1	-0.546592832
SMNDC1	-2.542729855
PAK4	-4.836126328
TNIP1	0.437890828
IKZF1	-2.732884884
TMEM5	-2.379255295
HMG20B	-0.314601183
MYL9	-3.026357651
LYPLA1	-0.454704165
PPIE	0.01712146
VAV3	-3.749229431
LRRC41	0.986454487
CRTAP	-0.585476279
VAT1	2.356330872
STK25	-2.831374645
APPBP2	0.159795985
CHERP	1.689202785
HYOU1	2.237457275
RPP38	-0.936007857
SLC35A1	-1.391027927
DRAP1	-0.065253004
PAICS	-0.903716981
ST6GALNAC2	2.772181511
STAMBP	-3.227597952
NPRL2	0.673204124
IGF2BP2	-0.033381224
YKT6	-0.833040595
CGRRF1	-2.601114988
RRAGA	-1.680762053
GNB5	-1.405127406
EBP	3.354977608
CNPY3	2.66887331
YME1L1	5.07381916
TCFL5	0.99898237
KDM5B	-2.734399557
POP4	0.65157342
ARPP19	-2.605095625
ZNF274	-1.76369381
MTHFD2	-5.654503822
WASF3	0.843092442
UTP14A	-0.148768485
FRS2	-2.693143368
CLPX	0.192312941
PGRMC1	-2.491771221
MALT1	-1.454310179
CPSF4	-0.317019105
BLCAP	0.381077349
TCERG1	-1.242538691
RNPS1	3.156254292
TOMM34	-0.490390807
PDIA5	0.254267514
MLLT11	1.182577968
EBNA1BP2	2.435505629
TMED10	-0.268937469
ASCC3	2.510126591
SLC27A3	-0.744577289
KIF2C	-2.09747839
CCDC85B	-0.844077706
TLK2	4.766310692
KDELR2	0.381334692
RAB31	-4.870171547
B4GAT1	-0.083132446
PAPD7	-0.070179619
UBE2C	0.530368268
DUSP14	2.358167887
TOPBP1	-1.651932955
PRSS23	-1.429449558
PWP1	-1.566706061
PKIG	1.231096983
CORO1A	-2.135422945
LSM6	1.783760071
PSIP1	-4.397970676
SLC2A6	-1.780374289
NISCH	-0.562348843
CHEK2	-2.983346939
PRAF2	-0.650096238
POLG2	1.749514103
CHP1	0.372567862
PNKP	-0.27882719
ECD	2.869062901
DDX42	4.366277695
TWF2	0.418184102
CASC3	-1.549465179
COG2	-1.247865915
ATF5	0.248346925
MTF2	2.470579147
PUF60	-2.531344414
RAB11FIP2	-1.377336025
CLSTN1	1.253480077
FOXJ3	-3.47952795
KIAA0907	-1.975252628
EPN2	-0.817052603
SACM1L	0.408389032
ATF6	2.172627687
RPIA	-0.001082215
RAB21	1.959818363
SPEN	-3.893597603
FBXO21	-0.314923763
RBM34	-0.984870315
WDTC1	-0.115652278
XPO7	0.453840494
TBC1D9B	0.688662946
RRP1B	1.118304968
MYCBP2	-3.489591837
CDK19	-0.019911729
GPATCH8	1.430204868
MAST2	1.645689011
DCUN1D4	-0.430461019
FCHO1	-1.573084593
SNX13	0.170200571
ATP11B	-2.110039234
JMJD6	1.436471462
RRS1	-0.916181505
RRP12	-0.451347172
SYNE2	0.518458724
PDS5A	0.308012247
CAMSAP2	-2.582725048
ATMIN	0.246325225
TRIM2	1.188035488
KIAA1033	0.234077722
USP22	2.07697463
WDR7	1.149927139
JADE2	-0.475367546
ARHGEF12	-0.336988956
PPP1R13B	-1.588539839
RRP8	-1.126706958
NUDCD3	-2.829226971
SIRT3	-0.80628264
SLC35A3	-1.930102468
ICMT	4.96574688
MACF1	1.564638138
SUZ12	-1.387846947
KAT6B	-0.400983006
NNT	-2.925091267
ADAT1	5.81016016
TMEM50A	-3.838089705
KLHDC2	-0.434200883
ACOT9	1.506703258
SSBP2	1.453009605
NUP62	3.228301764
ARFIP2	3.30486536
LSM5	-3.809102297
PLA2G15	-2.486285686
TMEM2	0.766841769
ZNF318	1.490533471
FBXO7	0.30224815
SPDEF	3.678681612
BAMBI	0.447038949
BACE2	-4.063554287
COG4	0.467736661
MPC2	-1.840870619
CLIC4	-0.464011014
C2CD2	4.394190788
TIPARP	-1.24993515
TSKU	2.177910089
RNF167	-4.108046532
LRP10	2.023527145
ZNF451	-1.1405797
SENP6	0.003379397
RAI14	0.261074066
KIF1BP	0.300286293
TES	-0.007156491
PHGDH	1.260264754
MYCBP	-0.180853292
CHIC2	-0.159811318
TIMM9	-4.43333292
AKAP8L	-0.887218714
ATP2C1	3.904083252
TRAPPC3	-3.566204786
ATP5S	-2.534748793
TNFRSF21	-2.165518999
SESN1	1.926426888
HTATSF1	4.552589417
TMEM97	0.292998523
BZW2	7.712265491
CHMP4A	-2.484871387
GTPBP8	2.784174204
DNAJC15	-3.248993397
PACSIN3	1.567041516
RBM15B	2.34680438
HOOK2	-3.462502003
SNX11	0.845406115
TIMM22	1.288618803
NENF	-5.435444832
UBQLN2	2.783463001
ERO1A	-0.515769541
DNTTIP2	-1.174928784
PIK3R4	4.764675617
HDGFRP3	-0.742998421
COPS7A	0.206545353
NSDHL	0.475559235
HEBP1	-1.296371579
MTERF3	0.781003594
AMDHD2	2.032465696
ISOC1	0.314999133
MRPS16	0.637554646
FIS1	4.061452866
GOLT1B	1.545402765
GLOD4	3.065932751
GMNN	0.406754404
LAP3	-0.023490101
NOSIP	-2.161638975
DERA	0.952364206
SCCPDH	-1.046538591
MRPS2	0.188655883
VPS28	0.326785326
HSD17B11	0.415306509
NUSAP1	-0.359667718
SCAND1	-3.032100439
CD320	-1.654713154
NGRN	-1.522580624
SNX7	4.743006706
ATP6V1D	-3.454067945
ZNF589	4.030709744
PRKAG2	-4.603434086
UBE2J1	0.011311449
EVL	0.722075105
HACD3	4.701690674
UFM1	3.775950193
LSR	-0.66473192
DHRS7	0.58597225
CAB39	-0.625719666
ARID4B	1.14762938
NUDT9	-4.179553986
CYCS	-8.752288818
TERF2IP	-1.71195364
GFOD1	-0.171109408
KCTD5	1.61801672
TMCO1	-0.264945984
DHX29	2.909018993
EXOSC4	4.055804729
DDIT4	-0.466321826
PAF1	3.505566835
P4HTM	2.50808835
SLC35F2	-0.455556333
ZNF586	1.341872931
FBXL12	3.429189205
TEX10	2.463744402
YTHDF1	-0.363954484
TXNL4B	0.890961945
HERC6	2.156327724
PIH1D1	-0.095198557
PPP2R3C	0.382884383
FKBP14	1.843085289
CDCA4	-4.376358509
PLEKHJ1	-5.29145813
HEATR1	-3.205575943
ANO10	-0.631489396
UBR7	-4.730061054
FAIM	-1.354683161
ADI1	2.49448967
ABCF3	7.13167429
ENOSF1	-0.104686216
LRRC16A	-1.620965004
ANKRD10	-1.517804146
STAP2	0.196238995
IARS2	-1.105855584
NUP133	3.378013134
CNDP2	-0.815566719
FAM63A	3.273710251
KDM3A	0.175370857
PECR	-2.113552809
EAPP	1.58201611
CISD1	-4.522987366
ZNF395	-0.712215066
KLHL9	-0.22606279
NPDC1	-0.281001717
TM9SF3	-1.254713893
PAK6	-0.495659798
DUSP22	0.764925539
ADCK3	0.245931983
CIAPIN1	0.288041532
PLSCR3	0.31737271
SCYL3	-0.066620201
LYRM1	-1.331217289
ZMIZ1	-2.167205095
MCOLN1	1.818932414
THAP11	1.480972767
ABHD6	-0.183374107
TRIB3	3.42566967
POLD4	4.49788475
SQRDL	-2.715101957
ENOPH1	3.804106951
PRUNE	1.856681108
SNX6	-1.348251343
FASTKD5	-0.296666116
ELAC2	-1.50333035
ABHD4	3.970549345
MCUR1	-0.59346348
RBKS	-0.102026142
ATG3	2.376751423
NARFL	0.220602766
ZDHHC6	-2.25265336
ACBD3	-2.516762972
CERK	-0.853904068
NT5DC2	3.635930538
ACD	1.249555349
INTS3	7.65332365
TRAK2	-0.817914307
METRN	-2.551858187
ELOVL6	-0.059117638
TMEM109	0.355905682
CCDC86	0.697143734
TRAPPC6A	-2.131087542
CHAC1	0.799580753
MBOAT7	0.358844399
PRR15L	-1.71538949
CRELD2	-0.122481681
FSD1	1.367658019
TCTN1	-2.875813961
CHMP6	-5.097064972
NPEPL1	2.30574441
FAM57A	0.972354591
NUP85	1.199041367
TCEAL4	-1.32454896
DHDDS	0.969852448
DENND2D	-0.772196352
FBXO11	-0.385358185
CCDC92	-0.052315086
COASY	1.836127758
WDR61	0.731659949
TSEN2	2.836375237
PRR7	-3.325101137
ITFG1	-0.239032239
GDPD5	1.939453006
GRWD1	1.590750217
ARID5B	-1.822370529
TUBB6	-4.592311859
PSRC1	1.143941164
ADO	-7.465303421
HIST1H2BK	-1.033765793
MICALL1	-0.054410338
UBE3B	0.605826616
HN1L	-0.845507801
SLC25A46	4.140795708
COG7	-1.055220246
MAPK1IP1L	-0.280791342
TBC1D31	4.493393898
H2AFV	-1.109898686
RPL39L	-0.464814544
CANT1	0.159516305
WIPF2	-1.717658758
TICAM1	4.320233822
TXLNA	-3.116721869
SPRED2	1.530172586
EML3	0.36639753
TMEM110	0.899807692
FAM69A	-0.864298463
