Gene_Id	radicicol_HEPG2_24 h_0.37 um
RNMT	-0.687662661
PEX11A	-0.207774222
CREG1	0.715228796
INPP4B	0.047273591
IQGAP1	0.162175775
SOCS2	-0.760908961
CFLAR	-0.324159503
CDK5R1	-0.315120399
ST3GAL5	0.075276688
IER3	0.057012528
SQSTM1	0.846444964
SLC5A6	1.381935716
CPNE3	0.847045004
CCNA1	0.513980985
TIMELESS	-0.773975194
P4HA2	0.602126539
PLOD3	-0.054598212
NOL3	0.355623931
SLC25A14	2.77363348
MPZL1	-0.128561795
MAP7	0.72950089
DNAJA3	-1.478601098
USP14	0.173224628
MTA1	-0.080919012
PDLIM1	-1.355877399
SMC3	-1.705681205
PRPF4	-0.469672412
CCNB2	-0.018945247
CCNE2	-1.610625744
SYNGR3	1.400068522
LPAR2	-0.439069182
ARHGEF2	0.238911867
ZW10	2.725354195
AURKB	0.309479326
VAPB	0.413948566
NOLC1	-1.380489945
UBE2L6	0.273172855
MAPKAPK2	0.12096779
CYTH1	0.294681251
ITGB1BP1	2.228149176
BCL7B	0.282202959
COPB2	0.653158188
ADGRG1	-0.720360279
TM9SF2	0.53114301
MAP4K4	0.929474652
HOMER2	0.433967024
SH3BP5	-0.390709162
PIGB	2.075267315
PSMF1	0.348860204
SPTLC2	3.728881598
TBPL1	-0.315281749
BAG3	-2.734059095
POLR1C	0.260794133
SPAG7	-1.728527904
FEZ2	-1.728675604
IKBKE	-1.079844475
MTFR1	0.177628681
HS2ST1	0.609316945
IPO13	0.722127199
VGLL4	1.122220993
NUP93	1.751357675
UBE3C	0.906927347
EDEM1	0.187045917
TRAM2	0.351514786
CEP57	-1.464862108
KIAA0100	0.91137135
HERPUD1	-2.350941658
KIAA0355	0.522426426
USP6NL	0.640384436
CCP110	0.562570751
MLEC	0.416899413
TATDN2	-0.527466297
MRPL19	-0.900670886
SCRN1	0.993135691
EFCAB14	1.485207558
KEAP1	-1.313064098
MELK	0.858031392
PLEKHM1	-1.185045481
C2CD5	-0.762444854
KIAA0753	0.381164521
C2CD2L	0.357696205
TOMM70A	0.768168926
KIAA0196	-0.424193293
KLHL21	-1.268804431
ARNT2	0.608680844
FAM20B	0.405363172
NCAPD2	-0.206056297
PAN2	1.339929342
LPGAT1	0.408022106
KIF14	0.458844066
OXSR1	1.515231013
MVP	1.066464901
DMTF1	2.222415209
GNPDA1	1.847683787
HDAC6	-1.448281169
PARP2	0.014271349
MAMLD1	1.030641317
DNAJB6	-2.673026562
SMC4	1.256401777
ABCC5	-0.642294168
ABCB6	0.943305552
DNM1L	-0.083326012
TSPAN3	1.748665452
KIF20A	-0.604236901
ARL4C	0.319961071
TRAP1	-0.268688709
G3BP1	1.040695786
MBNL2	-0.737199903
CEBPZ	-0.305551916
SLC25A13	-0.716882944
SORBS3	-1.388974428
RBM6	0.328133553
TXNDC9	0.397822201
TRIM13	1.967138648
TRIB1	-3.63794136
MFSD10	0.716101408
SLC35B1	0.849458694
TIMM17B	-0.344937593
AKAP8	-0.312587142
STUB1	0.439609468
NET1	0.41627574
SMNDC1	-0.651735544
PAK4	-1.025397778
TNIP1	1.102857232
IKZF1	-2.898795843
TMEM5	-1.347195625
HMG20B	0.669610441
MYL9	-1.487804174
LYPLA1	1.063745379
PPIE	0.618532181
VAV3	-1.584415674
LRRC41	0.726788819
CRTAP	0.749301553
VAT1	-1.785543919
STK25	0.141017005
APPBP2	0.826116502
CHERP	-0.819960952
HYOU1	1.176743507
RPP38	1.837343812
SLC35A1	0.05300054
DRAP1	0.44650203
PAICS	0.35366118
ST6GALNAC2	-0.977968931
STAMBP	-0.084715739
NPRL2	0.977299333
IGF2BP2	0.700412154
YKT6	-0.156647846
CGRRF1	-1.431597352
RRAGA	0.274094403
GNB5	-1.701938868
EBP	-0.921891689
CNPY3	-1.371276498
YME1L1	0.302369684
TCFL5	0.648294449
KDM5B	0.282416195
POP4	0.7996158
ARPP19	-0.75219357
ZNF274	-1.792128801
MTHFD2	-3.296556711
WASF3	-0.430275023
UTP14A	-0.184519634
FRS2	0
CLPX	1.030987978
PGRMC1	-0.585798621
MALT1	0.225653499
CPSF4	0.261640429
BLCAP	0.239032015
TCERG1	-2.571057558
RNPS1	-0.525293231
TOMM34	-0.788164854
PDIA5	0.17125462
MLLT11	1.179042339
EBNA1BP2	1.732730985
TMED10	0.564930439
ASCC3	0.315218806
SLC27A3	-1.742254972
KIF2C	0.006402299
CCDC85B	0.16261223
TLK2	0.237118378
KDELR2	0.050451592
RAB31	-2.685450554
B4GAT1	-0.082895316
PAPD7	0.314772218
UBE2C	-0.265183091
DUSP14	0.009415925
TOPBP1	0.15824382
PRSS23	-2.493503094
PWP1	-2.320050955
PKIG	-0.350686073
CORO1A	-0.752882719
LSM6	0.554514229
PSIP1	-0.474357665
SLC2A6	1.067554355
NISCH	0.083591729
CHEK2	0.166362777
PRAF2	1.025601864
POLG2	0.906210005
CHP1	0.048373312
PNKP	-1.748041987
ECD	0.494340807
DDX42	1.475287914
TWF2	0.568009257
CASC3	0.145783126
COG2	-0.19517307
ATF5	1.684733033
MTF2	1.935983777
PUF60	-0.902602851
RAB11FIP2	-1.414447665
CLSTN1	0.418502927
FOXJ3	-1.526914597
KIAA0907	-1.761482239
EPN2	-0.255961716
SACM1L	0.715255797
ATF6	1.61916852
RPIA	0.744707227
RAB21	0.296902478
SPEN	-0.829154432
FBXO21	-0.082077175
RBM34	-0.657263041
WDTC1	0.218713105
XPO7	-1.357626319
TBC1D9B	0.607153654
RRP1B	1.318923354
MYCBP2	-1.289647698
CDK19	-0.951074243
GPATCH8	3.319906235
MAST2	0.851074696
DCUN1D4	1.508593321
FCHO1	-0.327090532
SNX13	0.054923356
ATP11B	4.313567162
JMJD6	0.548479617
RRS1	-0.122697845
RRP12	-0.613579869
SYNE2	0.531153321
PDS5A	0.28084892
CAMSAP2	-0.005850166
ATMIN	0.287598819
TRIM2	0.602971911
KIAA1033	-0.241529286
USP22	1.717959642
WDR7	0.889133334
JADE2	0.433578223
ARHGEF12	-0.430359721
PPP1R13B	-1.055789948
RRP8	-0.969202995
NUDCD3	-4.665568829
SIRT3	1.312886238
SLC35A3	0.881751955
ICMT	1.273044229
MACF1	1.127191901
SUZ12	0.660645008
KAT6B	0.11013186
NNT	-0.624694467
ADAT1	1.781566978
TMEM50A	-3.095357656
KLHDC2	1.879687548
ACOT9	0.352787912
SSBP2	-0.640519857
NUP62	-3.975883484
ARFIP2	1.216791868
LSM5	0.157747298
PLA2G15	-1.180988789
TMEM2	0.589586914
ZNF318	0.144880712
FBXO7	0.65686661
SPDEF	3.672694206
BAMBI	1.472540617
BACE2	-0.417503029
COG4	0.194159284
MPC2	-2.820746899
CLIC4	0.148473948
C2CD2	0.812610567
TIPARP	-2.000889063
TSKU	-0.162836656
RNF167	-0.974490285
LRP10	1.931599259
ZNF451	-3.07086587
SENP6	-0.086289227
RAI14	0.514559329
KIF1BP	1.916286945
TES	0.310471773
PHGDH	-0.365476429
MYCBP	0.412537634
CHIC2	0.695690274
TIMM9	0.313288569
AKAP8L	0.503576636
ATP2C1	1.330503225
TRAPPC3	-2.136291981
ATP5S	-0.358341515
TNFRSF21	-0.621201754
SESN1	-0.345992118
HTATSF1	1.832494497
TMEM97	0.220275328
BZW2	1.689659357
CHMP4A	-0.690426052
GTPBP8	2.022899628
DNAJC15	-1.914741397
PACSIN3	0.669080853
RBM15B	-0.154805362
HOOK2	-1.179717898
SNX11	1.032179356
TIMM22	0.284344614
NENF	-1.977579236
UBQLN2	0.158071607
ERO1A	0.335187048
DNTTIP2	0.419599712
PIK3R4	0.696094632
HDGFRP3	-0.810670495
COPS7A	0.045804415
NSDHL	0.85093224
HEBP1	-1.043404222
MTERF3	0.546005726
AMDHD2	1.063983679
ISOC1	-1.130297542
MRPS16	0.474667132
FIS1	-0.308957756
GOLT1B	1.135302067
GLOD4	0.34102881
GMNN	-2.316224575
LAP3	-0.875754416
NOSIP	-0.768439889
DERA	0.151519239
SCCPDH	0.686980188
MRPS2	0.465217173
VPS28	0.682799339
HSD17B11	0.101361006
NUSAP1	0.281437218
SCAND1	0.106398746
CD320	0.56837213
NGRN	-1.011386395
SNX7	1.558086038
ATP6V1D	-0.961113453
ZNF589	1.091149569
PRKAG2	-3.199800491
UBE2J1	1.167399764
EVL	0.099361613
HACD3	1.168516278
UFM1	0.913798988
LSR	-0.501998067
DHRS7	0.545773566
CAB39	-0.190649256
ARID4B	-0.404214799
NUDT9	-0.971939743
CYCS	-2.852599621
TERF2IP	-0.657431245
GFOD1	0.999872208
KCTD5	1.02472353
TMCO1	1.256800175
DHX29	-0.094531104
EXOSC4	-0.140233338
DDIT4	-0.659304023
PAF1	-0.707965374
P4HTM	1.301392078
SLC35F2	0.192343473
ZNF586	-1.139895201
FBXL12	3.169997215
TEX10	0.923458934
YTHDF1	0.654507756
TXNL4B	0.923987508
HERC6	0.278536946
PIH1D1	7.445769787
PPP2R3C	-0.622587681
FKBP14	-0.370021701
CDCA4	-1.651483536
PLEKHJ1	-1.678332448
HEATR1	-1.457921505
ANO10	0.96720922
UBR7	-0.156710595
FAIM	0.21384038
ADI1	-0.356609583
ABCF3	2.624378681
ENOSF1	0.117969744
LRRC16A	-1.683194637
ANKRD10	-0.488082767
STAP2	-0.227737606
IARS2	0.751721323
NUP133	1.181667328
CNDP2	-0.06835489
FAM63A	0.626615405
KDM3A	-1.05140233
PECR	-0.174232021
EAPP	1.549654722
CISD1	-0.275084078
ZNF395	-0.874136329
KLHL9	0.663164318
NPDC1	0.230328128
TM9SF3	0.056871146
PAK6	1.20343864
DUSP22	-1.139389753
ADCK3	0.061343417
CIAPIN1	0.443609059
PLSCR3	-0.655820489
SCYL3	0.426280439
LYRM1	0.785146832
ZMIZ1	-2.067450523
MCOLN1	-0.312357932
THAP11	-0.290846795
ABHD6	1.776322842
TRIB3	0.879349351
POLD4	1.239354014
SQRDL	-0.116216339
ENOPH1	1.015733719
PRUNE	0.622439682
SNX6	1.071544528
FASTKD5	1.402537584
ELAC2	-0.255449325
ABHD4	-0.432167321
MCUR1	-0.00300391
RBKS	-0.896689773
ATG3	1.736275196
NARFL	0.434990823
ZDHHC6	0.179769754
ACBD3	0.319546103
CERK	-0.134988666
NT5DC2	0.413917989
ACD	0.397027612
INTS3	3.40125227
TRAK2	0.735159397
METRN	1.495543599
ELOVL6	0.203424379
TMEM109	0.361264437
CCDC86	-0.037483975
TRAPPC6A	-0.922210574
CHAC1	0.208079726
MBOAT7	0.149792641
PRR15L	0.171232074
CRELD2	0.523395419
FSD1	1.338915825
TCTN1	0.76591152
CHMP6	-2.0423944
NPEPL1	0.060842983
FAM57A	0.446428984
NUP85	0.137488514
TCEAL4	0.374220401
DHDDS	-1.37698245
DENND2D	0.234451234
FBXO11	1.695821881
CCDC92	0.366181046
COASY	0.218732879
WDR61	1.973032236
TSEN2	-0.047297254
PRR7	-0.638637483
ITFG1	0.822002053
GDPD5	1.317334414
GRWD1	0.323188722
ARID5B	-3.290465355
TUBB6	-1.564270973
PSRC1	0.176600695
ADO	-1.872264862
HIST1H2BK	0.87623775
MICALL1	0.611578047
UBE3B	-2.305285215
HN1L	-0.409363419
SLC25A46	-0.567605793
COG7	-2.32301116
MAPK1IP1L	0.428506792
TBC1D31	0.745079458
H2AFV	0.318715751
RPL39L	-0.2677553
CANT1	0.081666693
WIPF2	-1.161868572
TICAM1	-0.200112626
TXLNA	-1.03488636
SPRED2	-0.83793807
EML3	1.181691289
TMEM110	-0.223008066
FAM69A	-0.728635967
