Gene_Id	geldanamycin_HEPG2_24 h_10.0 um
BCL7B	-1.42457974
COPB2	-0.243285865
ADGRG1	1.371534348
TM9SF2	0.827839613
MAP4K4	0.171020463
HOMER2	0.001479864
SH3BP5	1.324890971
PIGB	-0.973155141
PSMF1	-0.314804554
SPTLC2	-1.188331962
TBPL1	0.442620337
BAG3	-0.597445071
POLR1C	-0.381050736
SPAG7	-0.25849098
FEZ2	0.161418945
IKBKE	1.111244202
MTFR1	-0.697140872
HS2ST1	0.190753847
IPO13	-0.065961443
VGLL4	-0.075368971
NUP93	0.021023832
UBE3C	-0.096064642
EDEM1	-0.137144715
TRAM2	-2.013867378
CEP57	0.962675273
KIAA0100	-0.275518417
HERPUD1	0.232176498
KIAA0355	-0.683410406
USP6NL	-0.719139755
CCP110	-0.5517326
MLEC	0.07743749
TATDN2	0.570355654
MRPL19	-0.268091798
SCRN1	-0.007618651
EFCAB14	-0.222915292
KEAP1	0.541163206
MELK	0.113191254
PLEKHM1	-1.236430168
C2CD5	-0.432704657
KIAA0753	0.18298465
C2CD2L	-0.311710536
TOMM70A	-0.185695142
KIAA0196	-1.073234439
KLHL21	-0.071255222
ARNT2	-0.74387759
FAM20B	-0.624421
NCAPD2	-0.193634987
PAN2	0.178072184
LPGAT1	0.372052133
KIF14	-0.94535166
OXSR1	-1.95214653
MVP	2.070373774
DMTF1	-0.07948181
GNPDA1	-0.169627175
HDAC6	0.070258588
PARP2	0.558507919
MAMLD1	-1.548601031
DNAJB6	-0.628643811
SMC4	0.149530351
ABCC5	1.157122374
ABCB6	0.314543188
DNM1L	0.880427182
TSPAN3	0.630761206
KIF20A	1.425867558
ARL4C	0.465224445
TRAP1	0.015556857
G3BP1	-0.197394192
MBNL2	-0.342544556
CEBPZ	-0.511137605
SLC25A13	-0.231967404
SORBS3	-0.199285015
RBM6	0.385134459
TXNDC9	0.613314509
TRIM13	0.062885061
TRIB1	-4.557519913
MFSD10	-0.997574568
SLC35B1	-1.188949585
TIMM17B	0.927463174
AKAP8	-0.369022071
STUB1	-0.427803218
NET1	-0.510897279
SMNDC1	-0.25789839
PAK4	0.071055733
TNIP1	-0.301252306
IKZF1	0.099559084
TMEM5	-0.090576693
HMG20B	-0.269570768
MYL9	0.077288128
LYPLA1	0.438038111
PPIE	0.018930882
VAV3	0.821911097
LRRC41	-0.004318222
CRTAP	-0.739540696
VAT1	0.449413717
STK25	-0.564513206
APPBP2	-1.175816178
CHERP	-0.103948817
HYOU1	0.722002923
RPP38	-0.35292995
SLC35A1	-0.530286789
DRAP1	2.97998929
PAICS	0.970862806
ST6GALNAC2	0.547374189
STAMBP	0.995745778
NPRL2	-0.1986406
IGF2BP2	0.680783808
YKT6	0.866091013
CGRRF1	-0.7673015
RRAGA	-0.388719559
GNB5	-2.521808624
EBP	0.886090338
CNPY3	1.047386765
YME1L1	0.709322751
TCFL5	0.11366412
KDM5B	-0.74454844
POP4	0.655485034
ARPP19	-0.795739412
ZNF274	0.569946885
MTHFD2	0.070777938
WASF3	0.284311354
UTP14A	0.467560321
FRS2	-0.84175998
CLPX	-0.434786737
PGRMC1	-0.1452007
MALT1	1.043680787
CPSF4	-0.007138297
BLCAP	-0.023196548
TCERG1	-0.112983391
RNPS1	-0.513844967
TOMM34	0.558485389
PDIA5	-1.494771957
MLLT11	-0.44451201
EBNA1BP2	-0.151332334
TMED10	0.483124763
ASCC3	-0.019406475
SLC27A3	-0.371975631
KIF2C	0.247892857
CCDC85B	-0.460201174
TLK2	-0.771928132
KDELR2	-0.909433246
RAB31	-0.003739856
B4GAT1	2.765504122
PAPD7	-0.208751902
UBE2C	-0.26175797
DUSP14	0.039204516
TOPBP1	0.170361876
PRSS23	-0.008608103
PWP1	0.427754462
PKIG	0.74901408
CORO1A	0.365725517
LSM6	0.633445382
PSIP1	-0.079763308
SLC2A6	-0.004004076
NISCH	0.054157257
CHEK2	0.573405087
PRAF2	-0.347587109
POLG2	0.496020436
CHP1	-0.432986856
PNKP	-0.480934978
ECD	-0.211887181
DDX42	-0.213947922
TWF2	-0.852030158
CASC3	0.557827652
COG2	-0.090866998
ATF5	1.664511919
MTF2	-1.062539458
PUF60	-2.577469826
RAB11FIP2	0.714089394
CLSTN1	0.91388911
FOXJ3	-0.37054494
KIAA0907	-0.256921142
EPN2	0.039311551
SACM1L	0.925564706
ATF6	1.241061211
RPIA	-0.326991916
RAB21	0.092820108
SPEN	-1.059602499
FBXO21	0.500394821
RBM34	-0.386639297
WDTC1	-0.718363106
XPO7	1.383274794
TBC1D9B	-0.838982165
RRP1B	0.40765655
MYCBP2	-1.28361237
CDK19	0.739133835
GPATCH8	0.530882359
MAST2	-1.071042538
DCUN1D4	-0.537643313
FCHO1	0.06428045
SNX13	0.639954627
ATP11B	0.71388036
JMJD6	-0.002240837
RRS1	-0.299397498
RRP12	0.131032541
SYNE2	-1.048199534
PDS5A	-0.550092876
CAMSAP2	0.213493288
ATMIN	0.844644845
TRIM2	0.929386377
KIAA1033	-1.112984896
USP22	-0.012985885
WDR7	-0.317517519
JADE2	-1.824185848
ARHGEF12	-0.30449146
PPP1R13B	0.210219264
RRP8	0.411211967
NUDCD3	0.592931688
SIRT3	0.920586765
SLC35A3	-0.547276437
ICMT	0.17629613
MACF1	-0.214139909
SUZ12	0.268444628
KAT6B	0.100251712
NNT	0.076458707
ADAT1	0.113935053
TMEM50A	-0.30315578
KLHDC2	0.305504471
ACOT9	-0.563100696
SSBP2	0.246466964
NUP62	-0.025791869
ARFIP2	-0.968919039
LSM5	-0.664788723
PLA2G15	0.809224844
TMEM2	-0.511700451
ZNF318	0.035024919
FBXO7	-0.214396626
SPDEF	-1.306352377
BAMBI	0.177833036
BACE2	-0.681759238
COG4	-0.576322019
MPC2	0.636314154
CLIC4	-1.126366138
C2CD2	0.931244791
TIPARP	-0.193466842
TSKU	0.891316235
RNF167	-1.549906015
LRP10	0.160956949
ZNF451	1.105735421
SENP6	-0.428022861
RAI14	-0.412178159
KIF1BP	-0.497825772
TES	-0.72352922
PHGDH	-0.242440656
MYCBP	-1.199861288
CHIC2	-1.520514131
TIMM9	0.264788806
AKAP8L	-0.538154125
ATP2C1	0.561931014
TRAPPC3	-0.743369222
ATP5S	0.252402246
TNFRSF21	-0.444421798
SESN1	0.534139752
HTATSF1	-0.533045173
TMEM97	5.005795002
BZW2	0.208081245
CHMP4A	-0.236874729
GTPBP8	0.364681274
DNAJC15	0.047636643
PACSIN3	0.348125875
RBM15B	0.938500106
HOOK2	0.170188755
SNX11	0.726878762
TIMM22	-0.297953665
NENF	0.577386439
UBQLN2	0.181618199
ERO1A	-0.050496638
DNTTIP2	-0.791069031
PIK3R4	-0.193472475
HDGFRP3	-0.103248827
COPS7A	0.331024587
NSDHL	0.483894169
HEBP1	-0.369482517
MTERF3	0.071633264
AMDHD2	-0.484281957
ISOC1	0.110168844
MRPS16	-0.842373252
FIS1	-0.926187634
GOLT1B	-0.543758273
GLOD4	1.460992813
GMNN	-0.405244052
LAP3	0.68127811
NOSIP	1.372683764
DERA	0.981706977
SCCPDH	-0.063984044
MRPS2	-0.508213878
VPS28	-0.820611477
HSD17B11	-0.841630936
NUSAP1	-0.457452863
SCAND1	0.083898984
CD320	1.407087326
NGRN	-0.119890459
SNX7	-0.517607868
ATP6V1D	-0.560630023
ZNF589	-0.798047066
PRKAG2	-0.63453722
UBE2J1	-0.205843136
EVL	0.033895671
HACD3	3.24393487
UFM1	0.233785257
LSR	0.211293265
DHRS7	1.08706522
CAB39	0.514211655
ARID4B	0.385117233
NUDT9	-0.13247335
CYCS	0.001449138
TERF2IP	0.288178355
GFOD1	-0.20964466
KCTD5	-0.460604131
TMCO1	0.041134883
DHX29	0.524087191
EXOSC4	0.541274428
DDIT4	-0.501954198
PAF1	0.000779822
P4HTM	2.12339735
SLC35F2	-0.531452596
ZNF586	1.005841255
FBXL12	-0.752558351
TEX10	-0.240990132
YTHDF1	0.170511201
TXNL4B	-0.34055388
HERC6	0.440463811
PIH1D1	-0.458452582
PPP2R3C	0.530890822
FKBP14	0.174363911
CDCA4	0.518007219
PLEKHJ1	0.6540308
HEATR1	0.652776062
ANO10	0.980717897
UBR7	0.782637298
FAIM	0.033729251
ADI1	-0.562542915
ABCF3	1.053070188
ENOSF1	1.554400444
LRRC16A	1.19423151
ANKRD10	0.171222642
STAP2	-0.679177105
IARS2	-0.534809947
NUP133	-0.753558457
CNDP2	-0.696547389
FAM63A	0.681999922
KDM3A	1.277576208
PECR	-0.486175865
EAPP	-0.76504463
CISD1	1.310571671
ZNF395	0.664568722
KLHL9	1.757280231
NPDC1	0.32941705
TM9SF3	0.178241044
PAK6	-0.257348418
DUSP22	0.113011211
ADCK3	-0.024000347
CIAPIN1	-0.672404349
PLSCR3	0.479976267
SCYL3	0.484659612
LYRM1	-4.438158989
ZMIZ1	-0.124088854
MCOLN1	0.521200597
THAP11	0.401013911
ABHD6	-0.400811136
TRIB3	-0.26199007
POLD4	0.151162729
SQRDL	-0.178322896
ENOPH1	0.262751698
PRUNE	0.905376494
SNX6	-0.838054299
FASTKD5	0.038330853
ELAC2	-0.394537508
ABHD4	-0.264856428
MCUR1	0.066535592
RBKS	0.605429053
ATG3	-0.595659912
NARFL	-0.873387694
ZDHHC6	1.156788588
ACBD3	0.510033011
CERK	-0.497251302
NT5DC2	0.640105605
ACD	-1.462096334
INTS3	0.203987926
TRAK2	-0.167136222
METRN	-0.222871006
ELOVL6	-0.742751896
TMEM109	-0.318032593
CCDC86	1.450296164
TRAPPC6A	0.352040619
CHAC1	-0.317097127
MBOAT7	-0.782664835
PRR15L	-0.451384187
CRELD2	-0.704527855
FSD1	-0.073885471
TCTN1	-0.489571333
CHMP6	0.817201257
NPEPL1	-0.87625283
FAM57A	0.152653366
NUP85	-0.850771308
TCEAL4	0.690290809
DHDDS	-0.483361572
DENND2D	3.567659855
FBXO11	0.070028245
CCDC92	-0.255697966
COASY	-0.41219604
WDR61	0.805446446
TSEN2	0.104424864
PRR7	0.445774555
ITFG1	-0.195582047
GDPD5	-0.056245402
GRWD1	1.239557147
ARID5B	0.589871049
TUBB6	-0.182298109
PSRC1	-0.569237351
ADO	0.593581259
HIST1H2BK	0.192585886
MICALL1	0.057498515
UBE3B	-0.442333877
HN1L	-0.725245655
SLC25A46	0.581646502
COG7	0.775214314
MAPK1IP1L	-0.754915237
TBC1D31	-0.458018512
H2AFV	-0.574696362
RPL39L	0.172230542
CANT1	-1.519964337
WIPF2	0.491262048
TICAM1	0.254917741
TXLNA	0.239938885
SPRED2	0.50794524
EML3	-0.023315504
TMEM110	0.745588303
FAM69A	-0.661942959
