Gene_Id	tert-butylhydroquinone_JURKAT_6 h_1 µM
GPER1	0.524164736
GRB7	-0.664665818
GRB10	-0.299632877
GRN	3.198947906
NR3C1	1.586193204
CXCL2	-0.468220115
GSTM2	0.508569837
GSTZ1	0.316285431
MSH6	-0.129613802
GTF2A2	-1.447814703
GTF2E2	-0.490445554
HSD17B10	0.520475149
HADH	-0.158113584
HDAC2	-0.669674158
HIF1A	0.005049787
HK1	1.049259663
HLA-DMA	1.083978653
HLA-DRA	-0.50312829
HMGCR	-0.476846814
HMGCS1	-0.126397297
HMOX1	-1.052803755
HOXA5	1.319075823
HOXA10	0.150176868
HPRT1	0.256495148
HES1	0.488206685
DNAJB2	-0.24172473
HSPA1A	-0.475638896
HSPA4	-0.287789196
HSPA8	0.295356125
HSPB1	-0.124236308
HSPD1	0.026282609
DNAJB1	-0.248827741
ICAM1	-0.00158086
ICAM3	0.744486392
ID2	-0.160952225
IDE	-1.181797624
IFNAR1	-0.45504728
IGF1R	0.170629591
IGF2R	-1.312712193
IGFBP3	-0.23759681
IGHMBP2	-0.953111351
IKBKB	-1.923609734
IL1B	-0.319164038
IL4R	-0.257882714
IL13RA1	0.520630956
ILK	-0.942392349
INPP1	-2.026911259
INSIG1	0.621371508
ITGAE	3.999911785
ITGB5	0.277985036
JUN	0.483102232
KCNK1	1.419329286
KIF5C	1.782763839
KIT	-0.011554651
KTN1	0.099508345
LAMA3	-3.859895229
STMN1	0.201663181
LBR	0.646158576
LGALS8	0.053857684
LIG1	-0.448168606
LIPA	0.218980744
LOXL1	-1.143474936
LRPAP1	-0.741819859
LYN	-1.109686971
SMAD3	-0.439579427
MAN2B1	0.102282442
MAT2A	0.372297585
MBNL1	-1.993847132
MCM3	0.537222981
ME2	0.053882703
MEF2C	1.065631628
MAP3K4	1.724058032
MEST	-0.450782359
MIF	-3.16080451
FOXO4	-1.272226572
MMP1	-0.219895884
MMP2	0.566245377
MNAT1	-0.376548767
MSRA	-0.999008417
MUC1	-1.044756413
MYBL2	-0.152727425
MYC	-0.243190885
GADD45B	0.649894238
MYLK	-0.369691849
MYO10	0.62240994
NCK1	-0.657372355
NFATC3	-0.055566184
NFATC4	6.229119778
NFE2L2	-0.893980861
NFIL3	-0.039537877
NFKB2	-0.444634557
NFKBIA	0.730911493
NFKBIB	-0.070209146
NFKBIE	-1.083982587
NIT1	0.368437946
NMT1	-1.254070878
NOS3	-0.126462385
CNOT4	-0.439390123
NOTCH1	0.954822421
PNP	1.163115382
NPC1	-0.498835504
SLC11A2	1.198942423
NRAS	-1.3460145
NUCB2	-0.469791293
NUP88	0.170779616
NVL	-0.141389638
ORC1	0.711437881
OXA1L	-0.375430673
OXCT1	-0.894642055
PAFAH1B1	-0.516651392
PAFAH1B3	0.206806451
SERPINE1	1.515950561
PAK1	-0.543514669
PCBD1	-1.400071859
PCCB	-0.336985528
PCK2	0.019148469
PCM1	-1.608122349
PCMT1	-2.427927971
PCNA	0.091977276
PDGFA	-1.433728099
PFKL	-4.717663765
PGAM1	0.098536998
PGM1	-0.100555584
PHKA1	-0.336886615
PHKB	-0.482697964
PHKG2	-9.554574966
PIK3C2B	0.253879845
PIK3C3	1.153485298
PIK3CA	-0.518514156
PIN1	-1.447148919
PLA2G4A	-0.508668482
PLCB3	-1.003417492
PLK1	1.170678973
PLP2	-0.005781785
PLS1	-1.550045609
PLSCR1	-1.297487259
PMAIP1	-0.29196769
PMM2	0.560885608
POLB	-0.088714451
POLE2	0.508019567
POLR2I	-0.671352088
POLR2K	-0.20632489
PPARD	1.240812778
PPARG	0.140117928
PPIC	0.367980838
PPOX	0.837175131
PPP2R5A	0.580683947
PPP2R5E	-0.072028711
PRCP	2.893522024
PRKACA	-0.326152802
PRKCD	1.854466677
PRKCH	6.471371651
PRKCQ	0.232901692
MAPK9	0.444800973
MAPK13	0.938066721
MAP2K5	-0.120556727
PRKX	2.997969151
PROS1	-0.26650849
LGMN	-0.712972462
HTRA1	-1.292836308
PSMB8	0.31659776
PSMB10	-1.198637962
PSMD2	0.392638892
PSMD4	0.73914063
PSMD9	1.737504721
PSMD10	-0.70739603
PSME1	-1.161958337
PSME2	-0.832326949
PTGS2	-0.337652475
PTK2	0.158175528
PTPN1	-1.858927608
PTPN6	-0.327970386
PTPN12	-0.733039737
PTPRC	-0.191955179
PTPRF	-0.534658253
PTPRK	-0.101097658
PXMP2	-1.30404067
PXN	-1.417826414
PYCR1	0.224256307
PYGL	3.179918766
RAB4A	0.787878811
RAB27A	-0.021348938
RAC2	-0.61996913
RAD9A	5.014656067
RAD51C	-0.181783468
MOK	2.705027103
RALA	-0.750720739
RALB	-0.513553202
RALGDS	1.399713635
RAP1GAP	-1.146885157
RASA1	-0.27277115
RB1	-0.704466343
KDM5A	0.595085263
RELB	0.131535083
RFC2	-0.101363093
RFC5	-0.482044965
RFNG	0.574510217
RFX5	1.488136768
RGS2	-1.644792557
RHEB	-0.116804481
RNH1	4.988892078
RPA1	1.090916872
RPA2	-0.357014775
RPA3	1.13754189
MRPL12	-1.456743121
RPN1	0.191259816
RPS5	-0.065809265
RPS6	1.276508927
RPS6KA1	0.683612823
RSU1	1.096450567
RTN2	0.823121369
S100A4	0.240174592
S100A13	-0.174161389
SATB1	0.030214094
SCP2	0.228978544
CCL2	-0.183954179
SDHB	0.657833695
SGCB	0.201357812
SHB	-0.25945285
SHC1	-0.32765004
SKIV2L	3.682124615
SKP1	-1.047960997
SLC1A4	0.243434831
SMARCA4	2.016743422
SMARCC1	0.063338235
SMARCD2	0.029964857
SNAP25	0.0599145
SNCA	2.880294561
SOX2	9.558987617
SOX4	0.756124377
SPAG4	0.147516251
SPP1	-0.652901113
SPR	0.135280132
SPTAN1	-0.334227026
SRC	0.295355618
STAT1	-0.177215308
STAT3	0.267233372
STAT5B	-0.125401258
AURKA	-0.846151829
STK10	-0.796024919
STX1A	-0.006297678
STX4	0.436355799
STXBP1	-0.077846356
STXBP2	1.224038601
SUPV3L1	2.328318596
SUV39H1	0.44530046
SYK	-1.658608437
SYPL1	4.850439072
TARBP1	-1.039409637
TBP	-0.467098236
TBX2	0.179659545
TBXA2R	0.482417375
TCEA2	0.423991859
VPS72	-0.669644535
TCTA	1.222157717
DYNLT3	0.477412462
TERT	-0.131828427
TESK1	-2.23470521
TFAP2A	1.019198537
TFDP1	3.003846169
TGFB3	-0.674774051
TGFBR2	1.704245806
TIAM1	-1.251113415
TIMP2	-0.667273998
TJP1	-0.332893759
TLE1	-1.050551057
TLR4	1.020638108
TSPAN6	5.71412468
TSPAN4	-1.049194813
TOP2A	-0.39868027
TP53	-1.928229332
TP53BP1	0.573105752
TP53BP2	-0.410429806
TPD52L2	-0.910047174
TPM1	-2.538738728
TSTA3	4.302174568
TXNRD1	-1.461321712
UBE2A	-0.860734284
UGDH	-0.140532106
NR1H2	0.237815112
USP1	-0.493925571
VDAC1	-0.432322562
WFS1	-1.07250917
WRB	-0.131667614
XBP1	0.717085004
XPNPEP1	-0.307853609
ZFP36	-0.528951228
ZNF131	0.623862624
ZMYM2	-0.897349119
PAX8	-0.788271427
CXCR4	-1.087925911
IFRD2	0.002612948
MAPKAPK3	1.739450097
USP7	0.168481991
REEP5	-0.45048669
ST7	0.43382585
KAT6A	0.817601204
PDHX	0.282595068
FOSL1	-0.895029247
HMGA2	0.678899407
NCOA3	-0.649228632
NRIP1	-3.819402933
SMC1A	1.206496239
LAGE3	0.846139193
AXIN1	0.324121952
CDC45	-0.639271259
FZD1	-0.913009882
FZD7	0.054273248
HIST2H2BE	-0.622950256
PIP4K2B	-0.636437833
NCK2	-0.255969286
DYRK3	-0.092383161
DUSP11	-0.84837693
RAE1	0.173033372
PIK3R3	-0.785740256
NIPSNAP1	0.245686412
IKBKAP	0.611558259
HAT1	0.132967889
MAPKAPK5	0.031386979
BHLHE40	0.340174198
MKNK1	-0.246334389
CASK	-0.061665617
AKR7A2	-0.523746252
RUVBL1	0.179640651
PSMG1	1.986970425
BECN1	0.750993013
MBTPS1	0.175469011
EED	-0.359967828
CTNNAL1	1.009943008
RNMT	0.219843179
PEX11A	0.008373752
CREG1	0.316092134
INPP4B	-0.827792704
IQGAP1	-0.371382475
SOCS2	-0.853438139
CFLAR	0.154978946
CDK5R1	0.121710718
ST3GAL5	0.770272315
IER3	-0.172082603
SQSTM1	-0.07748235
SLC5A6	-0.230652198
CPNE3	-4.65724659
CCNA1	-0.19859907
TIMELESS	0.622403502
P4HA2	-0.276375711
PLOD3	0.55354774
NOL3	-1.07179904
SLC25A14	-0.563995481
MPZL1	-0.613354921
MAP7	-0.305252939
DNAJA3	0.797552347
USP14	-1.287920237
MTA1	-1.044607282
PDLIM1	-0.866006732
SMC3	-1.691041827
PRPF4	-0.735724032
CCNB2	-0.354970753
CCNE2	0.965148211
SYNGR3	-0.526172996
LPAR2	-0.125383675
ARHGEF2	-0.527296424
ZW10	1.035002708
AURKB	-0.399643451
VAPB	1.126179814
NOLC1	-2.109989166
UBE2L6	-0.436982632
MAPKAPK2	-1.223628283
CYTH1	1.602384686
ITGB1BP1	2.689225674
BCL7B	2.40447998
COPB2	0.831420302
ADGRG1	-0.533957124
TM9SF2	-2.25217557
MAP4K4	0.332579553
HOMER2	-1.448588967
SH3BP5	-2.156108141
PIGB	-1.23800683
PSMF1	0.445878893
SPTLC2	-2.868991852
TBPL1	0.164455831
BAG3	-0.394691139
POLR1C	2.585272074
SPAG7	-0.192724645
FEZ2	-0.644863069
IKBKE	0.432290852
MTFR1	5.888724804
HS2ST1	-1.352665424
IPO13	-0.819395781
VGLL4	-0.493404984
NUP93	1.103500843
UBE3C	-1.418010235
EDEM1	0.260846943
TRAM2	0.283129096
CEP57	-1.747310758
KIAA0100	0.970602512
HERPUD1	-1.226057768
KIAA0355	0.685578346
USP6NL	0.675985098
CCP110	0.058897376
MLEC	-0.982550621
TATDN2	0.381400108
MRPL19	0.960310876
SCRN1	-2.018380642
EFCAB14	-2.364273787
KEAP1	-1.430831671
MELK	-0.094613135
PLEKHM1	1.05087769
C2CD5	0.697386146
KIAA0753	-1.292895079
C2CD2L	-1.530798912
TOMM70A	0.919203997
KIAA0196	-0.585765123
KLHL21	-0.86562264
ARNT2	-1.494493961
FAM20B	0.052939206
NCAPD2	0.124179214
PAN2	-0.52937305
LPGAT1	-0.674043715
KIF14	-0.018553793
OXSR1	1.091739297
MVP	3.116604328
DMTF1	0.486262292
GNPDA1	0.292312115
HDAC6	0.732760668
PARP2	-1.656607389
MAMLD1	-0.567664921
DNAJB6	-1.627330184
SMC4	-0.107417315
ABCC5	-0.043596759
ABCB6	-0.219945014
DNM1L	-2.255950689
TSPAN3	0.267058462
KIF20A	-0.412423313
ARL4C	-0.276513755
TRAP1	0.806544185
G3BP1	-5.210555077
MBNL2	2.123008251
CEBPZ	0.788177729
SLC25A13	0.083651692
SORBS3	-0.943233252
RBM6	2.477954626
TXNDC9	0.522168279
TRIM13	-0.518613875
TRIB1	0.001274858
MFSD10	0.653706074
SLC35B1	1.307083011
TIMM17B	2.393790007
AKAP8	0.143832654
STUB1	-0.341055393
NET1	-0.172351405
SMNDC1	-0.645118535
PAK4	-0.824949265
TNIP1	-0.104767501
IKZF1	0.304129064
TMEM5	-0.858488917
HMG20B	0.382643253
MYL9	-0.417653203
LYPLA1	0.695408463
PPIE	-0.482871503
VAV3	1.233301163
LRRC41	-0.068533257
CRTAP	-0.475340992
VAT1	-1.005068064
STK25	0.964333892
APPBP2	0.231154084
CHERP	-0.120877013
HYOU1	-1.474684
RPP38	-0.698131084
SLC35A1	0.544593573
DRAP1	-0.279045433
PAICS	-0.920738518
ST6GALNAC2	-0.91767323
STAMBP	9.650974274
NPRL2	-0.118907899
IGF2BP2	0.263311654
YKT6	-2.444711447
CGRRF1	-0.136762977
RRAGA	-0.071016386
GNB5	0.431478858
EBP	1.134197712
CNPY3	-0.051986158
YME1L1	-0.436472178
TCFL5	0.751500607
KDM5B	0.535365105
POP4	-0.176191449
ARPP19	0.155661866
ZNF274	0.761344254
MTHFD2	-0.278320551
WASF3	0.187320024
UTP14A	2.13963151
FRS2	-4.790789127
CLPX	-5.058337688
PGRMC1	-0.254151642
MALT1	-0.116706431
CPSF4	0.301416457
BLCAP	-1.740446091
TCERG1	-0.852890253
RNPS1	0.423047066
TOMM34	-0.03306073
PDIA5	0.096124247
MLLT11	4.299889565
EBNA1BP2	1.362589836
TMED10	-0.235425338
ASCC3	0.396014124
SLC27A3	1.918562889
KIF2C	0.470404685
CCDC85B	1.659155965
TLK2	-0.380512714
KDELR2	1.315788507
RAB31	-4.569919586
B4GAT1	3.320756674
PAPD7	0.110993341
UBE2C	0.306379259
DUSP14	0.875438094
TOPBP1	-0.831654429
PRSS23	1.021606803
PWP1	0.221879572
PKIG	-0.29253912
CORO1A	-0.048956037
LSM6	-2.857651234
PSIP1	-0.912801147
SLC2A6	-0.077239692
NISCH	0.596440375
CHEK2	0.674461484
PRAF2	-0.286411285
POLG2	-0.528517365
CHP1	0.84062326
PNKP	-0.507491112
ECD	-0.465268672
DDX42	-0.693927586
TWF2	-0.179805532
CASC3	-0.2265075
COG2	3.091697216
ATF5	1.062612534
MTF2	-0.376756787
PUF60	0.009366453
RAB11FIP2	-0.091541708
CLSTN1	-0.121149026
FOXJ3	0.0441809
KIAA0907	0.950354815
EPN2	7.351970673
SACM1L	-0.984666348
ATF6	-1.555640817
RPIA	-0.75358963
RAB21	1.013205886
SPEN	-0.088399306
FBXO21	-0.704305887
RBM34	-2.199691534
WDTC1	-0.153773665
XPO7	-0.793087959
TBC1D9B	-0.569779992
RRP1B	-0.531546056
MYCBP2	0.02337712
CDK19	-0.742285013
GPATCH8	-2.070691347
MAST2	-0.234204635
DCUN1D4	-2.829205275
FCHO1	-0.436067492
SNX13	0.207814693
ATP11B	-0.795061409
JMJD6	1.414535642
RRS1	-0.879709125
RRP12	-0.895510733
SYNE2	0.125578642
PDS5A	-0.232521415
CAMSAP2	0.068116456
ATMIN	-0.108510196
TRIM2	-1.265114784
KIAA1033	0.336025059
USP22	-0.803230047
WDR7	0.446071327
JADE2	-0.540892243
ARHGEF12	-0.454746664
PPP1R13B	1.114041328
RRP8	-0.093949854
NUDCD3	1.292053819
SIRT3	-0.948126912
SLC35A3	0.201556534
ICMT	-0.085296184
MACF1	1.38373673
SUZ12	-1.052883863
KAT6B	-0.506955028
NNT	-1.059004784
ADAT1	0.008893374
TMEM50A	-0.784174025
KLHDC2	0.302123696
ACOT9	-0.257517576
SSBP2	2.37776351
NUP62	0.173288554
ARFIP2	-0.494889259
LSM5	2.166942596
PLA2G15	5.174016476
TMEM2	0.148479164
ZNF318	-0.319461942
FBXO7	-0.228275508
SPDEF	-1.188118696
BAMBI	0.136508912
BACE2	0.636707902
COG4	-0.848674774
MPC2	0.165724933
CLIC4	0.774353743
C2CD2	0.27507484
TIPARP	0.649001181
TSKU	4.343863487
RNF167	-1.866561532
LRP10	0.328438133
ZNF451	0.815226912
SENP6	-0.118965141
RAI14	-1.288792968
KIF1BP	0.321069479
TES	-0.019760013
PHGDH	0.208304256
MYCBP	0.777808905
CHIC2	-0.384186924
TIMM9	-1.250495672
AKAP8L	-0.29659915
ATP2C1	-0.372005552
TRAPPC3	2.904631138
ATP5S	-0.851373374
TNFRSF21	-0.744152904
SESN1	0.308737278
HTATSF1	-1.847382665
TMEM97	-0.579624712
BZW2	1.190299034
CHMP4A	0.256432682
GTPBP8	0.992990613
DNAJC15	-0.414496779
PACSIN3	-0.583174586
RBM15B	0.187770963
HOOK2	-2.505018234
SNX11	0.917968154
TIMM22	0.115895085
NENF	-0.845791936
UBQLN2	0.094308972
ERO1A	0.852379501
DNTTIP2	-0.366927773
PIK3R4	-0.495192289
HDGFRP3	1.420192242
COPS7A	-2.402966738
NSDHL	-0.505681455
HEBP1	0.160994112
MTERF3	0.152711719
AMDHD2	1.488816977
ISOC1	-2.652004242
MRPS16	-0.040824339
FIS1	0.712452948
GOLT1B	-0.007363766
GLOD4	-1.415355086
GMNN	-0.692291617
LAP3	0.242450327
NOSIP	-0.186162457
DERA	-0.297382176
SCCPDH	-0.364679724
MRPS2	-0.164614767
VPS28	1.533545733
HSD17B11	-0.73984164
NUSAP1	-0.230958968
SCAND1	-0.168762773
CD320	-0.204572171
NGRN	-0.20149982
SNX7	-0.630739629
ATP6V1D	3.976473808
ZNF589	-1.062613964
PRKAG2	0.512889862
UBE2J1	-0.310195953
EVL	-0.361453056
HACD3	-1.653740406
UFM1	0.503008962
LSR	-1.662284374
DHRS7	3.823021889
CAB39	-0.595572174
ARID4B	-1.251346588
NUDT9	-0.509576142
CYCS	0.122725561
TERF2IP	-0.27139309
GFOD1	0.272935748
KCTD5	1.345905781
TMCO1	4.588810444
DHX29	-1.03996098
EXOSC4	0.972741127
DDIT4	0.423453212
PAF1	-0.684033036
P4HTM	2.019811392
SLC35F2	1.588553667
ZNF586	-0.360120177
FBXL12	-0.364311337
TEX10	-0.399106264
YTHDF1	3.655714035
TXNL4B	0.673953593
HERC6	2.513762712
PIH1D1	1.08955431
PPP2R3C	0.150363743
FKBP14	-0.464296401
CDCA4	0.351201117
PLEKHJ1	-0.124087825
HEATR1	-0.712209105
ANO10	-1.70415163
UBR7	1.821479201
FAIM	-0.664747119
ADI1	0.343548834
ABCF3	-1.418866992
ENOSF1	-0.524959207
LRRC16A	-1.773415208
ANKRD10	-0.294789374
STAP2	1.313521504
IARS2	0.682937145
NUP133	1.628132105
CNDP2	0.374658406
FAM63A	-1.017682433
KDM3A	0.701470435
PECR	0.000670668
EAPP	-0.425555944
CISD1	-0.432779372
ZNF395	0.727904856
KLHL9	-1.459748507
NPDC1	0.793332338
TM9SF3	2.196960449
PAK6	1.12901783
DUSP22	-1.093506098
ADCK3	4.047688007
CIAPIN1	-0.630665064
PLSCR3	-0.312909633
SCYL3	-3.105105162
LYRM1	-0.69416225
ZMIZ1	-0.298898816
MCOLN1	0.38144213
THAP11	-1.133162379
ABHD6	-0.57102859
TRIB3	0.621739149
POLD4	0.323399603
SQRDL	-4.202473164
ENOPH1	1.17099309
PRUNE	-0.364195615
SNX6	-0.152869865
FASTKD5	1.02284193
ELAC2	-0.493518174
ABHD4	0.510872364
MCUR1	-0.378072083
RBKS	0.623943388
ATG3	-0.171024546
NARFL	0.541353345
ZDHHC6	-1.165275335
ACBD3	0.170117557
CERK	0.142361939
NT5DC2	-0.55071193
ACD	-1.051363945
INTS3	0.164655998
TRAK2	0.244495794
METRN	-2.248324871
ELOVL6	0.64975965
TMEM109	0.351568222
CCDC86	2.796590328
TRAPPC6A	0.360931814
CHAC1	-1.981025219
MBOAT7	0.266037703
PRR15L	-0.789042234
CRELD2	-0.104545385
FSD1	0.332146943
TCTN1	1.156893253
CHMP6	-0.514030397
NPEPL1	2.292204618
FAM57A	-1.8731457
NUP85	-0.219456017
TCEAL4	-1.361055851
DHDDS	0.51214397
DENND2D	4.765634537
FBXO11	-2.158174515
CCDC92	-0.602369308
COASY	0.535112858
WDR61	-1.047549129
TSEN2	0.050139666
PRR7	-0.186469853
ITFG1	0.138844505
GDPD5	-0.331150621
GRWD1	-0.178672105
ARID5B	-0.595686913
TUBB6	-0.972455502
PSRC1	-1.519079328
ADO	-3.893406868
HIST1H2BK	0.146407008
MICALL1	0.760042489
UBE3B	-1.798415184
HN1L	-0.18014504
SLC25A46	2.121188164
COG7	0.117726102
MAPK1IP1L	-0.02763547
TBC1D31	-0.160047919
H2AFV	0.253214628
RPL39L	-3.206207752
CANT1	0.153774559
WIPF2	-1.492716551
TICAM1	0.252623439
TXLNA	0.100705937
SPRED2	1.609306693
EML3	-0.526372313
TMEM110	-0.364549577
FAM69A	-0.694848657
