Gene_Id	geldanamycin_HEPG2_24 h_0.37 um
DLD	1.846966147
DNM1	-0.520948827
DNMT1	-1.518401146
DNMT3A	-0.401761502
DPH2	-0.09009406
DSG2	-0.224777162
TSC22D3	-0.966100633
DUSP3	-0.582823753
DUSP4	-1.293009996
DUSP6	-0.633441508
TOR1A	0.194470197
E2F2	-0.193874583
ECH1	1.281990051
EDN1	0.843115807
EGF	0.288742304
EGFR	0.456373483
EGR1	-0.271051228
EIF4EBP1	-2.960517883
EIF4G1	2.350303173
EIF5	-0.616203845
ELAVL1	-0.661173105
CTTN	-0.203967929
EPB41L2	0.712683082
EPHA3	-0.052109964
EPHB2	1.354276419
EPRS	0.072693437
NR2F6	-0.107014909
ERBB2	-0.278572023
ERBB3	0.335089415
ETFB	-0.815435529
ETS1	-0.773077607
ETV1	-0.263551831
EXT1	0.461792946
EZH2	0.59105885
FAH	-0.380629063
PTK2B	-0.263187706
FAT1	0.686226666
FDFT1	-0.18324843
FGFR2	-0.790033758
FGFR4	1.384589553
FHL2	-0.779315948
FKBP4	-0.893160939
FOXO3	0.466169506
FOS	-0.579747736
FPGS	-0.567479849
FUT1	1.5037992
FYN	1.21997714
SLC37A4	2.39573431
GAA	1.078737259
GABPB1	-0.334125459
GALE	-0.168647945
GAPDH	0.817774117
GATA2	-0.157668397
GATA3	0.422287136
GFPT1	-0.51961565
GHR	0.045771249
GLI2	0.160145849
GLRX	-0.004637189
GNA11	0.329158783
GNA15	1.128454328
GNAI1	0.32407999
GNAI2	-0.329868674
GNAS	-0.526791871
SFN	-0.25868246
GPC1	-0.835230649
GPER1	-0.587240279
GRB7	-1.083414197
GRB10	1.854152441
GRN	-0.003519893
NR3C1	-0.129015058
CXCL2	-0.055856947
GSTM2	0.744591653
GSTZ1	-0.43370679
MSH6	0.02986975
GTF2A2	-0.278815299
GTF2E2	-0.051492512
HSD17B10	0.17757228
HADH	-3.363471508
HDAC2	-0.450365841
HIF1A	-0.043796286
HK1	0.408379883
HLA-DMA	-0.058403015
HLA-DRA	0.880588531
HMGCR	0.257189453
HMGCS1	0.834828138
HMOX1	0.817956805
HOXA5	-0.436478078
HOXA10	-0.11558757
HPRT1	0.519163132
HES1	-2.332582474
DNAJB2	-0.446261138
HSPA1A	-0.246727318
HSPA4	-1.217278004
HSPA8	0.046985574
HSPB1	-0.463853985
HSPD1	0.038789649
DNAJB1	-0.79310447
ICAM1	0.52155298
ICAM3	-0.046579402
ID2	-0.657284856
IDE	-0.233144537
IFNAR1	1.003591776
IGF1R	0.035912186
IGF2R	-0.518337607
IGFBP3	-0.099662155
IGHMBP2	0.506417632
IKBKB	-0.23952882
IL1B	-0.465133071
IL4R	-0.11139679
IL13RA1	0.118335947
ILK	-0.475262702
INPP1	-0.489102691
INSIG1	-0.123798385
ITGAE	0.04667297
ITGB5	-0.113774315
JUN	0.776242137
KCNK1	0.059515417
KIF5C	0.50433445
KIT	-0.339059472
KTN1	0.377370298
LAMA3	0.15661943
STMN1	0.58887434
LBR	1.179856181
LGALS8	1.208044648
LIG1	-0.019366086
LIPA	-0.146133035
LOXL1	-0.374318361
LRPAP1	-0.067198724
LYN	-1.457887769
SMAD3	0.406158268
MAN2B1	-0.115267493
MAT2A	0.917050838
MBNL1	-1.55271554
MCM3	-1.331617355
ME2	0.855425
MEF2C	2.261674404
MAP3K4	0.574516475
MEST	-0.114904284
MIF	0.401257634
FOXO4	-2.514988899
MMP1	-0.940765738
MMP2	-1.317401409
MNAT1	0.883661628
MSRA	0.065407611
MUC1	0.116906486
MYBL2	-0.960597456
MYC	-0.946053922
GADD45B	0.217238128
MYLK	0.534629405
MYO10	0.502748013
NCK1	-0.892337084
NFATC3	0.018800905
NFATC4	-0.027701203
NFE2L2	0.501885355
NFIL3	0.122848697
NFKB2	-0.224476904
NFKBIA	-0.391526759
NFKBIB	-0.959599376
NFKBIE	-0.532449365
NIT1	0.407196134
NMT1	-0.314911366
NOS3	0.647573948
CNOT4	-1.097854137
NOTCH1	-1.080209494
PNP	-0.785874128
NPC1	-0.477801532
SLC11A2	2.268309116
NRAS	-1.548045635
NUCB2	0.846101046
NUP88	-0.065894917
NVL	-0.396271199
ORC1	-0.650339246
OXA1L	0.045170955
OXCT1	0.789673984
PAFAH1B1	-0.879976034
PAFAH1B3	1.717415452
SERPINE1	-0.08158008
PAK1	-0.305413127
PCBD1	0.026070196
PCCB	0.874083221
PCK2	-0.396144688
PCM1	0.147543982
PCMT1	-1.226303458
PCNA	1.685920715
PDGFA	-1.397376537
PFKL	1.022777677
PGAM1	-0.731549799
PGM1	1.617730618
PHKA1	-0.209409401
PHKB	0.191486895
PHKG2	-1.068637252
PIK3C2B	0.102583088
PIK3C3	-2.020210028
PIK3CA	0.25409323
PIN1	-0.627130866
PLA2G4A	-1.639028072
PLCB3	0.50785321
PLK1	-0.665877104
PLP2	0.653176427
PLS1	-0.048651449
PLSCR1	0.274920464
PMAIP1	-0.033961944
PMM2	2.231020689
POLB	-0.193799853
POLE2	-0.531179368
POLR2I	1.245653868
POLR2K	-0.69418335
PPARD	-0.644609034
PPARG	-0.950549841
PPIC	0.355207443
PPOX	0.840323448
PPP2R5A	1.065676093
PPP2R5E	1.349185467
PRCP	4.01402092
PRKACA	-1.816166639
PRKCD	0.016049087
PRKCH	-0.04483372
PRKCQ	-0.230953723
MAPK9	-0.116423413
MAPK13	0.983057976
MAP2K5	-1.311770678
PRKX	0.33694315
PROS1	0.426921129
LGMN	1.281917095
HTRA1	-0.345826209
PSMB8	0.618839085
PSMB10	-0.734435499
PSMD2	0.766939521
PSMD4	1.090880036
PSMD9	-0.515598118
PSMD10	-0.408578783
PSME1	0.657049954
PSME2	0.125718847
PTGS2	0.262915373
PTK2	-1.754536867
PTPN1	-0.642725885
PTPN6	-1.041698694
PTPN12	-0.714816153
PTPRC	-0.771178603
PTPRF	0.386254728
PTPRK	-0.171566486
PXMP2	-0.855203748
PXN	0.2146516
PYCR1	-0.654116094
PYGL	2.186877012
RAB4A	1.141720891
RAB27A	0.200528234
RAC2	0.062092561
RAD9A	-0.210665852
RAD51C	-0.011907756
MOK	1.14795351
RALA	0.700403988
RALB	-0.508691907
RALGDS	0.783819795
RAP1GAP	-0.482046157
RASA1	-0.140142366
RB1	-1.534591556
KDM5A	1.212759376
RELB	-0.025509961
RFC2	0.180428833
RFC5	0.378463805
RFNG	-0.533795893
RFX5	-0.667167306
RGS2	0.277848721
RHEB	-0.275669724
RNH1	-0.594953775
RPA1	-1.040886521
RPA2	1.360556006
RPA3	-0.683539033
MRPL12	-0.89642781
RPN1	-0.255404025
RPS5	0.719844043
RPS6	-0.312970042
RPS6KA1	-0.882677197
RSU1	-0.495790154
RTN2	0.955843925
S100A4	0.497628748
S100A13	1.32373023
SATB1	0.404616266
SCP2	-0.564583838
CCL2	-0.37701124
SDHB	0.228742898
SGCB	0.698476553
SHB	-0.371539533
SHC1	0.808832765
SKIV2L	0.163122296
SKP1	0.115345895
SLC1A4	-1.13801825
SMARCA4	2.407676697
SMARCC1	0.466139376
SMARCD2	1.228914976
SNAP25	0.649091005
SNCA	-0.559703052
SOX2	0.359936953
SOX4	-0.737287045
SPAG4	-0.37613827
SPP1	-3.994550228
SPR	1.248232126
SPTAN1	0.109769568
SRC	-0.58695966
STAT1	0.863451958
STAT3	-0.212292522
STAT5B	0.264196038
AURKA	1.802840233
STK10	-0.7104792
STX1A	0.270598531
STX4	-0.651757479
STXBP1	0.609554827
STXBP2	-0.49272722
SUPV3L1	3.998095512
SUV39H1	0.037400812
SYK	0.135042965
SYPL1	-0.984473526
TARBP1	-0.914839387
TBP	-0.757702708
TBX2	1.49919951
TBXA2R	0.355194479
TCEA2	-0.902144849
VPS72	2.302073002
TCTA	-0.776552558
DYNLT3	-0.205092043
TERT	-0.420524299
TESK1	-0.76326257
TFAP2A	-0.376904905
TFDP1	-0.216524631
TGFB3	-0.532753348
TGFBR2	-0.149394184
TIAM1	-0.677011371
TIMP2	-1.786039472
TJP1	1.110207081
TLE1	-0.113887072
TLR4	-0.034122989
TSPAN6	-0.28232187
TSPAN4	-0.52198112
TOP2A	0.988340616
TP53	0.701033831
TP53BP1	-0.703726411
TP53BP2	0.67940551
TPD52L2	0.328209251
TPM1	0.232683241
TSTA3	0.263418764
TXNRD1	0.000808209
UBE2A	-0.13148582
UGDH	-1.032918692
NR1H2	1.734462738
USP1	0.193231553
VDAC1	0.370850086
WFS1	0.508805871
WRB	1.168977141
XBP1	0.994772673
XPNPEP1	0.266442597
ZFP36	-1.020460844
ZNF131	-0.083395541
ZMYM2	0.061942603
PAX8	-0.058273159
CXCR4	-0.054711096
IFRD2	-0.077985086
MAPKAPK3	-0.80031985
USP7	0.848728359
REEP5	-0.638801038
ST7	-0.698723853
KAT6A	-0.570344746
PDHX	-1.098083019
FOSL1	-0.190492526
HMGA2	0.102418303
NCOA3	-0.515065193
NRIP1	-0.097560443
SMC1A	0.215510577
LAGE3	-0.010641422
AXIN1	-0.082910016
CDC45	0.909201086
FZD1	-0.468061328
FZD7	-0.223128453
HIST2H2BE	-0.944008589
PIP4K2B	0.266929746
NCK2	-1.33194232
DYRK3	-0.338252753
DUSP11	-0.242493898
RAE1	-1.037184477
PIK3R3	0.438585401
NIPSNAP1	-0.258256435
IKBKAP	-1.107071638
HAT1	1.34442997
MAPKAPK5	-0.9843297
BHLHE40	0.135505706
MKNK1	0.033610821
CASK	-0.241490468
AKR7A2	-2.510688066
RUVBL1	-0.236402929
PSMG1	0.927358866
BECN1	-0.317682981
MBTPS1	0.362370223
EED	-1.253119349
CTNNAL1	-0.02022782
RNMT	-0.826140285
PEX11A	0.160153821
CREG1	-0.156051233
INPP4B	-1.681792974
IQGAP1	-0.546906233
SOCS2	3.496998787
CFLAR	0.318550646
CDK5R1	-0.129349977
ST3GAL5	0.605900645
IER3	0.558036864
SQSTM1	1.589041948
SLC5A6	0.196984619
CPNE3	-0.616128564
CCNA1	1.818465829
TIMELESS	-0.270120859
P4HA2	1.181370616
PLOD3	-1.244717956
NOL3	0.362153769
SLC25A14	-1.390485048
MPZL1	0.002022784
MAP7	0.779730022
DNAJA3	0.430277318
USP14	-0.135325462
MTA1	0.696819544
PDLIM1	1.499390602
SMC3	0.000943497
PRPF4	-0.184594676
CCNB2	0.310595781
CCNE2	-0.007763118
SYNGR3	-0.937767029
LPAR2	0.393753171
ARHGEF2	0.495266408
ZW10	-0.36480242
AURKB	-0.268075049
VAPB	-0.512361586
NOLC1	-0.243850917
UBE2L6	-0.600637317
MAPKAPK2	-0.212742418
CYTH1	0.337323636
ITGB1BP1	-0.879366159
BCL7B	1.452787995
COPB2	0.211982489
ADGRG1	-0.119185649
TM9SF2	-0.376107693
MAP4K4	0.158234343
HOMER2	-0.42784813
SH3BP5	-0.222450569
PIGB	0.240500182
PSMF1	1.118648648
SPTLC2	-0.195601821
TBPL1	0.050652906
BAG3	-2.958360434
POLR1C	0.186680317
SPAG7	0.717617989
FEZ2	0.336213708
IKBKE	-0.270774007
MTFR1	1.975285769
HS2ST1	-0.278678656
IPO13	1.022764921
VGLL4	-0.137268215
NUP93	-0.599269032
UBE3C	-2.672730446
EDEM1	-0.724373698
TRAM2	0.066884279
CEP57	2.191290617
KIAA0100	-1.138651609
HERPUD1	0.378311634
KIAA0355	-0.367307633
USP6NL	0.915657282
CCP110	-2.756605387
MLEC	1.004837275
TATDN2	-0.51942265
MRPL19	0.127661318
SCRN1	-0.194046214
EFCAB14	0.036499351
KEAP1	-0.037159078
MELK	0.33637774
PLEKHM1	1.281844378
C2CD5	-0.263601661
KIAA0753	0.700714827
C2CD2L	2.977579594
TOMM70A	0.913047969
KIAA0196	-0.188580573
KLHL21	-0.567280829
ARNT2	-0.07426507
FAM20B	0.199081495
NCAPD2	-0.526152611
PAN2	-0.258718252
LPGAT1	-0.165762335
KIF14	-0.465470374
OXSR1	-0.937460959
MVP	-0.305357337
DMTF1	-0.000444286
GNPDA1	-1.123827696
HDAC6	0.326284707
PARP2	-0.976509154
MAMLD1	-0.467458904
DNAJB6	3.524168015
SMC4	-0.880803168
ABCC5	-0.065962791
ABCB6	-0.896884084
DNM1L	-0.89731878
TSPAN3	-0.020185523
KIF20A	0.254318267
ARL4C	0.732156634
TRAP1	0.437835157
G3BP1	-0.642078519
MBNL2	-1.118565559
CEBPZ	-0.033504978
SLC25A13	-1.19327426
SORBS3	1.098299384
RBM6	1.127937436
TXNDC9	0.700145006
TRIM13	-1.183361769
TRIB1	-3.223288059
MFSD10	3.912789106
SLC35B1	-0.491133094
TIMM17B	-0.083601952
AKAP8	-0.33151105
STUB1	1.228114843
NET1	0.771362305
SMNDC1	0.268207073
PAK4	-0.916896582
TNIP1	1.771222591
IKZF1	0.229000285
TMEM5	-0.274925053
HMG20B	-0.648333013
MYL9	-0.413924336
LYPLA1	1.010528088
PPIE	-0.627633691
VAV3	1.010826588
LRRC41	0.998524189
CRTAP	0.855218768
VAT1	-0.263241589
STK25	-0.245029777
APPBP2	0.83558327
CHERP	-0.318171442
HYOU1	-1.262923479
RPP38	1.966830254
SLC35A1	-0.813112617
DRAP1	3.731960773
PAICS	0.296590149
ST6GALNAC2	-0.529276848
STAMBP	-0.392236769
NPRL2	-0.301737338
IGF2BP2	1.177316427
YKT6	-0.274481833
CGRRF1	0.196047023
RRAGA	1.126379371
GNB5	0.074532002
EBP	1.722063422
CNPY3	0.978355169
YME1L1	-0.627922952
TCFL5	0.499971151
KDM5B	-0.866584539
POP4	0.395357996
ARPP19	2.288593054
ZNF274	0.476023227
MTHFD2	-0.217846498
WASF3	-1.086354971
UTP14A	1.576434851
FRS2	0.327953994
CLPX	-0.544640779
PGRMC1	-0.213055253
MALT1	-0.594089806
CPSF4	0.560845673
BLCAP	0.245993137
TCERG1	0.135928452
RNPS1	0.957641721
TOMM34	-0.277429432
PDIA5	1.310000777
MLLT11	-0.780730963
EBNA1BP2	-0.426475227
TMED10	-1.034664631
ASCC3	-0.721714735
SLC27A3	-0.274504483
KIF2C	-0.772278726
CCDC85B	-0.072259411
TLK2	-1.239011765
KDELR2	1.487983465
RAB31	-0.464159548
B4GAT1	1.833030224
PAPD7	-1.147744775
UBE2C	0.584396303
DUSP14	0.021141261
TOPBP1	-0.5867365
PRSS23	0.771895111
PWP1	-0.387750447
PKIG	0.15774858
CORO1A	0.620591879
LSM6	-0.433092982
PSIP1	-0.52311331
SLC2A6	0.079209052
NISCH	-0.827143312
CHEK2	-1.046909571
PRAF2	-1.290221095
POLG2	-0.005162224
CHP1	1.864720106
PNKP	0.340878993
ECD	0.429700494
DDX42	-0.337030143
TWF2	0.594471812
CASC3	0.091206752
COG2	0.817081571
ATF5	0.232991561
MTF2	-0.687305927
PUF60	-0.330267072
RAB11FIP2	-0.235173613
CLSTN1	-0.112835184
FOXJ3	-0.603476405
KIAA0907	-0.654774308
EPN2	0.003382504
SACM1L	0.359956861
ATF6	0.079328068
RPIA	-0.852057099
RAB21	0.128105327
SPEN	1.007366419
FBXO21	-0.023329288
RBM34	-2.068193913
WDTC1	-3.499025822
XPO7	-0.043953896
TBC1D9B	1.045211792
RRP1B	-0.22292465
MYCBP2	-0.328761607
CDK19	-0.667573214
GPATCH8	-0.61445576
MAST2	1.242585421
DCUN1D4	-0.011423588
FCHO1	1.627569079
SNX13	0.291673362
ATP11B	-0.407228142
JMJD6	-1.700970769
RRS1	0.773872375
RRP12	1.027501464
SYNE2	0.237583935
PDS5A	0.275937647
CAMSAP2	-0.857597053
ATMIN	-0.149558395
TRIM2	-1.08218646
KIAA1033	-0.450173438
USP22	0.180486694
WDR7	0.393826216
JADE2	0.274595916
ARHGEF12	-0.703477085
PPP1R13B	0.443027526
RRP8	-0.167690158
NUDCD3	0.178230792
SIRT3	-0.586317837
SLC35A3	-0.724513292
ICMT	1.110473633
MACF1	-1.810456753
SUZ12	-0.4739995
KAT6B	-1.354199886
NNT	-0.182369128
ADAT1	-0.579161525
TMEM50A	-0.517423153
KLHDC2	-6.616687775
ACOT9	1.077373624
SSBP2	-0.13594456
NUP62	-0.741478682
ARFIP2	-0.823132634
LSM5	2.301706314
PLA2G15	-0.256063133
TMEM2	1.21513319
ZNF318	0.61245203
FBXO7	-1.444597721
SPDEF	-1.254142046
BAMBI	-0.34346652
BACE2	-0.501513004
COG4	0.639596462
MPC2	-0.170496568
CLIC4	-1.127623558
C2CD2	-0.292746782
TIPARP	0.376223683
TSKU	-0.37935102
RNF167	-1.136837482
LRP10	-0.253706872
ZNF451	0.429975927
SENP6	0.326115638
RAI14	0.31656754
KIF1BP	1.095382929
TES	0.546780467
PHGDH	2.266880512
MYCBP	0.608412087
CHIC2	0.968940735
TIMM9	-0.752999067
AKAP8L	0.453208148
ATP2C1	-1.411192775
TRAPPC3	0.404496104
ATP5S	0.791723251
TNFRSF21	-1.785691857
SESN1	-0.079524264
HTATSF1	0.395149112
TMEM97	5.150772095
BZW2	-1.302039385
CHMP4A	-0.62699455
GTPBP8	-1.373706579
DNAJC15	-0.048255112
PACSIN3	-2.345865488
RBM15B	-0.308999687
HOOK2	1.328754306
SNX11	-0.803338408
TIMM22	1.360937595
NENF	-0.368305802
UBQLN2	0.022845093
ERO1A	-0.453246832
DNTTIP2	-0.749769866
PIK3R4	-0.504139006
HDGFRP3	-0.261509776
COPS7A	-0.261651039
NSDHL	1.03383255
HEBP1	-0.102072388
MTERF3	1.072409987
AMDHD2	0.30319041
ISOC1	-0.385474443
MRPS16	-0.20864059
FIS1	-1.456521273
GOLT1B	0.551042914
GLOD4	-1.250447989
GMNN	0.151273891
LAP3	-0.584186733
NOSIP	-0.426148117
DERA	0.131920442
SCCPDH	1.247637749
MRPS2	0.508348107
VPS28	0.089518294
HSD17B11	-0.419893205
NUSAP1	0.918805599
SCAND1	-3.240390301
CD320	0.253356665
NGRN	-0.518471479
SNX7	-0.609892488
ATP6V1D	-0.903409243
ZNF589	0.513449192
PRKAG2	-0.510246754
UBE2J1	0.204063833
EVL	-0.675875008
HACD3	0.019164354
UFM1	-1.155794978
LSR	0.498794407
DHRS7	0.726058364
CAB39	1.923395872
ARID4B	-0.477112591
NUDT9	-0.226268724
CYCS	0.805707097
TERF2IP	-0.130527303
GFOD1	0.428065538
KCTD5	-0.431889325
TMCO1	-0.401945174
DHX29	0.448453218
EXOSC4	-0.334187984
DDIT4	0.220496267
PAF1	-0.353917122
P4HTM	0.480286181
SLC35F2	-0.094689533
ZNF586	-0.716765702
FBXL12	4.119804382
TEX10	1.151318312
YTHDF1	1.077432871
TXNL4B	-0.823764741
HERC6	-0.44386524
PIH1D1	2.267467022
PPP2R3C	-0.089922585
FKBP14	-0.609117746
CDCA4	0.15854162
PLEKHJ1	-1.011002183
HEATR1	-0.324231446
ANO10	-0.406054318
UBR7	0.564542055
FAIM	0.892902017
ADI1	-0.851981759
ABCF3	0.058311075
ENOSF1	-0.40063113
LRRC16A	1.523048639
ANKRD10	-0.944294333
STAP2	0.124916613
IARS2	-0.68523252
NUP133	-0.518778443
CNDP2	0.459104121
FAM63A	-0.106068224
KDM3A	-0.382902503
PECR	0.575011253
EAPP	-0.721661747
CISD1	-0.138012886
ZNF395	-0.661192775
KLHL9	0.677782774
NPDC1	-0.57207197
TM9SF3	-1.628691554
PAK6	0.124563605
DUSP22	-0.862537146
ADCK3	0.347360879
CIAPIN1	0.341418654
PLSCR3	-1.305449128
SCYL3	0.638402462
LYRM1	0.397451639
ZMIZ1	-0.071796805
MCOLN1	-1.335669279
THAP11	-1.256881833
ABHD6	1.03144443
TRIB3	-0.308039457
POLD4	-0.869624853
SQRDL	0.276904732
ENOPH1	-1.193888903
PRUNE	-1.058179617
SNX6	1.029271483
FASTKD5	-0.76289928
ELAC2	1.249550581
ABHD4	-1.317300677
MCUR1	-0.014661282
RBKS	-1.827907562
ATG3	0.152949274
NARFL	0.60744822
ZDHHC6	-0.505393744
ACBD3	-0.343218744
CERK	0.607007205
NT5DC2	-0.381859183
ACD	-0.596372843
INTS3	-0.413728654
TRAK2	1.649394155
METRN	-0.843344867
ELOVL6	0.817276359
TMEM109	0.561859369
CCDC86	-0.152133271
TRAPPC6A	0.761864662
CHAC1	0.279020131
MBOAT7	1.157072544
PRR15L	-0.324537605
CRELD2	1.543085694
FSD1	0.698264003
TCTN1	-1.271746159
CHMP6	-0.172267139
NPEPL1	2.629733086
FAM57A	-0.353408396
NUP85	0.45628044
TCEAL4	-0.4950625
DHDDS	-0.858483076
DENND2D	-0.53009975
FBXO11	-0.609710157
CCDC92	-1.311911941
COASY	-1.223100543
WDR61	-0.582506895
TSEN2	-1.158298254
PRR7	-0.087365717
ITFG1	0.718158245
GDPD5	1.557826281
GRWD1	0.420404971
ARID5B	0.398795217
TUBB6	0.227573514
PSRC1	-0.875279427
ADO	-0.678593755
HIST1H2BK	1.614971161
MICALL1	-0.591605067
UBE3B	-0.277797788
HN1L	0.018663108
SLC25A46	-0.694590926
COG7	0.239075333
MAPK1IP1L	0.47824353
TBC1D31	0.104468487
H2AFV	0.748791099
RPL39L	-0.993311226
CANT1	-1.292378902
WIPF2	-0.560906768
TICAM1	0.20823811
TXLNA	0.261476219
SPRED2	-0.008877128
EML3	-0.24443163
TMEM110	-0.285834461
FAM69A	-0.015086189
