"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-168138","R-HSA-168138","Toll Like Receptor 9 (TLR9) Cascade","8/35","86/2914",5.09517938804429e-06,8.34612448315825e-05,4.46862025608993e-05,"MAPK1/MAPK14/MAPK3/PPP2CB/PPP2CA/MAPK11/PPP2R1B/DUSP7",8
"R-HSA-168188","R-HSA-168188","Toll Like Receptor TLR6:TLR2 Cascade","8/35","86/2914",5.09517938804429e-06,8.34612448315825e-05,4.46862025608993e-05,"MAPK1/MAPK14/MAPK3/PPP2CB/PPP2CA/MAPK11/PPP2R1B/DUSP7",8
"R-HSA-168164","R-HSA-168164","Toll Like Receptor 3 (TLR3) Cascade","8/35","87/2914",5.56408298877217e-06,8.34612448315825e-05,4.46862025608993e-05,"MAPK1/MAPK14/MAPK3/PPP2CB/PPP2CA/MAPK11/PPP2R1B/DUSP7",8
"R-HSA-168179","R-HSA-168179","Toll Like Receptor TLR1:TLR2 Cascade","8/35","87/2914",5.56408298877217e-06,8.34612448315825e-05,4.46862025608993e-05,"MAPK1/MAPK14/MAPK3/PPP2CB/PPP2CA/MAPK11/PPP2R1B/DUSP7",8
"R-HSA-181438","R-HSA-181438","Toll Like Receptor 2 (TLR2) Cascade","8/35","87/2914",5.56408298877217e-06,8.34612448315825e-05,4.46862025608993e-05,"MAPK1/MAPK14/MAPK3/PPP2CB/PPP2CA/MAPK11/PPP2R1B/DUSP7",8
"R-HSA-2173796","R-HSA-2173796","SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription","5/35","24/2914",6.71115572669813e-06,9.70720739040265e-05,5.197361201879e-05,"MEN1/SMAD2/SP1/SMAD3/HDAC1",5
"R-HSA-166166","R-HSA-166166","MyD88-independent TLR4 cascade ","8/35","90/2914",7.19683603571335e-06,9.71572864821302e-05,5.20192359072614e-05,"MAPK1/MAPK14/MAPK3/PPP2CB/PPP2CA/MAPK11/PPP2R1B/DUSP7",8
"R-HSA-937061","R-HSA-937061","TRIF(TICAM1)-mediated TLR4 signaling ","8/35","90/2914",7.19683603571335e-06,9.71572864821302e-05,5.20192359072614e-05,"MAPK1/MAPK14/MAPK3/PPP2CB/PPP2CA/MAPK11/PPP2R1B/DUSP7",8
"R-HSA-3700989","R-HSA-3700989","Transcriptional Regulation by TP53","11/35","194/2914",8.71484189307637e-06,0.000113855192474062,6.09595052622659e-05,"MAPK14/CSNK2A1/AKT1/STK11/TP53/HDAC1/PPP2CB/PPP2CA/MAPK11/CASP1/PPP2R1B",11
"R-HSA-4839735","R-HSA-4839735","AXIN mutants destabilize the destruction complex, activating WNT signaling","4/35","13/2914",1.1561382273477e-05,0.000126550265425897,6.77566073495382e-05,"AMER1/PPP2CB/PPP2CA/PPP2R1B",4
"R-HSA-4839744","R-HSA-4839744","truncated APC mutants destabilize the destruction complex","4/35","13/2914",1.1561382273477e-05,0.000126550265425897,6.77566073495382e-05,"AMER1/PPP2CB/PPP2CA/PPP2R1B",4
"R-HSA-4839748","R-HSA-4839748","AMER1 mutants destabilize the destruction complex","4/35","13/2914",1.1561382273477e-05,0.000126550265425897,6.77566073495382e-05,"AMER1/PPP2CB/PPP2CA/PPP2R1B",4
"R-HSA-5467337","R-HSA-5467337","APC truncation mutants have impaired AXIN binding","4/35","13/2914",1.1561382273477e-05,0.000126550265425897,6.77566073495382e-05,"AMER1/PPP2CB/PPP2CA/PPP2R1B",4
"R-HSA-5467340","R-HSA-5467340","AXIN missense mutants destabilize the destruction complex","4/35","13/2914",1.1561382273477e-05,0.000126550265425897,6.77566073495382e-05,"AMER1/PPP2CB/PPP2CA/PPP2R1B",4
"R-HSA-5467348","R-HSA-5467348","Truncations of AMER1 destabilize the destruction complex","4/35","13/2914",1.1561382273477e-05,0.000126550265425897,6.77566073495382e-05,"AMER1/PPP2CB/PPP2CA/PPP2R1B",4
"R-HSA-5683057","R-HSA-5683057","MAPK family signaling cascades","11/35","202/2914",1.29004398565812e-05,0.000137491530050405,7.36146983505744e-05,"MAPK1/DUSP2/MAPK3/PAK1/PPP2CB/PPP2CA/DUSP8/DUSP9/DUSP10/PPP2R1B/DUSP7",11
"R-HSA-195258","R-HSA-195258","RHO GTPase Effectors","9/35","130/2914",1.39790058760823e-05,0.000138286716155505,7.40404510150333e-05,"MAPK1/MEN1/MAPK14/MAPK3/PAK1/PPP2CB/PPP2CA/MAPK11/PPP2R1B",9
"R-HSA-2559583","R-HSA-2559583","Cellular Senescence","8/35","99/2914",1.47328347464343e-05,0.000138286716155505,7.40404510150333e-05,"STAT3/MAPK1/MAPK14/CEBPB/SP1/MAPK3/TP53/MAPK11",8
"R-HSA-1295596","R-HSA-1295596","Spry regulation of FGF signaling","4/35","14/2914",1.60480880476759e-05,0.000138286716155505,7.40404510150333e-05,"MAPK1/MAPK3/PPP2CB/PPP2CA",4
"R-HSA-4839743","R-HSA-4839743","phosphorylation site mutants of CTNNB1 are not targeted to the proteasome by the destruction complex","4/35","14/2914",1.60480880476759e-05,0.000138286716155505,7.40404510150333e-05,"AMER1/PPP2CB/PPP2CA/PPP2R1B",4
"R-HSA-5339716","R-HSA-5339716","Misspliced GSK3beta mutants stabilize beta-catenin","4/35","14/2914",1.60480880476759e-05,0.000138286716155505,7.40404510150333e-05,"AMER1/PPP2CB/PPP2CA/PPP2R1B",4
"R-HSA-5358747","R-HSA-5358747","S33 mutants of beta-catenin aren't phosphorylated","4/35","14/2914",1.60480880476759e-05,0.000138286716155505,7.40404510150333e-05,"AMER1/PPP2CB/PPP2CA/PPP2R1B",4
"R-HSA-5358749","R-HSA-5358749","S37 mutants of beta-catenin aren't phosphorylated","4/35","14/2914",1.60480880476759e-05,0.000138286716155505,7.40404510150333e-05,"AMER1/PPP2CB/PPP2CA/PPP2R1B",4
"R-HSA-5358751","R-HSA-5358751","S45 mutants of beta-catenin aren't phosphorylated","4/35","14/2914",1.60480880476759e-05,0.000138286716155505,7.40404510150333e-05,"AMER1/PPP2CB/PPP2CA/PPP2R1B",4
"R-HSA-5358752","R-HSA-5358752","T41 mutants of beta-catenin aren't phosphorylated","4/35","14/2914",1.60480880476759e-05,0.000138286716155505,7.40404510150333e-05,"AMER1/PPP2CB/PPP2CA/PPP2R1B",4
"R-HSA-6804757","R-HSA-6804757","Regulation of TP53 Degradation","5/35","29/2914",1.79581365464104e-05,0.000148429495944821,7.94710231699365e-05,"AKT1/TP53/PPP2CB/PPP2CA/PPP2R1B",5
"R-HSA-6806003","R-HSA-6806003","Regulation of TP53 Expression and Degradation","5/35","29/2914",1.79581365464104e-05,0.000148429495944821,7.94710231699365e-05,"AKT1/TP53/PPP2CB/PPP2CA/PPP2R1B",5
"R-HSA-5673001","R-HSA-5673001","RAF/MAP kinase cascade","10/35","171/2914",1.8999836422512e-05,0.000153898675022347,8.23992905902626e-05,"MAPK1/DUSP2/MAPK3/PPP2CB/PPP2CA/DUSP8/DUSP9/DUSP10/PPP2R1B/DUSP7",10
"R-HSA-1257604","R-HSA-1257604","PIP3 activates AKT signaling","10/35","172/2914",2.00084579827824e-05,0.000158890695745625,8.50720814128621e-05,"MAPK1/NR4A1/CSNK2A1/MAPK3/AKT1/TP53/HDAC1/PPP2CB/PPP2CA/PPP2R1B",10
"R-HSA-432142","R-HSA-432142","Platelet sensitization by LDL","4/35","15/2914",2.16973991488192e-05,0.000168989358755227,9.04790328877887e-05,"MAPK14/PPP2CB/PPP2CA/PPP2R1B",4
"R-HSA-5684996","R-HSA-5684996","MAPK1/MAPK3 signaling","10/35","177/2914",2.57769756118687e-05,0.00019697500231711,0.000105462899226315,"MAPK1/DUSP2/MAPK3/PPP2CB/PPP2CA/DUSP8/DUSP9/DUSP10/PPP2R1B/DUSP7",10
"R-HSA-201681","R-HSA-201681","TCF dependent signaling in response to WNT","8/35","108/2914",2.80754082183117e-05,0.000207443354076285,0.000111067786717907,"MEN1/CSNK2A1/AKT1/AMER1/HDAC1/PPP2CB/PPP2CA/PPP2R1B",8
"R-HSA-196299","R-HSA-196299","Beta-catenin phosphorylation cascade","4/35","16/2914",2.86835255019061e-05,0.000207443354076285,0.000111067786717907,"AMER1/PPP2CB/PPP2CA/PPP2R1B",4
"R-HSA-5668599","R-HSA-5668599","RHO GTPases Activate NADPH Oxidases","4/35","16/2914",2.86835255019061e-05,0.000207443354076285,0.000111067786717907,"MAPK1/MAPK14/MAPK3/MAPK11",4
"R-HSA-166016","R-HSA-166016","Toll Like Receptor 4 (TLR4) Cascade","8/35","110/2914",3.21274667133741e-05,0.000228274105595027,0.000122220833664914,"MAPK1/MAPK14/MAPK3/PPP2CB/PPP2CA/MAPK11/PPP2R1B/DUSP7",8
"R-HSA-5663202","R-HSA-5663202","Diseases of signal transduction","12/35","268/2914",3.47206196030366e-05,0.00024244570584879,0.000129808487082133,"STAT3/MAPK1/SMAD2/NR4A1/MAPK3/SMAD3/AKT1/AMER1/HDAC1/PPP2CB/PPP2CA/PPP2R1B",12
"R-HSA-9607240","R-HSA-9607240","FLT3 Signaling","10/35","188/2914",4.37142705770218e-05,0.000300072535316844,0.000160662617999402,"MAPK1/DUSP2/MAPK3/PPP2CB/PPP2CA/DUSP8/DUSP9/DUSP10/PPP2R1B/DUSP7",10
"R-HSA-69278","R-HSA-69278","Cell Cycle, Mitotic","10/35","191/2914",5.01618299610981e-05,0.000338592352237412,0.000181286613543618,"MAPK1/CSNK2A1/MAPK3/SET/AKT1/TP53/HDAC1/PPP2CB/PPP2CA/PPP2R1B",10
"R-HSA-2173793","R-HSA-2173793","Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer","5/35","36/2914",5.36630323041366e-05,0.000356287345625825,0.000190760736059571,"MEN1/SMAD2/SP1/SMAD3/HDAC1",5
"R-HSA-6807070","R-HSA-6807070","PTEN Regulation","6/35","59/2914",5.4774163664491e-05,0.000357798972324498,0.000191570080048984,"MAPK1/CSNK2A1/MAPK3/AKT1/TP53/HDAC1",6
"R-HSA-389513","R-HSA-389513","CTLA4 inhibitory signaling","4/35","19/2914",5.95394945703991e-05,0.000382753893666852,0.000204931259507138,"AKT1/PPP2CB/PPP2CA/PPP2R1B",4
"R-HSA-449147","R-HSA-449147","Signaling by Interleukins","13/35","332/2914",6.14571670914958e-05,0.000383279750208032,0.000205212809728017,"STAT3/MAPK1/MAPK14/MAPK3/SMAD3/AKT1/TP53/PPP2CB/PPP2CA/MAPK11/CASP1/PPP2R1B/DUSP7",13
"R-HSA-195253","R-HSA-195253","Degradation of beta-catenin by the destruction complex","5/35","37/2914",6.15140339840052e-05,0.000383279750208032,0.000205212809728017,"AMER1/HDAC1/PPP2CB/PPP2CA/PPP2R1B",5
"R-HSA-445144","R-HSA-445144","Signal transduction by L1","4/35","20/2914",7.37908553165448e-05,0.000452807521260616,0.00024243885478801,"MAPK1/CSNK2A1/MAPK3/PAK1",4
"R-HSA-9006925","R-HSA-9006925","Intracellular signaling by second messengers","10/35","201/2914",7.79038066702614e-05,0.000470911070170983,0.0002521317230805,"MAPK1/NR4A1/CSNK2A1/MAPK3/AKT1/TP53/HDAC1/PPP2CB/PPP2CA/PPP2R1B",10
"R-HSA-168898","R-HSA-168898","Toll-like Receptor Cascades","8/35","127/2914",9.1003970007892e-05,0.000542008939017592,0.00029019841829142,"MAPK1/MAPK14/MAPK3/PPP2CB/PPP2CA/MAPK11/PPP2R1B/DUSP7",8
"R-HSA-2559585","R-HSA-2559585","Oncogene Induced Senescence","4/35","23/2914",0.000131450268199445,0.000771555922040223,0.000413100766576441,"MAPK1/SP1/MAPK3/TP53",4
"R-HSA-2559580","R-HSA-2559580","Oxidative Stress Induced Senescence","5/35","44/2914",0.000144261870075411,0.000834657962579163,0.000446886394519318,"MAPK1/MAPK14/MAPK3/TP53/MAPK11",5
"R-HSA-113501","R-HSA-113501","Inhibition of replication initiation of damaged DNA by RB1/E2F1","3/35","10/2914",0.000179917841739733,0.00102629191414918,0.000549489627848556,"PPP2CB/PPP2CA/PPP2R1B",3
"R-HSA-68886","R-HSA-68886","M Phase","7/35","105/2914",0.000188762260727771,0.00106178771659371,0.000568494527922821,"MAPK1/CSNK2A1/MAPK3/SET/PPP2CB/PPP2CA/PPP2R1B",7
"R-HSA-109606","R-HSA-109606","Intrinsic Pathway for Apoptosis","5/35","49/2914",0.000242591087719896,0.00132489807964504,0.000709367132961345,"STAT3/MAPK1/MAPK3/AKT1/TP53",5
"R-HSA-9614085","R-HSA-9614085","FOXO-mediated transcription","5/35","49/2914",0.000242591087719896,0.00132489807964504,0.000709367132961345,"SMAD2/SMAD3/AKT1/STK11/HDAC1",5
"R-HSA-113510","R-HSA-113510","E2F mediated regulation of DNA replication","3/35","11/2914",0.000245351496230562,0.00132489807964504,0.000709367132961345,"PPP2CB/PPP2CA/PPP2R1B",3
"R-HSA-5654732","R-HSA-5654732","Negative regulation of FGFR3 signaling","4/35","27/2914",0.000251771756643038,0.00134167844000566,0.000718351549424735,"MAPK1/MAPK3/PPP2CB/PPP2CA",4
"R-HSA-5654733","R-HSA-5654733","Negative regulation of FGFR4 signaling","4/35","28/2914",0.000291235240332076,0.00153182171862975,0.00082015665766791,"MAPK1/MAPK3/PPP2CB/PPP2CA",4
"R-HSA-388841","R-HSA-388841","Costimulation by the CD28 family","5/35","53/2914",0.000352670591146478,0.00183117422326056,0.000980433762161599,"AKT1/PAK1/PPP2CB/PPP2CA/PPP2R1B",5
"R-HSA-4641262","R-HSA-4641262","Disassembly of the destruction complex and recruitment of AXIN to the membrane","4/35","30/2914",0.000383204990129462,0.0019399752625304,0.00103868721008775,"AMER1/PPP2CB/PPP2CA/PPP2R1B",4
"R-HSA-5654726","R-HSA-5654726","Negative regulation of FGFR1 signaling","4/35","30/2914",0.000383204990129462,0.0019399752625304,0.00103868721008775,"MAPK1/MAPK3/PPP2CB/PPP2CA",4
"R-HSA-1266738","R-HSA-1266738","Developmental Biology","13/35","397/2914",0.000392992184675161,0.0019649609233758,0.00105206484786333,"STAT3/MAPK1/SMAD2/MAPK14/CEBPB/NR2F2/CSNK2A1/MAPK3/SMAD3/AKT1/PAK1/MYB/MAPK11",13
"R-HSA-9006934","R-HSA-9006934","Signaling by Receptor Tyrosine Kinases","12/35","347/2914",0.000435139705758501,0.00210327490876243,0.00112611989916845,"STAT3/MAPK1/YAP1/MAPK14/MAPK3/AKT1/PAK1/PPP2CB/PPP2CA/MAPK11/PPP2R1B/DUSP7",12
"R-HSA-450531","R-HSA-450531","Regulation of mRNA stability by proteins that bind AU-rich elements","4/35","31/2914",0.000436234795891468,0.00210327490876243,0.00112611989916845,"MAPK14/SET/AKT1/MAPK11",4
"R-HSA-4791275","R-HSA-4791275","Signaling by WNT in cancer","4/35","31/2914",0.000436234795891468,0.00210327490876243,0.00112611989916845,"AMER1/PPP2CB/PPP2CA/PPP2R1B",4
"R-HSA-6804756","R-HSA-6804756","Regulation of TP53 Activity through Phosphorylation","5/35","56/2914",0.00045742008572199,0.00217947217314595,0.00116691687503071,"MAPK14/CSNK2A1/STK11/TP53/MAPK11",5
"R-HSA-1640170","R-HSA-1640170","Cell Cycle","10/35","249/2914",0.000465963072560634,0.00219436098124485,0.00117488853056904,"MAPK1/CSNK2A1/MAPK3/SET/AKT1/TP53/HDAC1/PPP2CB/PPP2CA/PPP2R1B",10
"R-HSA-5654727","R-HSA-5654727","Negative regulation of FGFR2 signaling","4/35","32/2914",0.000494315059345093,0.00227497271630412,0.0012180490696781,"MAPK1/MAPK3/PPP2CB/PPP2CA",4
"R-HSA-8943724","R-HSA-8943724","Regulation of PTEN gene transcription","4/35","32/2914",0.000494315059345093,0.00227497271630412,0.0012180490696781,"MAPK1/MAPK3/TP53/HDAC1",4
"R-HSA-6804758","R-HSA-6804758","Regulation of TP53 Activity through Acetylation","3/35","14/2914",0.00052801690658879,0.00240277356369056,0.00128647525437363,"AKT1/TP53/HDAC1",3
"R-HSA-187687","R-HSA-187687","Signalling to ERKs","4/35","33/2914",0.000557714262429651,0.00250971418093343,0.00134373260889483,"MAPK1/MAPK14/MAPK3/MAPK11",4
"R-HSA-69206","R-HSA-69206","G1/S Transition","5/35","60/2914",0.000631784196328508,0.00281178680783567,0.00150546610114138,"AKT1/HDAC1/PPP2CB/PPP2CA/PPP2R1B",5
"R-HSA-6811558","R-HSA-6811558","PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling","6/35","92/2914",0.000651634750815608,0.00285066341179309,0.00152628112496264,"MAPK1/MAPK3/AKT1/PPP2CB/PPP2CA/PPP2R1B",6
"R-HSA-9008059","R-HSA-9008059","Interleukin-37 signaling","3/35","15/2914",0.000654596783448783,0.00285066341179309,0.00152628112496264,"STAT3/SMAD3/CASP1",3
"R-HSA-195721","R-HSA-195721","Signaling by WNT","8/35","172/2914",0.000745203184267903,0.00321071584711171,0.0017190577375049,"MEN1/CSNK2A1/AKT1/AMER1/HDAC1/PPP2CB/PPP2CA/PPP2R1B",8
"R-HSA-170834","R-HSA-170834","Signaling by TGF-beta Receptor Complex","5/35","63/2914",0.000792276736637198,0.00337760082461121,0.00180841005814142,"MEN1/SMAD2/SP1/SMAD3/HDAC1",5
"R-HSA-5654741","R-HSA-5654741","Signaling by FGFR3","4/35","37/2914",0.0008699369723571,0.00367004660213152,0.00196498921387678,"MAPK1/MAPK3/PPP2CB/PPP2CA",4
"R-HSA-199418","R-HSA-199418","Negative regulation of the PI3K/AKT network","6/35","99/2914",0.000963744088784384,0.00398396329381062,0.00213306416770627,"MAPK1/MAPK3/AKT1/PPP2CB/PPP2CA/PPP2R1B",6
"R-HSA-5654743","R-HSA-5654743","Signaling by FGFR4","4/35","38/2914",0.000964020747638125,0.00398396329381062,0.00213306416770627,"MAPK1/MAPK3/PPP2CB/PPP2CA",4
"R-HSA-194315","R-HSA-194315","Signaling by Rho GTPases","9/35","228/2914",0.0010904298607247,0.00446084943023742,0.00238839501657936,"MAPK1/MEN1/MAPK14/MAPK3/PAK1/PPP2CB/PPP2CA/MAPK11/PPP2R1B",9
"R-HSA-69273","R-HSA-69273","Cyclin A/B1/B2 associated events during G2/M transition","3/35","18/2914",0.00114526816194124,0.00463833605586202,0.00248342359326206,"PPP2CB/PPP2CA/PPP2R1B",3
"R-HSA-5654736","R-HSA-5654736","Signaling by FGFR1","4/35","41/2914",0.00128915972783336,0.00514841432242656,0.00275652592701721,"MAPK1/MAPK3/PPP2CB/PPP2CA",4
"R-HSA-2262752","R-HSA-2262752","Cellular responses to stress","8/35","187/2914",0.00129663768120373,0.00514841432242656,0.00275652592701721,"STAT3/MAPK1/MAPK14/CEBPB/SP1/MAPK3/TP53/MAPK11",8
"R-HSA-8940973","R-HSA-8940973","RUNX2 regulates osteoblast differentiation","3/35","19/2914",0.00134884228707327,0.00525270313716034,0.00281236347304751,"MAPK1/YAP1/MAPK3",3
"R-HSA-9615017","R-HSA-9615017","FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes","3/35","19/2914",0.00134884228707327,0.00525270313716034,0.00281236347304751,"SMAD2/SMAD3/HDAC1",3
"R-HSA-8953897","R-HSA-8953897","Cellular responses to external stimuli","8/35","189/2914",0.0013900719736806,0.00536170618419661,0.00287072507847824,"STAT3/MAPK1/MAPK14/CEBPB/SP1/MAPK3/TP53/MAPK11",8
"R-HSA-418346","R-HSA-418346","Platelet homeostasis","4/35","42/2914",0.00141275862547373,0.00539780418223453,0.00289005240166423,"MAPK14/PPP2CB/PPP2CA/PPP2R1B",4
"R-HSA-8939211","R-HSA-8939211","ESR-mediated signaling","6/35","108/2914",0.00152229824413947,0.00576196998949988,0.00308503136539825,"MAPK1/SP1/MAPK3/AKT1/MYB/HDAC1",6
"R-HSA-2173795","R-HSA-2173795","Downregulation of SMAD2/3:SMAD4 transcriptional activity","3/35","20/2914",0.00157385136326564,0.00579463456475077,0.00310252039074375,"SMAD2/SMAD3/HDAC1",3
"R-HSA-70171","R-HSA-70171","Glycolysis","3/35","20/2914",0.00157385136326564,0.00579463456475077,0.00310252039074375,"PPP2CB/PPP2CA/PPP2R1B",3
"R-HSA-70326","R-HSA-70326","Glucose metabolism","3/35","20/2914",0.00157385136326564,0.00579463456475077,0.00310252039074375,"PPP2CB/PPP2CA/PPP2R1B",3
"R-HSA-2559582","R-HSA-2559582","Senescence-Associated Secretory Phenotype (SASP)","4/35","45/2914",0.00183308378560515,0.00668827867720798,0.00358098871346288,"STAT3/MAPK1/CEBPB/MAPK3",4
"R-HSA-109582","R-HSA-109582","Hemostasis","10/35","298/2914",0.0019215721984548,0.00694854232476957,0.00372033715114368,"MAPK1/MAPK14/MAPK3/AKT1/MYB/TP53/HDAC1/PPP2CB/PPP2CA/PPP2R1B",10
"R-HSA-453279","R-HSA-453279","Mitotic G1-G1/S phases","5/35","77/2914",0.00197319113965912,0.00707205673948621,0.0037864683257548,"AKT1/HDAC1/PPP2CB/PPP2CA/PPP2R1B",5
"R-HSA-180024","R-HSA-180024","DARPP-32 events","3/35","22/2914",0.00209134577993158,0.00742978106028324,0.00397799843643495,"PPP2CB/PPP2CA/PPP2R1B",3
"R-HSA-8941326","R-HSA-8941326","RUNX2 regulates bone development","3/35","24/2914",0.0027037489661196,0.00931897575576194,0.00498949709080431,"MAPK1/YAP1/MAPK3",3
"R-HSA-9634638","R-HSA-9634638","Estrogen-dependent nuclear events downstream of ESR-membrane signaling","3/35","24/2914",0.0027037489661196,0.00931897575576194,0.00498949709080431,"MAPK1/MAPK3/AKT1",3
