"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-168138","R-HSA-168138","Toll Like Receptor 9 (TLR9) Cascade","20/87","86/2914",1.31172175761976e-13,7.50066350493483e-12,4.1673839572226e-12,"JUN/MAPK1/MAPK14/MAPK8/RELA/RIPK2/RPS6KA5/MAP2K1/MAP2K7/MAPK10/MAPK9/MAP3K1/MAPKAPK2/MAPK11/PPP2CA/RPS6KA2/TICAM1/ATF1/FOS/CREB1",20
"R-HSA-168142","R-HSA-168142","Toll Like Receptor 10 (TLR10) Cascade","19/87","78/2914",2.36400791288291e-13,1.06211498371668e-11,5.90113253441449e-12,"JUN/MAPK1/MAPK14/MAPK8/RELA/RIPK2/RPS6KA5/MAP2K1/MAP2K7/MAPK10/MAPK9/MAP3K1/MAPKAPK2/MAPK11/PPP2CA/RPS6KA2/ATF1/FOS/CREB1",19
"R-HSA-168176","R-HSA-168176","Toll Like Receptor 5 (TLR5) Cascade","19/87","78/2914",2.36400791288291e-13,1.06211498371668e-11,5.90113253441449e-12,"JUN/MAPK1/MAPK14/MAPK8/RELA/RIPK2/RPS6KA5/MAP2K1/MAP2K7/MAPK10/MAPK9/MAP3K1/MAPKAPK2/MAPK11/PPP2CA/RPS6KA2/ATF1/FOS/CREB1",19
"R-HSA-975871","R-HSA-975871","MyD88 cascade initiated on plasma membrane","19/87","78/2914",2.36400791288291e-13,1.06211498371668e-11,5.90113253441449e-12,"JUN/MAPK1/MAPK14/MAPK8/RELA/RIPK2/RPS6KA5/MAP2K1/MAP2K7/MAPK10/MAPK9/MAP3K1/MAPKAPK2/MAPK11/PPP2CA/RPS6KA2/ATF1/FOS/CREB1",19
"R-HSA-450294","R-HSA-450294","MAP kinase activation","17/87","60/2914",3.3414749519756e-13,1.40119182986177e-11,7.78505041442735e-12,"JUN/MAPK1/MAPK14/MAPK8/RIPK2/RPS6KA5/MAP2K1/MAP2K7/MAPK10/MAPK9/MAPKAPK2/MAPK11/PPP2CA/RPS6KA2/ATF1/FOS/CREB1",17
"R-HSA-168898","R-HSA-168898","Toll-like Receptor Cascades","23/87","127/2914",4.41677109692414e-13,1.7363431374783e-11,9.64715792222905e-12,"IKBKE/JUN/MAPK1/MAPK14/MAPK8/RELA/RIPK2/RPS6KA5/TBK1/TRAF3/MAP2K1/MAP2K7/MAPK10/MAPK9/MAP3K1/MAPKAPK2/MAPK11/PPP2CA/RPS6KA2/TICAM1/ATF1/FOS/CREB1",23
"R-HSA-448424","R-HSA-448424","Interleukin-17 signaling","17/87","64/2914",1.08417964032707e-12,4.01146466921016e-11,2.22877796030085e-11,"JUN/MAPK1/MAPK14/MAPK8/RIPK2/RPS6KA5/MAP2K1/MAP2K7/MAPK10/MAPK9/MAPKAPK2/MAPK11/PPP2CA/RPS6KA2/ATF1/FOS/CREB1",17
"R-HSA-168249","R-HSA-168249","Innate Immune System","40/87","428/2914",1.19601511712598e-12,4.17940838151244e-11,2.32208782974166e-11,"BCL10/CARD9/CSNK2B/IKBKE/JUN/MAPK1/MAPK14/MAPK8/PRKACA/RELA/RIPK2/RPS6KA5/TBK1/TRAF3/ABL1/CTNNB1/HRAS/MAP2K1/PIK3CA/PRKCD/RHOA/MAP2K7/MAPK10/MAPK9/MAP3K1/MAPKAPK2/PRKDC/GRB2/MAPK11/PAK1/PPP2CA/RPS6KA2/SRC/SYK/TICAM1/VAV2/VAV3/ATF1/FOS/CREB1",40
"R-HSA-166058","R-HSA-166058","MyD88:MAL(TIRAP) cascade initiated on plasma membrane","19/87","86/2914",1.60053659136954e-12,5.03368757985722e-11,2.79672709649836e-11,"JUN/MAPK1/MAPK14/MAPK8/RELA/RIPK2/RPS6KA5/MAP2K1/MAP2K7/MAPK10/MAPK9/MAP3K1/MAPKAPK2/MAPK11/PPP2CA/RPS6KA2/ATF1/FOS/CREB1",19
"R-HSA-168188","R-HSA-168188","Toll Like Receptor TLR6:TLR2 Cascade","19/87","86/2914",1.60053659136954e-12,5.03368757985722e-11,2.79672709649836e-11,"JUN/MAPK1/MAPK14/MAPK8/RELA/RIPK2/RPS6KA5/MAP2K1/MAP2K7/MAPK10/MAPK9/MAP3K1/MAPKAPK2/MAPK11/PPP2CA/RPS6KA2/ATF1/FOS/CREB1",19
"R-HSA-449147","R-HSA-449147","Signaling by Interleukins","35/87","332/2914",1.84304720843027e-12,5.4729080195652e-11,3.04075886954338e-11,"FOXO1/JUN/MAPK1/MAPK14/MAPK8/PRKACA/RELA/RIPK2/RPS6KA5/SMAD3/STAT3/TBK1/TP53/MAP2K1/PIK3CA/AKT1/IRS1/MAP2K7/MAPK10/MAPK9/CASP3/MAPKAPK2/GRB2/MAPK11/PPP2CA/RPS6KA2/SYK/ATF1/FOS/FOXO3/CREB1/STAT5A/SOX2/IRF4/POU2F1",35
"R-HSA-168179","R-HSA-168179","Toll Like Receptor TLR1:TLR2 Cascade","19/87","87/2914",2.00122232829888e-12,5.4729080195652e-11,3.04075886954338e-11,"JUN/MAPK1/MAPK14/MAPK8/RELA/RIPK2/RPS6KA5/MAP2K1/MAP2K7/MAPK10/MAPK9/MAP3K1/MAPKAPK2/MAPK11/PPP2CA/RPS6KA2/ATF1/FOS/CREB1",19
"R-HSA-181438","R-HSA-181438","Toll Like Receptor 2 (TLR2) Cascade","19/87","87/2914",2.00122232829888e-12,5.4729080195652e-11,3.04075886954338e-11,"JUN/MAPK1/MAPK14/MAPK8/RELA/RIPK2/RPS6KA5/MAP2K1/MAP2K7/MAPK10/MAPK9/MAP3K1/MAPKAPK2/MAPK11/PPP2CA/RPS6KA2/ATF1/FOS/CREB1",19
"R-HSA-187037","R-HSA-187037","Signaling by NTRK1 (TRKA)","17/87","70/2914",5.38170145639345e-12,1.41045425669645e-10,7.83651264702905e-11,"MAPK1/MAPK14/RPS6KA5/STAT3/HRAS/MAP2K1/PIK3CA/RHOA/IRS1/MAPKAPK2/GRB2/MAPK11/PPP2CA/RPS6KA2/SRC/ATF1/CREB1",17
"R-HSA-450341","R-HSA-450341","Activation of the AP-1 family of transcription factors","8/87","10/2914",1.96068941810442e-11,4.93309457595073e-10,2.74083741815018e-10,"JUN/MAPK1/MAPK14/MAPK8/MAPK10/MAPK9/MAPK11/FOS",8
"R-HSA-4420097","R-HSA-4420097","VEGFA-VEGFR2 Pathway","17/87","85/2914",1.5349870333041e-10,3.71348786133954e-09,2.06322143747758e-09,"MAPK14/PRKACA/CTNNB1/ROCK2/HRAS/PIK3CA/PRKCD/RHOA/AKT1/AKT2/MAPKAPK2/MAPK11/PAK1/PRKCA/SRC/VAV2/VAV3",17
"R-HSA-2454202","R-HSA-2454202","Fc epsilon receptor (FCERI) signaling","17/87","87/2914",2.26869171331952e-10,5.28521143584436e-09,2.93647426441357e-09,"BCL10/JUN/MAPK1/MAPK8/RELA/HRAS/PIK3CA/MAP2K7/MAPK10/MAPK9/MAP3K1/GRB2/PAK1/SYK/VAV2/VAV3/FOS",17
"R-HSA-166520","R-HSA-166520","Signaling by NTRKs","17/87","89/2914",3.3162521230815e-10,7.44972351935094e-09,4.13908159722954e-09,"MAPK1/MAPK14/RPS6KA5/STAT3/HRAS/MAP2K1/PIK3CA/RHOA/IRS1/MAPKAPK2/GRB2/MAPK11/PPP2CA/RPS6KA2/SRC/ATF1/CREB1",17
"R-HSA-194138","R-HSA-194138","Signaling by VEGF","17/87","92/2914",5.74738225950265e-10,1.24658739352661e-08,6.92606500963658e-09,"MAPK14/PRKACA/CTNNB1/ROCK2/HRAS/PIK3CA/PRKCD/RHOA/AKT1/AKT2/MAPKAPK2/MAPK11/PAK1/PRKCA/SRC/VAV2/VAV3",17
"R-HSA-2559580","R-HSA-2559580","Oxidative Stress Induced Senescence","12/87","44/2914",2.25334167699486e-09,4.72450638276589e-08,2.6249453921484e-08,"JUN/MAPK1/MAPK14/MAPK8/TP53/MAP2K7/MAPK10/MAPK9/MAPKAPK2/MAPK11/FOS/E2F3",12
"R-HSA-9006934","R-HSA-9006934","Signaling by Receptor Tyrosine Kinases","31/87","347/2914",4.28150176856881e-09,8.68730520138639e-08,4.82668450650202e-08,"MAPK1/MAPK14/PRKACA/RPS6KA5/STAT3/CTNNB1/ROCK2/HRAS/MAP2K1/PIK3CA/PRKCD/RHOA/AKT1/IRS1/AKT2/YAP1/EGFR/MAPKAPK2/GRB2/MAPK11/PAK1/PPP2CA/PRKCA/RPS6KA2/SRC/VAV2/VAV3/ATF1/ESR1/CREB1/STAT5A",31
"R-HSA-198725","R-HSA-198725","Nuclear Events (kinase and transcription factor activation)","9/87","24/2914",1.1266723313876e-08,2.21461530138375e-07,1.23044478296277e-07,"MAPK1/MAPK14/RPS6KA5/MAPKAPK2/MAPK11/PPP2CA/RPS6KA2/ATF1/CREB1",9
"R-HSA-2559583","R-HSA-2559583","Cellular Senescence","16/87","99/2914",1.52849937814188e-08,2.91341245106437e-07,1.61869790603861e-07,"JUN/MAPK1/MAPK14/MAPK8/RB1/RELA/STAT3/TP53/MAP2K7/MAPK10/MAPK9/MAPKAPK2/MAPK11/RPS6KA2/FOS/E2F3",16
"R-HSA-9006925","R-HSA-9006925","Intracellular signaling by second messengers","22/87","201/2914",3.89832652625449e-08,7.21190407357081e-07,4.00694862760523e-07,"CSNK2A1/CSNK2B/FOXO1/JUN/MAPK1/PRKACA/TP53/PIK3CA/PRKCD/AKT1/IRS1/AKT2/EGFR/GRB2/PPP2CA/PRKCA/SRC/EGR1/ESR1/FOXO3/FOXO4/CREB1",22
"R-HSA-9617828","R-HSA-9617828","FOXO-mediated transcription of cell cycle genes","7/87","14/2914",4.81133845677727e-08,8.64666254089401e-07,4.80410336135355e-07,"FOXO1/SMAD3/SMAD4/KLF4/FOXO3/FOXO4/SMAD2",7
"R-HSA-8939211","R-HSA-8939211","ESR-mediated signaling","16/87","108/2914",5.55420663816475e-08,9.70443326501563e-07,5.39180293529443e-07,"JUN/MAPK1/HRAS/PIK3CA/AKT1/AKT2/EGFR/SRC/TBP/ESR1/FOS/FOXO3/USF1/CREB1/FOXA1/POU2F1",16
"R-HSA-422475","R-HSA-422475","Axon guidance","24/87","254/2914",1.4760184590357e-07,2.50923138036069e-06,1.39413407795121e-06,"CSNK2A1/CSNK2B/MAPK1/MAPK14/MAPK8/PRKACA/RPS6KA4/RPS6KA5/ABL1/ROCK2/HRAS/MAP2K1/PIK3CA/RHOA/EGFR/GRB2/MAPK11/PAK1/PRKCA/RPS6KA2/SRC/VAV2/VAV3/CREB1",24
"R-HSA-73857","R-HSA-73857","RNA Polymerase II Transcription","35/87","499/2914",1.87095735223335e-07,3.09692677514415e-06,1.72065883917305e-06,"CSNK2A1/CSNK2B/FOXO1/JUN/MAPK1/MAPK14/PRKACA/RB1/SIRT1/SMAD3/SMAD4/TP53/ABL1/CTNNB1/AKT1/AKT2/YAP1/EGFR/MAPK11/PPP2CA/SRC/VDR/TBP/KLF4/ESR1/FOS/FOXO3/FOXO4/MAX/RARA/CREB1/SMAD2/SOX2/TEAD4/POU2F1",35
"R-HSA-373760","R-HSA-373760","L1CAM interactions","11/87","53/2914",2.42651361606682e-07,3.91353093463085e-06,2.1743657774202e-06,"CSNK2A1/CSNK2B/MAPK1/RPS6KA4/RPS6KA5/MAP2K1/EGFR/PAK1/RPS6KA2/SRC/VAV2",11
"R-HSA-212436","R-HSA-212436","Generic Transcription Pathway","34/87","481/2914",2.56705874264417e-07,4.03669987280796e-06,2.24279869094175e-06,"CSNK2A1/CSNK2B/FOXO1/JUN/MAPK1/MAPK14/PRKACA/RB1/SIRT1/SMAD3/SMAD4/TP53/ABL1/CTNNB1/AKT1/AKT2/YAP1/EGFR/MAPK11/PPP2CA/SRC/VDR/TBP/KLF4/ESR1/FOS/FOXO3/FOXO4/MAX/RARA/CREB1/SMAD2/SOX2/TEAD4",34
"R-HSA-9006931","R-HSA-9006931","Signaling by Nuclear Receptors","17/87","136/2914",2.6585258820739e-07,4.07856775566947e-06,2.26606057214001e-06,"JUN/MAPK1/HRAS/PIK3CA/AKT1/AKT2/EGFR/SRC/TBP/ESR1/FOS/FOXO3/RARA/USF1/CREB1/FOXA1/POU2F1",17
"R-HSA-1257604","R-HSA-1257604","PIP3 activates AKT signaling","19/87","172/2914",3.47380059871352e-07,5.20242994426382e-06,2.89048069867892e-06,"CSNK2A1/CSNK2B/FOXO1/JUN/MAPK1/TP53/PIK3CA/AKT1/IRS1/AKT2/EGFR/GRB2/PPP2CA/SRC/EGR1/ESR1/FOXO3/FOXO4/CREB1",19
"R-HSA-1227986","R-HSA-1227986","Signaling by ERBB2","10/87","44/2914",3.60999386332119e-07,5.28066544192797e-06,2.9339485009122e-06,"HRAS/PIK3CA/PRKCD/RHOA/AKT1/AKT2/EGFR/GRB2/PRKCA/SRC",10
"R-HSA-881907","R-HSA-881907","Gastrin-CREB signalling pathway via PKC and MAPK","7/87","18/2914",4.04729858633556e-07,5.78579729728425e-06,3.21460079106078e-06,"MAPK1/HRAS/EGFR/GRB2/PRKCA/RPS6KA2/CREB1",7
"R-HSA-445144","R-HSA-445144","Signal transduction by L1","7/87","20/2914",9.39024789100414e-07,1.31254798298702e-05,7.29254339137631e-06,"CSNK2A1/CSNK2B/MAPK1/MAP2K1/EGFR/PAK1/VAV2",7
"R-HSA-9614085","R-HSA-9614085","FOXO-mediated transcription","10/87","49/2914",1.05786090228945e-06,1.44650979900013e-05,8.03683797620358e-06,"FOXO1/SIRT1/SMAD3/SMAD4/AKT1/AKT2/KLF4/FOXO3/FOXO4/SMAD2",10
"R-HSA-9009391","R-HSA-9009391","Extra-nuclear estrogen signaling","11/87","63/2914",1.53529384125006e-06,2.05468048116232e-05,1.1415846703136e-05,"MAPK1/HRAS/PIK3CA/AKT1/AKT2/EGFR/SRC/ESR1/FOS/FOXO3/CREB1",11
"R-HSA-187687","R-HSA-187687","Signalling to ERKs","8/87","33/2914",3.44682494861384e-06,4.51677685974605e-05,2.50953044504341e-05,"MAPK1/MAPK14/HRAS/MAP2K1/MAPKAPK2/GRB2/MAPK11/SRC",8
"R-HSA-9634638","R-HSA-9634638","Estrogen-dependent nuclear events downstream of ESR-membrane signaling","7/87","24/2914",3.80356011844228e-06,4.8825292132657e-05,2.71274319940459e-05,"MAPK1/AKT1/AKT2/EGFR/FOS/FOXO3/CREB1",7
"R-HSA-5663202","R-HSA-5663202","Diseases of signal transduction","22/87","268/2914",6.31777637323806e-06,7.94776267753348e-05,4.41579317034745e-05,"FOXO1/MAPK1/SMAD3/SMAD4/STAT3/CTNNB1/HRAS/MAP2K1/PIK3CA/AKT1/IRS1/AKT2/EGFR/GRB2/PPP2CA/SRC/ESR1/FOXO3/FOXO4/CREB1/SMAD2/STAT5A",22
"R-HSA-452723","R-HSA-452723","Transcriptional regulation of pluripotent stem cells","5/87","11/2914",8.48401296811266e-06,0.000102623926095055,5.70180628626195e-05,"SMAD4/STAT3/KLF4/SMAD2/SOX2",5
"R-HSA-9614399","R-HSA-9614399","Regulation of localization of FOXO transcription factors","5/87","11/2914",8.48401296811266e-06,0.000102623926095055,5.70180628626195e-05,"FOXO1/AKT1/AKT2/FOXO3/FOXO4",5
"R-HSA-2029480","R-HSA-2029480","Fcgamma receptor (FCGR) dependent phagocytosis","10/87","62/2914",1.00657608194542e-05,0.00011945968972522,6.63720475086155e-05,"MAPK1/ABL1/PIK3CA/PRKCD/GRB2/PAK1/SRC/SYK/VAV2/VAV3",10
"R-HSA-9615017","R-HSA-9615017","FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes","6/87","19/2914",1.18343053169947e-05,0.000137847741562772,7.65884866518956e-05,"FOXO1/SMAD3/SMAD4/FOXO3/FOXO4/SMAD2",6
"R-HSA-1643685","R-HSA-1643685","Disease","29/87","443/2914",1.44975697882976e-05,0.00016579947994253,9.21185295639195e-05,"FOXO1/JUN/MAPK1/PRKACA/RELA/SMAD3/SMAD4/STAT3/TRAF3/CTNNB1/HRAS/MAP2K1/PIK3CA/AKT1/IRS1/MAP2K7/AKT2/EGFR/GRB2/PPP2CA/SRC/TICAM1/TBP/ESR1/FOXO3/FOXO4/CREB1/SMAD2/STAT5A",29
"R-HSA-167044","R-HSA-167044","Signalling to RAS","6/87","20/2914",1.65037112575209e-05,0.000185372042517511,0.000102993085291296,"MAPK14/HRAS/MAPKAPK2/GRB2/MAPK11/SRC",6
"R-HSA-195258","R-HSA-195258","RHO GTPase Effectors","14/87","130/2914",2.05153804426416e-05,0.000226389022779325,0.000125782203267904,"MAPK1/MAPK14/ABL1/CTNNB1/PLK1/ROCK2/PRKCD/RHOA/GRB2/MAPK11/PAK1/PPP2CA/PRKCA/SRC",14
"R-HSA-2219528","R-HSA-2219528","PI3K/AKT Signaling in Cancer","12/87","97/2914",2.09345289407754e-05,0.000227031356961168,0.00012613908545077,"FOXO1/PIK3CA/AKT1/IRS1/AKT2/EGFR/GRB2/SRC/ESR1/FOXO3/FOXO4/CREB1",12
"R-HSA-171007","R-HSA-171007","p38MAPK events","5/87","13/2914",2.25395942725598e-05,0.000236455044910918,0.000131374905715714,"MAPK14/HRAS/MAPKAPK2/MAPK11/SRC",5
"R-HSA-198753","R-HSA-198753","ERK/MAPK targets","6/87","21/2914",2.25553301981798e-05,0.000236455044910918,0.000131374905715714,"MAPK1/MAPK14/RPS6KA5/MAPK11/PPP2CA/RPS6KA2",6
"R-HSA-2262752","R-HSA-2262752","Cellular responses to stress","17/87","187/2914",2.36454098248155e-05,0.000243819061964081,0.000135466368625345,"JUN/MAPK1/MAPK14/MAPK8/RB1/RELA/SIRT1/STAT3/TP53/MAP2K7/MAPK10/MAPK9/MAPKAPK2/MAPK11/RPS6KA2/FOS/E2F3",17
"R-HSA-8953897","R-HSA-8953897","Cellular responses to external stimuli","17/87","189/2914",2.72243403364347e-05,0.000276195323735765,0.00015345468576734,"JUN/MAPK1/MAPK14/MAPK8/RB1/RELA/SIRT1/STAT3/TP53/MAP2K7/MAPK10/MAPK9/MAPKAPK2/MAPK11/RPS6KA2/FOS/E2F3",17
"R-HSA-525793","R-HSA-525793","Myogenesis","6/87","22/2914",3.02756940437506e-05,0.000302276373865383,0.000167945370468257,"MAPK14/ABL1/CDON/CTNNB1/SPAG9/MAPK11",6
"R-HSA-1236394","R-HSA-1236394","Signaling by ERBB4","8/87","44/2914",3.36259239148183e-05,0.000330479783475323,0.0001836152424296,"HRAS/PIK3CA/YAP1/EGFR/GRB2/SRC/ESR1/STAT5A",8
"R-HSA-5621481","R-HSA-5621481","C-type lectin receptors (CLRs)","10/87","72/2914",3.92856576630591e-05,0.000380164287231757,0.000211220054156043,"BCL10/CARD9/PRKACA/RELA/RPS6KA5/HRAS/PRKCD/PAK1/SRC/SYK",10
"R-HSA-2172127","R-HSA-2172127","DAP12 interactions","6/87","24/2914",5.20480407205538e-05,0.000474466921930846,0.000263614790529731,"HRAS/PIK3CA/GRB2/SYK/VAV2/VAV3",6
"R-HSA-2424491","R-HSA-2424491","DAP12 signaling","6/87","24/2914",5.20480407205538e-05,0.000474466921930846,0.000263614790529731,"HRAS/PIK3CA/GRB2/SYK/VAV2/VAV3",6
"R-HSA-5674400","R-HSA-5674400","Constitutive Signaling by AKT1 E17K in Cancer","6/87","24/2914",5.20480407205538e-05,0.000474466921930846,0.000263614790529731,"FOXO1/AKT1/AKT2/FOXO3/FOXO4/CREB1",6
"R-HSA-8941326","R-HSA-8941326","RUNX2 regulates bone development","6/87","24/2914",5.20480407205538e-05,0.000474466921930846,0.000263614790529731,"MAPK1/RB1/SMAD4/ABL1/YAP1/SRC",6
"R-HSA-5218920","R-HSA-5218920","VEGFR2 mediated vascular permeability","6/87","25/2914",6.68561353493643e-05,0.000600750130496431,0.000333777999037428,"CTNNB1/AKT1/AKT2/PAK1/VAV2/VAV3",6
"R-HSA-8878166","R-HSA-8878166","Transcriptional regulation by RUNX2","9/87","62/2914",6.89164909158206e-05,0.000610541870226073,0.00033921830962272,"MAPK1/RB1/SMAD4/ABL1/AKT1/AKT2/YAP1/SRC/ESR1",9
"R-HSA-5668599","R-HSA-5668599","RHO GTPases Activate NADPH Oxidases","5/87","16/2914",7.12517919050567e-05,0.000613936672716173,0.000341104468817286,"MAPK1/MAPK14/PRKCD/MAPK11/PRKCA",5
"R-HSA-9034015","R-HSA-9034015","Signaling by NTRK3 (TRKC)","5/87","16/2914",7.12517919050567e-05,0.000613936672716173,0.000341104468817286,"HRAS/PIK3CA/IRS1/GRB2/SRC",5
"R-HSA-69278","R-HSA-69278","Cell Cycle, Mitotic","16/87","191/2914",0.00011652248579303,0.000990441129240755,0.000550291113560256,"CSNK2A1/CSNK2B/MAPK1/PRKACA/RB1/TP53/ABL1/PLK1/AKT1/AKT2/PPP2CA/PRKCA/SRC/MAX/E2F3/FOXM1",16
"R-HSA-8878159","R-HSA-8878159","Transcriptional regulation by RUNX3","8/87","53/2914",0.000134971522813046,0.00110915065706699,0.000616246369586213,"SMAD3/SMAD4/TP53/CTNNB1/YAP1/SRC/FOXO3/TEAD4",8
"R-HSA-9013973","R-HSA-9013973","TICAM1-dependent activation of IRF3/IRF7","4/87","10/2914",0.000135778379322986,0.00110915065706699,0.000616246369586213,"IKBKE/TBK1/TRAF3/TICAM1",4
"R-HSA-9617629","R-HSA-9617629","Regulation of FOXO transcriptional activity by acetylation","4/87","10/2914",0.000135778379322986,0.00110915065706699,0.000616246369586213,"FOXO1/SIRT1/FOXO3/FOXO4",4
"R-HSA-186763","R-HSA-186763","Downstream signal transduction","6/87","29/2914",0.000162878985108239,0.00130138701035598,0.000723053279956801,"STAT3/HRAS/PIK3CA/GRB2/SRC/STAT5A",6
"R-HSA-1433557","R-HSA-1433557","Signaling by SCF-KIT","7/87","41/2914",0.00016344924295409,0.00130138701035598,0.000723053279956801,"STAT3/HRAS/PIK3CA/GRB2/PRKCA/SRC/STAT5A",7
"R-HSA-5621575","R-HSA-5621575","CD209 (DC-SIGN) signaling","5/87","19/2914",0.000176687112607521,0.00137205177568063,0.000762314767845316,"PRKACA/RELA/RPS6KA5/HRAS/PAK1",5
"R-HSA-8940973","R-HSA-8940973","RUNX2 regulates osteoblast differentiation","5/87","19/2914",0.000176687112607521,0.00137205177568063,0.000762314767845316,"MAPK1/RB1/ABL1/YAP1/SRC",5
"R-HSA-2029482","R-HSA-2029482","Regulation of actin dynamics for phagocytic cup formation","7/87","43/2914",0.000223177808326265,0.00171193709069781,0.000951155742802566,"MAPK1/ABL1/GRB2/PAK1/SYK/VAV2/VAV3",7
"R-HSA-437239","R-HSA-437239","Recycling pathway of L1","5/87","20/2914",0.000230081579724187,0.00172287278150612,0.000957231634942734,"MAPK1/RPS6KA4/RPS6KA5/RPS6KA2/SRC",5
"R-HSA-450321","R-HSA-450321","JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1","5/87","20/2914",0.000230081579724187,0.00172287278150612,0.000957231634942734,"MAPK8/RIPK2/MAP2K7/MAPK10/MAPK9",5
"R-HSA-389356","R-HSA-389356","CD28 co-stimulation","6/87","31/2914",0.000240618824870402,0.00175987489352887,0.000977790083928684,"PIK3CA/AKT1/AKT2/GRB2/PAK1/SRC",6
