"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-198725","R-HSA-198725","Nuclear Events (kinase and transcription factor activation)","4/31","24/2914",9.60839670041481e-05,0.00184306518526139,0.0011355377918672,"MAPK3/MAPK14/MAPK1/DUSP7",4
"R-HSA-69278","R-HSA-69278","Cell Cycle, Mitotic","9/31","191/2914",0.0001054762739237,0.00193526033025223,0.00119234048783313,"TP53/EP300/MAPK3/ABL1/GSK3B/CSNK2A1/CDK2/CDK1/MAPK1",9
"R-HSA-3700989","R-HSA-3700989","Transcriptional Regulation by TP53","9/31","194/2914",0.00011914279181607,0.0020949274227659,0.00129071357800743,"TP53/EP300/MAPK14/BRCA1/CSNK2A1/CDK2/CDK5/CDK1/JUN",9
"R-HSA-1640170","R-HSA-1640170","Cell Cycle","10/31","249/2914",0.000153134669754134,0.00251882085283084,0.00155188014629388,"TP53/EP300/MAPK3/ABL1/BRCA1/GSK3B/CSNK2A1/CDK2/CDK1/MAPK1",10
"R-HSA-9616222","R-HSA-9616222","Transcriptional regulation of granulopoiesis","4/31","27/2914",0.000155188014629388,0.00251882085283084,0.00155188014629388,"STAT3/EP300/CDK2/LEF1",4
"R-HSA-5683057","R-HSA-5683057","MAPK family signaling cascades","9/31","202/2914",0.000163099187422353,0.00254917989230492,0.0015705847677708,"MAPK3/CDK1/JUN/MAPK1/DUSP7/DUSP10/DUSP8/DUSP2/DUSP9",9
"R-HSA-202670","R-HSA-202670","ERKs are inactivated","3/31","12/2914",0.000224909179750691,0.00338970263767114,0.00208844238339928,"MAPK3/MAPK1/DUSP7",3
"R-HSA-6791312","R-HSA-6791312","TP53 Regulates Transcription of Cell Cycle Genes","4/31","30/2914",0.00023698020955126,0.00344847063553902,0.0021246501545975,"TP53/EP300/CDK2/CDK1",4
"R-HSA-166520","R-HSA-166520","Signaling by NTRKs","6/31","89/2914",0.000272782175887947,0.00383713594082379,0.00236411219102888,"STAT3/MAPK3/MAPK14/CDK5/MAPK1/DUSP7",6
"R-HSA-8943724","R-HSA-8943724","Regulation of PTEN gene transcription","4/31","32/2914",0.000306363374445317,0.0041704949682556,0.00256949926954137,"TP53/MAPK3/JUN/MAPK1",4
"R-HSA-6807070","R-HSA-6807070","PTEN Regulation","5/31","59/2914",0.000325320271615395,0.00429016108192802,0.00264322720687508,"TP53/MAPK3/CSNK2A1/JUN/MAPK1",5
"R-HSA-450294","R-HSA-450294","MAP kinase activation","5/31","60/2914",0.000352242042729768,0.00450442854642309,0.00277524033665878,"MAPK3/MAPK14/JUN/MAPK1/DUSP7",5
"R-HSA-5684996","R-HSA-5684996","MAPK1/MAPK3 signaling","8/31","177/2914",0.00037300888458997,0.00462969850873433,0.00285242088215859,"MAPK3/CDK1/MAPK1/DUSP7/DUSP10/DUSP8/DUSP2/DUSP9",8
"R-HSA-6804114","R-HSA-6804114","TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest","3/31","15/2914",0.000455180097767371,0.00548817146450945,0.00338133786912904,"TP53/EP300/CDK1",3
"R-HSA-448424","R-HSA-448424","Interleukin-17 signaling","5/31","64/2914",0.000477204687366538,0.00559389939079664,0.00344647829764722,"MAPK3/MAPK14/JUN/MAPK1/DUSP7",5
"R-HSA-195253","R-HSA-195253","Degradation of beta-catenin by the destruction complex","4/31","37/2914",0.00054212207697846,0.00617664465240063,0.0038055156626165,"GSK3B/LEF1/CTNNB1/TCF7",4
"R-HSA-5668599","R-HSA-5668599","RHO GTPases Activate NADPH Oxidases","3/31","16/2914",0.000556190750690104,0.00617664465240063,0.0038055156626165,"MAPK3/MAPK14/MAPK1",3
"R-HSA-187037","R-HSA-187037","Signaling by NTRK1 (TRKA)","5/31","70/2914",0.000724148971211511,0.00783566322695533,0.00482765980807674,"STAT3/MAPK3/MAPK14/MAPK1/DUSP7",5
"R-HSA-201681","R-HSA-201681","TCF dependent signaling in response to WNT","6/31","108/2914",0.000779164493143684,0.00822018540266587,0.00506456920543395,"EP300/GSK3B/CSNK2A1/LEF1/CTNNB1/TCF7",6
"R-HSA-445144","R-HSA-445144","Signal transduction by L1","3/31","20/2914",0.00110002669449588,0.0113222259774942,0.00697577903826655,"MAPK3/CSNK2A1/MAPK1",3
"R-HSA-168142","R-HSA-168142","Toll Like Receptor 10 (TLR10) Cascade","5/31","78/2914",0.00118948521622983,0.0114082445738406,0.00702877627772172,"MAPK3/MAPK14/JUN/MAPK1/DUSP7",5
"R-HSA-168176","R-HSA-168176","Toll Like Receptor 5 (TLR5) Cascade","5/31","78/2914",0.00118948521622983,0.0114082445738406,0.00702877627772172,"MAPK3/MAPK14/JUN/MAPK1/DUSP7",5
"R-HSA-975871","R-HSA-975871","MyD88 cascade initiated on plasma membrane","5/31","78/2914",0.00118948521622983,0.0114082445738406,0.00702877627772172,"MAPK3/MAPK14/JUN/MAPK1/DUSP7",5
"R-HSA-525793","R-HSA-525793","Myogenesis","3/31","22/2914",0.00146472054219116,0.0133528128877658,0.00822685154222536,"ABL1/MAPK14/CTNNB1",3
"R-HSA-975138","R-HSA-975138","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation","5/31","83/2914",0.00157562558462072,0.0133528128877658,0.00822685154222536,"MAPK3/MAPK14/JUN/MAPK1/DUSP7",5
"R-HSA-109606","R-HSA-109606","Intrinsic Pathway for Apoptosis","4/31","49/2914",0.00159064336627284,0.0133528128877658,0.00822685154222536,"TP53/STAT3/MAPK3/MAPK1",4
"R-HSA-3371556","R-HSA-3371556","Cellular response to heat stress","4/31","49/2914",0.00159064336627284,0.0133528128877658,0.00822685154222536,"EP300/MAPK3/GSK3B/MAPK1",4
"R-HSA-5688426","R-HSA-5688426","Deubiquitination","6/31","124/2914",0.00161263793399726,0.0133528128877658,0.00822685154222536,"TP53/HIF1A/EP300/BRCA1/SMAD1/CDK1",6
"R-HSA-168181","R-HSA-168181","Toll Like Receptor 7/8 (TLR7/8) Cascade","5/31","84/2914",0.00166281221439075,0.0133528128877658,0.00822685154222536,"MAPK3/MAPK14/JUN/MAPK1/DUSP7",5
"R-HSA-975155","R-HSA-975155","MyD88 dependent cascade initiated on endosome","5/31","84/2914",0.00166281221439075,0.0133528128877658,0.00822685154222536,"MAPK3/MAPK14/JUN/MAPK1/DUSP7",5
"R-HSA-1912408","R-HSA-1912408","Pre-NOTCH Transcription and Translation","3/31","23/2914",0.00167232836744296,0.0133528128877658,0.00822685154222536,"TP53/EP300/JUN",3
"R-HSA-5673001","R-HSA-5673001","RAF/MAP kinase cascade","7/31","171/2914",0.00167701204514594,0.0133528128877658,0.00822685154222536,"MAPK3/MAPK1/DUSP7/DUSP10/DUSP8/DUSP2/DUSP9",7
"R-HSA-166058","R-HSA-166058","MyD88:MAL(TIRAP) cascade initiated on plasma membrane","5/31","86/2914",0.00184782648223314,0.0136856495423234,0.0084319167796305,"MAPK3/MAPK14/JUN/MAPK1/DUSP7",5
"R-HSA-168138","R-HSA-168138","Toll Like Receptor 9 (TLR9) Cascade","5/31","86/2914",0.00184782648223314,0.0136856495423234,0.0084319167796305,"MAPK3/MAPK14/JUN/MAPK1/DUSP7",5
"R-HSA-168188","R-HSA-168188","Toll Like Receptor TLR6:TLR2 Cascade","5/31","86/2914",0.00184782648223314,0.0136856495423234,0.0084319167796305,"MAPK3/MAPK14/JUN/MAPK1/DUSP7",5
"R-HSA-982772","R-HSA-982772","Growth hormone receptor signaling","3/31","24/2914",0.00189750613893422,0.0136856495423234,0.0084319167796305,"STAT3/MAPK3/MAPK1",3
"R-HSA-168164","R-HSA-168164","Toll Like Receptor 3 (TLR3) Cascade","5/31","87/2914",0.0019458269491455,0.0136856495423234,0.0084319167796305,"MAPK3/MAPK14/JUN/MAPK1/DUSP7",5
"R-HSA-168179","R-HSA-168179","Toll Like Receptor TLR1:TLR2 Cascade","5/31","87/2914",0.0019458269491455,0.0136856495423234,0.0084319167796305,"MAPK3/MAPK14/JUN/MAPK1/DUSP7",5
"R-HSA-181438","R-HSA-181438","Toll Like Receptor 2 (TLR2) Cascade","5/31","87/2914",0.0019458269491455,0.0136856495423234,0.0084319167796305,"MAPK3/MAPK14/JUN/MAPK1/DUSP7",5
"R-HSA-5663213","R-HSA-5663213","RHO GTPases Activate WASPs and WAVEs","3/31","25/2914",0.0021407746316708,0.0148099490912308,0.00912461318417061,"MAPK3/ABL1/MAPK1",3
"R-HSA-166166","R-HSA-166166","MyD88-independent TLR4 cascade ","5/31","90/2914",0.00226284751848814,0.0151574865524126,0.00933873579058596,"MAPK3/MAPK14/JUN/MAPK1/DUSP7",5
"R-HSA-937061","R-HSA-937061","TRIF(TICAM1)-mediated TLR4 signaling ","5/31","90/2914",0.00226284751848814,0.0151574865524126,0.00933873579058596,"MAPK3/MAPK14/JUN/MAPK1/DUSP7",5
"R-HSA-9607240","R-HSA-9607240","FLT3 Signaling","7/31","188/2914",0.00290055971904345,0.0191255656474427,0.011783523858614,"MAPK3/MAPK1/DUSP7/DUSP10/DUSP8/DUSP2/DUSP9",7
"R-HSA-1912422","R-HSA-1912422","Pre-NOTCH Expression and Processing","3/31","29/2914",0.00330446330118282,0.0208131867626739,0.0128232904225005,"TP53/EP300/JUN",3
"R-HSA-6804757","R-HSA-6804757","Regulation of TP53 Degradation","3/31","29/2914",0.00330446330118282,0.0208131867626739,0.0128232904225005,"TP53/CDK2/CDK1",3
"R-HSA-6806003","R-HSA-6806003","Regulation of TP53 Expression and Degradation","3/31","29/2914",0.00330446330118282,0.0208131867626739,0.0128232904225005,"TP53/CDK2/CDK1",3
"R-HSA-2871796","R-HSA-2871796","FCERI mediated MAPK activation","3/31","30/2914",0.00364529475580855,0.0222854380403677,0.0137303646694209,"MAPK3/JUN/MAPK1",3
"R-HSA-390466","R-HSA-390466","Chaperonin-mediated protein folding","3/31","30/2914",0.00364529475580855,0.0222854380403677,0.0137303646694209,"TP53/STAT3/CSNK2A1",3
"R-HSA-109581","R-HSA-109581","Apoptosis","5/31","101/2914",0.00375474201840033,0.0222854380403677,0.0137303646694209,"TP53/STAT3/MAPK3/CTNNB1/MAPK1",5
"R-HSA-69481","R-HSA-69481","G2/M Checkpoints","4/31","62/2914",0.00380225483153194,0.0222854380403677,0.0137303646694209,"TP53/BRCA1/CDK2/CDK1",4
"R-HSA-983231","R-HSA-983231","Factors involved in megakaryocyte development and platelet production","4/31","62/2914",0.00380225483153194,0.0222854380403677,0.0137303646694209,"TP53/ABL1/CDK2/CDK5",4
"R-HSA-3769402","R-HSA-3769402","Deactivation of the beta-catenin transactivating complex","3/31","31/2914",0.00400692591085527,0.0228503072213638,0.0140783883354374,"LEF1/CTNNB1/TCF7",3
"R-HSA-391251","R-HSA-391251","Protein folding","3/31","31/2914",0.00400692591085527,0.0228503072213638,0.0140783883354374,"TP53/STAT3/CSNK2A1",3
"R-HSA-5357801","R-HSA-5357801","Programmed Cell Death","5/31","103/2914",0.00408782040392617,0.0230008028060912,0.0141711107336107,"TP53/STAT3/MAPK3/CTNNB1/MAPK1",5
"R-HSA-3371453","R-HSA-3371453","Regulation of HSF1-mediated heat shock response","3/31","32/2914",0.00438974272496665,0.023915756965966,0.0147348265667089,"MAPK3/GSK3B/MAPK1",3
"R-HSA-110056","R-HSA-110056","MAPK3 (ERK1) activation","2/31","10/2914",0.00467486365564173,0.023915756965966,0.0147348265667089,"MAPK3/CDK1",2
"R-HSA-111458","R-HSA-111458","Formation of apoptosome","2/31","10/2914",0.00467486365564173,0.023915756965966,0.0147348265667089,"MAPK3/MAPK1",2
"R-HSA-5250924","R-HSA-5250924","B-WICH complex positively regulates rRNA expression","2/31","10/2914",0.00467486365564173,0.023915756965966,0.0147348265667089,"EP300/GSK3B",2
"R-HSA-74749","R-HSA-74749","Signal attenuation","2/31","10/2914",0.00467486365564173,0.023915756965966,0.0147348265667089,"MAPK3/MAPK1",2
"R-HSA-9627069","R-HSA-9627069","Regulation of the apoptosome activity","2/31","10/2914",0.00467486365564173,0.023915756965966,0.0147348265667089,"MAPK3/MAPK1",2
"R-HSA-69275","R-HSA-69275","G2/M Transition","4/31","66/2914",0.00476859408388846,0.023915756965966,0.0147348265667089,"TP53/EP300/CDK2/CDK1",4
"R-HSA-187687","R-HSA-187687","Signalling to ERKs","3/31","33/2914",0.00479411346287046,0.023915756965966,0.0147348265667089,"MAPK3/MAPK14/MAPK1",3
"R-HSA-68875","R-HSA-68875","Mitotic Prophase","3/31","33/2914",0.00479411346287046,0.023915756965966,0.0147348265667089,"MAPK3/CDK1/MAPK1",3
"R-HSA-3108232","R-HSA-3108232","SUMO E3 ligases SUMOylate target proteins","5/31","107/2914",0.00481715483911637,0.023915756965966,0.0147348265667089,"TP53/EP300/BRCA1/PIAS1/VDR",5
"R-HSA-2990846","R-HSA-2990846","SUMOylation","5/31","109/2914",0.00521484578613316,0.0249491378149352,0.0153715067106236,"TP53/EP300/BRCA1/PIAS1/VDR",5
"R-HSA-5693565","R-HSA-5693565","Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks","3/31","34/2914",0.00522038906837153,0.0249491378149352,0.0153715067106236,"TP53/ABL1/BRCA1",3
"R-HSA-6796648","R-HSA-6796648","TP53 Regulates Transcription of DNA Repair Genes","3/31","34/2914",0.00522038906837153,0.0249491378149352,0.0153715067106236,"TP53/BRCA1/JUN",3
"R-HSA-453274","R-HSA-453274","Mitotic G2-G2/M phases","4/31","68/2914",0.005308882470788,0.0249491378149352,0.0153715067106236,"TP53/EP300/CDK2/CDK1",4
"R-HSA-73894","R-HSA-73894","DNA Repair","6/31","157/2914",0.005320906169062,0.0249491378149352,0.0153715067106236,"TP53/EP300/ABL1/BRCA1/CDK2/PIAS1",6
"R-HSA-166016","R-HSA-166016","Toll Like Receptor 4 (TLR4) Cascade","5/31","110/2914",0.00542225998405071,0.0251449858601033,0.015492171383002,"MAPK3/MAPK14/JUN/MAPK1/DUSP7",5
"R-HSA-5693606","R-HSA-5693606","DNA Double Strand Break Response","3/31","35/2914",0.00566890353141654,0.0254814620144135,0.0156994789662263,"TP53/ABL1/BRCA1",3
"R-HSA-452723","R-HSA-452723","Transcriptional regulation of pluripotent stem cells","2/31","11/2914",0.00567596547240489,0.0254814620144135,0.0156994789662263,"STAT3/KLF4",2
"R-HSA-6804116","R-HSA-6804116","TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest","2/31","11/2914",0.00567596547240489,0.0254814620144135,0.0156994789662263,"TP53/CDK2",2
"R-HSA-111461","R-HSA-111461","Cytochrome c-mediated apoptotic response","2/31","12/2914",0.00676617673093573,0.0297429852130716,0.0183250619796176,"MAPK3/MAPK1",2
"R-HSA-170968","R-HSA-170968","Frs2-mediated activation","2/31","12/2914",0.00676617673093573,0.0297429852130716,0.0183250619796176,"MAPK3/MAPK1",2
"R-HSA-169893","R-HSA-169893","Prolonged ERK activation events","2/31","13/2914",0.0079436130867126,0.0335220472259272,0.0206533940254528,"MAPK3/MAPK1",2
"R-HSA-5689901","R-HSA-5689901","Metalloprotease DUBs","2/31","13/2914",0.0079436130867126,0.0335220472259272,0.0206533940254528,"EP300/BRCA1",2
"R-HSA-6804760","R-HSA-6804760","Regulation of TP53 Activity through Methylation","2/31","13/2914",0.0079436130867126,0.0335220472259272,0.0206533940254528,"TP53/EP300",2
"R-HSA-912446","R-HSA-912446","Meiotic recombination","2/31","13/2914",0.0079436130867126,0.0335220472259272,0.0206533940254528,"BRCA1/CDK2",2
"R-HSA-4086398","R-HSA-4086398","Ca2+ pathway","3/31","40/2914",0.00825560661927722,0.0339503694148448,0.0209172892129376,"LEF1/CTNNB1/TCF7",3
"R-HSA-1257604","R-HSA-1257604","PIP3 activates AKT signaling","6/31","172/2914",0.00828646457281757,0.0339503694148448,0.0209172892129376,"TP53/MAPK3/GSK3B/CSNK2A1/JUN/MAPK1",6
"R-HSA-195721","R-HSA-195721","Signaling by WNT","6/31","172/2914",0.00828646457281757,0.0339503694148448,0.0209172892129376,"EP300/GSK3B/CSNK2A1/LEF1/CTNNB1/TCF7",6
"R-HSA-1295596","R-HSA-1295596","Spry regulation of FGF signaling","2/31","14/2914",0.00920641797523625,0.0350009764463937,0.0215645826446975,"MAPK3/MAPK1",2
"R-HSA-4839743","R-HSA-4839743","phosphorylation site mutants of CTNNB1 are not targeted to the proteasome by the destruction complex","2/31","14/2914",0.00920641797523625,0.0350009764463937,0.0215645826446975,"GSK3B/CTNNB1",2
"R-HSA-5339716","R-HSA-5339716","Misspliced GSK3beta mutants stabilize beta-catenin","2/31","14/2914",0.00920641797523625,0.0350009764463937,0.0215645826446975,"GSK3B/CTNNB1",2
"R-HSA-5358747","R-HSA-5358747","S33 mutants of beta-catenin aren't phosphorylated","2/31","14/2914",0.00920641797523625,0.0350009764463937,0.0215645826446975,"GSK3B/CTNNB1",2
"R-HSA-5358749","R-HSA-5358749","S37 mutants of beta-catenin aren't phosphorylated","2/31","14/2914",0.00920641797523625,0.0350009764463937,0.0215645826446975,"GSK3B/CTNNB1",2
"R-HSA-5358751","R-HSA-5358751","S45 mutants of beta-catenin aren't phosphorylated","2/31","14/2914",0.00920641797523625,0.0350009764463937,0.0215645826446975,"GSK3B/CTNNB1",2
"R-HSA-5358752","R-HSA-5358752","T41 mutants of beta-catenin aren't phosphorylated","2/31","14/2914",0.00920641797523625,0.0350009764463937,0.0215645826446975,"GSK3B/CTNNB1",2
"R-HSA-6804758","R-HSA-6804758","Regulation of TP53 Activity through Acetylation","2/31","14/2914",0.00920641797523625,0.0350009764463937,0.0215645826446975,"TP53/EP300",2
"R-HSA-5693532","R-HSA-5693532","DNA Double-Strand Break Repair","4/31","81/2914",0.009848212019012,0.0370158243834008,0.0228059581509104,"TP53/ABL1/BRCA1/CDK2",4
"R-HSA-168898","R-HSA-168898","Toll-like Receptor Cascades","5/31","127/2914",0.00991182027328031,0.0370158243834008,0.0228059581509104,"MAPK3/MAPK14/JUN/MAPK1/DUSP7",5
"R-HSA-2029482","R-HSA-2029482","Regulation of actin dynamics for phagocytic cup formation","3/31","43/2914",0.0100923829412094,0.0373595228174593,0.0230177154799512,"MAPK3/ABL1/MAPK1",3
"R-HSA-5250913","R-HSA-5250913","Positive epigenetic regulation of rRNA expression","2/31","15/2914",0.0105527622640776,0.0380620997900919,0.0234505828090613,"EP300/GSK3B",2
"R-HSA-8862803","R-HSA-8862803","Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models","2/31","15/2914",0.0105527622640776,0.0380620997900919,0.0234505828090613,"CDK5/JUN",2
"R-HSA-8863678","R-HSA-8863678","Neurodegenerative Diseases","2/31","15/2914",0.0105527622640776,0.0380620997900919,0.0234505828090613,"CDK5/JUN",2
"R-HSA-195258","R-HSA-195258","RHO GTPase Effectors","5/31","130/2914",0.0109109697526666,0.0390205867425874,0.0240411197940112,"MAPK3/ABL1/MAPK14/CTNNB1/MAPK1",5
"R-HSA-111471","R-HSA-111471","Apoptotic factor-mediated response","2/31","16/2914",0.0119808439088473,0.0410181768000798,0.0252718624834615,"MAPK3/MAPK1",2
"R-HSA-196299","R-HSA-196299","Beta-catenin phosphorylation cascade","2/31","16/2914",0.0119808439088473,0.0410181768000798,0.0252718624834615,"GSK3B/CTNNB1",2
"R-HSA-3232118","R-HSA-3232118","SUMOylation of transcription factors","2/31","16/2914",0.0119808439088473,0.0410181768000798,0.0252718624834615,"TP53/PIAS1",2
"R-HSA-8852276","R-HSA-8852276","The role of GTSE1 in G2/M progression after G2 checkpoint","2/31","16/2914",0.0119808439088473,0.0410181768000798,0.0252718624834615,"TP53/CDK1",2
"R-HSA-8878171","R-HSA-8878171","Transcriptional regulation by RUNX1","4/31","86/2914",0.0121124679795724,0.0410181768000798,0.0252718624834615,"EP300/ABL1/YAP1/CSNK2A1",4
"R-HSA-383280","R-HSA-383280","Nuclear Receptor transcription pathway","3/31","46/2914",0.0121499338862796,0.0410181768000798,0.0252718624834615,"NR0B2/VDR/NR2C2AP",3
"R-HSA-69473","R-HSA-69473","G2/M DNA damage checkpoint","3/31","46/2914",0.0121499338862796,0.0410181768000798,0.0252718624834615,"TP53/BRCA1/CDK1",3
"R-HSA-8848021","R-HSA-8848021","Signaling by PTK6","3/31","47/2914",0.0128856707690943,0.0428169532642346,0.0263801133855474,"HIF1A/STAT3/CDK2",3
"R-HSA-9006927","R-HSA-9006927","Signaling by Non-Receptor Tyrosine Kinases","3/31","47/2914",0.0128856707690943,0.0428169532642346,0.0263801133855474,"HIF1A/STAT3/CDK2",3
"R-HSA-422475","R-HSA-422475","Axon guidance","7/31","254/2914",0.0149557002855639,0.0485626792024449,0.0299201341057718,"MAPK3/ABL1/MAPK14/GSK3B/CSNK2A1/CDK5/MAPK1",7
"R-HSA-69273","R-HSA-69273","Cyclin A/B1/B2 associated events during G2/M transition","2/31","18/2914",0.0150751444917542,0.0485626792024449,0.0299201341057718,"CDK2/CDK1",2
"R-HSA-881907","R-HSA-881907","Gastrin-CREB signalling pathway via PKC and MAPK","2/31","18/2914",0.0150751444917542,0.0485626792024449,0.0299201341057718,"MAPK3/MAPK1",2
"R-HSA-8939243","R-HSA-8939243","RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known","2/31","18/2914",0.0150751444917542,0.0485626792024449,0.0299201341057718,"EP300/CSNK2A1",2
"R-HSA-1538133","R-HSA-1538133","G0 and Early G1","2/31","19/2914",0.0167378917391265,0.053510532681147,0.0329685746376735,"CDK2/CDK1",2
"R-HSA-9006925","R-HSA-9006925","Intracellular signaling by second messengers","6/31","201/2914",0.0171742244643697,0.0544926520598798,0.033573671885234,"TP53/MAPK3/GSK3B/CSNK2A1/JUN/MAPK1",6
"R-HSA-373760","R-HSA-373760","L1CAM interactions","3/31","53/2914",0.0178333829671674,0.0561618478518258,0.0346020863542055,"MAPK3/CSNK2A1/MAPK1",3
"R-HSA-449147","R-HSA-449147","Signaling by Interleukins","8/31","332/2914",0.0195122109848202,0.0609937261895859,0.0375790730078018,"TP53/HIF1A/STAT3/MAPK3/MAPK14/JUN/MAPK1/DUSP7",8
"R-HSA-1500620","R-HSA-1500620","Meiosis","2/31","22/2914",0.0221682319431638,0.0673021142447132,0.0414657575915295,"BRCA1/CDK2",2
"R-HSA-442742","R-HSA-442742","CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling","2/31","22/2914",0.0221682319431638,0.0673021142447132,0.0414657575915295,"MAPK3/MAPK1",2
