ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-6796648	TP53 Regulates Transcription of DNA Repair Genes	3/27	44/3951	0.00312835581711048	0.0173331599374967	0.0111086130641314	7157/3725/2353	3
R-HSA-9013694	Signaling by NOTCH4	3/27	45/3951	0.00333659934193994	0.0173331599374967	0.0111086130641314	1387/4851/4088	3
R-HSA-210744	Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells	2/27	13/3951	0.00334932579043729	0.0173331599374967	0.0111086130641314	1387/4851	2
R-HSA-452723	Transcriptional regulation of pluripotent stem cells	2/27	13/3951	0.00334932579043729	0.0173331599374967	0.0111086130641314	4089/6774	2
R-HSA-8941856	RUNX3 regulates NOTCH signaling	2/27	13/3951	0.00334932579043729	0.0173331599374967	0.0111086130641314	1387/4851	2
R-HSA-2559582	Senescence-Associated Secretory Phenotype (SASP)	3/27	46/3951	0.00355318956897562	0.0173331599374967	0.0111086130641314	6774/3725/2353	3
R-HSA-4086398	Ca2+ pathway	3/27	47/3951	0.00377823314290049	0.0173331599374967	0.0111086130641314	1499/51701/51176	3
R-HSA-453279	Mitotic G1-G1/S phases	4/27	97/3951	0.00388353354417977	0.0173331599374967	0.0111086130641314	1869/4149/1874/7027	4
R-HSA-390471	Association of TriC/CCT with target proteins during biosynthesis	2/27	14/3951	0.00389111753698905	0.0173331599374967	0.0111086130641314	6774/7157	2
R-HSA-4839743	phosphorylation site mutants of CTNNB1 are not targeted to the proteasome by the destruction complex	2/27	14/3951	0.00389111753698905	0.0173331599374967	0.0111086130641314	1499/2932	2
R-HSA-5339716	Misspliced GSK3beta mutants stabilize beta-catenin	2/27	14/3951	0.00389111753698905	0.0173331599374967	0.0111086130641314	1499/2932	2
R-HSA-5358747	S33 mutants of beta-catenin aren't phosphorylated	2/27	14/3951	0.00389111753698905	0.0173331599374967	0.0111086130641314	1499/2932	2
R-HSA-5358749	S37 mutants of beta-catenin aren't phosphorylated	2/27	14/3951	0.00389111753698905	0.0173331599374967	0.0111086130641314	1499/2932	2
R-HSA-5358751	S45 mutants of beta-catenin aren't phosphorylated	2/27	14/3951	0.00389111753698905	0.0173331599374967	0.0111086130641314	1499/2932	2
R-HSA-5358752	T41 mutants of beta-catenin aren't phosphorylated	2/27	14/3951	0.00389111753698905	0.0173331599374967	0.0111086130641314	1499/2932	2
R-HSA-1181150	Signaling by NODAL	2/27	15/3951	0.00447088054230639	0.0193299835211482	0.012388353205462	4088/4089	2
R-HSA-400508	Incretin synthesis, secretion, and inactivation	2/27	15/3951	0.00447088054230639	0.0193299835211482	0.012388353205462	1499/5080	2
R-HSA-113510	E2F mediated regulation of DNA replication	2/27	16/3951	0.00508810972180228	0.0204918391535599	0.0131329724614651	1869/7027	2
R-HSA-196299	Beta-catenin phosphorylation cascade	2/27	16/3951	0.00508810972180228	0.0204918391535599	0.0131329724614651	1499/2932	2
R-HSA-9008059	Interleukin-37 signaling	2/27	16/3951	0.00508810972180228	0.0204918391535599	0.0131329724614651	4088/6774	2
R-HSA-9614657	FOXO-mediated transcription of cell death genes	2/27	16/3951	0.00508810972180228	0.0204918391535599	0.0131329724614651	1387/4801	2
R-HSA-9617828	FOXO-mediated transcription of cell cycle genes	2/27	16/3951	0.00508810972180228	0.0204918391535599	0.0131329724614651	4088/4089	2
R-HSA-3371556	Cellular response to heat stress	3/27	55/3951	0.00589472544918015	0.0234195848926887	0.015009329379847	1387/2932/23411	3
R-HSA-6803204	TP53 Regulates Transcription of Genes Involved in Cytochrome C Release	2/27	18/3951	0.00643296967892362	0.0252172411413806	0.0161614255793309	1387/7157	2
R-HSA-2173795	Downregulation of SMAD2/3:SMAD4 transcriptional activity	2/27	20/3951	0.00792174987359654	0.02985890336971	0.0191362108957325	4088/4089	2
R-HSA-2426168	Activation of gene expression by SREBF (SREBP)	2/27	20/3951	0.00792174987359654	0.02985890336971	0.0191362108957325	1387/4801	2
R-HSA-5621575	CD209 (DC-SIGN) signaling	2/27	20/3951	0.00792174987359654	0.02985890336971	0.0191362108957325	1387/5971	2
R-HSA-69278	Cell Cycle, Mitotic	6/27	270/3951	0.00839951071929208	0.0312589386262262	0.0200334765989778	1869/2932/7157/4149/1874/7027	6
R-HSA-9013508	NOTCH3 Intracellular Domain Regulates Transcription	2/27	22/3951	0.00955057606007152	0.0350983670207628	0.0224941199309579	1387/4851	2
R-HSA-8939211	ESR-mediated signaling	4/27	127/3951	0.0100687440932438	0.0365458118939962	0.0234217698855185	1387/3725/2494/2353	4
R-HSA-9615017	FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes	2/27	24/3951	0.0113156461317118	0.0405707312527227	0.0260012921383364	4088/4089	2
R-HSA-6807070	PTEN Regulation	3/27	71/3951	0.0119428748590691	0.0418000620067418	0.0267891553856312	7157/3725/1958	3
R-HSA-8878166	Transcriptional regulation by RUNX2	3/27	71/3951	0.0119428748590691	0.0418000620067418	0.0267891553856312	2932/4089/4094	3
R-HSA-1655829	Regulation of cholesterol biosynthesis by SREBP (SREBF)	2/27	26/3951	0.0132132289872319	0.0446516014051286	0.028616672579728	1387/4801	2
R-HSA-350054	Notch-HLH transcription pathway	2/27	26/3951	0.0132132289872319	0.0446516014051286	0.028616672579728	1387/4851	2
R-HSA-525793	Myogenesis	2/27	26/3951	0.0132132289872319	0.0446516014051286	0.028616672579728	1499/4654	2
R-HSA-5688426	Deubiquitination	4/27	139/3951	0.013717988566946	0.0458305527122969	0.0293722482474084	8313/4088/4089/7157	4
R-HSA-8941326	RUNX2 regulates bone development	2/27	27/3951	0.0142105658799055	0.0469427681875531	0.0300850537256427	4089/4094	2
R-HSA-2173789	TGF-beta receptor signaling activates SMADs	2/27	28/3951	0.0152396634128627	0.0497829004820182	0.0319052602444728	4088/4089	2
