ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-9617828	FOXO-mediated transcription of cell cycle genes	7/91	16/3951	2.63557099403204e-08	1.36810094326572e-06	7.94454414468988e-07	2308/4088/4087/4089/1026/2309/4303	7
R-HSA-157118	Signaling by NOTCH	15/91	118/3951	4.47643357738896e-08	2.00267175295963e-06	1.16294884723437e-06	595/4609/4088/1385/1387/4851/3066/6772/1869/3725/7157/2033/3280/22938/3091	15
R-HSA-1912408	Pre-NOTCH Transcription and Translation	8/91	25/3951	4.55949786137918e-08	2.00267175295963e-06	1.16294884723437e-06	595/1387/4851/1869/3725/7157/2033/22938	8
R-HSA-3700989	Transcriptional Regulation by TP53	21/91	242/3951	6.68058968323558e-08	2.72472622080537e-06	1.58224492497685e-06	5933/208/10000/1387/5562/834/839/3066/983/1457/1869/3725/5300/7157/1026/2033/5563/5728/6794/6872/1386	21
R-HSA-9006936	Signaling by TGF-beta family members	13/91	89/3951	7.25291948774094e-08	2.76094468500005e-06	1.60327693939536e-06	4609/5933/4088/4092/387/4087/4089/7046/7048/22938/6667/4086/3726	13
R-HSA-8939211	ESR-mediated signaling	15/91	127/3951	1.22150414177496e-07	4.35924290595938e-06	2.53140660959942e-06	595/5594/5595/4609/208/10000/1385/1387/3725/2033/8312/2309/6667/3169/1386	15
R-HSA-2173793	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	9/91	39/3951	1.47016808461296e-07	4.93803515478825e-06	2.86751050559185e-06	4609/5933/4088/4092/4087/4089/22938/6667/3726	9
R-HSA-1257604	PIP3 activates AKT signaling	18/91	191/3951	1.97373425545475e-07	6.2611236659148e-06	3.63582626004823e-06	2308/5594/5595/3164/208/10000/1385/2931/3066/1457/3725/7157/1026/2932/5728/2309/4303/1386	18
R-HSA-186712	Regulation of beta-cell development	8/91	30/3951	2.24508532821317e-07	6.4097186120486e-06	3.72211514940604e-06	2308/208/10000/1387/4851/2033/3280/22938	8
R-HSA-450282	MAPK targets/ Nuclear events mediated by MAP kinases	8/91	30/3951	2.24508532821317e-07	6.4097186120486e-06	3.72211514940604e-06	5594/5595/1385/3725/9252/4208/466/1386	8
R-HSA-69202	Cyclin E associated events during G1/S transition 	9/91	43/3951	3.62715050485937e-07	9.86239494416523e-06	5.72707974451479e-06	595/1019/4609/5925/208/10000/993/1869/1026	9
R-HSA-69656	Cyclin A:Cdk2-associated events at S phase entry	9/91	45/3951	5.48820475638513e-07	1.4244385981345e-05	8.27169616392974e-06	595/1019/4609/5925/208/10000/993/1869/1026	9
R-HSA-1912422	Pre-NOTCH Expression and Processing	8/91	34/3951	6.45786702646342e-07	1.50670701934112e-05	8.74942780150156e-06	595/1387/4851/1869/3725/7157/2033/22938	8
R-HSA-9006931	Signaling by Nuclear Receptors	16/91	164/3951	6.49563105495543e-07	1.50670701934112e-05	8.74942780150156e-06	595/5594/5595/4609/208/10000/1385/1387/3725/2033/8312/2309/6667/3169/1386/6720	16
R-HSA-2559585	Oncogene Induced Senescence	7/91	24/3951	6.8606624348282e-07	1.50670701934112e-05	8.74942780150156e-06	1019/5594/5595/5925/1869/7157/6667	7
R-HSA-9634638	Estrogen-dependent nuclear events downstream of ESR-membrane signaling	7/91	24/3951	6.8606624348282e-07	1.50670701934112e-05	8.74942780150156e-06	595/5594/5595/208/10000/1385/2309	7
R-HSA-9614657	FOXO-mediated transcription of cell death genes	6/91	16/3951	8.41809664701487e-07	1.780271550165e-05	1.03380134261586e-05	2308/1387/2033/6794/2309/4303	6
R-HSA-69206	G1/S Transition	11/91	79/3951	1.31212849450048e-06	2.6308963055522e-05	1.52775801686596e-05	595/1019/4609/5925/5933/208/10000/993/983/1869/1026	11
R-HSA-9617629	Regulation of FOXO transcriptional activity by acetylation	5/91	10/3951	1.33618201157642e-06	2.6308963055522e-05	1.52775801686596e-05	2308/1387/2033/2309/4303	5
R-HSA-453279	Mitotic G1-G1/S phases	12/91	97/3951	1.5345052567226e-06	2.86978790231573e-05	1.66648205222501e-05	595/1019/4609/5925/5933/208/10000/993/983/1869/1026/4605	12
R-HSA-449147	Signaling by Interleukins	24/91	369/3951	1.55802845835005e-06	2.86978790231573e-05	1.66648205222501e-05	595/2308/5594/5595/4609/4088/1385/6885/6774/834/836/6772/3725/9252/7157/1026/2309/3091/3662/4208/466/1386/3726/6657	24
R-HSA-8941326	RUNX2 regulates bone development	7/91	27/3951	1.66385904760835e-06	2.96894848807615e-05	1.72406447367313e-05	5594/5595/5925/4089/3280/367/4086	7
R-HSA-201681	TCF dependent signaling in response to WNT	13/91	119/3951	2.29330823790258e-06	3.96811819346174e-05	2.30428100459111e-05	1499/4609/208/1387/1457/2033/2932/8312/4041/4040/7471/6934/6657	13
R-HSA-9614399	Regulation of localization of FOXO transcription factors	5/91	11/3951	2.40524704464014e-06	4.03940018379271e-05	2.34567436241995e-05	2308/208/10000/2309/4303	5
R-HSA-6785807	Interleukin-4 and Interleukin-13 signaling	12/91	102/3951	2.64639541008391e-06	4.16262773739959e-05	2.41723244037399e-05	595/2308/4609/6774/6772/7157/1026/2309/3091/3662/3726/6657	12
R-HSA-6804758	Regulation of TP53 Activity through Acetylation	6/91	19/3951	2.69732445330621e-06	4.16262773739959e-05	2.41723244037399e-05	208/10000/3066/5300/7157/2033	6
R-HSA-9013695	NOTCH4 Intracellular Domain Regulates Transcription	6/91	19/3951	2.69732445330621e-06	4.16262773739959e-05	2.41723244037399e-05	4088/1387/4851/2033/3280/22938	6
R-HSA-9616222	Transcriptional regulation of granulopoiesis	7/91	29/3951	2.81657327334956e-06	4.23227194495421e-05	2.45767473990336e-05	1019/4609/1385/6774/1869/1026/2033	7
R-HSA-2122947	NOTCH1 Intracellular Domain Regulates Transcription	8/91	41/3951	2.97786818814446e-06	4.35990444982175e-05	2.53179076724832e-05	4609/1387/4851/3066/2033/3280/22938/3091	8
R-HSA-9006925	Intracellular signaling by second messengers	18/91	230/3951	3.15515237333179e-06	4.50398001293114e-05	2.61545525684083e-05	2308/5594/5595/3164/208/10000/1385/2931/3066/1457/3725/7157/1026/2932/5728/2309/4303/1386	18
R-HSA-6807070	PTEN Regulation	10/91	71/3951	3.71035316395556e-06	5.16734550394786e-05	3.00067072309628e-05	5594/5595/208/10000/3066/1457/3725/7157/5728/1386	10
R-HSA-400253	Circadian Clock	9/91	57/3951	4.44020293549728e-06	6.03656160992606e-05	3.50542337012943e-05	1385/1387/10891/2033/2908/3091/4208/1386/6720	9
R-HSA-195721	Signaling by WNT	16/91	192/3951	5.38388954785538e-06	7.14930449261726e-05	4.15159169540868e-05	1499/4609/208/1387/6885/387/1457/2033/2932/8312/7976/4041/4040/7471/6934/6657	16
R-HSA-198323	AKT phosphorylates targets in the cytosol	5/91	13/3951	6.45965566625058e-06	8.01839866397626e-05	4.65627353516918e-05	208/10000/2931/1026/2932	5
R-HSA-210744	Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells	5/91	13/3951	6.45965566625058e-06	8.01839866397626e-05	4.65627353516918e-05	1387/4851/2033/3280/22938	5
R-HSA-8941856	RUNX3 regulates NOTCH signaling	5/91	13/3951	6.45965566625058e-06	8.01839866397626e-05	4.65627353516918e-05	1387/4851/2033/3280/22938	5
R-HSA-450294	MAP kinase activation	9/91	60/3951	6.89367281878076e-06	8.34519370441907e-05	4.84604298440779e-05	5594/5595/1385/6885/3725/9252/4208/466/1386	9
R-HSA-9013508	NOTCH3 Intracellular Domain Regulates Transcription	6/91	22/3951	7.01522412980938e-06	8.34519370441907e-05	4.84604298440779e-05	1387/4851/6772/2033/3280/22938	6
R-HSA-69278	Cell Cycle, Mitotic	19/91	270/3951	7.84735535411375e-06	9.14457123918153e-05	5.31024046518975e-05	595/1019/5594/5595/4609/5925/5933/208/10000/993/983/1457/1869/7157/1026/2033/2932/2305/4605	19
R-HSA-5633007	Regulation of TP53 Activity	12/91	114/3951	8.62571741345545e-06	9.85056928616613e-05	5.72021260050204e-05	208/10000/5562/3066/983/1457/5300/7157/2033/5563/6794/6872	12
R-HSA-1538133	G0 and Early G1	6/91	23/3951	9.31641653759299e-06	0.000104307330254227	6.0571129191781e-05	4609/5933/993/983/1869/4605	6
R-HSA-198725	Nuclear Events (kinase and transcription factor activation)	6/91	24/3951	1.21931999689631e-05	0.000133890715043806	7.77501617454122e-05	5594/5595/1385/9252/4208/466	6
R-HSA-2219528	PI3K/AKT Signaling in Cancer	11/91	99/3951	1.25381135592226e-05	0.000135080430987096	7.84410282255234e-05	2308/3164/208/10000/1385/2931/1026/2932/5728/2309/4303	11
R-HSA-9018519	Estrogen-dependent gene expression	9/91	65/3951	1.35613859765259e-05	0.000143399099862894	8.32716682769132e-05	595/4609/1387/3725/2033/8312/6667/3169/1386	9
R-HSA-109606	Intrinsic Pathway for Apoptosis	8/91	50/3951	1.41191494862882e-05	0.000146582442848556	8.51202313527422e-05	5594/5595/208/10000/6774/836/1869/7157	8
R-HSA-448424	Interleukin-17 signaling	9/91	68/3951	1.97528773214228e-05	0.000201408802688079	0.000116957826245266	5594/5595/1385/6885/3725/9252/4208/466/1386	9
R-HSA-2262752	Cellular responses to stress	17/91	241/3951	2.4889791973804e-05	0.000249334582755124	0.000144788263559525	1019/5594/5595/5925/1387/6774/1869/3725/7157/1026/2033/2932/2908/367/6667/3091/405	17
R-HSA-8953897	Cellular responses to external stimuli	17/91	244/3951	2.92579691932637e-05	0.000288039662230234	0.000167264252193794	1019/5594/5595/5925/1387/6774/1869/3725/7157/1026/2033/2932/2908/367/6667/3091/405	17
R-HSA-2173789	TGF-beta receptor signaling activates SMADs	6/91	28/3951	3.16857600427056e-05	0.000301542816406415	0.000175105516025478	4088/4092/4087/4089/7046/7048	6
R-HSA-8864260	Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	6/91	28/3951	3.16857600427056e-05	0.000301542816406415	0.000175105516025478	4609/1387/1026/2033/4605/7020	6
R-HSA-69242	S Phase	10/91	92/3951	3.89331985729344e-05	0.000364440268608944	0.000211629983614743	595/1019/4609/5925/208/10000/993/1869/1026/2932	10
R-HSA-4641262	Disassembly of the destruction complex and recruitment of AXIN to the membrane	6/91	30/3951	4.81196996687072e-05	0.000443166911465029	0.000257346441352169	1499/2932/8312/4041/4040/7471	6
R-HSA-1989781	PPARA activates gene expression	8/91	59/3951	4.92124459630918e-05	0.000443984611603401	0.000257821278744716	1387/10891/2033/6721/6667/2101/6720/405	8
R-HSA-450341	Activation of the AP-1 family of transcription factors	4/91	10/3951	4.97635991989801e-05	0.000443984611603401	0.000257821278744716	5594/5595/3725/1386	4
R-HSA-400206	Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)	8/91	60/3951	5.57230264468318e-05	0.000489505355402169	0.000284255114668049	1387/10891/2033/6721/6667/2101/6720/405	8
R-HSA-4791275	Signaling by WNT in cancer	6/91	31/3951	5.85715199360223e-05	0.000506732392173769	0.000294258832214466	1499/2932/8312/4041/4040/6934	6
R-HSA-168142	Toll Like Receptor 10 (TLR10) Cascade	9/91	79/3951	6.69984859537416e-05	0.000554436746080963	0.000321960687649559	5594/5595/1385/6885/3725/9252/4208/466/1386	9
R-HSA-168176	Toll Like Receptor 5 (TLR5) Cascade	9/91	79/3951	6.69984859537416e-05	0.000554436746080963	0.000321960687649559	5594/5595/1385/6885/3725/9252/4208/466/1386	9
R-HSA-975871	MyD88 cascade initiated on plasma membrane	9/91	79/3951	6.69984859537416e-05	0.000554436746080963	0.000321960687649559	5594/5595/1385/6885/3725/9252/4208/466/1386	9
R-HSA-5621575	CD209 (DC-SIGN) signaling	5/91	20/3951	6.84786044567928e-05	0.000558589759211838	0.000324372336900597	1387/5894/9252/2033/5058	5
R-HSA-1592230	Mitochondrial biogenesis	7/91	46/3951	7.02183017793142e-05	0.000564713384732231	0.000327928318168777	1385/1387/10891/5563/2101/4208/1386	7
R-HSA-156711	Polo-like kinase mediated events	4/91	11/3951	7.68255147157459e-05	0.000609269012537374	0.000353801712506725	993/2033/2305/4605	4
R-HSA-597592	Post-translational protein modification	25/91	496/3951	8.4445465322374e-05	0.000660525489028432	0.000383566280844237	4609/4088/4092/1387/6885/10891/387/4087/4089/7046/7048/993/3066/983/7157/2033/5728/8312/2908/4303/367/3091/7421/4086/7020	25
R-HSA-8940973	RUNX2 regulates osteoblast differentiation	5/91	21/3951	8.82538840098798e-05	0.000680986050941099	0.000395447702177982	5594/5595/5925/3280/367	5
R-HSA-109581	Apoptosis	11/91	123/3951	9.73076200175986e-05	0.000740835347067317	0.000430202109551488	1499/5594/5595/208/10000/6774/836/839/999/1869/7157	11
R-HSA-381340	Transcriptional regulation of white adipocyte differentiation	7/91	49/3951	0.00010653301714493	0.00079000458168513	0.000458754619284388	1019/1387/10891/2033/7471/6721/6720	7
R-HSA-383280	Nuclear Receptor transcription pathway	7/91	49/3951	0.00010653301714493	0.00079000458168513	0.000458754619284388	3164/2908/367/7025/7421/2101/7182	7
R-HSA-975138	TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	9/91	84/3951	0.000109027368434675	0.000798088839234349	0.000463449136987409	5594/5595/1385/6885/3725/9252/4208/466/1386	9
R-HSA-1980143	Signaling by NOTCH1	8/91	66/3951	0.000111710300162726	0.000798088839234349	0.000463449136987409	4609/1387/4851/3066/2033/3280/22938/3091	8
R-HSA-2173788	Downregulation of TGF-beta receptor signaling	5/91	22/3951	0.000112147607504018	0.000798088839234349	0.000463449136987409	4088/4092/4087/7046/7048	5
R-HSA-1362300	Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1	4/91	12/3951	0.000113214003464067	0.000798088839234349	0.000463449136987409	5933/983/1869/4605	4
R-HSA-168181	Toll Like Receptor 7/8 (TLR7/8) Cascade	9/91	85/3951	0.000119654104964613	0.00082316257752764	0.000478009423764783	5594/5595/1385/6885/3725/9252/4208/466/1386	9
R-HSA-975155	MyD88 dependent cascade initiated on endosome	9/91	85/3951	0.000119654104964613	0.00082316257752764	0.000478009423764783	5594/5595/1385/6885/3725/9252/4208/466/1386	9
R-HSA-5357801	Programmed Cell Death	11/91	126/3951	0.000121193821266061	0.000823829427891915	0.000478396662892346	1499/5594/5595/208/10000/6774/836/839/999/1869/7157	11
R-HSA-2559583	Cellular Senescence	10/91	106/3951	0.000131927760051136	0.000886244129284692	0.000514640797722699	1019/5594/5595/5925/6774/1869/3725/7157/1026/6667	10
R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	6/91	36/3951	0.000141228257014285	0.000937689939013448	0.000544515311621783	5933/983/1869/7157/1026/2033	6
R-HSA-2644602	Signaling by NOTCH1 PEST Domain Mutants in Cancer	7/91	52/3951	0.000156854083348697	0.000952983228723733	0.000553396104798554	4609/1387/4851/3066/2033/3280/22938	7
R-HSA-2644603	Signaling by NOTCH1 in Cancer	7/91	52/3951	0.000156854083348697	0.000952983228723733	0.000553396104798554	4609/1387/4851/3066/2033/3280/22938	7
R-HSA-2644606	Constitutive Signaling by NOTCH1 PEST Domain Mutants	7/91	52/3951	0.000156854083348697	0.000952983228723733	0.000553396104798554	4609/1387/4851/3066/2033/3280/22938	7
R-HSA-2894858	Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer	7/91	52/3951	0.000156854083348697	0.000952983228723733	0.000553396104798554	4609/1387/4851/3066/2033/3280/22938	7
R-HSA-2894862	Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants	7/91	52/3951	0.000156854083348697	0.000952983228723733	0.000553396104798554	4609/1387/4851/3066/2033/3280/22938	7
R-HSA-166058	MyD88:MAL(TIRAP) cascade initiated on plasma membrane	9/91	88/3951	0.000156883403677812	0.000952983228723733	0.000553396104798554	5594/5595/1385/6885/3725/9252/4208/466/1386	9
R-HSA-168164	Toll Like Receptor 3 (TLR3) Cascade	9/91	88/3951	0.000156883403677812	0.000952983228723733	0.000553396104798554	5594/5595/1385/6885/3725/9252/4208/466/1386	9
R-HSA-168188	Toll Like Receptor TLR6:TLR2 Cascade	9/91	88/3951	0.000156883403677812	0.000952983228723733	0.000553396104798554	5594/5595/1385/6885/3725/9252/4208/466/1386	9
R-HSA-452723	Transcriptional regulation of pluripotent stem cells	4/91	13/3951	0.000160660380263096	0.000965653443476084	0.000560753681804713	4087/4089/6774/6657	4
R-HSA-2151201	Transcriptional activation of mitochondrial biogenesis	6/91	37/3951	0.000165468103013268	0.000984190487714333	0.000571518118960301	1385/1387/10891/2101/4208/1386	6
R-HSA-168138	Toll Like Receptor 9 (TLR9) Cascade	9/91	89/3951	0.000171263417577426	0.00100815888079082	0.000585436533227228	5594/5595/1385/6885/3725/9252/4208/466/1386	9
R-HSA-168179	Toll Like Receptor TLR1:TLR2 Cascade	9/91	90/3951	0.000186728200348804	0.00107698790302189	0.000625405455713697	5594/5595/1385/6885/3725/9252/4208/466/1386	9
R-HSA-181438	Toll Like Receptor 2 (TLR2) Cascade	9/91	90/3951	0.000186728200348804	0.00107698790302189	0.000625405455713697	5594/5595/1385/6885/3725/9252/4208/466/1386	9
R-HSA-1640170	Cell Cycle	19/91	339/3951	0.000188980957516595	0.00107908126741976	0.00062662106966029	595/1019/5594/5595/4609/5925/5933/208/10000/993/983/1457/1869/7157/1026/2033/2932/2305/4605	19
R-HSA-166166	MyD88-independent TLR4 cascade 	9/91	91/3951	0.000203341257968065	0.00113831233627221	0.000661016473270801	5594/5595/1385/6885/3725/9252/4208/466/1386	9
R-HSA-937061	TRIF(TICAM1)-mediated TLR4 signaling 	9/91	91/3951	0.000203341257968065	0.00113831233627221	0.000661016473270801	5594/5595/1385/6885/3725/9252/4208/466/1386	9
R-HSA-201722	Formation of the beta-catenin:TCF transactivating complex	5/91	25/3951	0.000214228553920971	0.00118761654649392	0.000689647363158975	1499/4609/1387/2033/6934	5
R-HSA-5687128	MAPK6/MAPK4 signaling	6/91	39/3951	0.00022377391142278	0.00122860484060007	0.000713449211519998	2308/4609/983/3725/5058/2309	6
R-HSA-1181150	Signaling by NODAL	4/91	15/3951	0.000296049465165011	0.00158590465831675	0.000920932744713386	4088/4087/4089/2309	4
R-HSA-1362277	Transcription of E2F targets under negative control by DREAM complex	4/91	15/3951	0.000296049465165011	0.00158590465831675	0.000920932744713386	4609/5933/993/1869	4
R-HSA-8943724	Regulation of PTEN gene transcription	6/91	41/3951	0.000297183534921002	0.00158590465831675	0.000920932744713386	5594/5595/3066/3725/7157/1386	6
R-HSA-187037	Signaling by NTRK1 (TRKA)	8/91	76/3951	0.000303768699085833	0.00160603636275936	0.000932623198947733	5594/5595/1385/387/6774/9252/4208/466	8
R-HSA-69231	Cyclin D associated events in G1	6/91	42/3951	0.000340356147027102	0.00175084108065293	0.00101671110776232	595/1019/5925/5933/1869/1026	6
R-HSA-69236	G1 Phase	6/91	42/3951	0.000340356147027102	0.00175084108065293	0.00101671110776232	595/1019/5925/5933/1869/1026	6
R-HSA-9012852	Signaling by NOTCH3	6/91	42/3951	0.000340356147027102	0.00175084108065293	0.00101671110776232	1387/4851/6772/2033/3280/22938	6
R-HSA-8939902	Regulation of RUNX2 expression and activity	5/91	29/3951	0.000445228103429774	0.00226986827730715	0.00131810951673288	10891/6772/2932/2908/2101	5
R-HSA-6804114	TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest	4/91	17/3951	0.000498259247524546	0.00250406971352097	0.00145410998204278	5933/983/7157/2033	4
R-HSA-9013694	Signaling by NOTCH4	6/91	45/3951	0.000499936860492803	0.00250406971352097	0.00145410998204278	4088/1387/4851/2033/3280/22938	6
R-HSA-2559580	Oxidative Stress Induced Senescence	6/91	46/3951	0.000564394644299826	0.0027544388196171	0.00159949899194283	1019/5594/5595/1869/3725/7157	6
R-HSA-2559582	Senescence-Associated Secretory Phenotype (SASP)	6/91	46/3951	0.000564394644299826	0.0027544388196171	0.00159949899194283	1019/5594/5595/6774/3725/1026	6
R-HSA-5628897	TP53 Regulates Metabolic Genes	6/91	46/3951	0.000564394644299826	0.0027544388196171	0.00159949899194283	208/10000/5562/7157/5563/5728	6
R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	7/91	64/3951	0.000581895311831606	0.00281578155132074	0.00163512063538765	5562/1457/5300/7157/5563/6794/6872	7
R-HSA-9009391	Extra-nuclear estrogen signaling	7/91	66/3951	0.000702735024404234	0.00337194704987242	0.0019580852073183	595/5594/5595/208/10000/1385/2309	7
R-HSA-8848021	Signaling by PTK6	6/91	49/3951	0.000797146527740865	0.00376174105239698	0.00218443807079924	595/1019/387/6774/2908/3091	6
R-HSA-9006927	Signaling by Non-Receptor Tyrosine Kinases	6/91	49/3951	0.000797146527740865	0.00376174105239698	0.00218443807079924	595/1019/387/6774/2908/3091	6
R-HSA-556833	Metabolism of lipids	12/91	184/3951	0.000904271040238582	0.00423228495062484	0.00245768229227915	1387/10891/1457/2033/5563/5728/6721/6667/7421/2101/6720/405	12
R-HSA-2426168	Activation of gene expression by SREBF (SREBP)	4/91	20/3951	0.000962003017366957	0.00446588392615067	0.00259333290946163	1387/6721/6667/6720	4
R-HSA-166016	Toll Like Receptor 4 (TLR4) Cascade	9/91	115/3951	0.00115912691425632	0.00529122610185276	0.0030726080230134	5594/5595/1385/6885/3725/9252/4208/466/1386	9
R-HSA-198753	ERK/MAPK targets	4/91	21/3951	0.00116759104874509	0.00529122610185276	0.0030726080230134	5594/5595/9252/4208	4
R-HSA-445144	Signal transduction by L1	4/91	21/3951	0.00116759104874509	0.00529122610185276	0.0030726080230134	5594/5595/1457/5058	4
R-HSA-166520	Signaling by NTRKs	8/91	96/3951	0.00146632018842599	0.00659266793378931	0.0038283535793965	5594/5595/1385/387/6774/9252/4208/466	8
R-HSA-397795	G-protein beta:gamma signalling	4/91	23/3951	0.0016676966058919	0.0074394903278459	0.00432010222743379	208/10000/387/5058	4
R-HSA-2197563	NOTCH2 intracellular domain regulates transcription	3/91	11/3951	0.00170603739731103	0.00755152987491938	0.00438516344474072	1385/2033/3280	3
R-HSA-982772	Growth hormone receptor signaling	4/91	24/3951	0.00196632942335069	0.00863672385179419	0.00501533415672443	5594/5595/6774/6772	4
R-HSA-111461	Cytochrome c-mediated apoptotic response	3/91	12/3951	0.00223697852859335	0.00946159066538374	0.00549433322812403	5594/5595/836	3
R-HSA-1502540	Signaling by Activin	3/91	12/3951	0.00223697852859335	0.00946159066538374	0.00549433322812403	4088/4087/4089	3
R-HSA-6803207	TP53 Regulates Transcription of Caspase Activators and Caspases	3/91	12/3951	0.00223697852859335	0.00946159066538374	0.00549433322812403	834/839/7157	3
R-HSA-6804116	TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	3/91	12/3951	0.00223697852859335	0.00946159066538374	0.00549433322812403	1869/7157/1026	3
R-HSA-6804759	Regulation of TP53 Activity through Association with Co-factors	3/91	12/3951	0.00223697852859335	0.00946159066538374	0.00549433322812403	208/10000/7157	3
R-HSA-3108232	SUMO E3 ligases SUMOylate target proteins	9/91	128/3951	0.00245825803458896	0.0103210686599286	0.0059934309666836	1387/10891/3066/7157/2033/2908/367/7421/7020	9
R-HSA-453274	Mitotic G2-G2/M phases	8/91	105/3951	0.00260363410821427	0.0108516428889807	0.00630153472214749	993/983/1869/7157/1026/2033/2305/4605	8
R-HSA-1655829	Regulation of cholesterol biosynthesis by SREBP (SREBF)	4/91	26/3951	0.00267090153388453	0.0109718329197703	0.00637132891460527	1387/6721/6667/6720	4
R-HSA-350054	Notch-HLH transcription pathway	4/91	26/3951	0.00267090153388453	0.0109718329197703	0.00637132891460527	1387/4851/3066/22938	4
R-HSA-2990846	SUMOylation	9/91	130/3951	0.0027340204827036	0.011150897825884	0.00647531166956116	1387/10891/3066/7157/2033/2908/367/7421/7020	9
R-HSA-8986944	Transcriptional Regulation by MECP2	5/91	43/3951	0.00279986136523884	0.0113384456705772	0.00658422045576884	1385/3066/5728/4208/6657	5
R-HSA-75815	Ubiquitin-dependent degradation of Cyclin D	3/91	13/3951	0.00285987397309243	0.0114999157650407	0.00667798592679107	595/1019/2932	3
R-HSA-8948751	Regulation of PTEN stability and activity	4/91	27/3951	0.00308081838100529	0.0123012136112879	0.00714329852992107	208/10000/1457/5728	4
R-HSA-8957322	Metabolism of steroids	5/91	44/3951	0.00310223250442287	0.0123012136112879	0.00714329852992107	1387/6721/6667/7421/6720	5
R-HSA-168898	Toll-like Receptor Cascades	9/91	134/3951	0.00335915291468698	0.0132281125123191	0.00768154750001016	5594/5595/1385/6885/3725/9252/4208/466/1386	9
R-HSA-5689896	Ovarian tumor domain proteases	4/91	28/3951	0.00353175041724449	0.0132723124100976	0.00770721432239055	387/983/7157/5728	4
R-HSA-1368082	RORA activates gene expression	3/91	14/3951	0.00357957287417695	0.0132723124100976	0.00770721432239055	1387/2033/6720	3
R-HSA-2173791	TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)	3/91	14/3951	0.00357957287417695	0.0132723124100976	0.00770721432239055	387/7046/7048	3
R-HSA-4839743	phosphorylation site mutants of CTNNB1 are not targeted to the proteasome by the destruction complex	3/91	14/3951	0.00357957287417695	0.0132723124100976	0.00770721432239055	1499/2932/8312	3
R-HSA-5339716	Misspliced GSK3beta mutants stabilize beta-catenin	3/91	14/3951	0.00357957287417695	0.0132723124100976	0.00770721432239055	1499/2932/8312	3
