ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-975138	TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	13/56	82/3250	5.02734278589633e-10	2.02867694262223e-08	1.11799423143816e-08	1385/3725/5602/5601/9252/6885/5594/1432/5595/5515/1386/466/4208	13
R-HSA-168164	Toll Like Receptor 3 (TLR3) Cascade	13/56	83/3250	5.88633322856225e-10	2.02867694262223e-08	1.11799423143816e-08	1385/3725/5602/5601/9252/6885/5594/1432/5595/5515/1386/466/4208	13
R-HSA-168181	Toll Like Receptor 7/8 (TLR7/8) Cascade	13/56	83/3250	5.88633322856225e-10	2.02867694262223e-08	1.11799423143816e-08	1385/3725/5602/5601/9252/6885/5594/1432/5595/5515/1386/466/4208	13
R-HSA-975155	MyD88 dependent cascade initiated on endosome	13/56	83/3250	5.88633322856225e-10	2.02867694262223e-08	1.11799423143816e-08	1385/3725/5602/5601/9252/6885/5594/1432/5595/5515/1386/466/4208	13
R-HSA-166058	MyD88:MAL(TIRAP) cascade initiated on plasma membrane	13/56	84/3250	6.87687099193976e-10	2.02867694262223e-08	1.11799423143816e-08	1385/3725/5602/5601/9252/6885/5594/1432/5595/5515/1386/466/4208	13
R-HSA-168179	Toll Like Receptor TLR1:TLR2 Cascade	13/56	84/3250	6.87687099193976e-10	2.02867694262223e-08	1.11799423143816e-08	1385/3725/5602/5601/9252/6885/5594/1432/5595/5515/1386/466/4208	13
R-HSA-168188	Toll Like Receptor TLR6:TLR2 Cascade	13/56	84/3250	6.87687099193976e-10	2.02867694262223e-08	1.11799423143816e-08	1385/3725/5602/5601/9252/6885/5594/1432/5595/5515/1386/466/4208	13
R-HSA-181438	Toll Like Receptor 2 (TLR2) Cascade	13/56	84/3250	6.87687099193976e-10	2.02867694262223e-08	1.11799423143816e-08	1385/3725/5602/5601/9252/6885/5594/1432/5595/5515/1386/466/4208	13
R-HSA-166166	MyD88-independent TLR4 cascade 	13/56	86/3250	9.32608774879556e-10	2.47607629730522e-08	1.36455389166588e-08	1385/3725/5602/5601/9252/6885/5594/1432/5595/5515/1386/466/4208	13
R-HSA-937061	TRIF(TICAM1)-mediated TLR4 signaling 	13/56	86/3250	9.32608774879556e-10	2.47607629730522e-08	1.36455389166588e-08	1385/3725/5602/5601/9252/6885/5594/1432/5595/5515/1386/466/4208	13
R-HSA-168138	Toll Like Receptor 9 (TLR9) Cascade	13/56	87/3250	1.08270099304017e-09	2.73768679668729e-08	1.50872619581538e-08	1385/3725/5602/5601/9252/6885/5594/1432/5595/5515/1386/466/4208	13
R-HSA-5674400	Constitutive Signaling by AKT1 E17K in Cancer	8/56	23/3250	1.86527577195722e-09	4.50209743140584e-08	2.48108451963688e-08	1385/2309/207/208/10000/2931/3164/4303	8
R-HSA-198725	Nuclear Events (kinase and transcription factor activation)	8/56	24/3250	2.76103217054576e-09	6.10878367733249e-08	3.36652168163035e-08	1385/9252/5594/1432/5595/5515/466/4208	8
R-HSA-9634638	Estrogen-dependent nuclear events downstream of ESR-membrane signaling	8/56	24/3250	2.76103217054576e-09	6.10878367733249e-08	3.36652168163035e-08	1385/1956/2309/207/208/10000/5594/5595	8
R-HSA-8878166	Transcriptional regulation by RUNX2	11/56	62/3250	3.72847871807829e-09	7.91928879719828e-08	4.36428245737164e-08	5925/4089/6772/10413/207/208/10000/983/5594/5595/4086	11
R-HSA-166016	Toll Like Receptor 4 (TLR4) Cascade	13/56	106/3250	1.32422909981878e-08	2.64248616844189e-07	1.45626158157765e-07	1385/3725/5602/5601/9252/6885/5594/1432/5595/5515/1386/466/4208	13
R-HSA-9614085	FOXO-mediated transcription	10/56	54/3250	1.34363703480096e-08	2.64248616844189e-07	1.45626158157765e-07	2309/2810/4088/4089/7534/207/208/10000/4087/4303	10
R-HSA-9006925	Intracellular signaling by second messengers	17/56	213/3250	4.0247826269595e-08	7.63271276755534e-07	4.20635176802534e-07	1385/1956/2309/3725/7157/207/208/10000/2931/5594/5595/3164/5515/5566/5580/1386/4303	17
R-HSA-8939211	ESR-mediated signaling	13/56	117/3250	4.48040213020484e-08	8.20377079703023e-07	4.52105913683101e-07	1385/1956/2309/3725/207/208/10000/8312/5594/5595/1386/3169/6667	13
R-HSA-109606	Intrinsic Pathway for Apoptosis	9/56	49/3250	8.33495931506728e-08	1.47528779876691e-06	8.13024101610072e-07	2810/7157/7534/207/208/10000/5594/5595/6774	9
R-HSA-168898	Toll-like Receptor Cascades	13/56	124/3250	9.08493533314014e-08	1.55616150383788e-06	8.57593216506947e-07	1385/3725/5602/5601/9252/6885/5594/1432/5595/5515/1386/466/4208	13
R-HSA-1643685	Disease	24/56	457/3250	1.10630508038977e-07	1.83577499277177e-06	1.01168688272486e-06	1385/1499/1956/2309/3725/4851/4088/4089/6772/207/208/10000/8312/2931/5594/5595/3164/5515/5566/4087/6774/6872/4303/6934	24
R-HSA-1257604	PIP3 activates AKT signaling	15/56	176/3250	1.29028110216822e-07	2.07617959167068e-06	1.1441727157983e-06	1385/1956/2309/3725/7157/207/208/10000/2931/5594/5595/3164/5515/1386/4303	15
R-HSA-6804757	Regulation of TP53 Degradation	7/56	28/3250	2.74982657579733e-07	4.2945820933776e-06	2.36672380207944e-06	472/7157/207/208/10000/983/5515	7
R-HSA-2559583	Cellular Senescence	11/56	93/3250	2.99068013655254e-07	4.53728900716972e-06	2.50047842995972e-06	472/3725/5602/5601/5925/7157/5594/1432/5595/6774/6667	11
R-HSA-6806003	Regulation of TP53 Expression and Degradation	7/56	29/3250	3.57679445877247e-07	5.2757718266894e-06	2.90745280566885e-06	472/7157/207/208/10000/983/5515	7
R-HSA-9006931	Signaling by Nuclear Receptors	13/56	145/3250	5.85596706712644e-07	8.40410408822741e-06	4.63146186247838e-06	1385/1956/2309/3725/207/208/10000/8312/5594/5595/1386/3169/6667	13
R-HSA-198753	ERK/MAPK targets	6/56	21/3250	8.85895894338622e-07	1.23792294708897e-05	6.82213458798163e-06	9252/5594/1432/5595/5515/4208	6
R-HSA-8878159	Transcriptional regulation by RUNX3	8/56	50/3250	1.42674431941229e-06	1.94256726566135e-05	1.07053959729182e-05	1499/2309/4851/4088/4089/7157/10413/6934	8
R-HSA-1266738	Developmental Biology	22/56	448/3250	1.61844080013501e-06	2.14848016217922e-05	1.18401721694087e-05	1385/1499/1956/2309/3725/4851/8986/9252/4088/4089/207/208/10000/5594/1432/5595/5566/4087/6774/6657/4208/6721	22
R-HSA-109581	Apoptosis	11/56	111/3250	1.83602970599443e-06	2.37788237532449e-05	1.310439687462e-05	1499/2810/7157/7534/207/208/10000/5594/5595/5580/6774	11
R-HSA-5357801	Programmed Cell Death	11/56	113/3250	2.19741360386283e-06	2.77815862774086e-05	1.53103002975907e-05	1499/2810/7157/7534/207/208/10000/5594/5595/5580/6774	11
R-HSA-8941326	RUNX2 regulates bone development	6/56	25/3250	2.741529354072e-06	3.38546996979589e-05	1.86571642700616e-05	5925/4089/10413/5594/5595/4086	6
R-HSA-187037	Signaling by NTRK1 (TRKA)	9/56	74/3250	3.22104735640228e-06	3.85310770217433e-05	2.12342936109518e-05	1385/9252/5594/1432/5595/5515/6774/466/4208	9
R-HSA-111447	Activation of BAD and translocation to mitochondria 	5/56	15/3250	3.33790874387984e-06	3.85310770217433e-05	2.12342936109518e-05	2810/7534/207/208/10000	5
R-HSA-9617828	FOXO-mediated transcription of cell cycle genes	5/56	15/3250	3.33790874387984e-06	3.85310770217433e-05	2.12342936109518e-05	2309/4088/4089/4087/4303	5
R-HSA-9006934	Signaling by Receptor Tyrosine Kinases	18/56	325/3250	3.83392311643636e-06	4.33151739325044e-05	2.38707867047998e-05	1385/1499/1956/9252/6772/10413/207/208/10000/5594/1432/5595/5515/5566/5580/6774/466/4208	18
R-HSA-5628897	TP53 Regulates Metabolic Genes	7/56	41/3250	4.39062601533967e-06	4.85713002946951e-05	2.6767412988255e-05	2810/7157/7534/207/208/10000/5562	7
R-HSA-5689880	Ub-specific processing proteases	9/56	80/3250	6.24157141980609e-06	6.76074381334628e-05	3.72581381724703e-05	4088/4089/7157/8312/6885/4087/3091/4086/4303	9
R-HSA-157118	Signaling by NOTCH	10/56	102/3250	6.36604878846166e-06	6.76074381334628e-05	3.72581381724703e-05	1385/1956/3725/4851/4088/6772/7157/7534/207/3091	10
R-HSA-114452	Activation of BH3-only proteins	6/56	29/3250	6.97255958667018e-06	7.25966498141542e-05	4.00076690421942e-05	2810/7157/7534/207/208/10000	6
R-HSA-2559580	Oxidative Stress Induced Senescence	7/56	44/3250	7.19042303136327e-06	7.3425281339498e-05	4.04643239416799e-05	3725/5602/5601/7157/5594/1432/5595	7
R-HSA-6807070	PTEN Regulation	8/56	62/3250	7.65875525583909e-06	7.67320573745388e-05	4.22866725148613e-05	3725/7157/207/208/10000/5594/5595/1386	8
R-HSA-5633007	Regulation of TP53 Activity	10/56	105/3250	8.28729114026725e-06	8.1491696212628e-05	4.49096868809805e-05	472/7157/207/208/10000/983/1432/5515/5562/6872	10
R-HSA-9009391	Extra-nuclear estrogen signaling	8/56	63/3250	8.65669317845018e-06	8.35764377774008e-05	4.60585780595052e-05	1385/1956/2309/207/208/10000/5594/5595	8
R-HSA-3700989	Transcriptional Regulation by TP53	14/56	217/3250	1.08142754554592e-05	0.000102542504765158	5.6510687530407e-05	472/3725/2810/7157/7534/207/208/10000/983/1432/5515/5562/6872/1386	14
R-HSA-3769402	Deactivation of the beta-catenin transactivating complex	6/56	32/3250	1.27815040710338e-05	0.000119069801082789	6.5618802063664e-05	1499/7534/207/208/6657/6934	6
R-HSA-166520	Signaling by NTRKs	9/56	91/3250	1.82296784123537e-05	0.000166245843271308	9.16172949339351e-05	1385/9252/5594/1432/5595/5515/6774/466/4208	9
R-HSA-68875	Mitotic Prophase	6/56	34/3250	1.84717603634786e-05	0.000166245843271308	9.16172949339351e-05	5925/983/5594/5595/5347/5515	6
R-HSA-2219528	PI3K/AKT Signaling in Cancer	9/56	93/3250	2.17849295730492e-05	0.000192796626721486	0.000106249305636977	1385/1956/2309/207/208/10000/2931/3164/4303	9
R-HSA-6804759	Regulation of TP53 Activity through Association with Co-factors	4/56	11/3250	2.38684659466472e-05	0.000207773039633929	0.000114502735688834	7157/207/208/10000	4
R-HSA-2559585	Oncogene Induced Senescence	5/56	22/3250	2.66945268576223e-05	0.000224996726371388	0.000123994627676174	5925/7157/5594/5595/6667	5
R-HSA-9615017	FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes	5/56	22/3250	2.66945268576223e-05	0.000224996726371388	0.000123994627676174	2309/4088/4089/4087/4303	5
R-HSA-5688426	Deubiquitination	10/56	121/3250	2.94236769073947e-05	0.00024412456934104	0.000134535891122627	4088/4089/7157/8312/983/6885/4087/3091/4086/4303	10
R-HSA-198323	AKT phosphorylates targets in the cytosol	4/56	13/3250	5.04008314921744e-05	0.000405497598823403	0.000223467801512352	207/208/10000/2931	4
R-HSA-452723	Transcriptional regulation of pluripotent stem cells	4/56	13/3250	5.04008314921744e-05	0.000405497598823403	0.000223467801512352	4089/4087/6774/6657	4
R-HSA-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	5/56	25/3250	5.17735898706414e-05	0.000410325018228516	0.000226128169427153	4088/4089/4087/3726/6667	5
R-HSA-1181150	Signaling by NODAL	4/56	14/3250	6.96592556213451e-05	0.000543956834337269	0.000299772028834891	2309/4088/4089/4087	4
R-HSA-2871796	FCERI mediated MAPK activation	5/56	28/3250	9.20670217629557e-05	0.000708515776175789	0.000390459680398195	3725/5602/5601/5594/5595	5
R-HSA-1640170	Cell Cycle	15/56	299/3250	0.000100275261473052	0.000760659483459868	0.000419195829917422	472/5925/2810/7157/7534/207/208/10000/983/5594/5595/5347/5515/5566/2305	15
R-HSA-2262752	Cellular responses to stress	12/56	206/3250	0.0001422991743098	0.00106423748673949	0.000586496226213854	472/3725/5602/5601/5925/7157/5594/1432/5595/6774/3091/6667	12
R-HSA-6804758	Regulation of TP53 Activity through Acetylation	4/56	17/3250	0.000159357062339896	0.00115915890551349	0.000638806969437505	7157/207/208/10000	4
R-HSA-881907	Gastrin-CREB signalling pathway via PKC and MAPK	4/56	17/3250	0.000159357062339896	0.00115915890551349	0.000638806969437505	1385/1956/5594/5595	4
R-HSA-8953897	Cellular responses to external stimuli	12/56	209/3250	0.000163507546415958	0.00116513849438432	0.000642102292474656	472/3725/5602/5601/5925/7157/5594/1432/5595/6774/3091/6667	12
R-HSA-6785807	Interleukin-4 and Interleukin-13 signaling	8/56	94/3250	0.000164567583952587	0.00116513849438432	0.000642102292474656	2309/6772/7157/207/6774/3091/6657/3726	8
R-HSA-5668599	RHO GTPases Activate NADPH Oxidases	4/56	18/3250	0.000202272016257992	0.00141324263990781	0.000778831309137422	5594/1432/5595/5580	4
R-HSA-8940973	RUNX2 regulates osteoblast differentiation	4/56	19/3250	0.000252941404918714	0.00174431020794594	0.000961281074058818	5925/10413/5594/5595	4
R-HSA-389513	CTLA4 inhibitory signaling	4/56	20/3250	0.00031214292427217	0.00212497298446823	0.00117106252291044	207/208/10000/5515	4
R-HSA-2173793	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	5/56	36/3250	0.000317929196049382	0.00213696712787623	0.00117767243839745	4088/4089/4087/3726/6667	5
R-HSA-8943724	Regulation of PTEN gene transcription	5/56	37/3250	0.000362811565461905	0.00240816176575339	0.00132712651576855	3725/7157/5594/5595/1386	5
R-HSA-69273	Cyclin A/B1/B2 associated events during G2/M transition	4/56	22/3250	0.000459331813717988	0.00301117522326236	0.00165944436924757	983/5347/5515/2305	4
R-HSA-201681	TCF dependent signaling in response to WNT	8/56	110/3250	0.000489167756994431	0.0031676594995615	0.00174568211096857	1499/7534/207/208/8312/5515/6657/6934	8
R-HSA-4420097	VEGFA-VEGFR2 Pathway	7/56	84/3250	0.000498457928118119	0.00318892963651471	0.0017574039824583	1499/207/208/10000/1432/5566/5580	7
R-HSA-69278	Cell Cycle, Mitotic	12/56	236/3250	0.000511440126745276	0.00323303222978264	0.00178170871222038	5925/7157/207/208/10000/983/5594/5595/5347/5515/5566/2305	12
R-HSA-1358803	Downregulation of ERBB2:ERBB3 signaling	3/56	10/3250	0.000533945034759338	0.00333558604067304	0.00183822563050274	207/208/10000	3
R-HSA-8863795	Downregulation of ERBB2 signaling	4/56	24/3250	0.000650341897869068	0.00396932813526983	0.00218747788998912	1956/207/208/10000	4
R-HSA-982772	Growth hormone receptor signaling	4/56	24/3250	0.000650341897869068	0.00396932813526983	0.00218747788998912	6772/5594/5595/6774	4
R-HSA-1502540	Signaling by Activin	3/56	11/3250	0.000725223748064098	0.00437606602525041	0.00241162921006961	4088/4089/4087	3
R-HSA-1227986	Signaling by ERBB2	5/56	44/3250	0.00082461181141948	0.00491987496476117	0.00271131973476778	1956/207/208/10000/5580	5
R-HSA-194138	Signaling by VEGF	7/56	92/3250	0.000866489529712231	0.00511228822530217	0.00281735776912281	1499/207/208/10000/1432/5566/5580	7
R-HSA-5218920	VEGFR2 mediated vascular permeability	4/56	26/3250	0.000891826115418552	0.00520395238777199	0.00286787345386186	1499/207/208/10000	4
R-HSA-202670	ERKs are inactivated	3/56	12/3250	0.00095518339907019	0.00551306940115512	0.00303822637232852	5594/5595/5515	3
R-HSA-69206	G1/S Transition	6/56	69/3250	0.00103443910060021	0.00590631357439474	0.0032549413691778	5925/207/208/10000/983/5515	6
R-HSA-1295596	Spry regulation of FGF signaling	3/56	13/3250	0.00122661816934359	0.0067538723528183	0.00372202698797401	5594/5595/5515	3
R-HSA-75035	Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex	3/56	13/3250	0.00122661816934359	0.0067538723528183	0.00372202698797401	2810/7534/983	3
R-HSA-8876198	RAB GEFs exchange GTP for GDP on RABs	3/56	13/3250	0.00122661816934359	0.0067538723528183	0.00372202698797401	207/208/10000	3
R-HSA-69473	G2/M DNA damage checkpoint	5/56	48/3250	0.00123375822640937	0.0067538723528183	0.00372202698797401	472/2810/7157/7534/983	5
R-HSA-186712	Regulation of beta-cell development	4/56	29/3250	0.00136343828918204	0.00738760950567003	0.00407127652408815	4851/207/208/10000	4
R-HSA-113510	E2F mediated regulation of DNA replication	3/56	14/3250	0.00154215241854057	0.00763653130369145	0.00420845614516052	5925/983/5515	3
R-HSA-210745	Regulation of gene expression in beta cells	3/56	14/3250	0.00154215241854057	0.00763653130369145	0.00420845614516052	207/208/10000	3
R-HSA-4839743	phosphorylation site mutants of CTNNB1 are not targeted to the proteasome by the destruction complex	3/56	14/3250	0.00154215241854057	0.00763653130369145	0.00420845614516052	1499/8312/5515	3
R-HSA-5339716	Misspliced GSK3beta mutants stabilize beta-catenin	3/56	14/3250	0.00154215241854057	0.00763653130369145	0.00420845614516052	1499/8312/5515	3
R-HSA-5358747	S33 mutants of beta-catenin aren't phosphorylated	3/56	14/3250	0.00154215241854057	0.00763653130369145	0.00420845614516052	1499/8312/5515	3
R-HSA-5358749	S37 mutants of beta-catenin aren't phosphorylated	3/56	14/3250	0.00154215241854057	0.00763653130369145	0.00420845614516052	1499/8312/5515	3
R-HSA-5358751	S45 mutants of beta-catenin aren't phosphorylated	3/56	14/3250	0.00154215241854057	0.00763653130369145	0.00420845614516052	1499/8312/5515	3
R-HSA-5358752	T41 mutants of beta-catenin aren't phosphorylated	3/56	14/3250	0.00154215241854057	0.00763653130369145	0.00420845614516052	1499/8312/5515	3
R-HSA-375165	NCAM signaling for neurite out-growth	4/56	30/3250	0.00155319280753046	0.00763653130369145	0.00420845614516052	1385/9252/5594/5595	4
R-HSA-4791275	Signaling by WNT in cancer	4/56	30/3250	0.00155319280753046	0.00763653130369145	0.00420845614516052	1499/8312/5515/6934	4
R-HSA-199418	Negative regulation of the PI3K/AKT network	7/56	102/3250	0.00159838201693926	0.00778661331187841	0.00429116562732124	1956/207/208/10000/5594/5595/5515	7
R-HSA-168249	Innate Immune System	16/56	427/3250	0.00161825117661731	0.00781173977076173	0.00430501269951782	1385/1499/3725/5602/5601/9252/6885/5594/1432/5595/5515/5566/5580/1386/466/4208	16
R-HSA-392451	G beta:gamma signalling through PI3Kgamma	3/56	15/3250	0.00190424649591788	0.00910950350749904	0.00502020413338237	207/208/10000	3
R-HSA-195258	RHO GTPase Effectors	9/56	168/3250	0.00196828239107367	0.00925325688555626	0.00509942593752531	1499/2810/7534/5594/1432/5595/5347/5515/5580	9
R-HSA-450531	Regulation of mRNA stability by proteins that bind AU-rich elements	4/56	32/3250	0.0019865749245827	0.00925325688555626	0.00509942593752531	7534/207/1432/5580	4
R-HSA-5687128	MAPK6/MAPK4 signaling	4/56	32/3250	0.0019865749245827	0.00925325688555626	0.00509942593752531	2309/3725/983/5566	4
R-HSA-2454202	Fc epsilon receptor (FCERI) signaling	6/56	79/3250	0.00210072656139231	0.00966477891320849	0.00532621377316277	3725/5602/5601/6885/5594/5595	6
R-HSA-1852241	Organelle biogenesis and maintenance	7/56	107/3250	0.0021113264669156	0.00966477891320849	0.00532621377316277	1385/983/1432/5347/5566/1386/4208	7
R-HSA-196299	Beta-catenin phosphorylation cascade	3/56	16/3250	0.00231520239446072	0.0103308611046945	0.00569328850650225	1499/8312/5515	3
R-HSA-445144	Signal transduction by L1	3/56	16/3250	0.00231520239446072	0.0103308611046945	0.00569328850650225	1956/5594/5595	3
R-HSA-6804114	TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest	3/56	16/3250	0.00231520239446072	0.0103308611046945	0.00569328850650225	2810/7157/983	3
R-HSA-195253	Degradation of beta-catenin by the destruction complex	4/56	34/3250	0.00249733038564833	0.0110506869564939	0.00608998111587926	1499/8312/5515/6934	4
R-HSA-111996	Ca-dependent events	4/56	35/3250	0.00278377424377335	0.0121162633069152	0.00667721518351158	1385/5594/5566/5580	4
R-HSA-6796648	TP53 Regulates Transcription of DNA Repair Genes	4/56	35/3250	0.00278377424377335	0.0121162633069152	0.00667721518351158	472/3725/7157/1386	4
R-HSA-9006936	Signaling by TGF-beta family members	6/56	84/3250	0.00287508403288281	0.0124119481419575	0.00684016569226719	4088/4089/4087/4086/3726/6667	6
R-HSA-195721	Signaling by WNT	9/56	178/3250	0.0029333858190172	0.0125615150798237	0.00692259132161955	1499/7534/207/208/8312/6885/5515/6657/6934	9
R-HSA-69202	Cyclin E associated events during G1/S transition 	4/56	36/3250	0.00309200487473885	0.0131348367078906	0.00723854614886231	5925/207/208/10000	4
R-HSA-9018519	Estrogen-dependent gene expression	5/56	59/3250	0.00312356197996544	0.0131635826298544	0.00725438788997821	3725/8312/1386/3169/6667	5
R-HSA-2173795	Downregulation of SMAD2/3:SMAD4 transcriptional activity	3/56	18/3250	0.0032921486983609	0.013764810699446	0.00758572182465256	4088/4089/4087	3
R-HSA-2559582	Senescence-Associated Secretory Phenotype (SASP)	4/56	37/3250	0.00342281618495423	0.0141296840650575	0.00778680180411534	3725/5594/5595/6774	4
R-HSA-453279	Mitotic G1-G1/S phases	6/56	87/3250	0.00343263511185012	0.0141296840650575	0.00778680180411534	5925/207/208/10000/983/5515	6
R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	5/56	61/3250	0.00361598799322364	0.0147699201877058	0.00813963289162892	472/7157/1432/5562/6872	5
R-HSA-69656	Cyclin A:Cdk2-associated events at S phase entry	4/56	38/3250	0.00377699038909606	0.0151938022470455	0.00837323228204708	5925/207/208/10000	4
R-HSA-9013694	Signaling by NOTCH4	4/56	38/3250	0.00377699038909606	0.0151938022470455	0.00837323228204708	4851/4088/7534/207	4
R-HSA-450321	JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1	3/56	19/3250	0.00386200006588131	0.0153836185779798	0.0084778391608254	5602/5601/6885	3
R-HSA-170834	Signaling by TGF-beta Receptor Complex	5/56	62/3250	0.00388211843587437	0.0153836185779798	0.0084778391608254	4088/4089/4087/3726/6667	5
R-HSA-389357	CD28 dependent PI3K/Akt signaling	3/56	20/3250	0.00448844544381234	0.0176545520789952	0.00972933983142168	207/208/10000	3
R-HSA-8986944	Transcriptional Regulation by MECP2	4/56	40/3250	0.00455849237343532	0.0177982312521629	0.00980852074160232	1385/5566/6657/4208	4
R-HSA-69275	G2/M Transition	6/56	93/3250	0.00478572740349231	0.0185490602281344	0.0102222990255156	7157/983/5347/5515/5566/2305	6
R-HSA-397795	G-protein beta:gamma signalling	3/56	21/3250	0.00517307460297534	0.0199050914071008	0.0109696013701537	207/208/10000	3
R-HSA-453274	Mitotic G2-G2/M phases	6/56	95/3250	0.0053141264234297	0.0203007275600084	0.0111876345756415	7157/983/5347/5515/5566/2305	6
R-HSA-438064	Post NMDA receptor activation events	5/56	67/3250	0.00542764085395778	0.020586266381797	0.0113449936646636	1385/5594/5595/5562/5566	5
R-HSA-8948751	Regulation of PTEN stability and activity	3/56	22/3250	0.00591734978022652	0.0221552350036646	0.0122096448231118	207/208/10000	3
R-HSA-1592230	Mitochondrial biogenesis	4/56	43/3250	0.00592475211020785	0.0221552350036646	0.0122096448231118	1385/1432/1386/4208	4
R-HSA-112409	RAF-independent MAPK1/3 activation	3/56	23/3250	0.00672261033058267	0.0246186626588924	0.0135672281081814	983/5594/5595	3
R-HSA-1912408	Pre-NOTCH Transcription and Translation	3/56	23/3250	0.00672261033058267	0.0246186626588924	0.0135672281081814	3725/4851/7157	3
R-HSA-9007101	Rab regulation of trafficking	3/56	23/3250	0.00672261033058267	0.0246186626588924	0.0135672281081814	207/208/10000	3
R-HSA-442755	Activation of NMDA receptors and postsynaptic events	5/56	71/3250	0.00694517888024568	0.0252595204480168	0.0139204017931384	1385/5594/5595/5562/5566	5
R-HSA-69620	Cell Cycle Checkpoints	7/56	134/3250	0.00741403893935817	0.0263420328072331	0.0145169692148098	472/2810/7157/7534/983/5347/5515	7
R-HSA-1445148	Translocation of SLC2A4 (GLUT4) to the plasma membrane	4/56	46/3250	0.00754077618631934	0.0263420328072331	0.0145169692148098	2810/7534/207/208	4
R-HSA-383280	Nuclear Receptor transcription pathway	4/56	46/3250	0.00754077618631934	0.0263420328072331	0.0145169692148098	3164/7421/7025/7182	4
R-HSA-8848021	Signaling by PTK6	4/56	46/3250	0.00754077618631934	0.0263420328072331	0.0145169692148098	1956/207/6774/3091	4
R-HSA-9006927	Signaling by Non-Receptor Tyrosine Kinases	4/56	46/3250	0.00754077618631934	0.0263420328072331	0.0145169692148098	1956/207/6774/3091	4
R-HSA-2559586	DNA Damage/Telomere Stress Induced Senescence	3/56	24/3250	0.00759007724954175	0.0263420328072331	0.0145169692148098	472/5925/7157	3
R-HSA-442742	CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling	3/56	24/3250	0.00759007724954175	0.0263420328072331	0.0145169692148098	1385/5594/5595	3
R-HSA-68886	M Phase	7/56	135/3250	0.00771596227947154	0.0266050387688272	0.014661910551559	5925/983/5594/5595/5347/5515/5566	7
R-HSA-69481	G2/M Checkpoints	5/56	73/3250	0.00780603386558805	0.0267419611782404	0.0147373678413139	472/2810/7157/7534/983	5
R-HSA-388841	Costimulation by the CD28 family	4/56	47/3250	0.00813807458675078	0.0277007538818248	0.015265753948156	207/208/10000/5515	4
R-HSA-525793	Myogenesis	3/56	25/3250	0.00852085756871793	0.0288189513948358	0.0158819872886596	1499/1432/4208	3
R-HSA-111885	Opioid Signalling	5/56	75/3250	0.00873889917424395	0.0292742628064908	0.0161329072459202	1385/5594/5515/5566/5580	5
