ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-1640170	Cell Cycle	8/19	339/3951	8.79866879944535e-05	0.00221726453746023	0.00130899493718064	208/10000/3065/3320/5594/5595/5566/5925	8
R-HSA-9614085	FOXO-mediated transcription	4/19	59/3951	0.000147118173769396	0.00347566685530198	0.00205191137099421	208/10000/3065/2309	4
R-HSA-2559585	Oncogene Induced Senescence	3/19	24/3951	0.000179114939401677	0.00364186082874747	0.00215002644303666	5594/5595/5925	3
R-HSA-982772	Growth hormone receptor signaling	3/19	24/3951	0.000179114939401677	0.00364186082874747	0.00215002644303666	5594/5595/6774	3
R-HSA-1257604	PIP3 activates AKT signaling	6/19	191/3951	0.000188795678315247	0.00364186082874747	0.00215002644303666	208/10000/3065/5594/5595/2309	6
R-HSA-5674400	Constitutive Signaling by AKT1 E17K in Cancer	3/19	25/3951	0.000202921086079641	0.00364186082874747	0.00215002644303666	208/10000/2309	3
R-HSA-8863795	Downregulation of ERBB2 signaling	3/19	25/3951	0.000202921086079641	0.00364186082874747	0.00215002644303666	208/10000/3320	3
R-HSA-109581	Apoptosis	5/19	123/3951	0.000220775288331291	0.00364186082874747	0.00215002644303666	208/10000/5594/5595/6774	5
R-HSA-9006934	Signaling by Receptor Tyrosine Kinases	8/19	386/3951	0.000221594706511089	0.00364186082874747	0.00215002644303666	208/10000/3320/5594/5595/5566/6774/10413	8
R-HSA-5357801	Programmed Cell Death	5/19	126/3951	0.000247298810940029	0.00389495627230546	0.00229944508417922	208/10000/5594/5595/6774	5
R-HSA-5218920	VEGFR2 mediated vascular permeability	3/19	29/3951	0.00031847850865317	0.00429945986681779	0.00253824976821323	208/10000/3320	3
R-HSA-73854	RNA Polymerase I Promoter Clearance	3/19	29/3951	0.00031847850865317	0.00429945986681779	0.00253824976821323	3065/5595/6908	3
R-HSA-73864	RNA Polymerase I Transcription	3/19	29/3951	0.00031847850865317	0.00429945986681779	0.00253824976821323	3065/5595/6908	3
R-HSA-9616222	Transcriptional regulation of granulopoiesis	3/19	29/3951	0.00031847850865317	0.00429945986681779	0.00253824976821323	6774/2313/1050	3
R-HSA-69206	G1/S Transition	4/19	79/3951	0.000456841584381777	0.00595469375504524	0.00351544159306486	208/10000/3065/5925	4
R-HSA-68886	M Phase	5/19	158/3951	0.000707809833335081	0.00891840390002202	0.00526511174270306	3320/5594/5595/5566/5925	5
R-HSA-68875	Mitotic Prophase	3/19	40/3951	0.000832775768627614	0.00991707127282242	0.00585468980740282	5594/5595/5925	3
R-HSA-8943724	Regulation of PTEN gene transcription	3/19	41/3951	0.00089579071286976	0.00991707127282242	0.00585468980740282	3065/5594/5595	3
R-HSA-111458	Formation of apoptosome	2/19	10/3951	0.000963729167605508	0.00991707127282242	0.00585468980740282	5594/5595	2
R-HSA-450341	Activation of the AP-1 family of transcription factors	2/19	10/3951	0.000963729167605508	0.00991707127282242	0.00585468980740282	5594/5595	2
R-HSA-74749	Signal attenuation	2/19	10/3951	0.000963729167605508	0.00991707127282242	0.00585468980740282	5594/5595	2
R-HSA-9627069	Regulation of the apoptosome activity	2/19	10/3951	0.000963729167605508	0.00991707127282242	0.00585468980740282	5594/5595	2
R-HSA-4420097	VEGFA-VEGFR2 Pathway	4/19	97/3951	0.00099695425493982	0.00991707127282242	0.00585468980740282	208/10000/3320/5566	4
R-HSA-453279	Mitotic G1-G1/S phases	4/19	97/3951	0.00099695425493982	0.00991707127282242	0.00585468980740282	208/10000/3065/5925	4
R-HSA-69202	Cyclin E associated events during G1/S transition 	3/19	43/3951	0.00103075672424524	0.00999041132729999	0.00589798719406181	208/10000/5925	3
R-HSA-1358803	Downregulation of ERBB2:ERBB3 signaling	2/19	11/3951	0.00117451538849731	0.0100232747958254	0.0059173886291144	208/10000	2
R-HSA-1227986	Signaling by ERBB2	3/19	45/3951	0.00117799854014982	0.0100232747958254	0.0059173886291144	208/10000/3320	3
R-HSA-69656	Cyclin A:Cdk2-associated events at S phase entry	3/19	45/3951	0.00117799854014982	0.0100232747958254	0.0059173886291144	208/10000/5925	3
R-HSA-2559582	Senescence-Associated Secretory Phenotype (SASP)	3/19	46/3951	0.00125635513053293	0.0100232747958254	0.0059173886291144	5594/5595/6774	3
R-HSA-194138	Signaling by VEGF	4/19	105/3951	0.00134209312796791	0.0100232747958254	0.0059173886291144	208/10000/3320/5566	4
R-HSA-199418	Negative regulation of the PI3K/AKT network	4/19	106/3951	0.00139045089485794	0.0100232747958254	0.0059173886291144	208/10000/5594/5595	4
R-HSA-2559583	Cellular Senescence	4/19	106/3951	0.00139045089485794	0.0100232747958254	0.0059173886291144	5594/5595/5925/6774	4
R-HSA-111461	Cytochrome c-mediated apoptotic response	2/19	12/3951	0.00140537979941467	0.0100232747958254	0.0059173886291144	5594/5595	2
R-HSA-163560	Triglyceride catabolism	2/19	12/3951	0.00140537979941467	0.0100232747958254	0.0059173886291144	5499/5566	2
R-HSA-170968	Frs2-mediated activation	2/19	12/3951	0.00140537979941467	0.0100232747958254	0.0059173886291144	5594/5595	2
R-HSA-202670	ERKs are inactivated	2/19	12/3951	0.00140537979941467	0.0100232747958254	0.0059173886291144	5594/5595	2
R-HSA-6804759	Regulation of TP53 Activity through Association with Co-factors	2/19	12/3951	0.00140537979941467	0.0100232747958254	0.0059173886291144	208/10000	2
R-HSA-9005891	Loss of function of MECP2 in Rett syndrome	2/19	12/3951	0.00140537979941467	0.0100232747958254	0.0059173886291144	3065/5566	2
R-HSA-9005895	Pervasive developmental disorders	2/19	12/3951	0.00140537979941467	0.0100232747958254	0.0059173886291144	3065/5566	2
R-HSA-198323	AKT phosphorylates targets in the cytosol	2/19	13/3951	0.00165614493674567	0.0111789783230332	0.00659967531184363	208/10000	2
R-HSA-2032785	YAP1- and WWTR1 (TAZ)-stimulated gene expression	2/19	13/3951	0.00165614493674567	0.0111789783230332	0.00659967531184363	10413/7003	2
R-HSA-8979227	Triglyceride metabolism	2/19	13/3951	0.00165614493674567	0.0111789783230332	0.00659967531184363	5499/5566	2
R-HSA-2029482	Regulation of actin dynamics for phagocytic cup formation	3/19	52/3951	0.00179598622236716	0.0118771766972667	0.00701186705603046	3320/5594/5595	3
R-HSA-5633007	Regulation of TP53 Activity	4/19	114/3951	0.00182242393767584	0.0118771766972667	0.00701186705603046	208/10000/3065/6908	4
R-HSA-74751	Insulin receptor signalling cascade	3/19	53/3951	0.00189796095478763	0.0119388166123888	0.00704825709224848	208/5594/5595	3
R-HSA-1295596	Spry regulation of FGF signaling	2/19	14/3951	0.00192663442686698	0.0119388166123888	0.00704825709224848	5594/5595	2
R-HSA-169893	Prolonged ERK activation events	2/19	14/3951	0.00192663442686698	0.0119388166123888	0.00704825709224848	5594/5595	2
R-HSA-74752	Signaling by Insulin receptor	3/19	54/3951	0.00200349970918447	0.0122148853237376	0.00721123834205614	208/5594/5595	3
R-HSA-3371556	Cellular response to heat stress	3/19	55/3951	0.00211264766774214	0.012555519683105	0.00741233687780079	3320/5594/5595	3
R-HSA-111447	Activation of BAD and translocation to mitochondria 	2/19	15/3951	0.0022166729805853	0.012555519683105	0.00741233687780079	208/10000	2
R-HSA-210745	Regulation of gene expression in beta cells	2/19	15/3951	0.0022166729805853	0.012555519683105	0.00741233687780079	208/10000	2
R-HSA-8876198	RAB GEFs exchange GTP for GDP on RABs	2/19	15/3951	0.0022166729805853	0.012555519683105	0.00741233687780079	208/10000	2
R-HSA-8878159	Transcriptional regulation by RUNX3	3/19	56/3951	0.0022254492560001	0.012555519683105	0.00741233687780079	10413/2309/7003	3
R-HSA-111471	Apoptotic factor-mediated response	2/19	16/3951	0.00252608638760352	0.0138385602103497	0.00816979884320283	5594/5595	2
R-HSA-392451	G beta:gamma signalling through PI3Kgamma	2/19	16/3951	0.00252608638760352	0.0138385602103497	0.00816979884320283	208/10000	2
R-HSA-881907	Gastrin-CREB signalling pathway via PKC and MAPK	2/19	18/3951	0.00320234628180169	0.0172926699217291	0.0102089836352174	5594/5595	2
R-HSA-9018519	Estrogen-dependent gene expression	3/19	65/3951	0.00341204066898563	0.0181655122940362	0.0107242790485538	3065/3320/6908	3
R-HSA-389513	CTLA4 inhibitory signaling	2/19	20/3951	0.00395404179627393	0.0207587194304381	0.0122552172633052	208/10000	2
R-HSA-198753	ERK/MAPK targets	2/19	21/3951	0.00435775369243386	0.0219630786098667	0.0129662285304699	5594/5595	2
R-HSA-445144	Signal transduction by L1	2/19	21/3951	0.00435775369243386	0.0219630786098667	0.0129662285304699	5594/5595	2
R-HSA-5668599	RHO GTPases Activate NADPH Oxidases	2/19	21/3951	0.00435775369243386	0.0219630786098667	0.0129662285304699	5594/5595	2
R-HSA-2029480	Fcgamma receptor (FCGR) dependent phagocytosis	3/19	72/3951	0.00456058375285746	0.0223883202413002	0.0132172762215418	3320/5594/5595	3
R-HSA-438064	Post NMDA receptor activation events	3/19	72/3951	0.00456058375285746	0.0223883202413002	0.0132172762215418	5594/5595/5566	3
R-HSA-2262752	Cellular responses to stress	5/19	241/3951	0.00464498894946064	0.0225103310627708	0.0132893071158658	3320/5594/5595/5925/6774	5
R-HSA-389357	CD28 dependent PI3K/Akt signaling	2/19	22/3951	0.00477981753013297	0.0228705193213957	0.0135019495854522	208/10000	2
R-HSA-8953897	Cellular responses to external stimuli	5/19	244/3951	0.0048989275432126	0.0231474326416795	0.0136654294626457	3320/5594/5595/5925/6774	5
R-HSA-112409	RAF-independent MAPK1/3 activation	2/19	23/3951	0.00522006649846049	0.023617098550076	0.0139427036831415	5594/5595	2
R-HSA-397795	G-protein beta:gamma signalling	2/19	23/3951	0.00522006649846049	0.023617098550076	0.0139427036831415	208/10000	2
R-HSA-427413	NoRC negatively regulates rRNA expression	2/19	23/3951	0.00522006649846049	0.023617098550076	0.0139427036831415	3065/6908	2
R-HSA-187037	Signaling by NTRK1 (TRKA)	3/19	76/3951	0.00531072321893242	0.023617098550076	0.0139427036831415	5594/5595/6774	3
R-HSA-442755	Activation of NMDA receptors and postsynaptic events	3/19	76/3951	0.00531072321893242	0.023617098550076	0.0139427036831415	5594/5595/5566	3
R-HSA-180024	DARPP-32 events	2/19	24/3951	0.0056783348220113	0.0239912697673382	0.0141636011993197	5499/5566	2
R-HSA-198725	Nuclear Events (kinase and transcription factor activation)	2/19	24/3951	0.0056783348220113	0.0239912697673382	0.0141636011993197	5594/5595	2
R-HSA-9022692	Regulation of MECP2 expression and activity	2/19	24/3951	0.0056783348220113	0.0239912697673382	0.0141636011993197	3065/5566	2
R-HSA-9615017	FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes	2/19	24/3951	0.0056783348220113	0.0239912697673382	0.0141636011993197	3065/2309	2
R-HSA-111885	Opioid Signalling	3/19	78/3951	0.00571220708746147	0.0239912697673382	0.0141636011993197	5594/5499/5566	3
R-HSA-449147	Signaling by Interleukins	6/19	369/3951	0.00603034714912692	0.0250148928129643	0.0147679122148383	3320/5594/5595/5566/6774/2309	6
R-HSA-456926	Thrombin signalling through proteinase activated receptors (PARs)	2/19	25/3951	0.00615445775557057	0.0250148928129643	0.0147679122148383	5594/5595	2
R-HSA-5250941	Negative epigenetic regulation of rRNA expression	2/19	25/3951	0.00615445775557057	0.0250148928129643	0.0147679122148383	3065/6908	2
R-HSA-442742	CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling	2/19	26/3951	0.00664827157882239	0.0264531227031038	0.0156169925175662	5594/5595	2
R-HSA-5250913	Positive epigenetic regulation of rRNA expression	2/19	26/3951	0.00664827157882239	0.0264531227031038	0.0156169925175662	3065/6908	2
R-HSA-5654732	Negative regulation of FGFR3 signaling	2/19	27/3951	0.00715961359108198	0.0276156524227448	0.016303309144032	5594/5595	2
R-HSA-73762	RNA Polymerase I Transcription Initiation	2/19	27/3951	0.00715961359108198	0.0276156524227448	0.016303309144032	3065/6908	2
R-HSA-8948751	Regulation of PTEN stability and activity	2/19	27/3951	0.00715961359108198	0.0276156524227448	0.016303309144032	208/10000	2
R-HSA-5654733	Negative regulation of FGFR4 signaling	2/19	28/3951	0.00768832210605151	0.0293554116776512	0.0173304017701533	5594/5595	2
R-HSA-9007101	Rab regulation of trafficking	2/19	29/3951	0.00823423644659953	0.0311254137681462	0.0183753487018853	208/10000	2
R-HSA-114452	Activation of BH3-only proteins	2/19	30/3951	0.00879719693956377	0.0316699089824296	0.0186967995106518	208/10000	2
R-HSA-186712	Regulation of beta-cell development	2/19	30/3951	0.00879719693956377	0.0316699089824296	0.0186967995106518	208/10000	2
R-HSA-2871796	FCERI mediated MAPK activation	2/19	30/3951	0.00879719693956377	0.0316699089824296	0.0186967995106518	5594/5595	2
R-HSA-450282	MAPK targets/ Nuclear events mediated by MAP kinases	2/19	30/3951	0.00879719693956377	0.0316699089824296	0.0186967995106518	5594/5595	2
R-HSA-5654726	Negative regulation of FGFR1 signaling	2/19	30/3951	0.00879719693956377	0.0316699089824296	0.0186967995106518	5594/5595	2
R-HSA-69242	S Phase	3/19	92/3951	0.00903619410124758	0.0322234091535055	0.0190235665289423	208/10000/5925	3
R-HSA-5663213	RHO GTPases Activate WASPs and WAVEs	2/19	31/3951	0.00937704491057725	0.0328196571870204	0.01937557038053	5594/5595	2
R-HSA-6804757	Regulation of TP53 Degradation	2/19	31/3951	0.00937704491057725	0.0328196571870204	0.01937557038053	208/10000	2
R-HSA-389356	CD28 co-stimulation	2/19	32/3951	0.00997362267891768	0.0339642285822602	0.0200512850443864	208/10000	2
R-HSA-5654727	Negative regulation of FGFR2 signaling	2/19	32/3951	0.00997362267891768	0.0339642285822602	0.0200512850443864	5594/5595	2
R-HSA-6806003	Regulation of TP53 Expression and Degradation	2/19	32/3951	0.00997362267891768	0.0339642285822602	0.0200512850443864	208/10000	2
R-HSA-166520	Signaling by NTRKs	3/19	96/3951	0.0101567429176072	0.0340413274159283	0.0200968014819738	5594/5595/6774	3
R-HSA-556833	Metabolism of lipids	4/19	184/3951	0.0101763756560844	0.0340413274159283	0.0200968014819738	5499/5566/196/6721	4
R-HSA-2219528	PI3K/AKT Signaling in Cancer	3/19	99/3951	0.0110485069926359	0.0365498035239736	0.0215777174800401	208/10000/2309	3
R-HSA-187687	Signalling to ERKs	2/19	34/3951	0.0112163418221718	0.0365498035239736	0.0215777174800401	5594/5595	2
R-HSA-3769402	Deactivation of the beta-catenin transactivating complex	2/19	34/3951	0.0112163418221718	0.0365498035239736	0.0215777174800401	208/3065	2
R-HSA-3371453	Regulation of HSF1-mediated heat shock response	2/19	35/3951	0.0118621727578321	0.0379991635801741	0.0224333686410385	5594/5595	2
R-HSA-6802948	Signaling by high-kinase activity BRAF mutants	2/19	35/3951	0.0118621727578321	0.0379991635801741	0.0224333686410385	5594/5595	2
R-HSA-6785807	Interleukin-4 and Interleukin-13 signaling	3/19	102/3951	0.0119848135194748	0.0380694076500965	0.022474838267392	3320/6774/2309	3
R-HSA-111996	Ca-dependent events	2/19	37/3951	0.0132020085662424	0.039922873904317	0.0235690595035233	5594/5566	2
R-HSA-380259	Loss of Nlp from mitotic centrosomes	2/19	37/3951	0.0132020085662424	0.039922873904317	0.0235690595035233	3320/5566	2
R-HSA-380284	Loss of proteins required for interphase microtubule organization from the centrosome	2/19	37/3951	0.0132020085662424	0.039922873904317	0.0235690595035233	3320/5566	2
R-HSA-5654741	Signaling by FGFR3	2/19	37/3951	0.0132020085662424	0.039922873904317	0.0235690595035233	5594/5595	2
R-HSA-5674135	MAP2K and MAPK activation	2/19	37/3951	0.0132020085662424	0.039922873904317	0.0235690595035233	5594/5595	2
R-HSA-5675221	Negative regulation of MAPK pathway	2/19	37/3951	0.0132020085662424	0.039922873904317	0.0235690595035233	5594/5595	2
R-HSA-5654743	Signaling by FGFR4	2/19	38/3951	0.0138957088243134	0.0416871264729401	0.0246106121199201	5594/5595	2
R-HSA-380270	Recruitment of mitotic centrosome proteins and complexes	2/19	39/3951	0.0146050625088914	0.0427962296772166	0.0252653876122805	3320/5566	2
R-HSA-380287	Centrosome maturation	2/19	39/3951	0.0146050625088914	0.0427962296772166	0.0252653876122805	3320/5566	2
R-HSA-5687128	MAPK6/MAPK4 signaling	2/19	39/3951	0.0146050625088914	0.0427962296772166	0.0252653876122805	5566/2309	2
R-HSA-8854518	AURKA Activation by TPX2	2/19	40/3951	0.0153299197057474	0.0445746896059424	0.0263153277539955	3320/5566	2
R-HSA-375165	NCAM signaling for neurite out-growth	2/19	41/3951	0.0160701314489719	0.0463703029596288	0.027375394674022	5594/5595	2
R-HSA-5654736	Signaling by FGFR1	2/19	42/3951	0.0168255497160517	0.0481822560050573	0.0284451079729104	5594/5595	2
R-HSA-5620912	Anchoring of the basal body to the plasma membrane	2/19	43/3951	0.0175960274229691	0.0496365549692711	0.0293036748913547	3320/5566	2
R-HSA-8986944	Transcriptional Regulation by MECP2	2/19	43/3951	0.0175960274229691	0.0496365549692711	0.0293036748913547	3065/5566	2
