ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-9614657	FOXO-mediated transcription of cell death genes	3/31	16/3951	0.000228662504070746	0.0046304157074326	0.00296057768428439	1387/6794/604	3
R-HSA-168142	Toll Like Receptor 10 (TLR10) Cascade	5/31	79/3951	0.000318114220793102	0.00560157649657418	0.00358151479702989	3146/5594/5595/5599/2002	5
R-HSA-168176	Toll Like Receptor 5 (TLR5) Cascade	5/31	79/3951	0.000318114220793102	0.00560157649657418	0.00358151479702989	3146/5594/5595/5599/2002	5
R-HSA-975871	MyD88 cascade initiated on plasma membrane	5/31	79/3951	0.000318114220793102	0.00560157649657418	0.00358151479702989	3146/5594/5595/5599/2002	5
R-HSA-8939211	ESR-mediated signaling	6/31	127/3951	0.000372612708677918	0.00628783945893987	0.0040202950146828	1387/5594/2099/5595/8204/2002	6
R-HSA-2559582	Senescence-Associated Secretory Phenotype (SASP)	4/31	46/3951	0.000402259098133083	0.00629913888252957	0.00402751959740682	5594/6774/5595/1051	4
R-HSA-975138	TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	5/31	84/3951	0.000423878573309715	0.00629913888252957	0.00402751959740682	3146/5594/5595/5599/2002	5
R-HSA-168181	Toll Like Receptor 7/8 (TLR7/8) Cascade	5/31	85/3951	0.000447888608062245	0.00629913888252957	0.00402751959740682	3146/5594/5595/5599/2002	5
R-HSA-975155	MyD88 dependent cascade initiated on endosome	5/31	85/3951	0.000447888608062245	0.00629913888252957	0.00402751959740682	3146/5594/5595/5599/2002	5
R-HSA-166058	MyD88:MAL(TIRAP) cascade initiated on plasma membrane	5/31	88/3951	0.000526128398272969	0.00629913888252957	0.00402751959740682	3146/5594/5595/5599/2002	5
R-HSA-168164	Toll Like Receptor 3 (TLR3) Cascade	5/31	88/3951	0.000526128398272969	0.00629913888252957	0.00402751959740682	3146/5594/5595/5599/2002	5
R-HSA-168188	Toll Like Receptor TLR6:TLR2 Cascade	5/31	88/3951	0.000526128398272969	0.00629913888252957	0.00402751959740682	3146/5594/5595/5599/2002	5
R-HSA-198753	ERK/MAPK targets	3/31	21/3951	0.000528816597545693	0.00629913888252957	0.00402751959740682	5594/5595/2002	3
R-HSA-445144	Signal transduction by L1	3/31	21/3951	0.000528816597545693	0.00629913888252957	0.00402751959740682	1457/5594/5595	3
R-HSA-8940973	RUNX2 regulates osteoblast differentiation	3/31	21/3951	0.000528816597545693	0.00629913888252957	0.00402751959740682	5594/5595/4094	3
R-HSA-168138	Toll Like Receptor 9 (TLR9) Cascade	5/31	89/3951	0.000554372565418792	0.00637906381906748	0.00407862170108018	3146/5594/5595/5599/2002	5
R-HSA-168179	Toll Like Receptor TLR1:TLR2 Cascade	5/31	90/3951	0.000583746774576659	0.00637906381906748	0.00407862170108018	3146/5594/5595/5599/2002	5
R-HSA-181438	Toll Like Receptor 2 (TLR2) Cascade	5/31	90/3951	0.000583746774576659	0.00637906381906748	0.00407862170108018	3146/5594/5595/5599/2002	5
R-HSA-166166	MyD88-independent TLR4 cascade 	5/31	91/3951	0.000614280219613905	0.00637906381906748	0.00407862170108018	3146/5594/5595/5599/2002	5
R-HSA-937061	TRIF(TICAM1)-mediated TLR4 signaling 	5/31	91/3951	0.000614280219613905	0.00637906381906748	0.00407862170108018	3146/5594/5595/5599/2002	5
R-HSA-198725	Nuclear Events (kinase and transcription factor activation)	3/31	24/3951	0.000792020583978847	0.00753730001976714	0.00481917038300901	5594/5595/2002	3
R-HSA-9634638	Estrogen-dependent nuclear events downstream of ESR-membrane signaling	3/31	24/3951	0.000792020583978847	0.00753730001976714	0.00481917038300901	5594/5595/2002	3
R-HSA-982772	Growth hormone receptor signaling	3/31	24/3951	0.000792020583978847	0.00753730001976714	0.00481917038300901	5594/6774/5595	3
R-HSA-3371556	Cellular response to heat stress	4/31	55/3951	0.000800256545308609	0.00753730001976714	0.00481917038300901	1387/2932/5594/5595	4
R-HSA-1912408	Pre-NOTCH Transcription and Translation	3/31	25/3951	0.00089525224276359	0.00824038996180122	0.00526870937128811	1387/7157/1869	3
R-HSA-6785807	Interleukin-4 and Interleukin-13 signaling	5/31	102/3951	0.00103528092907826	0.00931752836170432	0.00595740604802927	6774/7157/7291/604/3726	5
R-HSA-450294	MAP kinase activation	4/31	60/3951	0.00111327535320347	0.00970700021655606	0.00620642508972785	5594/5595/5599/2002	4
R-HSA-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	3/31	27/3951	0.00112649138315589	0.00970700021655606	0.00620642508972785	4088/4089/3726	3
R-HSA-5663202	Diseases of signal transduction	8/31	285/3951	0.00121067454433209	0.010215066467802	0.00653127056810733	1387/2932/5594/4088/4089/6774/2099/5595	8
R-HSA-8939902	Regulation of RUNX2 expression and activity	3/31	29/3951	0.00139237607655078	0.0114949671330306	0.00734960861527102	2932/2099/7291	3
R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	4/31	64/3951	0.00141913174481859	0.0114949671330306	0.00734960861527102	1457/5562/6794/7157	4
R-HSA-114452	Activation of BH3-only proteins	3/31	30/3951	0.00153889023767639	0.0119855874280565	0.00766329956413749	7157/5599/1869	3
R-HSA-2871796	FCERI mediated MAPK activation	3/31	30/3951	0.00153889023767639	0.0119855874280565	0.00766329956413749	5594/5595/5599	3
R-HSA-9009391	Extra-nuclear estrogen signaling	4/31	66/3951	0.00159221319360603	0.0121669121398197	0.00777923427263324	5594/2099/5595/2002	4
R-HSA-9006925	Intracellular signaling by second messengers	7/31	230/3951	0.00163155310445265	0.0122366482833949	0.00782382190439281	1457/2932/5594/5566/7157/2099/5595	7
R-HSA-166016	Toll Like Receptor 4 (TLR4) Cascade	5/31	115/3951	0.00177528387047053	0.0128698825498358	0.00822869683498277	3146/5594/5595/5599/2002	5
R-HSA-448424	Interleukin-17 signaling	4/31	68/3951	0.00177953931553286	0.0128698825498358	0.00822869683498277	5594/5595/5599/2002	4
R-HSA-157118	Signaling by NOTCH	5/31	118/3951	0.00199051630324242	0.0141431421546172	0.00904278874603204	1387/4088/7157/10320/1869	5
R-HSA-6807070	PTEN Regulation	4/31	71/3951	0.00208855821754839	0.0145838978983983	0.00932459748669519	1457/5594/7157/5595	4
R-HSA-3700989	Transcriptional Regulation by TP53	7/31	242/3951	0.00219066417952335	0.0147426928313775	0.0094261271904324	1387/1457/5562/6794/7157/1869/604	7
R-HSA-438064	Post NMDA receptor activation events	4/31	72/3951	0.00219933948488892	0.0147426928313775	0.0094261271904324	5594/5562/5566/5595	4
R-HSA-1912422	Pre-NOTCH Expression and Processing	3/31	34/3951	0.00222050435238032	0.0147426928313775	0.0094261271904324	1387/7157/1869	3
R-HSA-3371453	Regulation of HSF1-mediated heat shock response	3/31	35/3951	0.00241582414977671	0.0157807867848317	0.0100898597766566	2932/5594/5595	3
R-HSA-111458	Formation of apoptosome	2/31	10/3951	0.00257849061890619	0.0160659800101078	0.0102722055425251	5594/5595	2
R-HSA-74749	Signal attenuation	2/31	10/3951	0.00257849061890619	0.0160659800101078	0.0102722055425251	5594/5595	2
R-HSA-9627069	Regulation of the apoptosome activity	2/31	10/3951	0.00257849061890619	0.0160659800101078	0.0102722055425251	5594/5595	2
R-HSA-187037	Signaling by NTRK1 (TRKA)	4/31	76/3951	0.0026833252897192	0.0162201006318847	0.0103707466028425	5594/6774/5595/2002	4
R-HSA-442755	Activation of NMDA receptors and postsynaptic events	4/31	76/3951	0.0026833252897192	0.0162201006318847	0.0103707466028425	5594/5562/5566/5595	4
R-HSA-3108232	SUMO E3 ligases SUMOylate target proteins	5/31	128/3951	0.00284787493519497	0.0169616080699112	0.0108448488244267	1387/7157/2099/8204/5914	5
R-HSA-2990846	SUMOylation	5/31	130/3951	0.00304729962294684	0.0178863238738184	0.0114360901181529	1387/7157/2099/8204/5914	5
R-HSA-1257604	PIP3 activates AKT signaling	6/31	191/3951	0.00315263927226703	0.0182402700752592	0.0116623949019201	1457/2932/5594/7157/2099/5595	6
R-HSA-2173793	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	3/31	39/3951	0.00330248574306789	0.0185764823047569	0.0118773610057705	4088/4089/3726	3
R-HSA-5633008	TP53 Regulates Transcription of Cell Death Genes	3/31	39/3951	0.00330248574306789	0.0185764823047569	0.0118773610057705	1387/7157/604	3
R-HSA-168898	Toll-like Receptor Cascades	5/31	134/3951	0.00347638617059467	0.0191989585532247	0.0122753575155121	3146/5594/5595/5599/2002	5
R-HSA-111461	Cytochrome c-mediated apoptotic response	2/31	12/3951	0.00374498203877717	0.0191989585532247	0.0122753575155121	5594/5595	2
R-HSA-1502540	Signaling by Activin	2/31	12/3951	0.00374498203877717	0.0191989585532247	0.0122753575155121	4088/4089	2
R-HSA-170968	Frs2-mediated activation	2/31	12/3951	0.00374498203877717	0.0191989585532247	0.0122753575155121	5594/5595	2
R-HSA-202670	ERKs are inactivated	2/31	12/3951	0.00374498203877717	0.0191989585532247	0.0122753575155121	5594/5595	2
R-HSA-6803205	TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain	2/31	12/3951	0.00374498203877717	0.0191989585532247	0.0122753575155121	7157/604	2
R-HSA-6804116	TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	2/31	12/3951	0.00374498203877717	0.0191989585532247	0.0122753575155121	7157/1869	2
R-HSA-8943724	Regulation of PTEN gene transcription	3/31	41/3951	0.00381149428825686	0.0192956898343004	0.0123372051961998	5594/7157/5595	3
R-HSA-69278	Cell Cycle, Mitotic	7/31	270/3951	0.00407771066527605	0.0203885533263803	0.0130359561229098	1457/2932/5594/5566/7157/5595/1869	7
R-HSA-452723	Transcriptional regulation of pluripotent stem cells	2/31	13/3951	0.00440431305734569	0.0217530096125001	0.0139083570231969	4089/6774	2
R-HSA-1295596	Spry regulation of FGF signaling	2/31	14/3951	0.00511332830134848	0.0243635054358369	0.0155774459706715	5594/5595	2
R-HSA-169893	Prolonged ERK activation events	2/31	14/3951	0.00511332830134848	0.0243635054358369	0.0155774459706715	5594/5595	2
R-HSA-390471	Association of TriC/CCT with target proteins during biosynthesis	2/31	14/3951	0.00511332830134848	0.0243635054358369	0.0155774459706715	6774/7157	2
R-HSA-446652	Interleukin-1 family signaling	4/31	92/3951	0.00535407292484871	0.0252139480763224	0.0161211987700463	3146/4088/6774/5599	4
R-HSA-1181150	Signaling by NODAL	2/31	15/3951	0.00587125882302413	0.0273317221071813	0.0174752531211607	4088/4089	2
R-HSA-166520	Signaling by NTRKs	4/31	96/3951	0.00622770892636707	0.0286616149452121	0.0183255549747165	5594/6774/5595/2002	4
R-HSA-383280	Nuclear Receptor transcription pathway	3/31	49/3951	0.00631425473627575	0.0287334063841762	0.0183714567134694	2099/5914/7182	3
R-HSA-111471	Apoptotic factor-mediated response	2/31	16/3951	0.00667734401144604	0.0293948296156049	0.0187943549978916	5594/5595	2
R-HSA-9008059	Interleukin-37 signaling	2/31	16/3951	0.00667734401144604	0.0293948296156049	0.0187943549978916	4088/6774	2
R-HSA-9617828	FOXO-mediated transcription of cell cycle genes	2/31	16/3951	0.00667734401144604	0.0293948296156049	0.0187943549978916	4088/4089	2
R-HSA-390466	Chaperonin-mediated protein folding	3/31	53/3951	0.0078604374138513	0.0342309371248363	0.0218864471285503	1457/6774/7157	3
R-HSA-6803204	TP53 Regulates Transcription of Genes Involved in Cytochrome C Release	2/31	18/3951	0.00843097716839736	0.0359425868757993	0.0229808352734155	1387/7157	2
R-HSA-881907	Gastrin-CREB signalling pathway via PKC and MAPK	2/31	18/3951	0.00843097716839736	0.0359425868757993	0.0229808352734155	5594/5595	2
R-HSA-391251	Protein folding	3/31	56/3951	0.00915491298149399	0.0386222891406778	0.0246941731737667	1457/6774/7157	3
R-HSA-9013695	NOTCH4 Intracellular Domain Regulates Transcription	2/31	19/3951	0.00937704491057725	0.0391515792658122	0.0250325886923712	1387/4088	2
R-HSA-2173795	Downregulation of SMAD2/3:SMAD4 transcriptional activity	2/31	20/3951	0.0103683067162294	0.0424158002027565	0.0271196539308073	4088/4089	2
R-HSA-5621575	CD209 (DC-SIGN) signaling	2/31	20/3951	0.0103683067162294	0.0424158002027565	0.0271196539308073	1387/5566	2
R-HSA-5633007	Regulation of TP53 Activity	4/31	114/3951	0.0113377678618481	0.0448411380569845	0.0286703572762006	1457/5562/6794/7157	4
R-HSA-5610783	Degradation of GLI2 by the proteasome	2/31	21/3951	0.0114040425181961	0.0448411380569845	0.0286703572762006	2932/5566	2
R-HSA-5610785	GLI3 is processed to GLI3R by the proteasome	2/31	21/3951	0.0114040425181961	0.0448411380569845	0.0286703572762006	2932/5566	2
R-HSA-5668599	RHO GTPases Activate NADPH Oxidases	2/31	21/3951	0.0114040425181961	0.0448411380569845	0.0286703572762006	5594/5595	2
R-HSA-9013508	NOTCH3 Intracellular Domain Regulates Transcription	2/31	22/3951	0.0124835401343909	0.0486137861002723	0.0310824987151838	1387/10320	2
