"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-9615017","R-HSA-9615017","FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes","8/125","19/2914",4.66353809902763e-07,7.85028913336318e-06,4.21939161340595e-06,"FOXO1/NR3C1/SMAD3/SMAD4/PPARGC1A/HDAC1/SMAD2/FOXO3",8
"R-HSA-453279","R-HSA-453279","Mitotic G1-G1/S phases","15/125","77/2914",4.89113335742509e-07,7.91429774389774e-06,4.25379510987432e-06,"E2F1/MAX/MYC/CCNE1/CDK1/HDAC1/ABL1/SRC/CDKN1A/AKT1/E2F4/PPP2CA/RBL1/MYBL2/TFDP1",15
"R-HSA-449147","R-HSA-449147","Signaling by Interleukins","34/125","332/2914",4.92544696932816e-07,7.91429774389774e-06,4.25379510987432e-06,"CASP3/FOXO1/GATA3/JUN/MYC/SMAD3/STAT1/TP53/MAPK1/MAPK14/MAPK3/CDKN1A/CRK/MAPK8/PIK3R1/SHC1/STAT3/PIK3CA/TBK1/CREB1/RELA/RORA/TRAF6/FYN/PTPN2/RPS6KA3/AKT1/MAPK10/MAPK9/PAK2/PPP2CA/FOXO3/HIF1A/MEF2C",34
"R-HSA-9018519","R-HSA-9018519","Estrogen-dependent gene expression","12/125","49/2914",5.47210028563567e-07,8.59727755987648e-06,4.6208846856479e-06,"ESR1/GATA3/JUN/MYB/MYC/KAT2B/EP300/HDAC1/ERBB4/CREBBP/SP1/FKBP4",12
"R-HSA-9617828","R-HSA-9617828","FOXO-mediated transcription of cell cycle genes","7/125","14/2914",6.04671092181307e-07,9.29353178635183e-06,4.99510902236732e-06,"FOXO1/SMAD3/SMAD4/CDKN1A/CAV1/SMAD2/FOXO3",7
"R-HSA-166166","R-HSA-166166","MyD88-independent TLR4 cascade ","16/125","90/2914",7.36004244799932e-07,1.08407291890323e-05,5.8267002713328e-06,"JUN/MAPK1/MAPK14/MAPK3/MAPK8/IKBKE/TBK1/TICAM1/CREB1/RELA/TRAF6/RPS6KA3/MAPK10/MAPK9/PPP2CA/MEF2C",16
"R-HSA-937061","R-HSA-937061","TRIF(TICAM1)-mediated TLR4 signaling ","16/125","90/2914",7.36004244799932e-07,1.08407291890323e-05,5.8267002713328e-06,"JUN/MAPK1/MAPK14/MAPK3/MAPK8/IKBKE/TBK1/TICAM1/CREB1/RELA/TRAF6/RPS6KA3/MAPK10/MAPK9/PPP2CA/MEF2C",16
"R-HSA-69205","R-HSA-69205","G1/S-Specific Transcription","7/125","15/2914",1.09357262118305e-06,1.55028903408758e-05,8.33252946185685e-06,"E2F1/CCNE1/CDK1/HDAC1/E2F4/RBL1/TFDP1",7
"R-HSA-400253","R-HSA-400253","Circadian Clock","12/125","52/2914",1.09638545550748e-06,1.55028903408758e-05,8.33252946185685e-06,"NR3C1/CSNK1D/PPARGC1A/EP300/CREBBP/ARNTL/CREB1/RORA/CLOCK/BHLHE40/HIF1A/MEF2C",12
"R-HSA-2029480","R-HSA-2029480","Fcgamma receptor (FCGR) dependent phagocytosis","13/125","62/2914",1.23890841894401e-06,1.71746716116355e-05,9.23108233722985e-06,"ABL1/MAPK1/MAPK3/PRKCD/SRC/CRK/PIK3R1/PIK3CA/FYN/PAK1/RAC1/PTK2/VAV3",13
"R-HSA-4090294","R-HSA-4090294","SUMOylation of intracellular receptors","9/125","28/2914",1.27832240355285e-06,1.73802680636898e-05,9.34158679519394e-06,"AR/ESR1/NR1I2/NR3C1/SUMO1/UBE2I/PPARG/PIAS2/RORA",9
"R-HSA-1227986","R-HSA-1227986","Signaling by ERBB2","11/125","44/2914",1.3401785479954e-06,1.75464117302361e-05,9.43088607848618e-06,"EGFR/ERBB2/ERBB4/PRKCD/SRC/PIK3R1/SHC1/PIK3CA/FYN/AKT1/RHOA",11
"R-HSA-2559580","R-HSA-2559580","Oxidative Stress Induced Senescence","11/125","44/2914",1.3401785479954e-06,1.75464117302361e-05,9.43088607848618e-06,"E2F1/JUN/TP53/MDM2/MAPK1/MAPK14/MAPK3/MAPK8/MAPK10/MAPK9/TFDP1",11
"R-HSA-2173793","R-HSA-2173793","Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer","10/125","36/2914",1.45102046628578e-06,1.86522085393463e-05,1.00252323125199e-05,"MYC/PARP1/SMAD3/SMAD4/HDAC1/SP1/E2F4/RBL1/SMAD2/TFDP1",10
"R-HSA-186763","R-HSA-186763","Downstream signal transduction","9/125","29/2914",1.78706619380014e-06,2.21658912108192e-05,1.19137746253342e-05,"STAT1/PDGFB/PDGFRA/PDGFRB/SRC/CRK/PIK3R1/STAT3/PIK3CA",9
"R-HSA-1912422","R-HSA-1912422","Pre-NOTCH Expression and Processing","9/125","29/2914",1.78706619380014e-06,2.21658912108192e-05,1.19137746253342e-05,"E2F1/JUN/TP53/KAT2B/EP300/MAML1/NOTCH1/CREBBP/TFDP1",9
"R-HSA-6791312","R-HSA-6791312","TP53 Regulates Transcription of Cell Cycle Genes","9/125","30/2914",2.4613689931836e-06,3.00032392789794e-05,1.6126210644996e-05,"E2F1/TP53/CCNE1/CDK1/EP300/CDKN1A/E2F4/RBL1/TFDP1",9
"R-HSA-8848021","R-HSA-8848021","Signaling by PTK6","11/125","47/2914",2.72627407400573e-06,3.21245961720342e-05,1.72664024687029e-05,"EGFR/NR3C1/CCNE1/ERBB2/ERBB4/CRK/STAT3/AKT1/RAC1/RHOA/HIF1A",11
"R-HSA-9006927","R-HSA-9006927","Signaling by Non-Receptor Tyrosine Kinases","11/125","47/2914",2.72627407400573e-06,3.21245961720342e-05,1.72664024687029e-05,"EGFR/NR3C1/CCNE1/ERBB2/ERBB4/CRK/STAT3/AKT1/RAC1/RHOA/HIF1A",11
"R-HSA-389356","R-HSA-389356","CD28 co-stimulation","9/125","31/2914",3.34388860705327e-06,3.87562171342076e-05,2.08307814865614e-05,"SRC/PDPK1/PIK3R1/PIK3CA/FYN/AKT1/PAK1/PAK2/RAC1",9
"R-HSA-186712","R-HSA-186712","Regulation of beta-cell development","8/125","24/2914",3.78364352863712e-06,4.24608884880388e-05,2.28219768393985e-05,"FOXO1/KAT2B/EP300/MAML1/NOTCH1/CREBBP/AKT1/HNF4A",8
"R-HSA-5674400","R-HSA-5674400","Constitutive Signaling by AKT1 E17K in Cancer","8/125","24/2914",3.78364352863712e-06,4.24608884880388e-05,2.28219768393985e-05,"FOXO1/GSK3B/MDM2/CDKN1A/PDPK1/CREB1/AKT1/FOXO3",8
"R-HSA-3700989","R-HSA-3700989","Transcriptional Regulation by TP53","23/125","194/2914",4.47576866836979e-06,4.94432570083976e-05,2.65748764684457e-05,"CDK5/E2F1/JUN/TP53/CCNE1/CDK1/MDM2/YWHAQ/EP300/HDAC1/MAPK14/CDKN1A/CREBBP/PDPK1/PRDX1/STK11/AKT1/E2F4/PPP2CA/PTEN/RBL1/TAF1/TFDP1",23
"R-HSA-5218920","R-HSA-5218920","VEGFR2 mediated vascular permeability","8/125","25/2914",5.36562909454063e-06,5.83615349206189e-05,3.13682931680837e-05,"CTNNB1/PDPK1/AKT1/PAK1/PAK2/RAC1/CAV1/VAV3",8
"R-HSA-450294","R-HSA-450294","MAP kinase activation","12/125","60/2914",5.54193912264719e-06,5.84798650703219e-05,3.14318935314319e-05,"JUN/MAPK1/MAPK14/MAPK3/MAPK8/CREB1/TRAF6/RPS6KA3/MAPK10/MAPK9/PPP2CA/MEF2C",12
"R-HSA-69206","R-HSA-69206","G1/S Transition","12/125","60/2914",5.54193912264719e-06,5.84798650703219e-05,3.14318935314319e-05,"E2F1/MAX/MYC/CCNE1/CDK1/HDAC1/CDKN1A/AKT1/E2F4/PPP2CA/RBL1/TFDP1",12
"R-HSA-975138","R-HSA-975138","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation","14/125","83/2914",7.35113477182323e-06,7.64301806423385e-05,4.1079870783718e-05,"JUN/MAPK1/MAPK14/MAPK3/MAPK8/TICAM1/CREB1/RELA/TRAF6/RPS6KA3/MAPK10/MAPK9/PPP2CA/MEF2C",14
"R-HSA-168181","R-HSA-168181","Toll Like Receptor 7/8 (TLR7/8) Cascade","14/125","84/2914",8.50349328769124e-06,8.58852822056815e-05,4.61618207046096e-05,"JUN/MAPK1/MAPK14/MAPK3/MAPK8/TICAM1/CREB1/RELA/TRAF6/RPS6KA3/MAPK10/MAPK9/PPP2CA/MEF2C",14
"R-HSA-975155","R-HSA-975155","MyD88 dependent cascade initiated on endosome","14/125","84/2914",8.50349328769124e-06,8.58852822056815e-05,4.61618207046096e-05,"JUN/MAPK1/MAPK14/MAPK3/MAPK8/TICAM1/CREB1/RELA/TRAF6/RPS6KA3/MAPK10/MAPK9/PPP2CA/MEF2C",14
"R-HSA-597592","R-HSA-597592","Post-translational protein modification","35/125","393/2914",9.1724042888432e-06,9.11903096646352e-05,4.90131791691109e-05,"AR/ESR1/GATA3/MYC/NR1I2/NR3C1/PARP1/SMAD3/SMAD4/SUMO1/TP53/UBE2I/CDK1/CSNK1D/FBXW7/KAT2B/MDM2/PPARGC1A/COPS5/EP300/HDAC1/PPARG/CREBBP/TGFBR2/IKBKE/PIAS2/RELA/RORA/TRAF6/PTEN/SMAD2/TRIM28/ZBTB16/RHOA/HIF1A",35
"R-HSA-9607240","R-HSA-9607240","FLT3 Signaling","22/125","188/2914",9.28670763204206e-06,9.11903096646352e-05,4.90131791691109e-05,"EGFR/FGF8/ERBB2/ERBB4/FGFR3/FGFR4/MAPK1/MAPK3/PDGFB/PDGFRA/PDGFRB/RET/SRC/PDPK1/PIK3R1/SHC1/PIK3CA/DUSP1/FYN/MAP3K11/PPP2CA/PTK2",22
"R-HSA-170834","R-HSA-170834","Signaling by TGF-beta Receptor Complex","12/125","63/2914",9.46547911212586e-06,9.16725168804519e-05,4.92723570220251e-05,"MYC/PARP1/SMAD3/SMAD4/HDAC1/TGFBR2/SP1/E2F4/RBL1/SMAD2/RHOA/TFDP1",12
"R-HSA-448424","R-HSA-448424","Interleukin-17 signaling","12/125","64/2914",1.1229750898974e-05,0.000106512693358667,5.7248689499708e-05,"JUN/MAPK1/MAPK14/MAPK3/MAPK8/CREB1/TRAF6/RPS6KA3/MAPK10/MAPK9/PPP2CA/MEF2C",12
"R-HSA-168138","R-HSA-168138","Toll Like Receptor 9 (TLR9) Cascade","14/125","86/2914",1.12990834538897e-05,0.000106512693358667,5.7248689499708e-05,"JUN/MAPK1/MAPK14/MAPK3/MAPK8/TICAM1/CREB1/RELA/TRAF6/RPS6KA3/MAPK10/MAPK9/PPP2CA/MEF2C",14
