"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-69278","R-HSA-69278","Cell Cycle, Mitotic","19/52","191/2914",1.53380688502684e-10,7.78058401677249e-09,4.02165633011821e-09,"CDK2/AKT1/SRC/MAPK1/PPP2CA/CDK1/GSK3B/CSNK1D/E2F1/EP300/PPP2CB/TP53/ABL1/PLK1/RB1/CSNK2A1/HDAC1/AKT2/PPP2R1B",19
"R-HSA-8878166","R-HSA-8878166","Transcriptional regulation by RUNX2","12/52","62/2914",3.06018114503251e-10,1.33888236270607e-08,6.92046344805626e-09,"STAT1/AKT1/SRC/MAPK1/CDK1/GSK3B/WWTR1/SMAD4/HEY2/ABL1/RB1/AKT2",12
"R-HSA-168142","R-HSA-168142","Toll Like Receptor 10 (TLR10) Cascade","13/52","78/2914",3.59914613630663e-10,1.33888236270607e-08,6.92046344805626e-09,"MAPK14/MAPKAPK2/MAPK1/CREB1/PPP2CA/MEF2C/ATF2/PPP2CB/RPS6KA5/RPS6KA3/PPP2R1B/MAP3K7/DUSP7",13
"R-HSA-168176","R-HSA-168176","Toll Like Receptor 5 (TLR5) Cascade","13/52","78/2914",3.59914613630663e-10,1.33888236270607e-08,6.92046344805626e-09,"MAPK14/MAPKAPK2/MAPK1/CREB1/PPP2CA/MEF2C/ATF2/PPP2CB/RPS6KA5/RPS6KA3/PPP2R1B/MAP3K7/DUSP7",13
"R-HSA-975871","R-HSA-975871","MyD88 cascade initiated on plasma membrane","13/52","78/2914",3.59914613630663e-10,1.33888236270607e-08,6.92046344805626e-09,"MAPK14/MAPKAPK2/MAPK1/CREB1/PPP2CA/MEF2C/ATF2/PPP2CB/RPS6KA5/RPS6KA3/PPP2R1B/MAP3K7/DUSP7",13
"R-HSA-975138","R-HSA-975138","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation","13/52","83/2914",8.09971419989396e-10,2.82477532721302e-08,1.46008005971773e-08,"MAPK14/MAPKAPK2/MAPK1/CREB1/PPP2CA/MEF2C/ATF2/PPP2CB/RPS6KA5/RPS6KA3/PPP2R1B/MAP3K7/DUSP7",13
"R-HSA-168181","R-HSA-168181","Toll Like Receptor 7/8 (TLR7/8) Cascade","13/52","84/2914",9.46099082575148e-10,2.93290715598296e-08,1.51597162938942e-08,"MAPK14/MAPKAPK2/MAPK1/CREB1/PPP2CA/MEF2C/ATF2/PPP2CB/RPS6KA5/RPS6KA3/PPP2R1B/MAP3K7/DUSP7",13
"R-HSA-975155","R-HSA-975155","MyD88 dependent cascade initiated on endosome","13/52","84/2914",9.46099082575148e-10,2.93290715598296e-08,1.51597162938942e-08,"MAPK14/MAPKAPK2/MAPK1/CREB1/PPP2CA/MEF2C/ATF2/PPP2CB/RPS6KA5/RPS6KA3/PPP2R1B/MAP3K7/DUSP7",13
"R-HSA-166058","R-HSA-166058","MyD88:MAL(TIRAP) cascade initiated on plasma membrane","13/52","86/2914",1.28258577834681e-09,3.40801363960725e-08,1.76154638229086e-08,"MAPK14/MAPKAPK2/MAPK1/CREB1/PPP2CA/MEF2C/ATF2/PPP2CB/RPS6KA5/RPS6KA3/PPP2R1B/MAP3K7/DUSP7",13
"R-HSA-168138","R-HSA-168138","Toll Like Receptor 9 (TLR9) Cascade","13/52","86/2914",1.28258577834681e-09,3.40801363960725e-08,1.76154638229086e-08,"MAPK14/MAPKAPK2/MAPK1/CREB1/PPP2CA/MEF2C/ATF2/PPP2CB/RPS6KA5/RPS6KA3/PPP2R1B/MAP3K7/DUSP7",13
"R-HSA-168188","R-HSA-168188","Toll Like Receptor TLR6:TLR2 Cascade","13/52","86/2914",1.28258577834681e-09,3.40801363960725e-08,1.76154638229086e-08,"MAPK14/MAPKAPK2/MAPK1/CREB1/PPP2CA/MEF2C/ATF2/PPP2CB/RPS6KA5/RPS6KA3/PPP2R1B/MAP3K7/DUSP7",13
"R-HSA-168164","R-HSA-168164","Toll Like Receptor 3 (TLR3) Cascade","13/52","87/2914",1.48872932327499e-09,3.46129567661434e-08,1.78908699376029e-08,"MAPK14/MAPKAPK2/MAPK1/CREB1/PPP2CA/MEF2C/ATF2/PPP2CB/RPS6KA5/RPS6KA3/PPP2R1B/MAP3K7/DUSP7",13
"R-HSA-168179","R-HSA-168179","Toll Like Receptor TLR1:TLR2 Cascade","13/52","87/2914",1.48872932327499e-09,3.46129567661434e-08,1.78908699376029e-08,"MAPK14/MAPKAPK2/MAPK1/CREB1/PPP2CA/MEF2C/ATF2/PPP2CB/RPS6KA5/RPS6KA3/PPP2R1B/MAP3K7/DUSP7",13
"R-HSA-181438","R-HSA-181438","Toll Like Receptor 2 (TLR2) Cascade","13/52","87/2914",1.48872932327499e-09,3.46129567661434e-08,1.78908699376029e-08,"MAPK14/MAPKAPK2/MAPK1/CREB1/PPP2CA/MEF2C/ATF2/PPP2CB/RPS6KA5/RPS6KA3/PPP2R1B/MAP3K7/DUSP7",13
"R-HSA-1266738","R-HSA-1266738","Developmental Biology","25/52","397/2914",1.56376653059559e-09,3.49032689628935e-08,1.80409275529765e-08,"MAPK14/CDK2/AKT1/SRC/MAPK1/STAT3/CREB1/SMAD2/MEF2C/GSK3B/KDM6A/RHOA/E2F1/ROCK2/CDK5/SMAD4/NOTCH1/EP300/ABL1/RPS6KA5/CSNK2A1/RPS6KA3/CARM1/AKT2/RPS6KA4",25
"R-HSA-3700989","R-HSA-3700989","Transcriptional Regulation by TP53","18/52","194/2914",1.74397903976394e-09,3.74284732380107e-08,1.9346164246774e-08,"MAPK14/CDK2/AKT1/STK11/PPP2CA/CDK1/CHEK1/E2F1/ATF2/CDK5/EP300/PPP2CB/TP53/CSNK2A1/HDAC1/CARM1/AKT2/PPP2R1B",18
"R-HSA-1640170","R-HSA-1640170","Cell Cycle","20/52","249/2914",2.14482198808738e-09,4.42709178469227e-08,2.28829116960136e-08,"CDK2/AKT1/SRC/MAPK1/PPP2CA/CDK1/GSK3B/CHEK1/CSNK1D/E2F1/EP300/PPP2CB/TP53/ABL1/PLK1/RB1/CSNK2A1/HDAC1/AKT2/PPP2R1B",20
"R-HSA-166166","R-HSA-166166","MyD88-independent TLR4 cascade ","13/52","90/2914",2.30081831104078e-09,4.42709178469227e-08,2.28829116960136e-08,"MAPK14/MAPKAPK2/MAPK1/CREB1/PPP2CA/MEF2C/ATF2/PPP2CB/RPS6KA5/RPS6KA3/PPP2R1B/MAP3K7/DUSP7",13
"R-HSA-937061","R-HSA-937061","TRIF(TICAM1)-mediated TLR4 signaling ","13/52","90/2914",2.30081831104078e-09,4.42709178469227e-08,2.28829116960136e-08,"MAPK14/MAPKAPK2/MAPK1/CREB1/PPP2CA/MEF2C/ATF2/PPP2CB/RPS6KA5/RPS6KA3/PPP2R1B/MAP3K7/DUSP7",13
"R-HSA-5675221","R-HSA-5675221","Negative regulation of MAPK pathway","9/52","34/2914",3.34429292231954e-09,6.22038483551434e-08,3.21521494987913e-08,"MAPK1/PPP2CA/DUSP8/PPP2CB/DUSP10/DUSP2/PPP2R1B/DUSP9/DUSP7",9
"R-HSA-453279","R-HSA-453279","Mitotic G1-G1/S phases","12/52","77/2914",4.2848994181832e-09,7.71281895272976e-08,3.98662967939626e-08,"CDK2/AKT1/SRC/PPP2CA/CDK1/E2F1/PPP2CB/ABL1/RB1/HDAC1/AKT2/PPP2R1B",12
"R-HSA-113510","R-HSA-113510","E2F mediated regulation of DNA replication","6/52","11/2914",1.03842686521888e-08,1.81075684622542e-07,9.35950529835435e-08,"PPP2CA/CDK1/E2F1/PPP2CB/RB1/PPP2R1B",6
"R-HSA-6804757","R-HSA-6804757","Regulation of TP53 Degradation","8/52","29/2914",1.90210761212045e-08,3.12169425753886e-07,1.61355258737153e-07,"CDK2/AKT1/PPP2CA/CDK1/PPP2CB/TP53/AKT2/PPP2R1B",8
"R-HSA-6806003","R-HSA-6806003","Regulation of TP53 Expression and Degradation","8/52","29/2914",1.90210761212045e-08,3.12169425753886e-07,1.61355258737153e-07,"CDK2/AKT1/PPP2CA/CDK1/PPP2CB/TP53/AKT2/PPP2R1B",8
"R-HSA-166016","R-HSA-166016","Toll Like Receptor 4 (TLR4) Cascade","13/52","110/2914",2.87141803447361e-08,4.57786075210363e-07,2.36622117728051e-07,"MAPK14/MAPKAPK2/MAPK1/CREB1/PPP2CA/MEF2C/ATF2/PPP2CB/RPS6KA5/RPS6KA3/PPP2R1B/MAP3K7/DUSP7",13
"R-HSA-69206","R-HSA-69206","G1/S Transition","10/52","60/2914",5.1203882433448e-08,7.93660177718444e-07,4.10229935285519e-07,"CDK2/AKT1/PPP2CA/CDK1/E2F1/PPP2CB/RB1/HDAC1/AKT2/PPP2R1B",10
"R-HSA-112409","R-HSA-112409","RAF-independent MAPK1/3 activation","7/52","23/2914",7.50175992395785e-08,1.13134649664013e-06,5.84774457799275e-07,"MAPK1/CDK1/DUSP8/DUSP10/DUSP2/DUSP9/DUSP7",7
"R-HSA-8941326","R-HSA-8941326","RUNX2 regulates bone development","7/52","24/2914",1.04470813758391e-07,1.53407142308374e-06,7.92936370354546e-07,"SRC/MAPK1/WWTR1/SMAD4/HEY2/ABL1/RB1",7
"R-HSA-168898","R-HSA-168898","Toll-like Receptor Cascades","13/52","127/2914",1.65417432234765e-07,2.36674172274357e-06,1.22332999817343e-06,"MAPK14/MAPKAPK2/MAPK1/CREB1/PPP2CA/MEF2C/ATF2/PPP2CB/RPS6KA5/RPS6KA3/PPP2R1B/MAP3K7/DUSP7",13
"R-HSA-453274","R-HSA-453274","Mitotic G2-G2/M phases","10/52","68/2914",1.77424638754256e-07,2.47507371062187e-06,1.279325026807e-06,"CDK2/PPP2CA/CDK1/CSNK1D/E2F1/EP300/PPP2CB/TP53/PLK1/PPP2R1B",10
"R-HSA-5663202","R-HSA-5663202","Diseases of signal transduction","18/52","268/2914",3.04858803564758e-07,4.14905396071062e-06,2.14457797629638e-06,"STAT1/AKT1/SRC/MAPK1/STAT3/CREB1/SMAD2/PPP2CA/GSK3B/SMAD4/HEY2/NOTCH1/EP300/PPP2CB/GSK3A/HDAC1/AKT2/PPP2R1B",18
"R-HSA-113501","R-HSA-113501","Inhibition of replication initiation of damaged DNA by RB1/E2F1","5/52","10/2914",3.50748106315008e-07,4.65993912675654e-06,2.40864614361685e-06,"PPP2CA/E2F1/PPP2CB/RB1/PPP2R1B",5
"R-HSA-69273","R-HSA-69273","Cyclin A/B1/B2 associated events during G2/M transition","6/52","18/2914",3.79228505529018e-07,4.92115130430679e-06,2.54366243610651e-06,"CDK2/PPP2CA/CDK1/PPP2CB/PLK1/PPP2R1B",6
"R-HSA-389513","R-HSA-389513","CTLA4 inhibitory signaling","6/52","19/2914",5.46741314601611e-07,6.77959230105998e-06,3.50426012165711e-06,"AKT1/SRC/PPP2CA/PPP2CB/AKT2/PPP2R1B",6
"R-HSA-8940973","R-HSA-8940973","RUNX2 regulates osteoblast differentiation","6/52","19/2914",5.46741314601611e-07,6.77959230105998e-06,3.50426012165711e-06,"SRC/MAPK1/WWTR1/HEY2/ABL1/RB1",6
"R-HSA-9006934","R-HSA-9006934","Signaling by Receptor Tyrosine Kinases","20/52","347/2914",6.61247782168339e-07,8.02122309673768e-06,4.14603872572369e-06,"MAPK14/STAT1/AKT1/MAPKAPK2/SRC/MAPK1/STAT3/CREB1/PPP2CA/MEF2C/CHEK1/RHOA/ROCK2/CDK5/PPP2CB/RPS6KA5/RPS6KA3/AKT2/PPP2R1B/DUSP7",20
"R-HSA-1257604","R-HSA-1257604","PIP3 activates AKT signaling","14/52","172/2914",9.06827683335256e-07,1.07661669638526e-05,5.56485521240449e-06,"AKT1/SRC/MAPK1/CREB1/PPP2CA/GSK3B/ATF2/PPP2CB/TP53/GSK3A/CSNK2A1/HDAC1/AKT2/PPP2R1B",14
"R-HSA-202670","R-HSA-202670","ERKs are inactivated","5/52","12/2914",1.07288300244714e-06,1.2472264903448e-05,6.44670926909028e-06,"MAPK1/PPP2CA/PPP2CB/PPP2R1B/DUSP7",5
"R-HSA-68875","R-HSA-68875","Mitotic Prophase","7/52","33/2914",1.14032880737797e-06,1.29857851942226e-05,6.71213948918503e-06,"MAPK1/PPP2CA/CDK1/PPP2CB/PLK1/RB1/PPP2R1B",7
"R-HSA-69275","R-HSA-69275","G2/M Transition","9/52","66/2914",1.53195697263066e-06,1.70966398145582e-05,8.83697285264844e-06,"CDK2/PPP2CA/CDK1/CSNK1D/EP300/PPP2CB/TP53/PLK1/PPP2R1B",9
"R-HSA-6804758","R-HSA-6804758","Regulation of TP53 Activity through Acetylation","5/52","14/2914",2.63952716331926e-06,2.88795324927872e-05,1.49273569194939e-05,"AKT1/EP300/TP53/HDAC1/AKT2",5
"R-HSA-69231","R-HSA-69231","Cyclin D associated events in G1","7/52","40/2914",4.52241677699981e-06,4.7613369086149e-05,2.46105699483207e-05,"SRC/PPP2CA/E2F1/PPP2CB/ABL1/RB1/PPP2R1B",7
"R-HSA-69236","R-HSA-69236","G1 Phase","7/52","40/2914",4.52241677699981e-06,4.7613369086149e-05,2.46105699483207e-05,"SRC/PPP2CA/E2F1/PPP2CB/ABL1/RB1/PPP2R1B",7
"R-HSA-9006925","R-HSA-9006925","Intracellular signaling by second messengers","14/52","201/2914",5.99163234740775e-06,6.19135342565467e-05,3.20020909003845e-05,"AKT1/SRC/MAPK1/CREB1/PPP2CA/GSK3B/ATF2/PPP2CB/TP53/GSK3A/CSNK2A1/HDAC1/AKT2/PPP2R1B",14
"R-HSA-449147","R-HSA-449147","Signaling by Interleukins","18/52","332/2914",7.40456353457057e-06,7.5122662768916e-05,3.88296728894227e-05,"MAPK14/STAT1/AKT1/MAPKAPK2/MAPK1/STAT3/CREB1/PPP2CA/MEF2C/ATF2/PPP2CB/TP53/RPS6KA5/RPS6KA3/PTPN13/PPP2R1B/MAP3K7/DUSP7",18
"R-HSA-6791312","R-HSA-6791312","TP53 Regulates Transcription of Cell Cycle Genes","6/52","30/2914",1.02967494658658e-05,0.000102599753606306,5.30321307076549e-05,"CDK2/CDK1/E2F1/EP300/TP53/CARM1",6
"R-HSA-9614085","R-HSA-9614085","FOXO-mediated transcription","7/52","49/2914",1.84241066427326e-05,0.000180362307134119,9.32263198542701e-05,"AKT1/SMAD2/STK11/SMAD4/EP300/HDAC1/AKT2",7
"R-HSA-437239","R-HSA-437239","Recycling pathway of L1","5/52","20/2914",1.88463013051159e-05,0.000181314416004391,9.37184493212658e-05,"SRC/MAPK1/RPS6KA5/RPS6KA3/RPS6KA4",5
"R-HSA-6804756","R-HSA-6804756","Regulation of TP53 Activity through Phosphorylation","7/52","56/2914",4.51992591321372e-05,0.000418770424047506,0.000216455567230743,"MAPK14/CDK2/STK11/CHEK1/CDK5/TP53/CSNK2A1",7
"R-HSA-68877","R-HSA-68877","Mitotic Prometaphase","7/52","56/2914",4.51992591321372e-05,0.000418770424047506,0.000216455567230743,"PPP2CA/CDK1/CSNK1D/PPP2CB/PLK1/CSNK2A1/PPP2R1B",7
"R-HSA-2559583","R-HSA-2559583","Cellular Senescence","9/52","99/2914",4.577956248548e-05,0.000418770424047506,0.000216455567230743,"MAPK14/CDK2/MAPKAPK2/MAPK1/STAT3/E2F1/TP53/RB1/RPS6KA3",9
"R-HSA-5674400","R-HSA-5674400","Constitutive Signaling by AKT1 E17K in Cancer","5/52","24/2914",4.89447569851141e-05,0.000440502812866027,0.000227688682749088,"AKT1/CREB1/GSK3B/GSK3A/AKT2",5
"R-HSA-198323","R-HSA-198323","AKT phosphorylates targets in the cytosol","4/52","13/2914",5.72952394854434e-05,0.000463344110621412,0.000239494975118406,"AKT1/GSK3B/GSK3A/AKT2",4
"R-HSA-4839735","R-HSA-4839735","AXIN mutants destabilize the destruction complex, activating WNT signaling","4/52","13/2914",5.72952394854434e-05,0.000463344110621412,0.000239494975118406,"PPP2CA/GSK3B/PPP2CB/PPP2R1B",4
"R-HSA-4839744","R-HSA-4839744","truncated APC mutants destabilize the destruction complex","4/52","13/2914",5.72952394854434e-05,0.000463344110621412,0.000239494975118406,"PPP2CA/GSK3B/PPP2CB/PPP2R1B",4
"R-HSA-4839748","R-HSA-4839748","AMER1 mutants destabilize the destruction complex","4/52","13/2914",5.72952394854434e-05,0.000463344110621412,0.000239494975118406,"PPP2CA/GSK3B/PPP2CB/PPP2R1B",4
"R-HSA-5467337","R-HSA-5467337","APC truncation mutants have impaired AXIN binding","4/52","13/2914",5.72952394854434e-05,0.000463344110621412,0.000239494975118406,"PPP2CA/GSK3B/PPP2CB/PPP2R1B",4
"R-HSA-5467340","R-HSA-5467340","AXIN missense mutants destabilize the destruction complex","4/52","13/2914",5.72952394854434e-05,0.000463344110621412,0.000239494975118406,"PPP2CA/GSK3B/PPP2CB/PPP2R1B",4
"R-HSA-5467348","R-HSA-5467348","Truncations of AMER1 destabilize the destruction complex","4/52","13/2914",5.72952394854434e-05,0.000463344110621412,0.000239494975118406,"PPP2CA/GSK3B/PPP2CB/PPP2R1B",4
"R-HSA-6807070","R-HSA-6807070","PTEN Regulation","7/52","59/2914",6.38135262782329e-05,0.000503817673850532,0.000260415096463018,"AKT1/MAPK1/ATF2/TP53/CSNK2A1/HDAC1/AKT2",7
"R-HSA-1852241","R-HSA-1852241","Organelle biogenesis and maintenance","8/52","80/2914",6.41058330526662e-05,0.000503817673850532,0.000260415096463018,"MAPK14/CREB1/CDK1/MEF2C/CSNK1D/ATF2/PLK1/CARM1",8
"R-HSA-157118","R-HSA-157118","Signaling by NOTCH","9/52","104/2914",6.78809128353723e-05,0.000526077074474135,0.000271920615744035,"STAT1/AKT1/CREB1/E2F1/HEY2/NOTCH1/EP300/TP53/HDAC1",9
"R-HSA-195258","R-HSA-195258","RHO GTPase Effectors","10/52","130/2914",7.055340855649e-05,0.000539298657185225,0.000278754635104229,"MAPK14/SRC/MAPK1/PPP2CA/RHOA/ROCK2/PPP2CB/ABL1/PLK1/PPP2R1B",10
"R-HSA-68886","R-HSA-68886","M Phase","9/52","105/2914",7.32407539244371e-05,0.000545307390409573,0.000281860450805929,"MAPK1/PPP2CA/CDK1/CSNK1D/PPP2CB/PLK1/RB1/CSNK2A1/PPP2R1B",9
"R-HSA-1295596","R-HSA-1295596","Spry regulation of FGF signaling","4/52","14/2914",7.91575244142929e-05,0.000545307390409573,0.000281860450805929,"SRC/MAPK1/PPP2CA/PPP2CB",4
"R-HSA-4839743","R-HSA-4839743","phosphorylation site mutants of CTNNB1 are not targeted to the proteasome by the destruction complex","4/52","14/2914",7.91575244142929e-05,0.000545307390409573,0.000281860450805929,"PPP2CA/GSK3B/PPP2CB/PPP2R1B",4
"R-HSA-5339716","R-HSA-5339716","Misspliced GSK3beta mutants stabilize beta-catenin","4/52","14/2914",7.91575244142929e-05,0.000545307390409573,0.000281860450805929,"PPP2CA/GSK3B/PPP2CB/PPP2R1B",4
"R-HSA-5358747","R-HSA-5358747","S33 mutants of beta-catenin aren't phosphorylated","4/52","14/2914",7.91575244142929e-05,0.000545307390409573,0.000281860450805929,"PPP2CA/GSK3B/PPP2CB/PPP2R1B",4
"R-HSA-5358749","R-HSA-5358749","S37 mutants of beta-catenin aren't phosphorylated","4/52","14/2914",7.91575244142929e-05,0.000545307390409573,0.000281860450805929,"PPP2CA/GSK3B/PPP2CB/PPP2R1B",4
"R-HSA-5358751","R-HSA-5358751","S45 mutants of beta-catenin aren't phosphorylated","4/52","14/2914",7.91575244142929e-05,0.000545307390409573,0.000281860450805929,"PPP2CA/GSK3B/PPP2CB/PPP2R1B",4
"R-HSA-5358752","R-HSA-5358752","T41 mutants of beta-catenin aren't phosphorylated","4/52","14/2914",7.91575244142929e-05,0.000545307390409573,0.000281860450805929,"PPP2CA/GSK3B/PPP2CB/PPP2R1B",4
"R-HSA-9616222","R-HSA-9616222","Transcriptional regulation of granulopoiesis","5/52","27/2914",8.9266703955899e-05,0.000607449034236484,0.000313980447803804,"CDK2/STAT3/CREB1/E2F1/EP300",5
"R-HSA-201681","R-HSA-201681","TCF dependent signaling in response to WNT","9/52","108/2914",9.15144267175642e-05,0.000607917263195248,0.00031422246767685,"AKT1/PPP2CA/GSK3B/EP300/PPP2CB/CSNK2A1/HDAC1/AKT2/PPP2R1B",9
"R-HSA-8939211","R-HSA-8939211","ESR-mediated signaling","9/52","108/2914",9.15144267175642e-05,0.000607917263195248,0.00031422246767685,"AKT1/SRC/MAPK1/CREB1/ATF2/EP300/HDAC1/CARM1/AKT2",9
"R-HSA-432142","R-HSA-432142","Platelet sensitization by LDL","4/52","15/2914",0.000106521703493889,0.000691152448251047,0.000357245370346703,"MAPK14/PPP2CA/PPP2CB/PPP2R1B",4
"R-HSA-6804114","R-HSA-6804114","TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest","4/52","15/2914",0.000106521703493889,0.000691152448251047,0.000357245370346703,"CDK1/EP300/TP53/CARM1",4
"R-HSA-1643685","R-HSA-1643685","Disease","19/52","443/2914",0.00011305802773808,0.000725130798595959,0.000374808222628358,"STAT1/AKT1/SRC/MAPK1/STAT3/CREB1/SMAD2/PPP2CA/GSK3B/CDK5/SMAD4/HEY2/NOTCH1/EP300/PPP2CB/GSK3A/HDAC1/AKT2/PPP2R1B",19
"R-HSA-196299","R-HSA-196299","Beta-catenin phosphorylation cascade","4/52","16/2914",0.000140160576620798,0.000888745474481879,0.000459377966436587,"PPP2CA/GSK3B/PPP2CB/PPP2R1B",4
"R-HSA-5663220","R-HSA-5663220","RHO GTPases Activate Formins","6/52","47/2914",0.000147640319000554,0.000925655033733808,0.000478455912550582,"SRC/PPP2CA/RHOA/PPP2CB/PLK1/PPP2R1B",6
"R-HSA-195721","R-HSA-195721","Signaling by WNT","11/52","172/2914",0.000159151225961396,0.000986737600960654,0.000510028490215467,"AKT1/PPP2CA/GSK3B/RHOA/EP300/PPP2CB/CSNK2A1/HDAC1/AKT2/PPP2R1B/MAP3K7",11
"R-HSA-109606","R-HSA-109606","Intrinsic Pathway for Apoptosis","6/52","49/2914",0.000187098746999291,0.00114726484423741,0.000593002390720716,"AKT1/MAPK1/STAT3/E2F1/TP53/AKT2",6
"R-HSA-5684996","R-HSA-5684996","MAPK1/MAPK3 signaling","11/52","177/2914",0.000205831599418929,0.00124841339647568,0.000645284419230967,"SRC/MAPK1/PPP2CA/CDK1/DUSP8/PPP2CB/DUSP10/DUSP2/PPP2R1B/DUSP9/DUSP7",11
"R-HSA-9013508","R-HSA-9013508","NOTCH3 Intracellular Domain Regulates Transcription","4/52","18/2914",0.000229498140208368,0.00137698884125021,0.000711742958880507,"STAT1/HEY2/NOTCH1/EP300",4
"R-HSA-400253","R-HSA-400253","Circadian Clock","6/52","52/2914",0.000261464268231545,0.00155209640077875,0.000802253185839233,"CREB1/MEF2C/CSNK1D/ATF2/EP300/CARM1",6
"R-HSA-2500257","R-HSA-2500257","Resolution of Sister Chromatid Cohesion","5/52","34/2914",0.000279903688206043,0.00163931886790506,0.000847337049247286,"PPP2CA/CDK1/PPP2CB/PLK1/PPP2R1B",5
"R-HSA-1538133","R-HSA-1538133","G0 and Early G1","4/52","19/2914",0.000286877019480581,0.00163931886790506,0.000847337049247286,"CDK2/CDK1/E2F1/HDAC1",4
"R-HSA-373760","R-HSA-373760","L1CAM interactions","6/52","53/2914",0.00029084689591864,0.00163931886790506,0.000847337049247286,"SRC/MAPK1/RPS6KA5/CSNK2A1/RPS6KA3/RPS6KA4",6
"R-HSA-388841","R-HSA-388841","Costimulation by the CD28 family","6/52","53/2914",0.00029084689591864,0.00163931886790506,0.000847337049247286,"AKT1/SRC/PPP2CA/PPP2CB/AKT2/PPP2R1B",6
"R-HSA-8878159","R-HSA-8878159","Transcriptional regulation by RUNX3","6/52","53/2914",0.00029084689591864,0.00163931886790506,0.000847337049247286,"SRC/WWTR1/SMAD4/NOTCH1/EP300/TP53",6
