"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-2122947","R-HSA-2122947","NOTCH1 Intracellular Domain Regulates Transcription","4/44","40/2914",0.00278296507067682,0.0141196302232936,0.00790775511830885,"HIF1A/NOTCH1/HDAC1/EP300",4
"R-HSA-381340","R-HSA-381340","Transcriptional regulation of white adipocyte differentiation","4/44","40/2914",0.00278296507067682,0.0141196302232936,0.00790775511830885,"CEBPB/NR2F2/MED1/EP300",4
"R-HSA-69275","R-HSA-69275","G2/M Transition","5/44","66/2914",0.00280582395462886,0.0141196302232936,0.00790775511830885,"TP53/CDK2/CDK1/PLK1/EP300",5
"R-HSA-195258","R-HSA-195258","RHO GTPase Effectors","7/44","130/2914",0.00287910396778902,0.0143342623077155,0.00802796067166255,"MAPK14/MAPK1/PLK1/ABL1/CTNNB1/ROCK2/MAPK3",7
"R-HSA-2173795","R-HSA-2173795","Downregulation of SMAD2/3:SMAD4 transcriptional activity","3/44","20/2914",0.0030614949556744,0.0150818909395328,0.00844667306330112,"SMAD2/SMAD3/HDAC1",3
"R-HSA-453274","R-HSA-453274","Mitotic G2-G2/M phases","5/44","68/2914",0.00320030420736123,0.015601483010886,0.00873767267141388,"TP53/CDK2/CDK1/PLK1/EP300",5
"R-HSA-9006931","R-HSA-9006931","Signaling by Nuclear Receptors","7/44","136/2914",0.00371622591633486,0.0179298322561311,0.01004167393562,"MAPK1/ESR1/YY1/MED1/HDAC1/MAPK3/EP300",7
"R-HSA-1266695","R-HSA-1266695","Interleukin-7 signaling","3/44","22/2914",0.00404948518468357,0.0185799908473717,0.0104057978429949,"STAT3/TSLP/CISH",3
"R-HSA-201722","R-HSA-201722","Formation of the beta-catenin:TCF transactivating complex","3/44","22/2914",0.00404948518468357,0.0185799908473717,0.0104057978429949,"CTNNB1/HDAC1/EP300",3
"R-HSA-525793","R-HSA-525793","Myogenesis","3/44","22/2914",0.00404948518468357,0.0185799908473717,0.0104057978429949,"MAPK14/ABL1/CTNNB1",3
"R-HSA-69563","R-HSA-69563","p53-Dependent G1 DNA Damage Response","3/44","22/2914",0.00404948518468357,0.0185799908473717,0.0104057978429949,"TP53/CDK2/CHEK2",3
"R-HSA-69580","R-HSA-69580","p53-Dependent G1/S DNA damage checkpoint","3/44","22/2914",0.00404948518468357,0.0185799908473717,0.0104057978429949,"TP53/CDK2/CHEK2",3
"R-HSA-68886","R-HSA-68886","M Phase","6/44","105/2914",0.00439328926942368,0.0199617415348571,0.0111796528164179,"MAPK1/CSNK2A1/CDK1/PLK1/MAPK3/CSNK2B",6
"R-HSA-1912408","R-HSA-1912408","Pre-NOTCH Transcription and Translation","3/44","23/2914",0.00460814579109273,0.0205391640974419,0.0115030406213743,"TP53/NOTCH1/EP300",3
"R-HSA-2559585","R-HSA-2559585","Oncogene Induced Senescence","3/44","23/2914",0.00460814579109273,0.0205391640974419,0.0115030406213743,"MAPK1/TP53/MAPK3",3
"R-HSA-383280","R-HSA-383280","Nuclear Receptor transcription pathway","4/44","46/2914",0.00465274734862703,0.0205423184826175,0.0115048072473499,"ESR1/NR4A1/MED1/NR2C2AP",4
"R-HSA-438064","R-HSA-438064","Post NMDA receptor activation events","4/44","47/2914",0.0050301357849633,0.0220009677323628,0.0123217295667079,"MAPK1/MAPK3/RPS6KA2/RPS6KA3",4
"R-HSA-2173796","R-HSA-2173796","SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription","3/44","24/2914",0.00521133471484823,0.0221718604231725,0.0124174386985379,"SMAD2/SMAD3/HDAC1",3
"R-HSA-69615","R-HSA-69615","G1/S DNA Damage Checkpoints","3/44","24/2914",0.00521133471484823,0.0221718604231725,0.0124174386985379,"TP53/CDK2/CHEK2",3
"R-HSA-8941326","R-HSA-8941326","RUNX2 regulates bone development","3/44","24/2914",0.00521133471484823,0.0221718604231725,0.0124174386985379,"MAPK1/ABL1/MAPK3",3
"R-HSA-453279","R-HSA-453279","Mitotic G1-G1/S phases","5/44","77/2914",0.00548495513717359,0.0231257567945697,0.0129516721589021,"CDK2/CDK1/ABL1/HDAC1/CKS1B",5
"R-HSA-109606","R-HSA-109606","Intrinsic Pathway for Apoptosis","4/44","49/2914",0.00584570827558992,0.0238477486337944,0.0133560265627863,"MAPK1/TP53/STAT3/MAPK3",4
"R-HSA-442755","R-HSA-442755","Activation of NMDA receptors and postsynaptic events","4/44","49/2914",0.00584570827558992,0.0238477486337944,0.0133560265627863,"MAPK1/MAPK3/RPS6KA2/RPS6KA3",4
"R-HSA-5663213","R-HSA-5663213","RHO GTPases Activate WASPs and WAVEs","3/44","25/2914",0.00586002370274862,0.0238477486337944,0.0133560265627863,"MAPK1/ABL1/MAPK3",3
"R-HSA-8948751","R-HSA-8948751","Regulation of PTEN stability and activity","3/44","25/2914",0.00586002370274862,0.0238477486337944,0.0133560265627863,"CSNK2A1/CSNK2B/PTEN",3
"R-HSA-5689880","R-HSA-5689880","Ub-specific processing proteases","5/44","80/2914",0.00645366294459364,0.0260371918799123,0.0145822329691816,"TP53/HIF1A/SMAD2/SMAD3/PTEN",5
"R-HSA-400253","R-HSA-400253","Circadian Clock","4/44","52/2914",0.00722804586078568,0.0289121834431427,0.0161923834398168,"HIF1A/SIRT1/MED1/EP300",4
"R-HSA-556833","R-HSA-556833","Metabolism of lipids","6/44","119/2914",0.00808786702829485,0.0320773031291694,0.0179650213206549,"CSNK2A1/MAPKAPK2/MED1/CSNK2B/EP300/PTEN",6
"R-HSA-1912422","R-HSA-1912422","Pre-NOTCH Expression and Processing","3/44","29/2914",0.00892678947141139,0.0342208431142408,0.0191655194229554,"TP53/NOTCH1/EP300",3
"R-HSA-111458","R-HSA-111458","Formation of apoptosome","2/44","10/2914",0.00928642537501833,0.0342208431142408,0.0191655194229554,"MAPK1/MAPK3",2
