X1	X3	X2
PRKCD	activates	MAPK1 
SET	inhibits	PPP2CB 
DUSP2	inhibits	MAPK3 
Perturbation	activates	CDK10 
DUSP2	activates	MAPK1 
CSNK2A1	inhibits	SET 
CDK10	inhibits	ETS2 
Perturbation	inhibits	DUSP2 
TIPRL	inhibits	PPP2CA 
PRKCD	activates	STAT3 
Perturbation	inhibits	TIPRL 
Perturbation	inhibits	PPP1CB 
Perturbation	activates	TIPRL 
PTPRE	inhibits	MAPK3 
Perturbation	inhibits	CDK10 
Perturbation	inhibits	PCSK7 
Perturbation	activates	PTPRE 
Perturbation	inhibits	AMER1 
Perturbation	activates	DUSP2 
FGF19	activates	MAPK3 
Perturbation	inhibits	FGF19 
DUSP14	inhibits	MAPK3 
DUSP14	inhibits	MAPK9 
Perturbation	inhibits	DUSP14 
MAPK1	inhibits	DUSP6 
DUSP6	activates	MAPK3 
DUSP6	activates	FOXO4 
DUSP6	activates	FOXO3 
TUB	activates	MAPK3 
Perturbation	activates	TUB 
CSNK2A1	inhibits	IKZF1 
CSNK2A1	inhibits	MAX 
CSNK2A1	activates	TP53 
MAPK1	activates	CSNK2A1 
IGBP1	activates	PPP2CA 
Perturbation	inhibits	IGBP1 
Perturbation	activates	DUSP14 
Perturbation	inhibits	DUSP9 
Perturbation	inhibits	WDR83 
CSNK2A2	inhibits	SET 
GSK3A	inhibits	NOTCH1 
RPS6KA3	inhibits	GSK3A 
GSK3A	activates	MAF 
Perturbation	activates	FGF19 
Perturbation	activates	IGBP1 
PPP2R1B	activates	PPP2CA 
Perturbation	activates	PPP2R1B 
Perturbation	inhibits	PPP2R1B 
PTP4A3	activates	MAPK3 
Perturbation	activates	PTP4A3 
PEA15	activates	MAPK3 
CAMK2A	activates	PEA15 
PPP2CA	activates	CAMK2A 
CAMK2A	inhibits	ETS2 
DUSP8	inhibits	MAPK3 
Perturbation	activates	DUSP8 
Perturbation	inhibits	DUSP8 
Perturbation	inhibits	TUB 
DUSP10	inhibits	MAPK9 
DUSP10	inhibits	MAPK3 
Perturbation	inhibits	DUSP10 
SET	inhibits	PPP2CA 
