"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-9607240","R-HSA-9607240","FLT3 Signaling","14/45","188/2914",3.79822454959038e-07,9.67644415351535e-06,5.20455098746324e-06,"MAPK3/PPP2CA/DUSP9/MAPK1/WDR83/PPP2CB/DUSP2/FGF19/DUSP6/PPP2R1B/PEA15/CAMK2A/DUSP8/DUSP10",14
"R-HSA-212436","R-HSA-212436","Generic Transcription Pathway","22/45","481/2914",3.81964900796658e-07,9.67644415351535e-06,5.20455098746324e-06,"NOTCH1/E2F1/SMAD3/MAPK3/PPP2CA/SMAD4/MAPK1/CSNK2A1/GATA3/ZNF521/MAX/EP300/SP1/NR4A1/TFDP1/SOCS3/TP53/GSK3B/PPP2CB/CSNK2A2/PPP2R1B/CAMK2A",22
"R-HSA-8953897","R-HSA-8953897","Cellular responses to external stimuli","14/45","189/2914",4.05913592690425e-07,9.74192622457021e-06,5.23977103029746e-06,"E2F1/MAPK3/MAPK1/RPS6KA2/EP300/HIF1A/STAT3/SP1/TFDP1/TP53/MAPK9/RPS6KA3/GSK3B/CAMK2A",14
"R-HSA-187037","R-HSA-187037","Signaling by NTRK1 (TRKA)","9/45","70/2914",7.02269838120426e-07,1.33831909758393e-05,7.19825368737432e-06,"MAPK3/PPP2CA/MAPK1/RPS6KA2/STAT3/RPS6KA3/PPP2CB/DUSP6/PPP2R1B",9
"R-HSA-73857","R-HSA-73857","RNA Polymerase II Transcription","22/45","499/2914",7.42829140024607e-07,1.33831909758393e-05,7.19825368737432e-06,"NOTCH1/E2F1/SMAD3/MAPK3/PPP2CA/SMAD4/MAPK1/CSNK2A1/GATA3/ZNF521/MAX/EP300/SP1/NR4A1/TFDP1/SOCS3/TP53/GSK3B/PPP2CB/CSNK2A2/PPP2R1B/CAMK2A",22
"R-HSA-2559585","R-HSA-2559585","Oncogene Induced Senescence","6/45","23/2914",7.98399817941921e-07,1.33831909758393e-05,7.19825368737432e-06,"E2F1/MAPK3/MAPK1/SP1/TFDP1/TP53",6
"R-HSA-4839735","R-HSA-4839735","AXIN mutants destabilize the destruction complex, activating WNT signaling","5/45","13/2914",8.2177488448136e-07,1.33831909758393e-05,7.19825368737432e-06,"PPP2CA/GSK3B/PPP2CB/AMER1/PPP2R1B",5
"R-HSA-4839744","R-HSA-4839744","truncated APC mutants destabilize the destruction complex","5/45","13/2914",8.2177488448136e-07,1.33831909758393e-05,7.19825368737432e-06,"PPP2CA/GSK3B/PPP2CB/AMER1/PPP2R1B",5
"R-HSA-4839748","R-HSA-4839748","AMER1 mutants destabilize the destruction complex","5/45","13/2914",8.2177488448136e-07,1.33831909758393e-05,7.19825368737432e-06,"PPP2CA/GSK3B/PPP2CB/AMER1/PPP2R1B",5
"R-HSA-5467337","R-HSA-5467337","APC truncation mutants have impaired AXIN binding","5/45","13/2914",8.2177488448136e-07,1.33831909758393e-05,7.19825368737432e-06,"PPP2CA/GSK3B/PPP2CB/AMER1/PPP2R1B",5
"R-HSA-5467340","R-HSA-5467340","AXIN missense mutants destabilize the destruction complex","5/45","13/2914",8.2177488448136e-07,1.33831909758393e-05,7.19825368737432e-06,"PPP2CA/GSK3B/PPP2CB/AMER1/PPP2R1B",5
"R-HSA-5467348","R-HSA-5467348","Truncations of AMER1 destabilize the destruction complex","5/45","13/2914",8.2177488448136e-07,1.33831909758393e-05,7.19825368737432e-06,"PPP2CA/GSK3B/PPP2CB/AMER1/PPP2R1B",5
"R-HSA-5683057","R-HSA-5683057","MAPK family signaling cascades","14/45","202/2914",9.27820370266783e-07,1.41986964631128e-05,7.63687967660499e-06,"MAPK3/PPP2CA/DUSP9/MAPK1/WDR83/PPP2CB/DUSP2/FGF19/DUSP6/PPP2R1B/PEA15/CAMK2A/DUSP8/DUSP10",14
"R-HSA-1257604","R-HSA-1257604","PIP3 activates AKT signaling","13/45","172/2914",9.34124767310052e-07,1.41986964631128e-05,7.63687967660499e-06,"MAPK3/PPP2CA/LCK/MAPK1/CSNK2A1/NR4A1/TP53/GSK3B/PPP2CB/CSNK2A2/FGF19/GSK3A/PPP2R1B",13
"R-HSA-4839743","R-HSA-4839743","phosphorylation site mutants of CTNNB1 are not targeted to the proteasome by the destruction complex","5/45","14/2914",1.26367345879893e-06,1.60065304781198e-05,8.60923730702194e-06,"PPP2CA/GSK3B/PPP2CB/AMER1/PPP2R1B",5
"R-HSA-5339716","R-HSA-5339716","Misspliced GSK3beta mutants stabilize beta-catenin","5/45","14/2914",1.26367345879893e-06,1.60065304781198e-05,8.60923730702194e-06,"PPP2CA/GSK3B/PPP2CB/AMER1/PPP2R1B",5
"R-HSA-5358747","R-HSA-5358747","S33 mutants of beta-catenin aren't phosphorylated","5/45","14/2914",1.26367345879893e-06,1.60065304781198e-05,8.60923730702194e-06,"PPP2CA/GSK3B/PPP2CB/AMER1/PPP2R1B",5
"R-HSA-5358749","R-HSA-5358749","S37 mutants of beta-catenin aren't phosphorylated","5/45","14/2914",1.26367345879893e-06,1.60065304781198e-05,8.60923730702194e-06,"PPP2CA/GSK3B/PPP2CB/AMER1/PPP2R1B",5
"R-HSA-5358751","R-HSA-5358751","S45 mutants of beta-catenin aren't phosphorylated","5/45","14/2914",1.26367345879893e-06,1.60065304781198e-05,8.60923730702194e-06,"PPP2CA/GSK3B/PPP2CB/AMER1/PPP2R1B",5
"R-HSA-5358752","R-HSA-5358752","T41 mutants of beta-catenin aren't phosphorylated","5/45","14/2914",1.26367345879893e-06,1.60065304781198e-05,8.60923730702194e-06,"PPP2CA/GSK3B/PPP2CB/AMER1/PPP2R1B",5
"R-HSA-2559583","R-HSA-2559583","Cellular Senescence","10/45","99/2914",1.54159987395703e-06,1.89991768249839e-05,1.02188554945089e-05,"E2F1/MAPK3/MAPK1/RPS6KA2/STAT3/SP1/TFDP1/TP53/MAPK9/RPS6KA3",10
"R-HSA-168142","R-HSA-168142","Toll Like Receptor 10 (TLR10) Cascade","9/45","78/2914",1.79826825717375e-06,2.05002581317807e-05,1.10262237874074e-05,"MAPK3/PPP2CA/MAPK1/RPS6KA2/MAPK9/RPS6KA3/PPP2CB/DUSP6/PPP2R1B",9
"R-HSA-168176","R-HSA-168176","Toll Like Receptor 5 (TLR5) Cascade","9/45","78/2914",1.79826825717375e-06,2.05002581317807e-05,1.10262237874074e-05,"MAPK3/PPP2CA/MAPK1/RPS6KA2/MAPK9/RPS6KA3/PPP2CB/DUSP6/PPP2R1B",9
"R-HSA-975871","R-HSA-975871","MyD88 cascade initiated on plasma membrane","9/45","78/2914",1.79826825717375e-06,2.05002581317807e-05,1.10262237874074e-05,"MAPK3/PPP2CA/MAPK1/RPS6KA2/MAPK9/RPS6KA3/PPP2CB/DUSP6/PPP2R1B",9
"R-HSA-1640170","R-HSA-1640170","Cell Cycle","15/45","249/2914",2.07688815921098e-06,2.3099048795127e-05,1.24240036224944e-05,"E2F1/MAPK3/PPP2CA/MAPK1/CSNK2A1/MAX/EP300/TFDP1/TP53/GSK3B/PPP2CB/CSNK2A2/PPP1CB/SET/PPP2R1B",15
"R-HSA-196299","R-HSA-196299","Beta-catenin phosphorylation cascade","5/45","16/2914",2.69430693937509e-06,2.92524753417867e-05,1.57336721021152e-05,"PPP2CA/GSK3B/PPP2CB/AMER1/PPP2R1B",5
"R-HSA-975138","R-HSA-975138","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation","9/45","83/2914",3.0620893591456e-06,3.24723894830324e-05,1.74655280460447e-05,"MAPK3/PPP2CA/MAPK1/RPS6KA2/MAPK9/RPS6KA3/PPP2CB/DUSP6/PPP2R1B",9
"R-HSA-168181","R-HSA-168181","Toll Like Receptor 7/8 (TLR7/8) Cascade","9/45","84/2914",3.39074999852174e-06,3.43595999850203e-05,1.84805789393115e-05,"MAPK3/PPP2CA/MAPK1/RPS6KA2/MAPK9/RPS6KA3/PPP2CB/DUSP6/PPP2R1B",9
"R-HSA-975155","R-HSA-975155","MyD88 dependent cascade initiated on endosome","9/45","84/2914",3.39074999852174e-06,3.43595999850203e-05,1.84805789393115e-05,"MAPK3/PPP2CA/MAPK1/RPS6KA2/MAPK9/RPS6KA3/PPP2CB/DUSP6/PPP2R1B",9
"R-HSA-166058","R-HSA-166058","MyD88:MAL(TIRAP) cascade initiated on plasma membrane","9/45","86/2914",4.14024404923323e-06,3.93323184677156e-05,2.11551943743715e-05,"MAPK3/PPP2CA/MAPK1/RPS6KA2/MAPK9/RPS6KA3/PPP2CB/DUSP6/PPP2R1B",9
"R-HSA-168138","R-HSA-168138","Toll Like Receptor 9 (TLR9) Cascade","9/45","86/2914",4.14024404923323e-06,3.93323184677156e-05,2.11551943743715e-05,"MAPK3/PPP2CA/MAPK1/RPS6KA2/MAPK9/RPS6KA3/PPP2CB/DUSP6/PPP2R1B",9
"R-HSA-168188","R-HSA-168188","Toll Like Receptor TLR6:TLR2 Cascade","9/45","86/2914",4.14024404923323e-06,3.93323184677156e-05,2.11551943743715e-05,"MAPK3/PPP2CA/MAPK1/RPS6KA2/MAPK9/RPS6KA3/PPP2CB/DUSP6/PPP2R1B",9
"R-HSA-168164","R-HSA-168164","Toll Like Receptor 3 (TLR3) Cascade","9/45","87/2914",4.56570470191356e-06,4.08227714524036e-05,2.19568461412974e-05,"MAPK3/PPP2CA/MAPK1/RPS6KA2/MAPK9/RPS6KA3/PPP2CB/DUSP6/PPP2R1B",9
"R-HSA-168179","R-HSA-168179","Toll Like Receptor TLR1:TLR2 Cascade","9/45","87/2914",4.56570470191356e-06,4.08227714524036e-05,2.19568461412974e-05,"MAPK3/PPP2CA/MAPK1/RPS6KA2/MAPK9/RPS6KA3/PPP2CB/DUSP6/PPP2R1B",9
"R-HSA-181438","R-HSA-181438","Toll Like Receptor 2 (TLR2) Cascade","9/45","87/2914",4.56570470191356e-06,4.08227714524036e-05,2.19568461412974e-05,"MAPK3/PPP2CA/MAPK1/RPS6KA2/MAPK9/RPS6KA3/PPP2CB/DUSP6/PPP2R1B",9
"R-HSA-166520","R-HSA-166520","Signaling by NTRKs","9/45","89/2914",5.53063788861004e-06,4.84994399462726e-05,2.60858021871688e-05,"MAPK3/PPP2CA/MAPK1/RPS6KA2/STAT3/RPS6KA3/PPP2CB/DUSP6/PPP2R1B",9
"R-HSA-166166","R-HSA-166166","MyD88-independent TLR4 cascade ","9/45","90/2914",6.07557372869205e-06,5.13048448200662e-05,2.75947110874317e-05,"MAPK3/PPP2CA/MAPK1/RPS6KA2/MAPK9/RPS6KA3/PPP2CB/DUSP6/PPP2R1B",9
"R-HSA-937061","R-HSA-937061","TRIF(TICAM1)-mediated TLR4 signaling ","9/45","90/2914",6.07557372869205e-06,5.13048448200662e-05,2.75947110874317e-05,"MAPK3/PPP2CA/MAPK1/RPS6KA2/MAPK9/RPS6KA3/PPP2CB/DUSP6/PPP2R1B",9
"R-HSA-68875","R-HSA-68875","Mitotic Prophase","6/45","33/2914",7.80242862115203e-06,6.46892263862787e-05,3.47936051431277e-05,"MAPK3/PPP2CA/MAPK1/PPP2CB/SET/PPP2R1B",6
"R-HSA-442742","R-HSA-442742","CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling","5/45","22/2914",1.51589194896311e-05,0.000123436915844139,6.63915082910533e-05,"MAPK3/MAPK1/RPS6KA2/RPS6KA3/CAMK2A",5
"R-HSA-449147","R-HSA-449147","Signaling by Interleukins","16/45","332/2914",1.63754658308738e-05,0.00013100372664699,7.04613765206573e-05,"SMAD3/MAPK3/PPP2CA/LCK/MAPK1/GATA3/RPS6KA2/HIF1A/STAT3/SOCS3/TP53/MAPK9/RPS6KA3/PPP2CB/DUSP6/PPP2R1B",16
"R-HSA-1912408","R-HSA-1912408","Pre-NOTCH Transcription and Translation","5/45","23/2914",1.91479527317669e-05,0.000150542524925616,8.09704716243501e-05,"NOTCH1/E2F1/EP300/TFDP1/TP53",5
"R-HSA-166016","R-HSA-166016","Toll Like Receptor 4 (TLR4) Cascade","9/45","110/2914",3.1795507279128e-05,0.000245741547784447,0.000132174008849899,"MAPK3/PPP2CA/MAPK1/RPS6KA2/MAPK9/RPS6KA3/PPP2CB/DUSP6/PPP2R1B",9
"R-HSA-2559580","R-HSA-2559580","Oxidative Stress Induced Senescence","6/45","44/2914",4.37813675069233e-05,0.000332049044998199,0.000178595169631995,"E2F1/MAPK3/MAPK1/TFDP1/TP53/MAPK9",6
"R-HSA-1295596","R-HSA-1295596","Spry regulation of FGF signaling","4/45","14/2914",4.44188415458117e-05,0.000332049044998199,0.000178595169631995,"MAPK3/PPP2CA/MAPK1/PPP2CB",4
"R-HSA-5654733","R-HSA-5654733","Negative regulation of FGFR4 signaling","5/45","28/2914",5.27975248209748e-05,0.00038831727932846,0.000208859478493839,"MAPK3/PPP2CA/MAPK1/PPP2CB/FGF19",5
"R-HSA-453274","R-HSA-453274","Mitotic G2-G2/M phases","7/45","68/2914",6.19061763460304e-05,0.000448082800218887,0.0002410048302193,"E2F1/PPP2CA/EP300/TP53/PPP2CB/PPP1CB/PPP2R1B",7
"R-HSA-1912422","R-HSA-1912422","Pre-NOTCH Expression and Processing","5/45","29/2914",6.30668128286156e-05,0.000449351041403886,0.000241686963635978,"NOTCH1/E2F1/EP300/TFDP1/TP53",5
"R-HSA-4641262","R-HSA-4641262","Disassembly of the destruction complex and recruitment of AXIN to the membrane","5/45","30/2914",7.48140240185001e-05,0.0005248491531144,0.000282294212086,"PPP2CA/GSK3B/PPP2CB/AMER1/PPP2R1B",5
"R-HSA-109606","R-HSA-109606","Intrinsic Pathway for Apoptosis","6/45","49/2914",8.18499814602566e-05,0.000565508962816318,0.000304163407978306,"E2F1/MAPK3/MAPK1/STAT3/TFDP1/TP53",6
"R-HSA-4791275","R-HSA-4791275","Signaling by WNT in cancer","5/45","31/2914",8.8180502983625e-05,0.000600153871052731,0.000322797442186718,"PPP2CA/GSK3B/PPP2CB/AMER1/PPP2R1B",5
"R-HSA-168898","R-HSA-168898","Toll-like Receptor Cascades","9/45","127/2914",9.9899369231761e-05,0.000669913417201221,0.000360318158374618,"MAPK3/PPP2CA/MAPK1/RPS6KA2/MAPK9/RPS6KA3/PPP2CB/DUSP6/PPP2R1B",9
"R-HSA-373760","R-HSA-373760","L1CAM interactions","6/45","53/2914",0.000128290581422555,0.000845424477001285,0.000454718151295705,"MAPK3/MAPK1/CSNK2A1/RPS6KA2/RPS6KA3/CSNK2A2",6
"R-HSA-881907","R-HSA-881907","Gastrin-CREB signalling pathway via PKC and MAPK","4/45","18/2914",0.000129780073223881,0.000845424477001285,0.000454718151295705,"MAPK3/MAPK1/RPS6KA2/RPS6KA3",4
"R-HSA-1266738","R-HSA-1266738","Developmental Biology","16/45","397/2914",0.000153769865098955,0.000979959241560941,0.000527078724108262,"NOTCH1/E2F1/SMAD3/MAPK3/SMAD4/MAPK1/CSNK2A1/RPS6KA2/EP300/STAT3/PAX6/TFDP1/KDM6A/RPS6KA3/GSK3B/CSNK2A2",16
"R-HSA-68886","R-HSA-68886","M Phase","8/45","105/2914",0.000154730406562254,0.000979959241560941,0.000527078724108262,"MAPK3/PPP2CA/MAPK1/CSNK2A1/PPP2CB/CSNK2A2/SET/PPP2R1B",8
"R-HSA-1643685","R-HSA-1643685","Disease","17/45","443/2914",0.000161831863826115,0.00100160028292462,0.000538718527057795,"NOTCH1/SMAD3/MAPK3/PPP2CA/SMAD4/LCK/MAPK1/EP300/STAT3/NR4A1/GSK3B/PPP2CB/AMER1/FGF19/GSK3A/PPP2R1B/CAMK2A",17
"R-HSA-389513","R-HSA-389513","CTLA4 inhibitory signaling","4/45","19/2914",0.000162540396790399,0.00100160028292462,0.000538718527057795,"PPP2CA/LCK/PPP2CB/PPP2R1B",4
"R-HSA-201681","R-HSA-201681","TCF dependent signaling in response to WNT","8/45","108/2914",0.000188703990555603,0.00114732026257807,0.000617095155080077,"PPP2CA/CSNK2A1/EP300/GSK3B/PPP2CB/CSNK2A2/AMER1/PPP2R1B",8
"R-HSA-445144","R-HSA-445144","Signal transduction by L1","4/45","20/2914",0.000200892324806763,0.00120535394884058,0.000648309026038445,"MAPK3/MAPK1/CSNK2A1/CSNK2A2",4
"R-HSA-195253","R-HSA-195253","Degradation of beta-catenin by the destruction complex","5/45","37/2914",0.000211129741630947,0.00125032678160665,0.000672498015037741,"PPP2CA/GSK3B/PPP2CB/AMER1/PPP2R1B",5
"R-HSA-111885","R-HSA-111885","Opioid Signalling","6/45","59/2914",0.00023488255919941,0.00137315957685809,0.00073856459235442,"PPP2CA/MAPK1/PPP2CB/PRKCD/PPP2R1B/CAMK2A",6
"R-HSA-5654743","R-HSA-5654743","Signaling by FGFR4","5/45","38/2914",0.000240338164167352,0.00138726839063687,0.000746153127927954,"MAPK3/PPP2CA/MAPK1/PPP2CB/FGF19",5
"R-HSA-69206","R-HSA-69206","G1/S Transition","6/45","60/2914",0.000257974540030019,0.00147045487817111,0.00079089562930256,"E2F1/PPP2CA/MAX/TFDP1/PPP2CB/PPP2R1B",6
"R-HSA-69231","R-HSA-69231","Cyclin D associated events in G1","5/45","40/2914",0.000307899399795607,0.00171222105252191,0.000920931452533716,"E2F1/PPP2CA/TFDP1/PPP2CB/PPP2R1B",5
"R-HSA-69236","R-HSA-69236","G1 Phase","5/45","40/2914",0.000307899399795607,0.00171222105252191,0.000920931452533716,"E2F1/PPP2CA/TFDP1/PPP2CB/PPP2R1B",5
"R-HSA-450341","R-HSA-450341","Activation of the AP-1 family of transcription factors","3/45","10/2914",0.000383057084808407,0.00210450639364619,0.00113192518402484,"MAPK3/MAPK1/MAPK9",3
"R-HSA-2173796","R-HSA-2173796","SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription","4/45","24/2914",0.000421131944731344,0.0022201797395206,0.00119414099563319,"SMAD3/SMAD4/SP1/TFDP1",4
"R-HSA-8941326","R-HSA-8941326","RUNX2 regulates bone development","4/45","24/2914",0.000421131944731344,0.0022201797395206,0.00119414099563319,"MAPK3/SMAD4/MAPK1/ZNF521",4
"R-HSA-982772","R-HSA-982772","Growth hormone receptor signaling","4/45","24/2914",0.000421131944731344,0.0022201797395206,0.00119414099563319,"MAPK3/MAPK1/STAT3/SOCS3",4
"R-HSA-6811558","R-HSA-6811558","PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling","7/45","92/2914",0.000423586923987482,0.0022201797395206,0.00119414099563319,"MAPK3/PPP2CA/LCK/MAPK1/PPP2CB/FGF19/PPP2R1B",7
"R-HSA-69275","R-HSA-69275","G2/M Transition","6/45","66/2914",0.000436746500918034,0.00226314095930254,0.00121724802289356,"PPP2CA/EP300/TP53/PPP2CB/PPP1CB/PPP2R1B",6
"R-HSA-5633007","R-HSA-5633007","Regulation of TP53 Activity","7/45","95/2914",0.000516013089747201,0.00263984734614491,0.00141986249227093,"PPP2CA/CSNK2A1/EP300/TP53/PPP2CB/CSNK2A2/PPP2R1B",7
"R-HSA-1362277","R-HSA-1362277","Transcription of E2F targets under negative control by DREAM complex","3/45","11/2914",0.000521022502528602,0.00263984734614491,0.00141986249227093,"E2F1/MAX/TFDP1",3
"R-HSA-2559582","R-HSA-2559582","Senescence-Associated Secretory Phenotype (SASP)","5/45","45/2914",0.000539748298970538,0.00270467279484138,0.00145472936564645,"MAPK3/MAPK1/RPS6KA2/STAT3/RPS6KA3",5
"R-HSA-438064","R-HSA-438064","Post NMDA receptor activation events","5/45","47/2914",0.000662259117057129,0.00322747117653958,0.00173592055432531,"MAPK3/MAPK1/RPS6KA2/RPS6KA3/CAMK2A",5
"R-HSA-199418","R-HSA-199418","Negative regulation of the PI3K/AKT network","7/45","99/2914",0.000663657138191693,0.00322747117653958,0.00173592055432531,"MAPK3/PPP2CA/LCK/MAPK1/PPP2CB/FGF19/PPP2R1B",7
"R-HSA-5654732","R-HSA-5654732","Negative regulation of FGFR3 signaling","4/45","27/2914",0.000672389828445747,0.00322747117653958,0.00173592055432531,"MAPK3/PPP2CA/MAPK1/PPP2CB",4
"R-HSA-9616222","R-HSA-9616222","Transcriptional regulation of granulopoiesis","4/45","27/2914",0.000672389828445747,0.00322747117653958,0.00173592055432531,"E2F1/EP300/STAT3/TFDP1",4
"R-HSA-109581","R-HSA-109581","Apoptosis","7/45","101/2914",0.000749156494267954,0.00355849334777278,0.00191396341189072,"E2F1/MAPK3/MAPK1/STAT3/TFDP1/TP53/PRKCD",7
"R-HSA-3371556","R-HSA-3371556","Cellular response to heat stress","5/45","49/2914",0.00080456286354153,0.00374368026300957,0.00201356763915335,"MAPK3/MAPK1/EP300/GSK3B/CAMK2A",5
"R-HSA-442755","R-HSA-442755","Activation of NMDA receptors and postsynaptic events","5/45","49/2914",0.00080456286354153,0.00374368026300957,0.00201356763915335,"MAPK3/MAPK1/RPS6KA2/RPS6KA3/CAMK2A",5
"R-HSA-5357801","R-HSA-5357801","Programmed Cell Death","7/45","103/2914",0.000843202670997489,0.00388384260580662,0.00208895504882951,"E2F1/MAPK3/MAPK1/STAT3/TFDP1/TP53/PRKCD",7
"R-HSA-5673000","R-HSA-5673000","RAF activation","4/45","29/2914",0.000889669356311945,0.00395620817799973,0.00212787743645876,"PPP2CA/PPP2CB/PPP2R1B/CAMK2A",4
"R-HSA-6804757","R-HSA-6804757","Regulation of TP53 Degradation","4/45","29/2914",0.000889669356311945,0.00395620817799973,0.00212787743645876,"PPP2CA/TP53/PPP2CB/PPP2R1B",4
"R-HSA-6806003","R-HSA-6806003","Regulation of TP53 Expression and Degradation","4/45","29/2914",0.000889669356311945,0.00395620817799973,0.00212787743645876,"PPP2CA/TP53/PPP2CB/PPP2R1B",4
"R-HSA-157118","R-HSA-157118","Signaling by NOTCH","7/45","104/2914",0.000893617198100816,0.00395620817799973,0.00212787743645876,"NOTCH1/E2F1/SMAD3/EP300/HIF1A/TFDP1/TP53",7
"R-HSA-195721","R-HSA-195721","Signaling by WNT","9/45","172/2914",0.000985863405966283,0.00428568946386668,0.00230509151680733,"PPP2CA/CSNK2A1/EP300/GSK3B/PPP2CB/CSNK2A2/AMER1/PPP2R1B/CAMK2A",9
"R-HSA-453279","R-HSA-453279","Mitotic G1-G1/S phases","6/45","77/2914",0.00100329985105999,0.00428568946386668,0.00230509151680733,"E2F1/PPP2CA/MAX/TFDP1/PPP2CB/PPP2R1B",6
"R-HSA-390466","R-HSA-390466","Chaperonin-mediated protein folding","4/45","30/2914",0.00101503171512632,0.00428568946386668,0.00230509151680733,"CSNK2A1/STAT3/TP53/CSNK2A2",4
"R-HSA-5654726","R-HSA-5654726","Negative regulation of FGFR1 signaling","4/45","30/2914",0.00101503171512632,0.00428568946386668,0.00230509151680733,"MAPK3/PPP2CA/MAPK1/PPP2CB",4
"R-HSA-6791312","R-HSA-6791312","TP53 Regulates Transcription of Cell Cycle Genes","4/45","30/2914",0.00101503171512632,0.00428568946386668,0.00230509151680733,"E2F1/EP300/TFDP1/TP53",4
