"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-9006931","R-HSA-9006931","Signaling by Nuclear Receptors","27/112","136/2914",2.17766436912262e-13,1.35015190885602e-11,7.14774046515845e-12,"AXIN1/ESR1/KAT2B/CREBBP/HSP90AA1/MYC/PIK3CA/PIK3R1/AKT1/AKT2/AKT3/EP300/ERBB4/ESR2/GATA3/MAPK1/PTK2/SHC1/SRC/EGFR/MAPK3/KAT5/NCOR1/NCOR2/FOXO3/CREB1/SP1",27
"R-HSA-6811558","R-HSA-6811558","PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling","22/112","92/2914",9.49344138280825e-13,5.39543918589602e-11,2.85635999500283e-11,"ESR1/PIK3CA/PIK3R1/AKT1/ERBB4/ESR2/GRB2/MAPK1/SRC/EGFR/ERBB2/ERBB3/FGF7/FGFR1/FGFR3/FGFR4/INSR/MAPK3/MET/PDGFRA/PDGFRB/LCK",22
"R-HSA-2219530","R-HSA-2219530","Constitutive Signaling by Aberrant PI3K in Cancer","18/112","72/2914",6.32910410590944e-11,3.32034538479249e-09,1.75779976382748e-09,"ESR1/PIK3CA/PIK3R1/ERBB4/ESR2/GRB2/SRC/EGFR/ERBB2/ERBB3/FGF7/FGFR1/FGFR3/FGFR4/MET/PDGFRA/PDGFRB/LCK",18
"R-HSA-1227986","R-HSA-1227986","Signaling by ERBB2","14/112","44/2914",2.9767530369322e-10,1.45010397941983e-08,7.67688941103567e-09,"HSP90AA1/PIK3CA/PIK3R1/PRKCD/AKT1/AKT2/AKT3/ERBB4/GRB2/SHC1/SRC/EGFR/ERBB2/ERBB3",14
"R-HSA-9006934","R-HSA-9006934","Signaling by Receptor Tyrosine Kinases","38/112","347/2914",3.49175188424483e-10,1.58758319003665e-08,8.4047080441823e-09,"CDC42/CTNNB1/ESR1/MAPK14/PAK1/STAT1/HSP90AA1/PIK3CA/PIK3R1/PRKCD/AKT1/AKT2/AKT3/ERBB4/GRB2/MAPK1/MAPK11/PTK2/SHC1/SRC/STAT3/EGFR/ERBB2/ERBB3/FGF7/FGFR1/FGFR3/FGFR4/INSR/MAPK3/MET/NTRK1/PDGFRA/PDGFRB/NCOR1/LCK/CREB1/MEF2A",38
"R-HSA-9009391","R-HSA-9009391","Extra-nuclear estrogen signaling","16/112","63/2914",6.3016710583442e-10,2.68608728861922e-08,1.42202182435004e-08,"ESR1/HSP90AA1/PIK3CA/PIK3R1/AKT1/AKT2/AKT3/ESR2/MAPK1/PTK2/SHC1/SRC/EGFR/MAPK3/FOXO3/CREB1",16
"R-HSA-8878159","R-HSA-8878159","Transcriptional regulation by RUNX3","14/112","53/2914",4.65752298171622e-09,1.79662636051125e-07,9.51138820273743e-08,"CTNNB1/KAT2B/MDM2/SMAD3/CREBBP/MYC/EP300/NOTCH1/SRC/TP53/FOXO3/LEF1/TCF7/TCF7L2",14
"R-HSA-8878166","R-HSA-8878166","Transcriptional regulation by RUNX2","15/112","62/2914",4.74182910398863e-09,1.79662636051125e-07,9.51138820273743e-08,"AR/CDK1/ESR1/GSK3B/STAT1/AKT1/AKT2/AKT3/MAPK1/SRC/ABL1/MAPK3/NR3C1/SMAD1/TWIST1",15
"R-HSA-5674400","R-HSA-5674400","Constitutive Signaling by AKT1 E17K in Cancer","10/112","24/2914",5.88208952649976e-09,2.11136055635412e-07,1.117759948803e-07,"GSK3A/GSK3B/MDM2/FOXO1/NR4A1/AKT1/AKT2/AKT3/FOXO3/CREB1",10
"R-HSA-2262752","R-HSA-2262752","Cellular responses to stress","25/112","187/2914",1.45897162918958e-08,4.97509325553647e-07,2.63382773058961e-07,"AR/CCNE1/GSK3B/MAPK14/MDM2/CREBBP/HSP90AA1/EP300/MAPK1/MAPK11/MAPK8/STAT3/ATR/E2F1/MAPK3/ATM/KAT5/TP53/NBN/RELA/SIRT1/NR3C1/ARNT/HIF1A/SP1",25
"R-HSA-8953897","R-HSA-8953897","Cellular responses to external stimuli","25/112","189/2914",1.82345119999672e-08,5.92187484951315e-07,3.13505644911716e-07,"AR/CCNE1/GSK3B/MAPK14/MDM2/CREBBP/HSP90AA1/EP300/MAPK1/MAPK11/MAPK8/STAT3/ATR/E2F1/MAPK3/ATM/KAT5/TP53/NBN/RELA/SIRT1/NR3C1/ARNT/HIF1A/SP1",25
"R-HSA-9616222","R-HSA-9616222","Transcriptional regulation of granulopoiesis","10/112","27/2914",2.29535156224314e-08,7.11558984295374e-07,3.76701237248516e-07,"MYC/EP300/PML/STAT3/E2F1/LEF1/CREB1/CEBPA/FLI1/KMT2A",10
"R-HSA-201722","R-HSA-201722","Formation of the beta-catenin:TCF transactivating complex","9/112","22/2914",4.34828116790057e-08,1.28935989413399e-06,6.82590590658991e-07,"CTNNB1/CDC73/CREBBP/MYC/EP300/KAT5/LEF1/TCF7/TCF7L2",9
"R-HSA-389356","R-HSA-389356","CD28 co-stimulation","10/112","31/2914",1.05976845702787e-07,2.80991114634003e-06,1.48757450716875e-06,"CDC42/PAK1/PIK3CA/PIK3R1/AKT1/AKT2/AKT3/GRB2/SRC/LCK",10
"R-HSA-186712","R-HSA-186712","Regulation of beta-cell development","9/112","24/2914",1.07122712323814e-07,2.80991114634003e-06,1.48757450716875e-06,"KAT2B/CREBBP/FOXO1/AKT1/AKT2/AKT3/EP300/NOTCH1/HNF4A",9
"R-HSA-9634638","R-HSA-9634638","Estrogen-dependent nuclear events downstream of ESR-membrane signaling","9/112","24/2914",1.07122712323814e-07,2.80991114634003e-06,1.48757450716875e-06,"AKT1/AKT2/AKT3/MAPK1/PTK2/EGFR/MAPK3/FOXO3/CREB1",9
"R-HSA-9614085","R-HSA-9614085","FOXO-mediated transcription","12/112","49/2914",1.60681790380816e-07,4.05870300147099e-06,2.14868826903002e-06,"KAT2B/SMAD3/CREBBP/FOXO1/SMAD2/AKT1/AKT2/AKT3/EP300/SIRT1/NR3C1/FOXO3",12
"R-HSA-5683057","R-HSA-5683057","MAPK family signaling cascades","24/112","202/2914",3.06683629076401e-07,7.41274276853698e-06,3.92432592932271e-06,"CDC42/CDK1/PAK1/FOXO1/MYC/ERBB4/GRB2/MAPK1/PTK2/SHC1/SRC/EGFR/ERBB2/ERBB3/FGF7/FGFR1/FGFR3/FGFR4/MAPK3/MET/PDGFRA/PDGFRB/RET/FOXO3",24
"R-HSA-74751","R-HSA-74751","Insulin receptor signalling cascade","12/112","52/2914",3.26073728821275e-07,7.41274276853698e-06,3.92432592932271e-06,"PIK3CA/PIK3R1/AKT2/GRB2/MAPK1/SHC1/FGF7/FGFR1/FGFR3/FGFR4/INSR/MAPK3",12
"R-HSA-74752","R-HSA-74752","Signaling by Insulin receptor","12/112","52/2914",3.26073728821275e-07,7.41274276853698e-06,3.92432592932271e-06,"PIK3CA/PIK3R1/AKT2/GRB2/MAPK1/SHC1/FGF7/FGFR1/FGFR3/FGFR4/INSR/MAPK3",12
"R-HSA-9617629","R-HSA-9617629","Regulation of FOXO transcriptional activity by acetylation","6/112","10/2914",5.23089677084148e-07,1.15079728958513e-05,6.0923517568714e-06,"KAT2B/CREBBP/FOXO1/EP300/SIRT1/FOXO3",6
"R-HSA-1963642","R-HSA-1963642","PI3K events in ERBB2 signaling","7/112","16/2914",8.83470444902668e-07,1.88289638569881e-05,9.96810403294787e-06,"PIK3CA/PIK3R1/ERBB4/GRB2/EGFR/ERBB2/ERBB3",7
"R-HSA-157118","R-HSA-157118","Signaling by NOTCH","16/112","104/2914",1.22390369210464e-06,2.52940096368291e-05,1.33907166313203e-05,"KAT2B/SMAD3/STAT1/CREBBP/MYC/AKT1/EP300/NOTCH1/E2F1/EGFR/TP53/NCOR1/NCOR2/CREB1/HIF1A/IKZF1",16
"R-HSA-9018519","R-HSA-9018519","Estrogen-dependent gene expression","11/112","49/2914",1.40852869076547e-06,2.8253428444178e-05,1.49574408957448e-05,"AXIN1/ESR1/KAT2B/CREBBP/HSP90AA1/MYC/EP300/ERBB4/GATA3/KAT5/SP1",11
"R-HSA-187037","R-HSA-187037","Signaling by NTRK1 (TRKA)","13/112","70/2914",1.49567012511778e-06,2.91442007237235e-05,1.54290181327939e-05,"MAPK14/PIK3CA/PIK3R1/GRB2/MAPK1/MAPK11/SHC1/SRC/STAT3/MAPK3/NTRK1/CREB1/MEF2A",13
"R-HSA-8863795","R-HSA-8863795","Downregulation of ERBB2 signaling","8/112","24/2914",1.63321558589653e-06,3.09403619328176e-05,1.63799107006582e-05,"HSP90AA1/AKT1/AKT2/AKT3/ERBB4/EGFR/ERBB2/ERBB3",8
"R-HSA-5633007","R-HSA-5633007","Regulation of TP53 Activity","15/112","95/2914",1.94114640216922e-06,3.57800498994434e-05,1.89420545076541e-05,"CDK1/MAPK14/MDM2/AKT1/AKT2/AKT3/EP300/MAPK11/PML/ATR/ATM/KAT5/TP53/CHEK2/NBN",15
"R-HSA-201681","R-HSA-201681","TCF dependent signaling in response to WNT","16/112","108/2914",2.06345972071464e-06,3.70336718296681e-05,1.96057253242416e-05,"AMER1/APC/AXIN1/CTNNB1/GSK3B/CDC73/CREBBP/MYC/AKT1/AKT2/EP300/KAT5/LEF1/TCF7/TCF7L2/SOX6",16
"R-HSA-8864260","R-HSA-8864260","Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors","8/112","25/2914",2.32553306943387e-06,4.06670141885615e-05,2.15292265267427e-05,"ESR1/UBE2I/CREBBP/MYC/EP300/EGFR/ERBB2/MYBL2",8
"R-HSA-2029480","R-HSA-2029480","Fcgamma receptor (FCGR) dependent phagocytosis","12/112","62/2914",2.46664847386773e-06,4.20563564794448e-05,2.22647480667535e-05,"CDC42/PAK1/HSP90AA1/PIK3CA/PIK3R1/PRKCD/GRB2/MAPK1/PTK2/SRC/ABL1/MAPK3",12
"R-HSA-4420097","R-HSA-4420097","VEGFA-VEGFR2 Pathway","14/112","85/2914",2.61606335860124e-06,4.35159807455134e-05,2.30374770731765e-05,"CDC42/CTNNB1/MAPK14/PAK1/HSP90AA1/PIK3CA/PIK3R1/PRKCD/AKT1/AKT2/AKT3/MAPK11/PTK2/SRC",14
"R-HSA-2559583","R-HSA-2559583","Cellular Senescence","15/112","99/2914",3.32767399974139e-06,5.4035087329134e-05,2.8606320348654e-05,"CCNE1/MAPK14/MDM2/MAPK1/MAPK11/MAPK8/STAT3/E2F1/MAPK3/ATM/KAT5/TP53/NBN/RELA/SP1",15
"R-HSA-198323","R-HSA-198323","AKT phosphorylates targets in the cytosol","6/112","13/2914",3.88685155222063e-06,6.02548186141748e-05,3.18990627946627e-05,"GSK3A/GSK3B/MDM2/AKT1/AKT2/AKT3",6
"R-HSA-1236394","R-HSA-1236394","Signaling by ERBB4","10/112","44/2914",3.88740765252741e-06,6.02548186141748e-05,3.18990627946627e-05,"ESR1/PIK3CA/PIK3R1/ERBB4/GRB2/SHC1/SRC/EGFR/ERBB3/NCOR1",10
"R-HSA-190236","R-HSA-190236","Signaling by FGFR","11/112","55/2914",4.75985744971484e-06,7.21382840156783e-05,3.81902012924489e-05,"PIK3CA/PIK3R1/GRB2/MAPK1/SHC1/SRC/FGF7/FGFR1/FGFR3/FGFR4/MAPK3",11
"R-HSA-9607240","R-HSA-9607240","FLT3 Signaling","21/112","188/2914",5.33785115467186e-06,7.9139445380135e-05,4.18966349211087e-05,"PIK3CA/PIK3R1/AKT2/ERBB4/GRB2/MAPK1/PTK2/SHC1/SRC/EGFR/ERBB2/ERBB3/FGF7/FGFR1/FGFR3/FGFR4/MAPK3/MET/PDGFRA/PDGFRB/RET",21
"R-HSA-383280","R-HSA-383280","Nuclear Receptor transcription pathway","10/112","46/2914",5.98495603228474e-06,8.68455322131531e-05,4.59762579859724e-05,"AR/ESR1/NR4A1/ESR2/PPARG/NCOR1/NCOR2/NR1I2/NR3C1/HNF4A",10
"R-HSA-5637810","R-HSA-5637810","Constitutive Signaling by EGFRvIII","6/112","14/2914",6.59004612139664e-06,8.98882290958502e-05,4.75870698871378e-05,"HSP90AA1/PIK3CA/PIK3R1/GRB2/SHC1/EGFR",6
"R-HSA-5637812","R-HSA-5637812","Signaling by EGFRvIII in Cancer","6/112","14/2914",6.59004612139664e-06,8.98882290958502e-05,4.75870698871378e-05,"HSP90AA1/PIK3CA/PIK3R1/GRB2/SHC1/EGFR",6
"R-HSA-6804758","R-HSA-6804758","Regulation of TP53 Activity through Acetylation","6/112","14/2914",6.59004612139664e-06,8.98882290958502e-05,4.75870698871378e-05,"AKT1/AKT2/AKT3/EP300/PML/TP53",6
"R-HSA-194138","R-HSA-194138","Signaling by VEGF","14/112","92/2914",6.91389554425154e-06,9.2456407081952e-05,4.8946670210078e-05,"CDC42/CTNNB1/MAPK14/PAK1/HSP90AA1/PIK3CA/PIK3R1/PRKCD/AKT1/AKT2/AKT3/MAPK11/PTK2/SRC",14
"R-HSA-186763","R-HSA-186763","Downstream signal transduction","8/112","29/2914",8.11172737968234e-06,0.000102448112461914,5.42363058719502e-05,"STAT1/PIK3CA/PIK3R1/GRB2/SRC/STAT3/PDGFRA/PDGFRB",8
"R-HSA-6804757","R-HSA-6804757","Regulation of TP53 Degradation","8/112","29/2914",8.11172737968234e-06,0.000102448112461914,5.42363058719502e-05,"CDK1/MDM2/AKT1/AKT2/AKT3/ATM/TP53/CHEK2",8
"R-HSA-6806003","R-HSA-6806003","Regulation of TP53 Expression and Degradation","8/112","29/2914",8.11172737968234e-06,0.000102448112461914,5.42363058719502e-05,"CDK1/MDM2/AKT1/AKT2/AKT3/ATM/TP53/CHEK2",8
"R-HSA-3108232","R-HSA-3108232","SUMO E3 ligases SUMOylate target proteins","15/112","107/2914",8.99503645917322e-06,0.000111538452093748,5.90487560860558e-05,"AR/ESR1/MDM2/PIAS1/UBE2I/CREBBP/EP300/PML/PPARG/TP53/NCOR2/NR1I2/RELA/NR3C1/TDG",15
"R-HSA-1250196","R-HSA-1250196","SHC1 events in ERBB2 signaling","7/112","22/2914",1.08679205783467e-05,0.000130033716393552,6.88401986772471e-05,"PRKCD/ERBB4/GRB2/SHC1/EGFR/ERBB2/ERBB3",7
"R-HSA-525793","R-HSA-525793","Myogenesis","7/112","22/2914",1.08679205783467e-05,0.000130033716393552,6.88401986772471e-05,"CDC42/CTNNB1/MAPK14/MAPK11/ABL1/MEF2A/MYOD1",7
"R-HSA-2990846","R-HSA-2990846","SUMOylation","15/112","109/2914",1.13531352167913e-05,0.000133497210652615,7.06737818395539e-05,"AR/ESR1/MDM2/PIAS1/UBE2I/CREBBP/EP300/PML/PPARG/TP53/NCOR2/NR1I2/RELA/NR3C1/TDG",15
"R-HSA-3769402","R-HSA-3769402","Deactivation of the beta-catenin transactivating complex","8/112","31/2914",1.39780237210054e-05,0.000159592535737433,8.44887170210516e-05,"APC/CTNNB1/AKT1/AKT2/LEF1/TCF7/TCF7L2/SOX6",8
"R-HSA-1640170","R-HSA-1640170","Cell Cycle","24/112","249/2914",1.40403990384838e-05,0.000159592535737433,8.44887170210516e-05,"CCNE1/CDK1/GSK3B/MDM2/UBE2I/HSP90AA1/MYC/AKT1/AKT2/AKT3/EP300/MAPK1/SRC/ABL1/ATR/E2F1/MAPK3/ATM/KAT5/TP53/CHEK2/NBN/MYBL2/FOXM1",24
"R-HSA-1236382","R-HSA-1236382","Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants","6/112","16/2914",1.64960242486962e-05,0.000176732197683262,9.35625000854436e-05,"HSP90AA1/PIK3CA/PIK3R1/GRB2/SHC1/EGFR",6
"R-HSA-5637815","R-HSA-5637815","Signaling by Ligand-Responsive EGFR Variants in Cancer","6/112","16/2914",1.64960242486962e-05,0.000176732197683262,9.35625000854436e-05,"HSP90AA1/PIK3CA/PIK3R1/GRB2/SHC1/EGFR",6
"R-HSA-450341","R-HSA-450341","Activation of the AP-1 family of transcription factors","5/112","10/2914",1.65848396652915e-05,0.000176732197683262,9.35625000854436e-05,"MAPK14/MAPK1/MAPK11/MAPK8/MAPK3",5
"R-HSA-74749","R-HSA-74749","Signal attenuation","5/112","10/2914",1.65848396652915e-05,0.000176732197683262,9.35625000854436e-05,"GRB2/MAPK1/SHC1/INSR/MAPK3",5
"R-HSA-388841","R-HSA-388841","Costimulation by the CD28 family","10/112","53/2914",2.2809672153162e-05,0.000238346244278864,0.000126181141823816,"CDC42/PAK1/PIK3CA/PIK3R1/AKT1/AKT2/AKT3/GRB2/SRC/LCK",10
"R-HSA-187687","R-HSA-187687","Signalling to ERKs","8/112","33/2914",2.3065765575374e-05,0.000238346244278864,0.000126181141823816,"MAPK14/GRB2/MAPK1/MAPK11/SHC1/SRC/MAPK3/NTRK1",8
"R-HSA-166520","R-HSA-166520","Signaling by NTRKs","13/112","89/2914",2.39059276370958e-05,0.000243340935052229,0.000128825344532975,"MAPK14/PIK3CA/PIK3R1/GRB2/MAPK1/MAPK11/SHC1/SRC/STAT3/MAPK3/NTRK1/CREB1/MEF2A",13
"R-HSA-5684996","R-HSA-5684996","MAPK1/MAPK3 signaling","19/112","177/2914",2.86268752036117e-05,0.000279207569046483,0.000147813236892952,"CDK1/ERBB4/GRB2/MAPK1/PTK2/SHC1/SRC/EGFR/ERBB2/ERBB3/FGF7/FGFR1/FGFR3/FGFR4/MAPK3/MET/PDGFRA/PDGFRB/RET",19
"R-HSA-5693565","R-HSA-5693565","Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks","8/112","34/2914",2.92066542948352e-05,0.000279207569046483,0.000147813236892952,"UBE2I/MAPK8/ABL1/ATM/KAT5/TP53/CHEK2/NBN",8
"R-HSA-1358803","R-HSA-1358803","Downregulation of ERBB2:ERBB3 signaling","5/112","11/2914",2.9476458902268e-05,0.000279207569046483,0.000147813236892952,"AKT1/AKT2/AKT3/ERBB2/ERBB3",5
"R-HSA-210745","R-HSA-210745","Regulation of gene expression in beta cells","5/112","11/2914",2.9476458902268e-05,0.000279207569046483,0.000147813236892952,"FOXO1/AKT1/AKT2/AKT3/HNF4A",5
"R-HSA-9614399","R-HSA-9614399","Regulation of localization of FOXO transcription factors","5/112","11/2914",2.9476458902268e-05,0.000279207569046483,0.000147813236892952,"FOXO1/AKT1/AKT2/AKT3/FOXO3",5
"R-HSA-9013508","R-HSA-9013508","NOTCH3 Intracellular Domain Regulates Transcription","6/112","18/2914",3.58981687945788e-05,0.000334398622600208,0.000177031528865367,"KAT2B/STAT1/CREBBP/EP300/NOTCH1/IKZF1",6
"R-HSA-5693606","R-HSA-5693606","DNA Double Strand Break Response","8/112","35/2914",3.66603791006171e-05,0.000334398622600208,0.000177031528865367,"UBE2I/MAPK8/ABL1/ATM/KAT5/TP53/CHEK2/NBN",8
"R-HSA-1226099","R-HSA-1226099","Signaling by FGFR in disease","9/112","45/2914",3.67740420748029e-05,0.000334398622600208,0.000177031528865367,"STAT1/PIK3CA/PIK3R1/GRB2/STAT3/FGF7/FGFR1/FGFR3/FGFR4",9
"R-HSA-6785807","R-HSA-6785807","Interleukin-4 and Interleukin-13 signaling","13/112","94/2914",4.35329653515896e-05,0.000390651083812949,0.000206811732902981,"STAT1/FOXO1/HSP90AA1/MYC/PIK3R1/AKT1/GATA3/STAT3/PIM1/TP53/FOXO3/HIF1A/TWIST1",13
"R-HSA-1839117","R-HSA-1839117","Signaling by cytosolic FGFR1 fusion mutants","5/112","12/2914",4.89880302448421e-05,0.000433893982168601,0.000229704639425575,"STAT1/PIK3CA/PIK3R1/GRB2/STAT3",5
"R-HSA-8848021","R-HSA-8848021","Signaling by PTK6","9/112","47/2914",5.30036087414329e-05,0.000457575457742497,0.000242241676193358,"CCNE1/AKT1/ERBB4/STAT3/EGFR/ERBB2/ERBB3/NR3C1/HIF1A",9
"R-HSA-9006927","R-HSA-9006927","Signaling by Non-Receptor Tyrosine Kinases","9/112","47/2914",5.30036087414329e-05,0.000457575457742497,0.000242241676193358,"CCNE1/AKT1/ERBB4/STAT3/EGFR/ERBB2/ERBB3/NR3C1/HIF1A",9
"R-HSA-5688426","R-HSA-5688426","Deubiquitination","15/112","124/2914",5.48431110499644e-05,0.000467537521700946,0.000247515619607076,"APC/AR/AXIN1/CDK1/ESR1/KAT2B/MDM2/SMAD3/MYC/SMAD2/EP300/GATA3/TP53/SMAD1/HIF1A",15
"R-HSA-195253","R-HSA-195253","Degradation of beta-catenin by the destruction complex","8/112","37/2914",5.6386421630592e-05,0.000468969994537362,0.000248273974573723,"AMER1/APC/AXIN1/CTNNB1/GSK3B/LEF1/TCF7/TCF7L2",8
"R-HSA-5654741","R-HSA-5654741","Signaling by FGFR3","8/112","37/2914",5.6386421630592e-05,0.000468969994537362,0.000248273974573723,"PIK3CA/PIK3R1/GRB2/MAPK1/SHC1/SRC/FGFR3/MAPK3",8
"R-HSA-4090294","R-HSA-4090294","SUMOylation of intracellular receptors","7/112","28/2914",6.22810825518047e-05,0.000506213840482976,0.00026799096663939,"AR/ESR1/PIAS1/UBE2I/PPARG/NR1I2/NR3C1",7
"R-HSA-5673001","R-HSA-5673001","RAF/MAP kinase cascade","18/112","171/2914",6.23489187691642e-05,0.000506213840482976,0.00026799096663939,"ERBB4/GRB2/MAPK1/PTK2/SHC1/SRC/EGFR/ERBB2/ERBB3/FGF7/FGFR1/FGFR3/FGFR4/MAPK3/MET/PDGFRA/PDGFRB/RET",18
"R-HSA-195721","R-HSA-195721","Signaling by WNT","18/112","172/2914",6.7425003056241e-05,0.000540986495110075,0.000286399703384404,"AMER1/APC/AXIN1/CTNNB1/GSK3B/CDC73/CREBBP/MYC/AKT1/AKT2/EP300/ROR2/KAT5/NFATC1/LEF1/TCF7/TCF7L2/SOX6",18
