"","Gene set","Overlap","pValue","pAdj"
"56","#dngenes.ERS_0","SHC1","0.682016322788889",1
"57","#dngenes.HTS_0","CSNK2A1, CSNK2B","0.648187842291682",1
"58","#dngenes.HYP_0","CDK1, JUN, TP53","0.550168340300361",1
"59","#dngenes.MTL_0","","1",1
"60","#dngenes.OXD_0","RAF1, SMAD3","0.594428276327735",1
"61","#dngenes.DNA_0.25","ARID3A","0.903630385521084",1
"62","#dngenes.ERS_0.25","SHC1","0.448997180332713",1
"63","#dngenes.HTS_0.25","CSNK2A1, CSNK2B","0.410229412600472",1
"64","#dngenes.HYP_0.25","CDK1, TP53","0.473408243200675",1
"65","#dngenes.MTL_0.25","","1",1
"66","#dngenes.OXD_0.25","RAF1, SMAD3","0.522184655628773",1
"67","#dngenes.DNA_0.45","","1",1
"68","#dngenes.ERS_0.45","","1",1
"69","#dngenes.HTS_0.45","CSNK2B","0.668282784640555",1
"70","#dngenes.HYP_0.45","CDK1, TP53","0.234578030559284",1
"71","#dngenes.MTL_0.45","","1",1
"72","#dngenes.OXD_0.45","RAF1","0.660010055787176",1
"73","#dngenes.DNA_0.5","","1",1
"74","#dngenes.ERS_0.5","","1",1
"75","#dngenes.HTS_0.5","CSNK2B","0.668282784640555",1
"76","#dngenes.HYP_0.5","CDK1, TP53","0.234578030559284",1
"77","#dngenes.MTL_0.5","","1",1
"78","#dngenes.OXD_0.5","RAF1","0.660010055787176",1
"79","#dngenes.DNA_0.65","","1",1
"80","#dngenes.ERS_0.65","","1",1
"81","#dngenes.HTS_0.65","CSNK2B","0.456056752119896",1
"82","#dngenes.HYP_0.65","CDK1, TP53","0.111574257890639",1
"83","#dngenes.MTL_0.65","","1",1
"84","#dngenes.OXD_0.65","RAF1","0.374056463392729",1
"85","#dngenes.DNA_0.75","","1",1
"86","#dngenes.ERS_0.75","","1",1
"87","#dngenes.HTS_0.75","CSNK2B","0.247032871756975",1
"88","#dngenes.HYP_0.75","","1",1
"89","#dngenes.MTL_0.75","","1",1
"90","#dngenes.OXD_0.75","RAF1","0.374056463392729",1
"91","#dngenes.DNA_0.85","","1",1
"92","#dngenes.ERS_0.85","","1",1
"93","#dngenes.HTS_0.85","","1",1
"94","#dngenes.HYP_0.85","","1",1
"95","#dngenes.MTL_0.85","","1",1
"96","#dngenes.OXD_0.85","","1",1
"97","#dngenes.DNA_0.95","","1",1
"98","#dngenes.ERS_0.95","","1",1
"99","#dngenes.HTS_0.95","","1",1
"100","#dngenes.HYP_0.95","","1",1
"101","#dngenes.MTL_0.95","","1",1
"102","#dngenes.OXD_0.95","","1",1
"103","#dngenes.DNA_1","","1",1
"104","#dngenes.ERS_1","","1",1
"105","#dngenes.HTS_1","","1",1
"106","#dngenes.HYP_1","","1",1
"107","#dngenes.MTL_1","","1",1
"108","#dngenes.OXD_1","","1",1
