NodeName	NodeID	Regulation	Score	Correct	Incorrect	Ambiguous	p-value	Enrichment p-value
SERPINB9	367	-1	8	14	6	13	0.0863955994167652	1
GLRX	507	-1	8	14	6	16	0.0274278244955527	1
RB1	527	-1	8	12	4	20	0.0449017197744011	1
NF1	716	-1	8	14	6	16	0.100707024187763	1
CBLC	973	-1	8	13	5	18	0.0825148363695833	1
SH3BP5	993	-1	8	17	9	8	0.140243259026914	1
PTPN6	1011	-1	8	14	6	16	0.0656143451821809	1
SPOP	1306	-1	8	12	4	9	0.0562004855288825	1
AVP	1586	-1	8	14	6	15	0.0580028666823683	1
DYRK1B	1898	-1	8	14	6	9	0.0205103496172101	1
PTPRK	1957	-1	8	13	5	18	0.0825148363695833	1
UBIAD1	2486	-1	8	14	6	16	0.100707024187763	1
UFD1	2489	-1	8	11	3	19	0.0490560296949411	1
EPN1	2553	-1	8	13	5	18	0.0825148363695833	1
GRK5	2597	-1	8	15	7	13	0.0979200401171041	1
KLF4	2642	-1	8	10	2	9	0.0304186722754779	1
DCN	2902	-1	8	15	7	14	0.118832951381667	1
IBTK	2998	-1	8	17	9	8	0.140243259026914	1
SOCS7	3270	-1	8	15	7	14	0.0979200401171041	1
PDCD6IP	3341	-1	8	13	5	18	0.0825148363695833	1
RGS16	3431	-1	8	12	4	16	0.0562004855288825	1
CHRM1	34	1	7	13	6	17	0.142393185942955	1
LCK	52	1	7	13	6	17	0.142393185942955	1
MAPK3	112	1	7	20	13	3	0.242716819084905	1
CDK1	130	1	7	14	7	15	0.131177544264324	1
ULK1	178	1	7	12	5	18	0.1191519852312	1
FAS	274	1	7	11	4	21	0.0888535278356002	1
EPO	312	1	7	12	5	17	0.0957506362107042	1
CASP1	316	1	7	14	7	15	0.131177544264324	1
GTF2I	318	1	7	13	6	10	0.0473121869970955	1
ASF1A	321	1	7	16	9	9	0.192750927281047	1
ISG15	336	1	7	12	5	17	0.0671822679907066	1
ATF2	340	1	7	14	7	9	0.171077916122701	1
IRF3	350	1	7	17	10	8	0.173857118548394	1
CAMKK1	371	1	7	11	4	18	0.0550176782371368	1
CSNK1A1	379	1	7	16	9	11	0.183534322337338	1
EP300	492	1	7	16	9	11	0.192750927281047	1
ZBTB4	536	1	7	15	8	11	0.132469034495792	1
AR	636	1	7	14	7	15	0.149599914744341	1
GFI1B	745	1	7	15	8	11	0.132469034495792	1
SENP3	789	1	7	16	9	9	0.192750927281047	1
TGFBR1	831	1	7	14	7	15	0.149599914744341	1
MAD2L2	851	1	7	16	9	10	0.183534322337338	1
RBPJ	891	1	7	13	6	11	0.0577060800592009	1
CKS1B	939	1	7	13	6	17	0.0891149459261553	1
CCND1	943	1	7	14	7	14	0.0461651335031644	1
RASSF5	999	1	7	14	7	14	0.140661363498543	1
PRL	1022	1	7	13	6	15	0.109055266109914	1
IFNAR1	1024	1	7	12	5	17	0.0671822679907066	1
IRS1	1031	1	7	16	9	11	0.173858159749592	1
HBEGF	1054	1	7	13	6	17	0.142393185942955	1
MAPK8IP3	1058	1	7	17	10	8	0.230594007185813	1
DTX1	1066	1	7	16	9	9	0.192750927281047	1
IL6R	1067	1	7	12	5	19	0.1191519852312	1
DAB2	1086	1	7	14	7	15	0.157836547572644	1
SIK1	1128	1	7	13	6	16	0.118421518656012	1
EFNB2	1151	1	7	14	7	14	0.149599914744341	1
MAP4K2	1206	1	7	17	10	8	0.222465899172915	1
IL7	1211	1	7	11	4	19	0.0641102579863589	1
BTC	1234	1	7	13	6	17	0.142393185942955	1
GHR	1235	1	7	11	4	21	0.0729120821815451	1
MAP4K3	1247	1	7	15	8	13	0.162370238533551	1
CRK	1249	1	7	14	7	15	0.140661363498543	1
MKNK1	1250	1	7	12	5	13	0.112258860367984	1
CNTFR	1252	1	7	12	5	17	0.0671822679907066	1
DAXX	1254	1	7	12	5	18	0.0572292918572022	1
WDR83	1290	1	7	18	11	7	0.224395392348257	1
BDNF	1357	1	7	10	3	23	0.0717040977459211	1
EPHB2	1365	1	7	14	7	15	0.157836547572644	1
ARRB2	1430	1	7	11	4	20	0.081231572189563	1
CCL7	1465	1	7	15	8	12	0.179848742043338	1
EPGN	1500	1	7	13	6	17	0.142393185942955	1
VRK1	1622	1	7	14	7	14	0.149599914744341	1
GNAQ	1630	1	7	14	7	15	0.157836547572644	1
VAV2	1632	1	7	10	3	23	0.0654245139055485	1
HTR2A	1644	1	7	13	6	17	0.142393185942955	1
PTK2B	1674	1	7	12	5	19	0.104372019304697	1
RASGRF1	1685	1	7	11	4	21	0.0954991345330781	1
SYK	1713	1	7	12	5	19	0.104372019304697	1
RALA	1733	1	7	14	7	15	0.165131068002327	1
OPRD1	1756	1	7	14	7	15	0.157836547572644	1
OPRL1	1758	1	7	14	7	15	0.157836547572644	1
P2RY10	1836	1	7	13	6	16	0.142393185942955	1
P2RY4	1869	1	7	13	6	16	0.142393185942955	1
ADRA1D	1874	1	7	13	6	16	0.135299064013922	1
AVPR1A	1879	1	7	13	6	16	0.135299064013922	1
CYSLTR2	1894	1	7	13	6	16	0.135299064013922	1
PTCRA	1908	1	7	13	6	16	0.142393185942955	1
PTGER1	1911	1	7	13	6	16	0.135299064013922	1
PTGFR	1916	1	7	13	6	16	0.135299064013922	1
PTGIR	1917	1	7	13	6	16	0.135299064013922	1
MC3R	1962	1	7	12	5	18	0.112258860367984	1
RANBP9	1974	1	7	10	3	3	0.0262940222977725	1
REN	1990	1	7	12	5	13	0.0957506362107042	1
KISS1R	1998	1	7	14	7	14	0.157836547572644	1
LTB4R	2040	1	7	13	6	16	0.142393185942955	1
AGTR2	2103	1	7	14	7	14	0.157836547572644	1
ADIPOQ	2114	1	7	10	3	15	0.0654245139055485	1
MNAT1	2130	1	7	14	7	13	0.140661363498543	1
SS18L1	2155	1	7	16	9	9	0.142801914613167	1
TNIK	2219	1	7	17	10	8	0.213592671897628	1
TNK2	2220	1	7	13	6	17	0.118421518656012	1
TRIM27	2237	1	7	11	4	17	0.0641102579863589	1
ADIPOR2	2259	1	7	10	3	15	0.0654245139055485	1
ADIPOR1	2286	1	7	10	3	15	0.0654245139055485	1
ACE	2312	1	7	12	5	13	0.0957506362107042	1
AFDN	2320	1	7	15	8	13	0.17143837854559	1
PCBP2	2361	1	7	13	6	14	0.0891149459261553	1
PLEKHG6	2438	1	7	11	4	21	0.0954991345330781	1
TRIO	2443	1	7	11	4	21	0.0954991345330781	1
ADRA1B	2498	1	7	13	6	16	0.135299064013922	1
CDH2	2519	1	7	11	4	20	0.0954991345330781	1
COPS3	2531	1	7	14	7	10	0.131177544264324	1
CTNNA1	2537	1	7	14	7	14	0.100424068278849	1
GPER1	2589	1	7	11	4	21	0.0954991345330781	1
GPR132	2590	1	7	12	5	18	0.112258860367984	1
ITGB4	2631	1	7	14	7	15	0.157836547572644	1
MC1R	2672	1	7	13	6	16	0.135299064013922	1
CD3E	2677	1	7	14	7	15	0.121256284572461	1
NMUR1	2722	1	7	14	7	14	0.157836547572644	1
ICOSLG	2831	1	7	13	6	11	0.118421518656012	1
LAMB1	2841	1	7	13	6	17	0.127225518488546	1
DUSP18	2842	1	7	13	6	17	0.127225518488546	1
NCAM1	2862	1	7	15	8	10	0.132469034495792	1
LAMA5	2875	1	7	12	5	19	0.112258860367984	1
CRP	2900	1	7	14	7	15	0.140661363498543	1
LAMA2	2911	1	7	13	6	17	0.127225518488546	1
LAMB2	2912	1	7	14	7	15	0.149599914744341	1
LAMC2	2913	1	7	14	7	15	0.149599914744341	1
LAMA3	2953	1	7	14	7	15	0.149599914744341	1
LAMB3	2955	1	7	14	7	15	0.149599914744341	1
LAMC1	2956	1	7	13	6	17	0.127225518488546	1
PAK6	2964	1	7	11	4	20	0.0641102579863589	1
ARID4A	2984	1	7	11	4	17	0.0641102579863589	1
BLNK	2997	1	7	12	5	18	0.0865806833124738	1
FCGR3A	3010	1	7	13	6	16	0.142393185942955	1
NRK	3044	1	7	17	10	8	0.222465899172915	1
XPO5	3131	1	7	13	6	7	0.14811169679392	1
CSF2RB	3200	1	7	16	9	11	0.173858159749592	1
TSHR	3219	1	7	14	7	14	0.157836547572644	1
CD79B	3220	1	7	12	5	19	0.104372019304697	1
FCER1G	3231	1	7	12	5	19	0.104372019304697	1
DNAJA3	3232	1	7	11	4	20	0.0641102579863589	1
RGL2	3253	1	7	14	7	15	0.165131068002327	1
PRNP	3374	1	7	12	5	7	0.112258860367984	1
MORF4L1	3382	1	7	11	4	17	0.0641102579863589	1
DMAP1	3435	1	7	12	5	17	0.0572292918572022	1
FASTK	3438	1	7	16	9	5	0.201368167249655	1
STAM	3474	1	7	12	5	17	0.0671822679907066	1
TGM2	64	-1	7	11	4	17	0.0641102579863589	1
RGS2	72	-1	7	13	6	16	0.135299064013922	1
RBL2	155	-1	7	12	5	17	0.0770126699883498	1
HDAC2	562	-1	7	14	7	14	0.140661363498543	1
HIF1AN	713	-1	7	16	9	9	0.192750927281047	1
GADD45A	721	-1	7	17	10	9	0.204189479441233	1
ZNF420	722	-1	7	13	6	16	0.0992518532850363	1
NANOS1	770	-1	7	14	7	8	0.140661363498543	1
PKMYT1	825	-1	7	14	7	15	0.131177544264324	1
CASP12	949	-1	7	11	4	20	0.0729120821815451	1
RASA4	1686	-1	7	11	4	16	0.081231572189563	1
RGS19	1698	-1	7	14	7	14	0.157836547572644	1
SYNGAP1	1725	-1	7	11	4	16	0.081231572189563	1
KHDRBS2	1732	-1	7	16	9	9	0.142801914613167	1
G3BP1	1812	-1	7	13	6	16	0.0891149459261553	1
CAPRIN1	1814	-1	7	12	5	9	0.0865806833124738	1
G3BP2	1824	-1	7	12	5	9	0.0865806833124738	1
PTPN9	1938	-1	7	15	8	13	0.15279301112498	1
SMCR8	2127	-1	7	11	4	12	0.0954991345330781	1
SOX6	2136	-1	7	15	8	13	0.132469034495792	1
LATS2	2310	-1	7	14	7	14	0.157836547572644	1
ARHGAP5	2368	-1	7	11	4	21	0.0954991345330781	1
ARHGAP23	2381	-1	7	11	4	21	0.0954991345330781	1
ARHGAP35	2389	-1	7	11	4	21	0.0954991345330781	1
SRGAP1	2401	-1	7	11	4	21	0.0954991345330781	1
TAGAP	2406	-1	7	11	4	21	0.0954991345330781	1
HIPK1	2467	-1	7	12	5	17	0.0572292918572022	1
IRF2BP1	2627	-1	7	11	4	1	0.10401405997235	1
MYT1	3005	-1	7	14	7	15	0.131177544264324	1
WEE2	3020	-1	7	14	7	15	0.131177544264324	1
KHDRBS1	3111	-1	7	16	9	9	0.142801914613167	1
RNF41	3121	-1	7	17	10	9	0.194385040226396	1
BCCIP	3128	-1	7	15	8	11	0.132469034495792	1
SERPINB8	3401	-1	7	14	7	8	0.157836547572644	1
ZFPM2	3482	-1	7	16	9	9	0.192750927281047	1
FKBP4	4	1	6	13	7	14	0.198091203811418	1
CASR	16	1	6	13	7	16	0.210390016039121	1
SRC	25	1	6	13	7	16	0.222260310678474	1
SLC9A3R1	28	1	6	15	9	12	0.195233729309823	1
FYN	33	1	6	13	7	16	0.210390016039121	1
CDK5	41	1	6	11	5	20	0.131522202159361	1
NTRK1	47	1	6	18	12	6	0.347323399066889	1
HTR1B	80	1	6	13	7	15	0.210390016039121	1
CCL2	140	1	6	15	9	11	0.26089320519377	1
PRKDC	143	1	6	12	6	18	0.171605937684164	1
POU4F3	205	1	6	9	3	23	0.106709893334598	1
WNT1	214	1	6	11	5	20	0.14392186194257	1
DAPK3	261	1	6	14	8	13	0.210684988147086	1
RRAS	281	1	6	12	6	18	0.159080203302855	1
GSN	283	1	6	14	8	13	0.197675969759013	1
EIF4EBP3	306	1	6	14	8	4	0.210684988147086	1
IL22	311	1	6	11	5	16	0.131522202159361	1
CCL3L1	320	1	6	15	9	11	0.26089320519377	1
TNFSF10	322	1	6	19	13	4	0.310662562621939	1
INSR	339	1	6	14	8	14	0.210684988147086	1
AXIN1	389	1	6	18	12	6	0.262189741683774	1
KDM3A	404	1	6	13	7	14	0.198091203811418	1
KDM4A	407	1	6	13	7	14	0.198091203811418	1
CXCL9	435	1	6	15	9	10	0.26089320519377	1
CCL5	437	1	6	15	9	11	0.26089320519377	1
CCL8	438	1	6	15	9	11	0.26089320519377	1
CCL4	439	1	6	15	9	11	0.26089320519377	1
TAB1	460	1	6	13	7	16	0.198091203811418	1
IL1A	466	1	6	11	5	18	0.155783295852375	1
ZBTB17	482	1	6	14	8	12	0.171058042837319	1
CAND1	506	1	6	13	7	14	0.210390016039121	1
SIRT6	511	1	6	12	6	18	0.146173435383666	1
DDB2	525	1	6	13	7	14	0.172494898517623	1
STAT6	581	1	6	12	6	17	0.171605937684164	1
IL4R	582	1	6	13	7	16	0.172494898517623	1
IL4	584	1	6	7	1	25	0.035419515778951	1
EHMT1	610	1	6	13	7	9	0.0756064241314129	1
GZMB	626	1	6	12	6	18	0.171605937684164	1
PPARA	638	1	6	9	3	23	0.0963218353710713	1
ESR1	675	1	6	13	7	16	0.172494898517623	1
KDM7A	730	1	6	13	7	14	0.198091203811418	1
BTF3	747	1	6	13	7	15	0.210390016039121	1
CXCL10	757	1	6	15	9	10	0.26089320519377	1
RNF168	779	1	6	14	8	4	0.24838286865791	1
BAZ1B	802	1	6	14	8	4	0.24838286865791	1
BRAF	841	1	6	13	7	15	0.185443508785512	1
CSF1	855	1	6	10	4	22	0.12663142503059	1
CSF2	863	1	6	11	5	17	0.131522202159361	1
CDCA3	871	1	6	14	8	12	0.184467392183572	1
NRF1	911	1	6	10	4	4	0.137461555876836	1
MAP2K3	917	1	6	18	12	6	0.289328343318918	1
MAP3K1	925	1	6	17	11	8	0.294739835100174	1
CCND3	935	1	6	12	6	17	0.132938036225264	1
CCND2	940	1	6	13	7	14	0.132075536883625	1
F2R	965	1	6	13	7	16	0.210390016039121	1
CXCL11	976	1	6	15	9	10	0.26089320519377	1
ROR2	994	1	6	12	6	18	0.183676948774658	1
BMP2	1013	1	6	9	3	11	0.115930946379412	1
ACVR2B	1015	1	6	14	8	7	0.223490002385178	1
GH1	1023	1	6	10	4	17	0.0902222923883802	1
NRAS	1042	1	6	11	5	20	0.14392186194257	1
MAP3K10	1044	1	6	13	7	15	0.210390016039121	1
PTCH2	1048	1	6	15	9	10	0.247955853784708	1
BAMBI	1056	1	6	13	7	14	0.198091203811418	1
ZFYVE9	1069	1	6	15	9	10	0.247955853784708	1
LRP5	1071	1	6	17	11	6	0.240680635940911	1
IL21	1103	1	6	11	5	17	0.131522202159361	1
BMPR2	1105	1	6	13	7	10	0.198091203811418	1
BMP7	1108	1	6	9	3	11	0.115930946379412	1
BMP6	1109	1	6	12	6	8	0.171605937684164	1
BMP4	1111	1	6	9	3	11	0.115930946379412	1
DACT2	1127	1	6	13	7	14	0.198091203811418	1
EPHA3	1152	1	6	13	7	16	0.210390016039121	1
TYRO3	1164	1	6	13	7	16	0.185443508785512	1
NR0B1	1169	1	6	13	7	16	0.198091203811418	1
USP4	1190	1	6	13	7	14	0.198091203811418	1
SMO	1195	1	6	15	9	12	0.247955853784708	1
NOTCH2	1220	1	6	13	7	11	0.198091203811418	1
BMP8B	1236	1	6	9	3	11	0.115930946379412	1
NOTCH3	1248	1	6	11	5	1	0.0920980382698238	1
MKNK2	1251	1	6	14	8	4	0.210684988147086	1
MAP3K13	1255	1	6	14	8	13	0.171058042837319	1
IRS2	1257	1	6	13	7	16	0.159271424512235	1
NUP214	1269	1	6	12	6	16	0.171605937684164	1
GDF1	1314	1	6	13	7	14	0.198091203811418	1
NOTCH4	1337	1	6	11	5	1	0.0920980382698238	1
BHLHE41	1340	1	6	11	5	1	0.0920980382698238	1
FGFR2	1348	1	6	13	7	16	0.159271424512235	1
EFNB1	1361	1	6	13	7	15	0.198091203811418	1
PTN	1367	1	6	13	7	16	0.222260310678474	1
GRB7	1392	1	6	15	9	10	0.234931605924801	1
RAP1B	1395	1	6	13	7	13	0.185443508785512	1
DOK4	1397	1	6	13	7	16	0.210390016039121	1
NR2C1	1407	1	6	10	4	21	0.102832935839369	1
HNF1A	1408	1	6	13	7	14	0.172494898517623	1
CCR5	1418	1	6	11	5	20	0.155783295852375	1
BMP10	1450	1	6	9	3	11	0.115930946379412	1
BMP5	1451	1	6	9	3	11	0.115930946379412	1
BMP8A	1452	1	6	9	3	11	0.115930946379412	1
GDF2	1453	1	6	9	3	11	0.115930946379412	1
CCL13	1460	1	6	15	9	11	0.26089320519377	1
CCL14	1461	1	6	15	9	11	0.26089320519377	1
CCL15	1462	1	6	15	9	10	0.26089320519377	1
CCL3	1464	1	6	15	9	11	0.26089320519377	1
CCL28	1467	1	6	15	9	10	0.26089320519377	1
CCL11	1469	1	6	15	9	11	0.26089320519377	1
CCL24	1470	1	6	15	9	10	0.26089320519377	1
CCL26	1471	1	6	15	9	11	0.26089320519377	1
CGA	1512	1	6	12	6	10	0.215437169933136	1
GDF10	1522	1	6	13	7	14	0.198091203811418	1
GDF3	1523	1	6	13	7	14	0.198091203811418	1
GDF7	1524	1	6	13	7	14	0.198091203811418	1
GDF9	1525	1	6	13	7	14	0.198091203811418	1
GH2	1526	1	6	10	4	17	0.102832935839369	1
KISS1	1565	1	6	12	6	10	0.215437169933136	1
SST	1611	1	6	11	5	13	0.18601103761087	1
TSHB	1612	1	6	12	6	10	0.215437169933136	1
HTR1A	1629	1	6	12	6	18	0.195177588937754	1
CARD14	1638	1	6	14	8	4	0.210684988147086	1
CHRM2	1640	1	6	13	7	16	0.210390016039121	1
DRD1	1643	1	6	12	6	18	0.195177588937754	1
PTAFR	1645	1	6	12	6	18	0.195177588937754	1
HTR4	1647	1	6	12	6	18	0.195177588937754	1
GNAS	1672	1	6	16	10	9	0.204978468919018	1
ADORA2A	1678	1	6	12	6	18	0.195177588937754	1
PSD3	1682	1	6	14	8	6	0.236071991735594	1
BDKRB1	1684	1	6	12	6	18	0.195177588937754	1
ARFGEF2	1693	1	6	14	8	6	0.236071991735594	1
F2RL1	1700	1	6	12	6	18	0.195177588937754	1
DLG1	1708	1	6	12	6	16	0.132938036225264	1
EIF5	1720	1	6	10	4	4	0.137461555876836	1
PTGS2	1769	1	6	11	5	19	0.155783295852375	1
MAPK12	1770	1	6	11	5	19	0.11869165107922	1
CSNK2A2	1775	1	6	14	8	14	0.184467392183572	1
CASP4	1794	1	6	13	7	13	0.172494898517623	1
PPP2R5A	1822	1	6	13	7	14	0.198091203811418	1
LPAR1	1835	1	6	13	7	16	0.210390016039121	1
P2RY14	1837	1	6	13	7	15	0.210390016039121	1
NMUR2	1838	1	6	13	7	16	0.210390016039121	1
F2RL2	1840	1	6	12	6	17	0.195177588937754	1
ACVR2A	1845	1	6	14	8	5	0.223490002385178	1
CYSLTR1	1847	1	6	13	7	16	0.210390016039121	1
P2RY1	1850	1	6	12	6	17	0.195177588937754	1
