"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-3700989","R-HSA-3700989","Transcriptional Regulation by TP53","11/35","194/2914",8.71484189307637e-06,0.00021372112261592,0.000125371409689871,"CDK1/E2F1/PPP2CA/CSNK2A1/STK11/CDK2/TP53/CDK5/AKT3/AKT1/AKT2",11
"R-HSA-198323","R-HSA-198323","AKT phosphorylates targets in the cytosol","4/35","13/2914",1.1561382273477e-05,0.000270641448674576,0.000158761565190809,"GSK3A/AKT3/AKT1/AKT2",4
"R-HSA-6804758","R-HSA-6804758","Regulation of TP53 Activity through Acetylation","4/35","14/2914",1.60480880476759e-05,0.000359337623676221,0.000210791820122791,"TP53/AKT3/AKT1/AKT2",4
"R-HSA-109581","R-HSA-109581","Apoptosis","8/35","101/2914",1.71002340294996e-05,0.000366942521883011,0.000215252945897648,"MAPK1/E2F1/PRKCD/TP53/CTNNB1/AKT3/AKT1/AKT2",8
"R-HSA-114452","R-HSA-114452","Activation of BH3-only proteins","5/35","29/2914",1.79581365464104e-05,0.000367069832656186,0.000215327627945479,"E2F1/TP53/AKT3/AKT1/AKT2",5
"R-HSA-109606","R-HSA-109606","Intrinsic Pathway for Apoptosis","6/35","49/2914",1.85316808719628e-05,0.000367069832656186,0.000215327627945479,"MAPK1/E2F1/TP53/AKT3/AKT1/AKT2",6
"R-HSA-5357801","R-HSA-5357801","Programmed Cell Death","8/35","103/2914",1.97810968959321e-05,0.000377306107459445,0.000221332351233236,"MAPK1/E2F1/PRKCD/TP53/CTNNB1/AKT3/AKT1/AKT2",8
"R-HSA-8939211","R-HSA-8939211","ESR-mediated signaling","8/35","108/2914",2.80754082183117e-05,0.000516386972586804,0.000302918878144942,"MYB/MAPK1/CREB1/SRC/FOXA1/AKT3/AKT1/AKT2",8
"R-HSA-5663202","R-HSA-5663202","Diseases of signal transduction","12/35","268/2914",3.47206196030366e-05,0.000616590313640133,0.000361699376626915,"MAPK1/SMAD3/CREB1/GSK3A/PPP2CA/SRC/CTNNB1/JAK2/STAT1/AKT3/AKT1/AKT2",12
"R-HSA-1538133","R-HSA-1538133","G0 and Early G1","4/35","19/2914",5.95394945703991e-05,0.00098912386141147,0.000580232086305757,"CDK1/E2F1/CDK2/MAX",4
"R-HSA-8940973","R-HSA-8940973","RUNX2 regulates osteoblast differentiation","4/35","19/2914",5.95394945703991e-05,0.00098912386141147,0.000580232086305757,"AR/MAPK1/SRC/ZNF521",4
"R-HSA-983231","R-HSA-983231","Factors involved in megakaryocyte development and platelet production","6/35","62/2914",7.28203449957862e-05,0.00117195242727593,0.000687481546506271,"MYB/CDK2/GATA1/TP53/CDK5/JAK2",6
"R-HSA-9009391","R-HSA-9009391","Extra-nuclear estrogen signaling","6/35","63/2914",7.97934526317612e-05,0.00124526145773809,0.000730485515321068,"MAPK1/CREB1/SRC/AKT3/AKT1/AKT2",6
"R-HSA-453274","R-HSA-453274","Mitotic G2-G2/M phases","6/35","68/2914",0.00012310458718653,0.00186467242356068,0.00109383952082149,"CDK1/E2F1/PPP2CA/CDK2/CSNK1D/TP53",6
"R-HSA-1227986","R-HSA-1227986","Signaling by ERBB2","5/35","44/2914",0.000144261870075411,0.00211755981513305,0.00124218634020069,"SRC/PRKCD/AKT3/AKT1/AKT2",5
"R-HSA-9006931","R-HSA-9006931","Signaling by Nuclear Receptors","8/35","136/2914",0.000148023598727747,0.00211755981513305,0.00124218634020069,"MYB/MAPK1/CREB1/SRC/FOXA1/AKT3/AKT1/AKT2",8
"R-HSA-8941326","R-HSA-8941326","RUNX2 regulates bone development","4/35","24/2914",0.000156398090693995,0.00212720084754275,0.00124784188706136,"AR/MAPK1/SRC/ZNF521",4
"R-HSA-69242","R-HSA-69242","S Phase","6/35","71/2914",0.000156958509139077,0.00212720084754275,0.00124784188706136,"E2F1/CDK2/MAX/AKT3/AKT1/AKT2",6
"R-HSA-157118","R-HSA-157118","Signaling by NOTCH","7/35","104/2914",0.000177698651964257,0.00231880699393553,0.00136024038274808,"HIF1A/E2F1/SMAD3/CREB1/TP53/STAT1/AKT1",7
"R-HSA-5218920","R-HSA-5218920","VEGFR2 mediated vascular permeability","4/35","25/2914",0.000184604051944382,0.00231880699393553,0.00136024038274808,"CTNNB1/AKT3/AKT1/AKT2",4
"R-HSA-8948751","R-HSA-8948751","Regulation of PTEN stability and activity","4/35","25/2914",0.000184604051944382,0.00231880699393553,0.00136024038274808,"CSNK2A1/AKT3/AKT1/AKT2",4
"R-HSA-9614085","R-HSA-9614085","FOXO-mediated transcription","5/35","49/2914",0.000242591087719896,0.00268842596933488,0.00157706336882803,"SMAD3/STK11/AKT3/AKT1/AKT2",5
"R-HSA-113510","R-HSA-113510","E2F mediated regulation of DNA replication","3/35","11/2914",0.000245351496230562,0.00268842596933488,0.00157706336882803,"CDK1/E2F1/PPP2CA",3
"R-HSA-1358803","R-HSA-1358803","Downregulation of ERBB2:ERBB3 signaling","3/35","11/2914",0.000245351496230562,0.00268842596933488,0.00157706336882803,"AKT3/AKT1/AKT2",3
"R-HSA-210745","R-HSA-210745","Regulation of gene expression in beta cells","3/35","11/2914",0.000245351496230562,0.00268842596933488,0.00157706336882803,"AKT3/AKT1/AKT2",3
"R-HSA-6804116","R-HSA-6804116","TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest","3/35","11/2914",0.000245351496230562,0.00268842596933488,0.00157706336882803,"E2F1/CDK2/TP53",3
"R-HSA-9614399","R-HSA-9614399","Regulation of localization of FOXO transcription factors","3/35","11/2914",0.000245351496230562,0.00268842596933488,0.00157706336882803,"AKT3/AKT1/AKT2",3
"R-HSA-9616222","R-HSA-9616222","Transcriptional regulation of granulopoiesis","4/35","27/2914",0.000251771756643038,0.0027013011389826,0.00158461609992438,"MYB/E2F1/CREB1/CDK2",4
"R-HSA-1643685","R-HSA-1643685","Disease","14/35","443/2914",0.00030748768818568,0.00323175835542092,0.0018957887542275,"MAPK1/SMAD3/CREB1/GSK3A/PPP2CA/SRC/RELA/CTNNB1/CDK5/JAK2/STAT1/AKT3/AKT1/AKT2",14
"R-HSA-388841","R-HSA-388841","Costimulation by the CD28 family","5/35","53/2914",0.000352670591146478,0.00363250708880873,0.00213087283492714,"PPP2CA/SRC/AKT3/AKT1/AKT2",5
"R-HSA-6791312","R-HSA-6791312","TP53 Regulates Transcription of Cell Cycle Genes","4/35","30/2914",0.000383204990129462,0.00386961901797398,0.00226996557620548,"CDK1/E2F1/CDK2/TP53",4
"R-HSA-8876198","R-HSA-8876198","RAB GEFs exchange GTP for GDP on RABs","3/35","13/2914",0.000418309302615694,0.00408474399789283,0.00239616050566222,"AKT3/AKT1/AKT2",3
"R-HSA-4420097","R-HSA-4420097","VEGFA-VEGFR2 Pathway","6/35","85/2914",0.000424644325980903,0.00408474399789283,0.00239616050566222,"SRC/PRKCD/CTNNB1/AKT3/AKT1/AKT2",6
"R-HSA-9006934","R-HSA-9006934","Signaling by Receptor Tyrosine Kinases","12/35","347/2914",0.000435139705758501,0.00408474399789283,0.00239616050566222,"MAPK1/CREB1/PPP2CA/SRC/PRKCD/CTNNB1/CDK5/JAK2/STAT1/AKT3/AKT1/AKT2",12
"R-HSA-389356","R-HSA-389356","CD28 co-stimulation","4/35","31/2914",0.000436234795891468,0.00408474399789283,0.00239616050566222,"SRC/AKT3/AKT1/AKT2",4
"R-HSA-6804756","R-HSA-6804756","Regulation of TP53 Activity through Phosphorylation","5/35","56/2914",0.00045742008572199,0.00420663114547902,0.00246766098876337,"CSNK2A1/STK11/CDK2/TP53/CDK5",5
"R-HSA-109582","R-HSA-109582","Hemostasis","11/35","298/2914",0.000467537023181021,0.0042242380164601,0.00247798939340633,"MYB/MAPK1/PPP2CA/SRC/PRKCD/CDK2/GATA1/TP53/CDK5/JAK2/AKT1",11
"R-HSA-1295596","R-HSA-1295596","Spry regulation of FGF signaling","3/35","14/2914",0.00052801690658879,0.0046089611337835,0.00270367265282752,"MAPK1/PPP2CA/SRC",3
"R-HSA-877312","R-HSA-877312","Regulation of IFNG signaling","3/35","14/2914",0.00052801690658879,0.0046089611337835,0.00270367265282752,"SUMO1/JAK2/STAT1",3
"R-HSA-111885","R-HSA-111885","Opioid Signalling","5/35","59/2914",0.000584163590360765,0.00501407081726324,0.00294131491988666,"MAPK1/CREB1/PPP2CA/PRKCD/CDK5",5
"R-HSA-194138","R-HSA-194138","Signaling by VEGF","6/35","92/2914",0.000651634750815608,0.00543737650767941,0.00318963118590494,"SRC/PRKCD/CTNNB1/AKT3/AKT1/AKT2",6
"R-HSA-111447","R-HSA-111447","Activation of BAD and translocation to mitochondria ","3/35","15/2914",0.000654596783448783,0.00543737650767941,0.00318963118590494,"AKT3/AKT1/AKT2",3
"R-HSA-5628897","R-HSA-5628897","TP53 Regulates Metabolic Genes","4/35","35/2914",0.000701553579534582,0.00573492211841761,0.00336417505975648,"TP53/AKT3/AKT1/AKT2",4
"R-HSA-3232118","R-HSA-3232118","SUMOylation of transcription factors","3/35","16/2914",0.000799038304513446,0.006330841951145,0.0037137488808965,"TP53/SUMO1/PIAS2",3
"R-HSA-392451","R-HSA-392451","G beta:gamma signalling through PI3Kgamma","3/35","16/2914",0.000799038304513446,0.006330841951145,0.0037137488808965,"AKT3/AKT1/AKT2",3
"R-HSA-2219528","R-HSA-2219528","PI3K/AKT Signaling in Cancer","6/35","97/2914",0.000864762551664654,0.0067477683955651,0.00395832300363247,"CREB1/GSK3A/SRC/AKT3/AKT1/AKT2",6
"R-HSA-199418","R-HSA-199418","Negative regulation of the PI3K/AKT network","6/35","99/2914",0.000963744088784384,0.00740788366752176,0.0043455546501354,"MAPK1/PPP2CA/SRC/AKT3/AKT1/AKT2",6
"R-HSA-69275","R-HSA-69275","G2/M Transition","5/35","66/2914",0.000981562140083132,0.00743388973739431,0.00436081012699472,"CDK1/PPP2CA/CDK2/CSNK1D/TP53",5
"R-HSA-69273","R-HSA-69273","Cyclin A/B1/B2 associated events during G2/M transition","3/35","18/2914",0.00114526816194124,0.0085109560564322,0.00499263032845384,"CDK1/PPP2CA/CDK2",3
"R-HSA-69231","R-HSA-69231","Cyclin D associated events in G1","4/35","40/2914",0.0011733551068091,0.0085109560564322,0.00499263032845384,"E2F1/PPP2CA/SRC/JAK2",4
"R-HSA-69236","R-HSA-69236","G1 Phase","4/35","40/2914",0.0011733551068091,0.0085109560564322,0.00499263032845384,"E2F1/PPP2CA/SRC/JAK2",4
"R-HSA-389357","R-HSA-389357","CD28 dependent PI3K/Akt signaling","3/35","21/2914",0.0018210969964003,0.0128474651115912,0.007536479278542,"AKT3/AKT1/AKT2",3
"R-HSA-397795","R-HSA-397795","G-protein beta:gamma signalling","3/35","21/2914",0.0018210969964003,0.0128474651115912,0.007536479278542,"AKT3/AKT1/AKT2",3
"R-HSA-877300","R-HSA-877300","Interferon gamma signaling","4/35","47/2914",0.0021573230278506,0.0150138021532846,0.00880727893304583,"PRKCD/SUMO1/JAK2/STAT1",4
"R-HSA-112409","R-HSA-112409","RAF-independent MAPK1/3 activation","3/35","23/2914",0.0023853301066914,0.0161637500650799,0.00948185236316388,"CDK1/MAPK1/JAK2",3
"R-HSA-2559585","R-HSA-2559585","Oncogene Induced Senescence","3/35","23/2914",0.0023853301066914,0.0161637500650799,0.00948185236316388,"MAPK1/E2F1/TP53",3
"R-HSA-186712","R-HSA-186712","Regulation of beta-cell development","3/35","24/2914",0.0027037489661196,0.0174053839693949,0.0102102099115306,"AKT3/AKT1/AKT2",3
"R-HSA-198725","R-HSA-198725","Nuclear Events (kinase and transcription factor activation)","3/35","24/2914",0.0027037489661196,0.0174053839693949,0.0102102099115306,"MAPK1/CREB1/PPP2CA",3
"R-HSA-8863795","R-HSA-8863795","Downregulation of ERBB2 signaling","3/35","24/2914",0.0027037489661196,0.0174053839693949,0.0102102099115306,"AKT3/AKT1/AKT2",3
"R-HSA-982772","R-HSA-982772","Growth hormone receptor signaling","3/35","24/2914",0.0027037489661196,0.0174053839693949,0.0102102099115306,"MAPK1/JAK2/STAT1",3
"R-HSA-9007101","R-HSA-9007101","Rab regulation of trafficking","3/35","25/2914",0.00304726872714349,0.0193746098083815,0.0113653817373643,"AKT3/AKT1/AKT2",3
"R-HSA-8878159","R-HSA-8878159","Transcriptional regulation by RUNX3","4/35","53/2914",0.0033651865062518,0.0211350128136546,0.0123980555493487,"SMAD3/SRC/TP53/CTNNB1",4
"R-HSA-111996","R-HSA-111996","Ca-dependent events","3/35","26/2914",0.00341652390692786,0.0211989133984078,0.0124355404094901,"MAPK1/CREB1/PRKCD",3
"R-HSA-166520","R-HSA-166520","Signaling by NTRKs","5/35","89/2914",0.00373686142988577,0.0228283806016562,0.0133914056876348,"MAPK1/CREB1/PPP2CA/SRC/CDK5",5
"R-HSA-165159","R-HSA-165159","mTOR signalling","3/35","27/2914",0.00381211792571346,0.0228283806016562,0.0133914056876348,"STK11/AKT1/AKT2",3
"R-HSA-5654732","R-HSA-5654732","Negative regulation of FGFR3 signaling","3/35","27/2914",0.00381211792571346,0.0228283806016562,0.0133914056876348,"MAPK1/PPP2CA/SRC",3
"R-HSA-195258","R-HSA-195258","RHO GTPase Effectors","6/35","130/2914",0.00391965325112608,0.0232025451072406,0.0136108951370016,"AR/MAPK1/PPP2CA/SRC/PRKCD/CTNNB1",6
"R-HSA-68877","R-HSA-68877","Mitotic Prometaphase","4/35","56/2914",0.00411447131415991,0.024079008259004,0.0141250390809078,"CDK1/PPP2CA/CSNK2A1/CSNK1D",4
"R-HSA-4090294","R-HSA-4090294","SUMOylation of intracellular receptors","3/35","28/2914",0.00423462384795922,0.0242314586855445,0.014214468355138,"AR/SUMO1/PIAS2",3
"R-HSA-5654733","R-HSA-5654733","Negative regulation of FGFR4 signaling","3/35","28/2914",0.00423462384795922,0.0242314586855445,0.014214468355138,"MAPK1/PPP2CA/SRC",3
"R-HSA-449147","R-HSA-449147","Signaling by Interleukins","10/35","332/2914",0.00431554650006234,0.0244231477750781,0.0143269155062798,"HIF1A/MAPK1/SMAD3/CREB1/PPP2CA/RELA/TP53/JAK2/STAT1/AKT1",10
"R-HSA-5673000","R-HSA-5673000","RAF activation","3/35","29/2914",0.00468458511000016,0.026208073472496,0.0153739746277084,"PPP2CA/SRC/JAK2",3
"R-HSA-6785807","R-HSA-6785807","Interleukin-4 and Interleukin-13 signaling","5/35","94/2914",0.00473272006396529,0.026208073472496,0.0153739746277084,"HIF1A/TP53/JAK2/STAT1/AKT1",5
"R-HSA-450282","R-HSA-450282","MAPK targets/ Nuclear events mediated by MAP kinases","3/35","30/2914",0.00516251623443024,0.0279862722182271,0.0164170876374679,"MAPK1/CREB1/PPP2CA",3
"R-HSA-5654726","R-HSA-5654726","Negative regulation of FGFR1 signaling","3/35","30/2914",0.00516251623443024,0.0279862722182271,0.0164170876374679,"MAPK1/PPP2CA/SRC",3
"R-HSA-913531","R-HSA-913531","Interferon Signaling","5/35","97/2914",0.0054143313683361,0.0288501029247199,0.0169238212353492,"EGR1/PRKCD/SUMO1/JAK2/STAT1",5
"R-HSA-3769402","R-HSA-3769402","Deactivation of the beta-catenin transactivating complex","3/35","31/2914",0.00566890353141653,0.0288501029247199,0.0169238212353492,"CTNNB1/AKT1/AKT2",3
"R-HSA-2262752","R-HSA-2262752","Cellular responses to stress","7/35","187/2914",0.00578287998789886,0.0288501029247199,0.0169238212353492,"HIF1A/AR/MAPK1/E2F1/RELA/CDK2/TP53",7
"R-HSA-2559583","R-HSA-2559583","Cellular Senescence","5/35","99/2914",0.00590593240920225,0.0288501029247199,0.0169238212353492,"MAPK1/E2F1/RELA/CDK2/TP53",5
"R-HSA-69481","R-HSA-69481","G2/M Checkpoints","4/35","62/2914",0.00593798934334313,0.0288501029247199,0.0169238212353492,"CDK1/CDK2/TP53/SUMO1",4
"R-HSA-110056","R-HSA-110056","MAPK3 (ERK1) activation","2/35","10/2914",0.00593807943693264,0.0288501029247199,0.0169238212353492,"CDK1/JAK2",2
"R-HSA-113501","R-HSA-113501","Inhibition of replication initiation of damaged DNA by RB1/E2F1","2/35","10/2914",0.00593807943693264,0.0288501029247199,0.0169238212353492,"E2F1/PPP2CA",2
"R-HSA-1362300","R-HSA-1362300","Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1","2/35","10/2914",0.00593807943693264,0.0288501029247199,0.0169238212353492,"CDK1/E2F1",2
"R-HSA-4755510","R-HSA-4755510","SUMOylation of immune response proteins","2/35","10/2914",0.00593807943693264,0.0288501029247199,0.0169238212353492,"RELA/SUMO1",2
"R-HSA-8934903","R-HSA-8934903","Receptor Mediated Mitophagy","2/35","10/2914",0.00593807943693264,0.0288501029247199,0.0169238212353492,"SRC/CSNK2A1",2
"R-HSA-9020956","R-HSA-9020956","Interleukin-27 signaling","2/35","10/2914",0.00593807943693264,0.0288501029247199,0.0169238212353492,"JAK2/STAT1",2
"R-HSA-8953897","R-HSA-8953897","Cellular responses to external stimuli","7/35","189/2914",0.0061301583711053,0.0290469634580114,0.0170393020182918,"HIF1A/AR/MAPK1/E2F1/RELA/CDK2/TP53",7
"R-HSA-375165","R-HSA-375165","NCAM signaling for neurite out-growth","3/35","32/2914",0.00620420578714807,0.0290469634580114,0.0170393020182918,"MAPK1/CREB1/SRC",3
"R-HSA-5654727","R-HSA-5654727","Negative regulation of FGFR2 signaling","3/35","32/2914",0.00620420578714807,0.0290469634580114,0.0170393020182918,"MAPK1/PPP2CA/SRC",3
"R-HSA-8943724","R-HSA-8943724","Regulation of PTEN gene transcription","3/35","32/2914",0.00620420578714807,0.0290469634580114,0.0170393020182918,"MAPK1/EGR1/TP53",3
"R-HSA-68875","R-HSA-68875","Mitotic Prophase","3/35","33/2914",0.00676885493961992,0.0314050476928312,0.0184225829082116,"CDK1/MAPK1/PPP2CA",3
"R-HSA-1059683","R-HSA-1059683","Interleukin-6 signaling","2/35","11/2914",0.00720313009042199,0.0325404561102397,0.0190886272941008,"JAK2/STAT1",2
"R-HSA-1362277","R-HSA-1362277","Transcription of E2F targets under negative control by DREAM complex","2/35","11/2914",0.00720313009042199,0.0325404561102397,0.0190886272941008,"E2F1/MAX",2
"R-HSA-8984722","R-HSA-8984722","Interleukin-35 Signalling","2/35","11/2914",0.00720313009042199,0.0325404561102397,0.0190886272941008,"JAK2/STAT1",2
"R-HSA-112040","R-HSA-112040","G-protein mediated events","3/35","34/2914",0.00736325674195048,0.0326903208802112,0.0191765397907422,"MAPK1/CREB1/PRKCD",3
"R-HSA-112043","R-HSA-112043","PLC beta mediated events","3/35","34/2914",0.00736325674195048,0.0326903208802112,0.0191765397907422,"MAPK1/CREB1/PRKCD",3
"R-HSA-68886","R-HSA-68886","M Phase","5/35","105/2914",0.00757048526492682,0.0333230761661309,0.0195477217366981,"CDK1/MAPK1/PPP2CA/CSNK2A1/CSNK1D",5
"R-HSA-3108232","R-HSA-3108232","SUMO E3 ligases SUMOylate target proteins","5/35","107/2914",0.0081919353816344,0.0357529383181501,0.0209731084257723,"AR/RELA/TP53/SUMO1/PIAS2",5
"R-HSA-201681","R-HSA-201681","TCF dependent signaling in response to WNT","5/35","108/2914",0.00851570417471669,0.0368176385241241,0.021597674514918,"PPP2CA/CSNK2A1/CTNNB1/AKT1/AKT2",5
"R-HSA-202670","R-HSA-202670","ERKs are inactivated","2/35","12/2914",0.00857886722892212,0.0368176385241241,0.021597674514918,"MAPK1/PPP2CA",2
"R-HSA-2990846","R-HSA-2990846","SUMOylation","5/35","109/2914",0.00884833094398999,0.0376602515384698,0.0220919615565474,"AR/RELA/TP53/SUMO1/PIAS2",5
"R-HSA-187037","R-HSA-187037","Signaling by NTRK1 (TRKA)","4/35","70/2914",0.00911804719613492,0.0384901172623728,0.0225787708825774,"MAPK1/CREB1/PPP2CA/SRC",4
"R-HSA-5654741","R-HSA-5654741","Signaling by FGFR3","3/35","37/2914",0.00932865639371677,0.0390590084777572,0.0229124893880763,"MAPK1/PPP2CA/SRC",3
"R-HSA-5654743","R-HSA-5654743","Signaling by FGFR4","3/35","38/2914",0.0100456251633806,0.0417217496704921,0.0244744857545861,"MAPK1/PPP2CA/SRC",3
"R-HSA-69620","R-HSA-69620","Cell Cycle Checkpoints","5/35","114/2914",0.0106485176828254,0.0438718928532408,0.0257357858944918,"CDK1/PPP2CA/CDK2/TP53/SUMO1",5
"R-HSA-4839743","R-HSA-4839743","phosphorylation site mutants of CTNNB1 are not targeted to the proteasome by the destruction complex","2/35","14/2914",0.0116517030548912,0.0458063135364042,0.0268705405926377,"PPP2CA/CTNNB1",2
"R-HSA-5339716","R-HSA-5339716","Misspliced GSK3beta mutants stabilize beta-catenin","2/35","14/2914",0.0116517030548912,0.0458063135364042,0.0268705405926377,"PPP2CA/CTNNB1",2
"R-HSA-5358747","R-HSA-5358747","S33 mutants of beta-catenin aren't phosphorylated","2/35","14/2914",0.0116517030548912,0.0458063135364042,0.0268705405926377,"PPP2CA/CTNNB1",2
"R-HSA-5358749","R-HSA-5358749","S37 mutants of beta-catenin aren't phosphorylated","2/35","14/2914",0.0116517030548912,0.0458063135364042,0.0268705405926377,"PPP2CA/CTNNB1",2
"R-HSA-5358751","R-HSA-5358751","S45 mutants of beta-catenin aren't phosphorylated","2/35","14/2914",0.0116517030548912,0.0458063135364042,0.0268705405926377,"PPP2CA/CTNNB1",2
"R-HSA-5358752","R-HSA-5358752","T41 mutants of beta-catenin aren't phosphorylated","2/35","14/2914",0.0116517030548912,0.0458063135364042,0.0268705405926377,"PPP2CA/CTNNB1",2
"R-HSA-1433557","R-HSA-1433557","Signaling by SCF-KIT","3/35","41/2914",0.0123860232566075,0.04796091712145,0.028134457258776,"SRC/JAK2/STAT1",3
"R-HSA-5654736","R-HSA-5654736","Signaling by FGFR1","3/35","41/2914",0.0123860232566075,0.04796091712145,0.028134457258776,"MAPK1/PPP2CA/SRC",3
"R-HSA-6802946","R-HSA-6802946","Signaling by moderate kinase activity BRAF mutants","3/35","42/2914",0.0132301205359254,0.048055498338936,0.0281899397512001,"MAPK1/SRC/JAK2",3
"R-HSA-6802949","R-HSA-6802949","Signaling by RAS mutants","3/35","42/2914",0.0132301205359254,0.048055498338936,0.0281899397512001,"MAPK1/SRC/JAK2",3
