"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-1266738","R-HSA-1266738","Developmental Biology","15/36","397/2914",2.88930570195068e-05,0.000683887781033138,0.000403686424445551,"EP300/MAPK1/CSNK2A1/SMAD3/PCGF2/RPS6KA4/E2F1/SMAD2/ROCK2/MEF2C/CEBPE/PAK1/NOTCH1/SMAD4/CTNNB1",15
"R-HSA-196299","R-HSA-196299","Beta-catenin phosphorylation cascade","4/36","16/2914",3.21620291931704e-05,0.000683887781033138,0.000403686424445551,"PPP2CA/PPP2R1B/CTNNB1/AMER1",4
"R-HSA-168142","R-HSA-168142","Toll Like Receptor 10 (TLR10) Cascade","7/36","78/2914",3.35556829919918e-05,0.000683887781033138,0.000403686424445551,"MAPK1/ATF2/PPP2CA/PPP2R1B/MEF2C/FOS/TRAF6",7
"R-HSA-168176","R-HSA-168176","Toll Like Receptor 5 (TLR5) Cascade","7/36","78/2914",3.35556829919918e-05,0.000683887781033138,0.000403686424445551,"MAPK1/ATF2/PPP2CA/PPP2R1B/MEF2C/FOS/TRAF6",7
"R-HSA-975871","R-HSA-975871","MyD88 cascade initiated on plasma membrane","7/36","78/2914",3.35556829919918e-05,0.000683887781033138,0.000403686424445551,"MAPK1/ATF2/PPP2CA/PPP2R1B/MEF2C/FOS/TRAF6",7
"R-HSA-8878159","R-HSA-8878159","Transcriptional regulation by RUNX3","6/36","53/2914",3.4781624488265e-05,0.000683887781033138,0.000403686424445551,"EP300/YAP1/SMAD3/NOTCH1/SMAD4/CTNNB1",6
"R-HSA-201681","R-HSA-201681","TCF dependent signaling in response to WNT","8/36","108/2914",3.49963896477512e-05,0.000683887781033138,0.000403686424445551,"EP300/SOX17/PPP2CA/PPP2R1B/CSNK2A1/CTNNB1/SOX6/AMER1",8
"R-HSA-975138","R-HSA-975138","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation","7/36","83/2914",5.04479199788481e-05,0.000913679757731368,0.000539328417199753,"MAPK1/ATF2/PPP2CA/PPP2R1B/MEF2C/FOS/TRAF6",7
"R-HSA-69273","R-HSA-69273","Cyclin A/B1/B2 associated events during G2/M transition","4/36","18/2914",5.31284534640065e-05,0.000913679757731368,0.000539328417199753,"CDK1/PPP2CA/PPP2R1B/PLK1",4
"R-HSA-168181","R-HSA-168181","Toll Like Receptor 7/8 (TLR7/8) Cascade","7/36","84/2914",5.45480452376936e-05,0.000913679757731368,0.000539328417199753,"MAPK1/ATF2/PPP2CA/PPP2R1B/MEF2C/FOS/TRAF6",7
"R-HSA-975155","R-HSA-975155","MyD88 dependent cascade initiated on endosome","7/36","84/2914",5.45480452376936e-05,0.000913679757731368,0.000539328417199753,"MAPK1/ATF2/PPP2CA/PPP2R1B/MEF2C/FOS/TRAF6",7
"R-HSA-166058","R-HSA-166058","MyD88:MAL(TIRAP) cascade initiated on plasma membrane","7/36","86/2914",6.35723068792243e-05,0.000918222155455535,0.00054200971133387,"MAPK1/ATF2/PPP2CA/PPP2R1B/MEF2C/FOS/TRAF6",7
"R-HSA-168138","R-HSA-168138","Toll Like Receptor 9 (TLR9) Cascade","7/36","86/2914",6.35723068792243e-05,0.000918222155455535,0.00054200971133387,"MAPK1/ATF2/PPP2CA/PPP2R1B/MEF2C/FOS/TRAF6",7
"R-HSA-168188","R-HSA-168188","Toll Like Receptor TLR6:TLR2 Cascade","7/36","86/2914",6.35723068792243e-05,0.000918222155455535,0.00054200971133387,"MAPK1/ATF2/PPP2CA/PPP2R1B/MEF2C/FOS/TRAF6",7
"R-HSA-8940973","R-HSA-8940973","RUNX2 regulates osteoblast differentiation","4/36","19/2914",6.67047758069556e-05,0.000918222155455535,0.00054200971133387,"MAPK1/YAP1/RB1/RUNX2",4
"R-HSA-168164","R-HSA-168164","Toll Like Receptor 3 (TLR3) Cascade","7/36","87/2914",6.85240414519056e-05,0.000918222155455535,0.00054200971133387,"MAPK1/ATF2/PPP2CA/PPP2R1B/MEF2C/FOS/TRAF6",7
"R-HSA-168179","R-HSA-168179","Toll Like Receptor TLR1:TLR2 Cascade","7/36","87/2914",6.85240414519056e-05,0.000918222155455535,0.00054200971133387,"MAPK1/ATF2/PPP2CA/PPP2R1B/MEF2C/FOS/TRAF6",7
"R-HSA-181438","R-HSA-181438","Toll Like Receptor 2 (TLR2) Cascade","7/36","87/2914",6.85240414519056e-05,0.000918222155455535,0.00054200971133387,"MAPK1/ATF2/PPP2CA/PPP2R1B/MEF2C/FOS/TRAF6",7
"R-HSA-166166","R-HSA-166166","MyD88-independent TLR4 cascade ","7/36","90/2914",8.53129862588479e-05,0.00108139974474053,0.000638330451950981,"MAPK1/ATF2/PPP2CA/PPP2R1B/MEF2C/FOS/TRAF6",7
"R-HSA-937061","R-HSA-937061","TRIF(TICAM1)-mediated TLR4 signaling ","7/36","90/2914",8.53129862588479e-05,0.00108139974474053,0.000638330451950981,"MAPK1/ATF2/PPP2CA/PPP2R1B/MEF2C/FOS/TRAF6",7
"R-HSA-198753","R-HSA-198753","ERK/MAPK targets","4/36","21/2914",0.000101198318113426,0.00124900029461045,0.000737261985147676,"MAPK1/PPP2CA/PPP2R1B/MEF2C",4
"R-HSA-453274","R-HSA-453274","Mitotic G2-G2/M phases","6/36","68/2914",0.000145034774298108,0.00172483717411969,0.00101813977509478,"EP300/CDK1/PPP2CA/PPP2R1B/E2F1/PLK1",6
"R-HSA-2559585","R-HSA-2559585","Oncogene Induced Senescence","4/36","23/2914",0.000147107648112554,0.00172483717411969,0.00101813977509478,"MAPK1/RB1/E2F1/SP1",4
"R-HSA-198725","R-HSA-198725","Nuclear Events (kinase and transcription factor activation)","4/36","24/2914",0.000174978975856877,0.00195393189706846,0.00115337019173831,"MAPK1/PPP2CA/PPP2R1B/MEF2C",4
"R-HSA-2173796","R-HSA-2173796","SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription","4/36","24/2914",0.000174978975856877,0.00195393189706846,0.00115337019173831,"SMAD3/SP1/SMAD2/SMAD4",4
"R-HSA-450341","R-HSA-450341","Activation of the AP-1 family of transcription factors","3/36","10/2914",0.000195918290771183,0.00213687624120197,0.00126135888550357,"MAPK1/ATF2/FOS",3
"R-HSA-68886","R-HSA-68886","M Phase","7/36","105/2914",0.000227456599961823,0.00242448057686579,0.00143112645430525,"CDK1/MAPK1/PPP2CA/PPP2R1B/CSNK2A1/RB1/PLK1",7
"R-HSA-5663202","R-HSA-5663202","Diseases of signal transduction","11/36","268/2914",0.000241024379176503,0.00251200964075066,0.00148279325668819,"EP300/MAPK1/PPP2CA/PPP2R1B/SMAD3/SMAD2/STAT1/NOTCH1/SMAD4/CTNNB1/AMER1",11
"R-HSA-166016","R-HSA-166016","Toll Like Receptor 4 (TLR4) Cascade","7/36","110/2914",0.000304165811854363,0.00310116882086297,0.00183056312397477,"MAPK1/ATF2/PPP2CA/PPP2R1B/MEF2C/FOS/TRAF6",7
"R-HSA-1502540","R-HSA-1502540","Signaling by Activin","3/36","12/2914",0.000353115543565659,0.00345023312358946,0.00203660938503878,"SMAD3/SMAD2/SMAD4",3
"R-HSA-202670","R-HSA-202670","ERKs are inactivated","3/36","12/2914",0.000353115543565659,0.00345023312358946,0.00203660938503878,"MAPK1/PPP2CA/PPP2R1B",3
"R-HSA-69278","R-HSA-69278","Cell Cycle, Mitotic","9/36","191/2914",0.000369469391892108,0.00353634989382446,0.00208744253636143,"EP300/CDK1/MAPK1/PPP2CA/PPP2R1B/CSNK2A1/RB1/E2F1/PLK1",9
"R-HSA-3700989","R-HSA-3700989","Transcriptional Regulation by TP53","9/36","194/2914",0.000415349605884062,0.00374507154557097,0.00221064710242434,"EP300/CDK1/BRCA1/ATF2/PPP2CA/PPP2R1B/CSNK2A1/E2F1/FOS",9
"R-HSA-4641262","R-HSA-4641262","Disassembly of the destruction complex and recruitment of AXIN to the membrane","4/36","30/2914",0.000428026596102411,0.00374507154557097,0.00221064710242434,"PPP2CA/PPP2R1B/CTNNB1/AMER1",4
"R-HSA-4839735","R-HSA-4839735","AXIN mutants destabilize the destruction complex, activating WNT signaling","3/36","13/2914",0.000455157949035278,0.00374507154557097,0.00221064710242434,"PPP2CA/PPP2R1B/AMER1",3
"R-HSA-4839744","R-HSA-4839744","truncated APC mutants destabilize the destruction complex","3/36","13/2914",0.000455157949035278,0.00374507154557097,0.00221064710242434,"PPP2CA/PPP2R1B/AMER1",3
"R-HSA-4839748","R-HSA-4839748","AMER1 mutants destabilize the destruction complex","3/36","13/2914",0.000455157949035278,0.00374507154557097,0.00221064710242434,"PPP2CA/PPP2R1B/AMER1",3
"R-HSA-5467337","R-HSA-5467337","APC truncation mutants have impaired AXIN binding","3/36","13/2914",0.000455157949035278,0.00374507154557097,0.00221064710242434,"PPP2CA/PPP2R1B/AMER1",3
"R-HSA-5467340","R-HSA-5467340","AXIN missense mutants destabilize the destruction complex","3/36","13/2914",0.000455157949035278,0.00374507154557097,0.00221064710242434,"PPP2CA/PPP2R1B/AMER1",3
"R-HSA-5467348","R-HSA-5467348","Truncations of AMER1 destabilize the destruction complex","3/36","13/2914",0.000455157949035278,0.00374507154557097,0.00221064710242434,"PPP2CA/PPP2R1B/AMER1",3
"R-HSA-4791275","R-HSA-4791275","Signaling by WNT in cancer","4/36","31/2914",0.000487125634583618,0.00393899866585719,0.00232511872768587,"PPP2CA/PPP2R1B/CTNNB1/AMER1",4
"R-HSA-68877","R-HSA-68877","Mitotic Prometaphase","5/36","56/2914",0.000523473112425279,0.00416116762249925,0.00245626099139783,"CDK1/PPP2CA/PPP2R1B/CSNK2A1/PLK1",5
"R-HSA-9617828","R-HSA-9617828","FOXO-mediated transcription of cell cycle genes","3/36","14/2914",0.000574381697759206,0.0044897502708178,0.00265021730720476,"SMAD3/SMAD2/SMAD4",3
"R-HSA-5688426","R-HSA-5688426","Deubiquitination","7/36","124/2914",0.000635119403549163,0.00488313115187799,0.00288242283232838,"EP300/CDK1/BRCA1/SMAD3/SMAD2/SMAD4/TRAF6",7
"R-HSA-2500257","R-HSA-2500257","Resolution of Sister Chromatid Cohesion","4/36","34/2914",0.000699239684723044,0.0052894098731469,0.00312224171616572,"CDK1/PPP2CA/PPP2R1B/PLK1",4
"R-HSA-1181150","R-HSA-1181150","Signaling by NODAL","3/36","15/2914",0.00071189327322705,0.0052923156644326,0.00312395695151111,"SMAD3/SMAD2/SMAD4",3
"R-HSA-69206","R-HSA-69206","G1/S Transition","5/36","60/2914",0.000722192329474811,0.0052923156644326,0.00312395695151111,"CDK1/PPP2CA/PPP2R1B/RB1/E2F1",5
"R-HSA-168898","R-HSA-168898","Toll-like Receptor Cascades","7/36","127/2914",0.000734017550153785,0.00529621893880193,0.00312626098284122,"MAPK1/ATF2/PPP2CA/PPP2R1B/MEF2C/FOS/TRAF6",7
"R-HSA-195258","R-HSA-195258","RHO GTPase Effectors","7/36","130/2914",0.000844834850292695,0.00600344764829203,0.00354372512961689,"MAPK1/PPP2CA/PPP2R1B/ROCK2/PAK1/PLK1/CTNNB1",7
"R-HSA-2173793","R-HSA-2173793","Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer","4/36","36/2914",0.00087263682553741,0.00610845777876187,0.00360571068525277,"SMAD3/SP1/SMAD2/SMAD4",4
"R-HSA-5633007","R-HSA-5633007","Regulation of TP53 Activity","6/36","95/2914",0.000904492534104477,0.00618965551633513,0.00365364022173974,"EP300/CDK1/BRCA1/PPP2CA/PPP2R1B/CSNK2A1",6
"R-HSA-195721","R-HSA-195721","Signaling by WNT","8/36","172/2914",0.000910631621806235,0.00618965551633513,0.00365364022173974,"EP300/SOX17/PPP2CA/PPP2R1B/CSNK2A1/CTNNB1/SOX6/AMER1",8
"R-HSA-195253","R-HSA-195253","Degradation of beta-catenin by the destruction complex","4/36","37/2914",0.000969831540028592,0.00640635200385084,0.00378155218721304,"PPP2CA/PPP2R1B/CTNNB1/AMER1",4
"R-HSA-3899300","R-HSA-3899300","SUMOylation of transcription cofactors","4/36","37/2914",0.000969831540028592,0.00640635200385084,0.00378155218721304,"EP300/SUMO1/UBE2I/PCGF2",4
"R-HSA-4570464","R-HSA-4570464","SUMOylation of RNA binding proteins","3/36","17/2914",0.00104598273389785,0.00672008085202868,0.00396674057700268,"SUMO1/UBE2I/PCGF2",3
"R-HSA-9013695","R-HSA-9013695","NOTCH4 Intracellular Domain Regulates Transcription","3/36","17/2914",0.00104598273389785,0.00672008085202868,0.00396674057700268,"EP300/SMAD3/NOTCH1",3
"R-HSA-3108214","R-HSA-3108214","SUMOylation of DNA damage response and repair proteins","4/36","38/2914",0.00107442580305702,0.00680953650856406,0.00401954461172113,"SUMO1/UBE2I/BRCA1/PCGF2",4
"R-HSA-69275","R-HSA-69275","G2/M Transition","5/36","66/2914",0.00112010981019945,0.00700442001311389,0.00413458077308709,"EP300/CDK1/PPP2CA/PPP2R1B/PLK1",5
"R-HSA-8953750","R-HSA-8953750","Transcriptional Regulation by E2F6","3/36","18/2914",0.00124455358998463,0.0075804627753609,0.00447460825927487,"BRCA1/PCGF2/E2F1",3
"R-HSA-9013508","R-HSA-9013508","NOTCH3 Intracellular Domain Regulates Transcription","3/36","18/2914",0.00124455358998463,0.0075804627753609,0.00447460825927487,"EP300/STAT1/NOTCH1",3
"R-HSA-69231","R-HSA-69231","Cyclin D associated events in G1","4/36","40/2914",0.00130702165542057,0.00775940704293986,0.00458023578115404,"PPP2CA/PPP2R1B/RB1/E2F1",4
"R-HSA-69236","R-HSA-69236","G1 Phase","4/36","40/2914",0.00130702165542057,0.00775940704293986,0.00458023578115404,"PPP2CA/PPP2R1B/RB1/E2F1",4
"R-HSA-9615017","R-HSA-9615017","FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes","3/36","19/2914",0.00146540024264294,0.00859090892249423,0.00507105610283017,"SMAD3/SMAD2/SMAD4",3
"R-HSA-2173795","R-HSA-2173795","Downregulation of SMAD2/3:SMAD4 transcriptional activity","3/36","20/2914",0.00170941526404401,0.00977702144922734,0.00577119659106002,"SMAD3/SMAD2/SMAD4",3
"R-HSA-445144","R-HSA-445144","Signal transduction by L1","3/36","20/2914",0.00170941526404401,0.00977702144922734,0.00577119659106002,"MAPK1/CSNK2A1/PAK1",3
"R-HSA-453279","R-HSA-453279","Mitotic G1-G1/S phases","5/36","77/2914",0.00224469301902266,0.0126838677821883,0.00748705471151504,"CDK1/PPP2CA/PPP2R1B/RB1/E2F1",5
"R-HSA-69620","R-HSA-69620","Cell Cycle Checkpoints","6/36","114/2914",0.00234095867963724,0.0130703526279746,0.00771518963339091,"CDK1/SUMO1/BRCA1/PPP2CA/PPP2R1B/PLK1",6
"R-HSA-1912408","R-HSA-1912408","Pre-NOTCH Transcription and Translation","3/36","23/2914",0.00258880487565312,0.014118017286992,0.0083336068824574,"EP300/E2F1/NOTCH1",3
"R-HSA-4551638","R-HSA-4551638","SUMOylation of chromatin organization proteins","3/36","23/2914",0.00258880487565312,0.014118017286992,0.0083336068824574,"SUMO1/UBE2I/PCGF2",3
"R-HSA-9018519","R-HSA-9018519","Estrogen-dependent gene expression","4/36","49/2914",0.00279946706745288,0.0149198869844932,0.00880693587009699,"EP300/ATF2/SP1/FOS",4
"R-HSA-9614085","R-HSA-9614085","FOXO-mediated transcription","4/36","49/2914",0.00279946706745288,0.0149198869844932,0.00880693587009699,"EP300/SMAD3/SMAD2/SMAD4",4
"R-HSA-8864260","R-HSA-8864260","Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors","3/36","25/2914",0.00330552231825922,0.0174189883962199,0.0102821096357442,"EP300/SUMO1/UBE2I",3
"R-HSA-373760","R-HSA-373760","L1CAM interactions","4/36","53/2914",0.00373534194389283,0.0194652819076193,0.0114899991958341,"MAPK1/CSNK2A1/RPS6KA4/PAK1",4
"R-HSA-9616222","R-HSA-9616222","Transcriptional regulation of granulopoiesis","3/36","27/2914",0.00413308759045488,0.0213012975815752,0.0125737656019622,"EP300/E2F1/CEBPE",3
"R-HSA-2173789","R-HSA-2173789","TGF-beta receptor signaling activates SMADs","3/36","28/2914",0.00459000074922443,0.0233990255585463,0.0138120159845083,"SMAD3/SMAD2/SMAD4",3
"R-HSA-141424","R-HSA-141424","Amplification of signal from the kinetochores","3/36","29/2914",0.00507643460464245,0.0245448229853331,0.0144883592080409,"PPP2CA/PPP2R1B/PLK1",3
"R-HSA-141444","R-HSA-141444","Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal","3/36","29/2914",0.00507643460464245,0.0245448229853331,0.0144883592080409,"PPP2CA/PPP2R1B/PLK1",3
"R-HSA-1912422","R-HSA-1912422","Pre-NOTCH Expression and Processing","3/36","29/2914",0.00507643460464245,0.0245448229853331,0.0144883592080409,"EP300/E2F1/NOTCH1",3
"R-HSA-6804757","R-HSA-6804757","Regulation of TP53 Degradation","3/36","29/2914",0.00507643460464245,0.0245448229853331,0.0144883592080409,"CDK1/PPP2CA/PPP2R1B",3
"R-HSA-6806003","R-HSA-6806003","Regulation of TP53 Expression and Degradation","3/36","29/2914",0.00507643460464245,0.0245448229853331,0.0144883592080409,"CDK1/PPP2CA/PPP2R1B",3
"R-HSA-2871796","R-HSA-2871796","FCERI mediated MAPK activation","3/36","30/2914",0.00559292438336913,0.0264957730888901,0.0156399693017127,"MAPK1/PAK1/FOS",3
"R-HSA-6791312","R-HSA-6791312","TP53 Regulates Transcription of Cell Cycle Genes","3/36","30/2914",0.00559292438336913,0.0264957730888901,0.0156399693017127,"EP300/CDK1/E2F1",3
"R-HSA-597592","R-HSA-597592","Post-translational protein modification","11/36","393/2914",0.00593367882259241,0.0278289536779584,0.016426921372019,"EP300/CDK1/SUMO1/UBE2I/BRCA1/SMAD3/PCGF2/PEX14/SMAD2/SMAD4/TRAF6",11
"R-HSA-3769402","R-HSA-3769402","Deactivation of the beta-catenin transactivating complex","3/36","31/2914",0.00613997424931043,0.0283016860453697,0.0167059666253669,"SOX17/CTNNB1/SOX6",3
"R-HSA-1221632","R-HSA-1221632","Meiotic synapsis","2/36","10/2914",0.00627585362200096,0.0283016860453697,0.0167059666253669,"UBE2I/BRCA1",2
"R-HSA-1362300","R-HSA-1362300","Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1","2/36","10/2914",0.00627585362200096,0.0283016860453697,0.0167059666253669,"CDK1/E2F1",2
"R-HSA-4755510","R-HSA-4755510","SUMOylation of immune response proteins","2/36","10/2914",0.00627585362200096,0.0283016860453697,0.0167059666253669,"SUMO1/UBE2I",2
"R-HSA-2559583","R-HSA-2559583","Cellular Senescence","5/36","99/2914",0.00667703317629004,0.0298240815207622,0.0176046087755818,"MAPK1/RB1/E2F1/SP1/FOS",5
"R-HSA-170834","R-HSA-170834","Signaling by TGF-beta Receptor Complex","4/36","63/2914",0.00695959782964809,0.0307929375670279,0.0181765067447612,"SMAD3/SP1/SMAD2/SMAD4",4
"R-HSA-452723","R-HSA-452723","Transcriptional regulation of pluripotent stem cells","2/36","11/2914",0.00761113173652724,0.0330520443002896,0.0195100160497726,"SMAD2/SMAD4",2
"R-HSA-5627117","R-HSA-5627117","RHO GTPases Activate ROCKs","2/36","11/2914",0.00761113173652724,0.0330520443002896,0.0195100160497726,"ROCK2/PAK1",2
"R-HSA-5675221","R-HSA-5675221","Negative regulation of MAPK pathway","3/36","34/2914",0.0079690764744257,0.0336711429414924,0.0198754586322803,"MAPK1/PPP2CA/PPP2R1B",3
"R-HSA-5693565","R-HSA-5693565","Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks","3/36","34/2914",0.0079690764744257,0.0336711429414924,0.0198754586322803,"SUMO1/UBE2I/BRCA1",3
"R-HSA-6796648","R-HSA-6796648","TP53 Regulates Transcription of DNA Repair Genes","3/36","34/2914",0.0079690764744257,0.0336711429414924,0.0198754586322803,"BRCA1/ATF2/FOS",3
"R-HSA-157118","R-HSA-157118","Signaling by NOTCH","5/36","104/2914",0.00821057915355388,0.0343818002055069,0.0202949465919612,"EP300/SMAD3/E2F1/STAT1/NOTCH1",5
"R-HSA-5693606","R-HSA-5693606","DNA Double Strand Break Response","3/36","35/2914",0.00864281427847138,0.0358715035097617,0.0211742911526593,"SUMO1/UBE2I/BRCA1",3
"R-HSA-2032785","R-HSA-2032785","YAP1- and WWTR1 (TAZ)-stimulated gene expression","2/36","12/2914",0.00906273497511956,0.0369601974202702,0.0218169272169926,"YAP1/RUNX2",2
"R-HSA-210744","R-HSA-210744","Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells","2/36","12/2914",0.00906273497511956,0.0369601974202702,0.0218169272169926,"EP300/NOTCH1",2
"R-HSA-3108232","R-HSA-3108232","SUMO E3 ligases SUMOylate target proteins","5/36","107/2914",0.00924078026756861,0.0373614305645662,0.0220537677892064,"EP300/SUMO1/UBE2I/BRCA1/PCGF2",5
"R-HSA-8939211","R-HSA-8939211","ESR-mediated signaling","5/36","108/2914",0.00960331831399457,0.0384953528996876,0.0227231013637478,"EP300/MAPK1/ATF2/SP1/FOS",5
"R-HSA-2990846","R-HSA-2990846","SUMOylation","5/36","109/2914",0.00997564085262695,0.039429414539064,0.0232744608321711,"EP300/SUMO1/UBE2I/BRCA1/PCGF2",5
"R-HSA-187037","R-HSA-187037","Signaling by NTRK1 (TRKA)","4/36","70/2914",0.0100748395240313,0.039429414539064,0.0232744608321711,"MAPK1/PPP2CA/PPP2R1B/MEF2C",4
"R-HSA-9012852","R-HSA-9012852","Signaling by NOTCH3","3/36","37/2914",0.0100885495622339,0.039429414539064,0.0232744608321711,"EP300/STAT1/NOTCH1",3
"R-HSA-4085377","R-HSA-4085377","SUMOylation of SUMOylation proteins","2/36","13/2914",0.0106277489798622,0.0405236932646777,0.0239203935105156,"SUMO1/UBE2I",2
"R-HSA-5689901","R-HSA-5689901","Metalloprotease DUBs","2/36","13/2914",0.0106277489798622,0.0405236932646777,0.0239203935105156,"EP300/BRCA1",2
"R-HSA-8941856","R-HSA-8941856","RUNX3 regulates NOTCH signaling","2/36","13/2914",0.0106277489798622,0.0405236932646777,0.0239203935105156,"EP300/NOTCH1",2
"R-HSA-1295596","R-HSA-1295596","Spry regulation of FGF signaling","2/36","14/2914",0.012303310193546,0.0461620198461845,0.0272485943654955,"MAPK1/PPP2CA",2
"R-HSA-877312","R-HSA-877312","Regulation of IFNG signaling","2/36","14/2914",0.012303310193546,0.0461620198461845,0.0272485943654955,"SUMO1/STAT1",2
"R-HSA-9013694","R-HSA-9013694","Signaling by NOTCH4","3/36","40/2914",0.0125074245395627,0.0465554135639277,0.0274808074678779,"EP300/SMAD3/NOTCH1",3
"R-HSA-176412","R-HSA-176412","Phosphorylation of the APC/C","2/36","15/2914",0.0140866051043643,0.0508201368765142,0.0299981954854073,"CDK1/PLK1",2
"R-HSA-432142","R-HSA-432142","Platelet sensitization by LDL","2/36","15/2914",0.0140866051043643,0.0508201368765142,0.0299981954854073,"PPP2CA/PPP2R1B",2
"R-HSA-6804114","R-HSA-6804114","TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest","2/36","15/2914",0.0140866051043643,0.0508201368765142,0.0299981954854073,"EP300/CDK1",2
"R-HSA-69205","R-HSA-69205","G1/S-Specific Transcription","2/36","15/2914",0.0140866051043643,0.0508201368765142,0.0299981954854073,"CDK1/E2F1",2
