"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-975155","R-HSA-975155","MyD88 dependent cascade initiated on endosome","6/41","84/2914",0.000960152535638105,0.00886839461976725,0.00547431766652299,"MAPK14/MAPK1/MAPK3/JUN/PPP2CA/CREB1",6
"R-HSA-68877","R-HSA-68877","Mitotic Prometaphase","5/41","56/2914",0.000967129454419062,0.00886839461976725,0.00547431766652299,"CSNK1D/CDK1/PLK1/PPP2CA/CSNK2A1",5
"R-HSA-187687","R-HSA-187687","Signalling to ERKs","4/41","33/2914",0.00102820604931817,0.00925385444386352,0.00571225582954538,"MAPK14/SRC/MAPK1/MAPK3",4
"R-HSA-166058","R-HSA-166058","MyD88:MAL(TIRAP) cascade initiated on plasma membrane","6/41","86/2914",0.0010876570910232,0.00927370782872412,0.00572451100538526,"MAPK14/MAPK1/MAPK3/JUN/PPP2CA/CREB1",6
"R-HSA-168138","R-HSA-168138","Toll Like Receptor 9 (TLR9) Cascade","6/41","86/2914",0.0010876570910232,0.00927370782872412,0.00572451100538526,"MAPK14/MAPK1/MAPK3/JUN/PPP2CA/CREB1",6
"R-HSA-168188","R-HSA-168188","Toll Like Receptor TLR6:TLR2 Cascade","6/41","86/2914",0.0010876570910232,0.00927370782872412,0.00572451100538526,"MAPK14/MAPK1/MAPK3/JUN/PPP2CA/CREB1",6
"R-HSA-168164","R-HSA-168164","Toll Like Receptor 3 (TLR3) Cascade","6/41","87/2914",0.00115611693162092,0.00936454714612942,0.00578058465810458,"MAPK14/MAPK1/MAPK3/JUN/PPP2CA/CREB1",6
"R-HSA-168179","R-HSA-168179","Toll Like Receptor TLR1:TLR2 Cascade","6/41","87/2914",0.00115611693162092,0.00936454714612942,0.00578058465810458,"MAPK14/MAPK1/MAPK3/JUN/PPP2CA/CREB1",6
"R-HSA-181438","R-HSA-181438","Toll Like Receptor 2 (TLR2) Cascade","6/41","87/2914",0.00115611693162092,0.00936454714612942,0.00578058465810458,"MAPK14/MAPK1/MAPK3/JUN/PPP2CA/CREB1",6
"R-HSA-5668599","R-HSA-5668599","RHO GTPases Activate NADPH Oxidases","3/41","16/2914",0.00127543760640989,0.0101616832248394,0.00627264396595027,"MAPK14/MAPK1/MAPK3",3
"R-HSA-166166","R-HSA-166166","MyD88-independent TLR4 cascade ","6/41","90/2914",0.00138156575734449,0.0106577929852289,0.00657888455878329,"MAPK14/MAPK1/MAPK3/JUN/PPP2CA/CREB1",6
"R-HSA-937061","R-HSA-937061","TRIF(TICAM1)-mediated TLR4 signaling ","6/41","90/2914",0.00138156575734449,0.0106577929852289,0.00657888455878329,"MAPK14/MAPK1/MAPK3/JUN/PPP2CA/CREB1",6
"R-HSA-5688426","R-HSA-5688426","Deubiquitination","7/41","124/2914",0.00143259582036326,0.0108787745108835,0.0067152929079528,"RHOA/BRCA1/CDK1/SMAD2/YY1/EP300/SMAD1",7
"R-HSA-5654741","R-HSA-5654741","Signaling by FGFR3","4/41","37/2914",0.00159335640035361,0.011913403239567,0.00735395261701667,"SRC/MAPK1/MAPK3/PPP2CA",4
"R-HSA-1592230","R-HSA-1592230","Mitochondrial biogenesis","4/41","38/2914",0.00176279504427743,0.0127868416644602,0.00789311213855566,"MAPK14/MED1/CREB1/HDAC3",4
"R-HSA-5654743","R-HSA-5654743","Signaling by FGFR4","4/41","38/2914",0.00176279504427743,0.0127868416644602,0.00789311213855566,"SRC/MAPK1/MAPK3/PPP2CA",4
"R-HSA-69273","R-HSA-69273","Cyclin A/B1/B2 associated events during G2/M transition","3/41","18/2914",0.00182247603697055,0.0128365703473578,0.00792380885639369,"CDK1/PLK1/PPP2CA",3
"R-HSA-881907","R-HSA-881907","Gastrin-CREB signalling pathway via PKC and MAPK","3/41","18/2914",0.00182247603697055,0.0128365703473578,0.00792380885639369,"MAPK1/MAPK3/CREB1",3
"R-HSA-69275","R-HSA-69275","G2/M Transition","5/41","66/2914",0.00204025860529584,0.0141652240310539,0.00874396545126787,"CSNK1D/CDK1/PLK1/PPP2CA/EP300",5
"R-HSA-381340","R-HSA-381340","Transcriptional regulation of white adipocyte differentiation","4/41","40/2914",0.00213858671498521,0.014638776668772,0.00903628189430371,"MED1/EP300/CEBPB/HDAC3",4
"R-HSA-5654736","R-HSA-5654736","Signaling by FGFR1","4/41","41/2914",0.00234582596773356,0.0158343252822015,0.0097742748655565,"SRC/MAPK1/MAPK3/PPP2CA",4
"R-HSA-445144","R-HSA-445144","Signal transduction by L1","3/41","20/2914",0.00249680224063737,0.0166225464239694,0.010260831125907,"MAPK1/MAPK3/CSNK2A1",3
"R-HSA-3928663","R-HSA-3928663","EPHA-mediated growth cone collapse","3/41","21/2914",0.00288461231512103,0.0188566102009529,0.0116398828400944,"RHOA/SRC/ROCK2",3
"R-HSA-157118","R-HSA-157118","Signaling by NOTCH","6/41","104/2914",0.00290997071002359,0.0188566102009529,0.0116398828400944,"E2F1/HDAC4/JUN/CREB1/EP300/HDAC3",6
"R-HSA-442742","R-HSA-442742","CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling","3/41","22/2914",0.00330761435299226,0.0209164605676765,0.012911395412146,"MAPK1/MAPK3/CREB1",3
"R-HSA-2559582","R-HSA-2559582","Senescence-Associated Secretory Phenotype (SASP)","4/41","45/2914",0.00331392482245081,0.0209164605676765,0.012911395412146,"MAPK1/MAPK3/JUN/CEBPB",4
"R-HSA-383280","R-HSA-383280","Nuclear Receptor transcription pathway","4/41","46/2914",0.00359287762480635,0.0222270236651432,0.0137203849784834,"NR0B2/NR4A1/MED1/HNF4A",4
"R-HSA-112409","R-HSA-112409","RAF-independent MAPK1/3 activation","3/41","23/2914",0.00376680266478095,0.0222270236651432,0.0137203849784834,"MAPK1/CDK1/MAPK3",3
"R-HSA-1912408","R-HSA-1912408","Pre-NOTCH Transcription and Translation","3/41","23/2914",0.00376680266478095,0.0222270236651432,0.0137203849784834,"E2F1/JUN/EP300",3
"R-HSA-2262752","R-HSA-2262752","Cellular responses to stress","8/41","187/2914",0.00377558050292277,0.0222270236651432,0.0137203849784834,"E2F1/MAPK14/MAPK1/MAPK3/SP1/JUN/EP300/CEBPB",8
"R-HSA-166016","R-HSA-166016","Toll Like Receptor 4 (TLR4) Cascade","6/41","110/2914",0.00385855840373681,0.0222270236651432,0.0137203849784834,"MAPK14/MAPK1/MAPK3/JUN/PPP2CA/CREB1",6
"R-HSA-1989781","R-HSA-1989781","PPARA activates gene expression","4/41","47/2914",0.00388744241057031,0.0222270236651432,0.0137203849784834,"MED1/SP1/EP300/HDAC3",4
"R-HSA-438064","R-HSA-438064","Post NMDA receptor activation events","4/41","47/2914",0.00388744241057031,0.0222270236651432,0.0137203849784834,"SRC/MAPK1/MAPK3/CREB1",4
"R-HSA-5663220","R-HSA-5663220","RHO GTPases Activate Formins","4/41","47/2914",0.00388744241057031,0.0222270236651432,0.0137203849784834,"RHOA/SRC/PLK1/PPP2CA",4
"R-HSA-8953897","R-HSA-8953897","Cellular responses to external stimuli","8/41","189/2914",0.00403269474644779,0.0227894144973677,0.01406753981319,"E2F1/MAPK14/MAPK1/MAPK3/SP1/JUN/EP300/CEBPB",8
"R-HSA-400206","R-HSA-400206","Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)","4/41","48/2914",0.00419803046709489,0.0232794692860781,0.014370042769184,"MED1/SP1/EP300/HDAC3",4
"R-HSA-5674400","R-HSA-5674400","Constitutive Signaling by AKT1 E17K in Cancer","3/41","24/2914",0.00426311268819125,0.0232794692860781,0.014370042769184,"NR4A1/CREB1/GSK3A",3
"R-HSA-9634638","R-HSA-9634638","Estrogen-dependent nuclear events downstream of ESR-membrane signaling","3/41","24/2914",0.00426311268819125,0.0232794692860781,0.014370042769184,"MAPK1/MAPK3/CREB1",3
"R-HSA-109606","R-HSA-109606","Intrinsic Pathway for Apoptosis","4/41","49/2914",0.00452504739639308,0.0241667366444729,0.0149177386694277,"E2F1/MAPK1/MAPK3/TP73",4
"R-HSA-442755","R-HSA-442755","Activation of NMDA receptors and postsynaptic events","4/41","49/2914",0.00452504739639308,0.0241667366444729,0.0149177386694277,"SRC/MAPK1/MAPK3/CREB1",4
"R-HSA-380259","R-HSA-380259","Loss of Nlp from mitotic centrosomes","3/41","25/2914",0.00479742266746757,0.0248036959190345,0.0153109234068114,"CSNK1D/CDK1/PLK1",3
"R-HSA-380284","R-HSA-380284","Loss of proteins required for interphase microtubule organization from the centrosome","3/41","25/2914",0.00479742266746757,0.0248036959190345,0.0153109234068114,"CSNK1D/CDK1/PLK1",3
"R-HSA-456926","R-HSA-456926","Thrombin signalling through proteinase activated receptors (PARs)","3/41","25/2914",0.00479742266746757,0.0248036959190345,0.0153109234068114,"SRC/MAPK1/MAPK3",3
"R-HSA-5654738","R-HSA-5654738","Signaling by FGFR2","4/41","50/2914",0.00486889283175773,0.0249082306972027,0.015375451047656,"SRC/MAPK1/MAPK3/PPP2CA",4
"R-HSA-380320","R-HSA-380320","Recruitment of NuMA to mitotic centrosomes","3/41","26/2914",0.00537055529607261,0.0269081430298071,0.0166099648332143,"CSNK1D/CDK1/PLK1",3
"R-HSA-8854518","R-HSA-8854518","AURKA Activation by TPX2","3/41","26/2914",0.00537055529607261,0.0269081430298071,0.0166099648332143,"CSNK1D/CDK1/PLK1",3
"R-HSA-556833","R-HSA-556833","Metabolism of lipids","6/41","119/2914",0.00569166053085982,0.0282259899795701,0.0174234506046729,"MED1/SP1/EP300/PTPN13/CSNK2A1/HDAC3",6
"R-HSA-1643685","R-HSA-1643685","Disease","13/41","443/2914",0.0057820940311878,0.0283356942847231,0.0174911693115575,"NR4A1/SRC/MAPK1/HDAC4/MAPK3/SMAD2/JUN/PPP2CA/CREB1/EP300/CDK5/GSK3A/HDAC3",13
"R-HSA-380270","R-HSA-380270","Recruitment of mitotic centrosome proteins and complexes","3/41","27/2914",0.00598327932336419,0.0283356942847231,0.0174911693115575,"CSNK1D/CDK1/PLK1",3
"R-HSA-380287","R-HSA-380287","Centrosome maturation","3/41","27/2914",0.00598327932336419,0.0283356942847231,0.0174911693115575,"CSNK1D/CDK1/PLK1",3
"R-HSA-373760","R-HSA-373760","L1CAM interactions","4/41","53/2914",0.00600530146363474,0.0283356942847231,0.0174911693115575,"SRC/MAPK1/MAPK3/CSNK2A1",4
"R-HSA-8878159","R-HSA-8878159","Transcriptional regulation by RUNX3","4/41","53/2914",0.00600530146363474,0.0283356942847231,0.0174911693115575,"YAP1/SRC/HDAC4/EP300",4
"R-HSA-8878171","R-HSA-8878171","Transcriptional regulation by RUNX1","5/41","86/2914",0.00646555790242123,0.0302140494286223,0.0186506477954459,"YAP1/SRC/TP73/EP300/CSNK2A1",5
"R-HSA-5620912","R-HSA-5620912","Anchoring of the basal body to the plasma membrane","3/41","28/2914",0.00663631112594612,0.0307166400686649,0.0189608889312746,"CSNK1D/CDK1/PLK1",3
"R-HSA-190236","R-HSA-190236","Signaling by FGFR","4/41","55/2914",0.00685408450717234,0.0314253308536392,0.0193983523787896,"SRC/MAPK1/MAPK3/PPP2CA",4
"R-HSA-6804756","R-HSA-6804756","Regulation of TP53 Activity through Phosphorylation","4/41","56/2914",0.00730692720353797,0.0326837953647485,0.0201751823239188,"MAPK14/BRCA1/CDK5/CSNK2A1",4
"R-HSA-422475","R-HSA-422475","Axon guidance","9/41","254/2914",0.0073296660271212,0.0326837953647485,0.0201751823239188,"RHOA/MAPK14/SRC/MAPK1/ROCK2/MAPK3/CREB1/CDK5/CSNK2A1",9
"R-HSA-1912422","R-HSA-1912422","Pre-NOTCH Expression and Processing","3/41","29/2914",0.00733031624435717,0.0326837953647485,0.0201751823239188,"E2F1/JUN/EP300",3
"R-HSA-168898","R-HSA-168898","Toll-like Receptor Cascades","6/41","127/2914",0.00780047083116699,0.0330560738415823,0.0204049838528286,"MAPK14/MAPK1/MAPK3/JUN/PPP2CA/CREB1",6
"R-HSA-2871796","R-HSA-2871796","FCERI mediated MAPK activation","3/41","30/2914",0.00806591088575101,0.0330560738415823,0.0204049838528286,"MAPK1/MAPK3/JUN",3
"R-HSA-6791312","R-HSA-6791312","TP53 Regulates Transcription of Cell Cycle Genes","3/41","30/2914",0.00806591088575101,0.0330560738415823,0.0204049838528286,"E2F1/CDK1/EP300",3
"R-HSA-110056","R-HSA-110056","MAPK3 (ERK1) activation","2/41","10/2914",0.00809397692828867,0.0330560738415823,0.0204049838528286,"CDK1/MAPK3",2
"R-HSA-111458","R-HSA-111458","Formation of apoptosome","2/41","10/2914",0.00809397692828867,0.0330560738415823,0.0204049838528286,"MAPK1/MAPK3",2
"R-HSA-113501","R-HSA-113501","Inhibition of replication initiation of damaged DNA by RB1/E2F1","2/41","10/2914",0.00809397692828867,0.0330560738415823,0.0204049838528286,"E2F1/PPP2CA",2
"R-HSA-1362300","R-HSA-1362300","Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1","2/41","10/2914",0.00809397692828867,0.0330560738415823,0.0204049838528286,"E2F1/CDK1",2
"R-HSA-74749","R-HSA-74749","Signal attenuation","2/41","10/2914",0.00809397692828867,0.0330560738415823,0.0204049838528286,"MAPK1/MAPK3",2
"R-HSA-8934903","R-HSA-8934903","Receptor Mediated Mitophagy","2/41","10/2914",0.00809397692828867,0.0330560738415823,0.0204049838528286,"SRC/CSNK2A1",2
"R-HSA-9627069","R-HSA-9627069","Regulation of the apoptosome activity","2/41","10/2914",0.00809397692828867,0.0330560738415823,0.0204049838528286,"MAPK1/MAPK3",2
"R-HSA-111885","R-HSA-111885","Opioid Signalling","4/41","59/2914",0.00878345059688299,0.0355729749173761,0.0219586264922075,"MAPK1/PPP2CA/CREB1/CDK5",4
"R-HSA-2151201","R-HSA-2151201","Transcriptional activation of mitochondrial biogenesis","3/41","32/2914",0.0096640956823136,0.0381215830123046,0.0235318413656201,"MED1/CREB1/HDAC3",3
"R-HSA-6802948","R-HSA-6802948","Signaling by high-kinase activity BRAF mutants","3/41","32/2914",0.0096640956823136,0.0381215830123046,0.0235318413656201,"SRC/MAPK1/MAPK3",3
"R-HSA-2197563","R-HSA-2197563","NOTCH2 intracellular domain regulates transcription","2/41","11/2914",0.00980493390234171,0.0381215830123046,0.0235318413656201,"CREB1/EP300",2
"R-HSA-416572","R-HSA-416572","Sema4D induced cell migration and growth-cone collapse","2/41","11/2914",0.00980493390234171,0.0381215830123046,0.0235318413656201,"RHOA/ROCK2",2
"R-HSA-5627117","R-HSA-5627117","RHO GTPases Activate ROCKs","2/41","11/2914",0.00980493390234171,0.0381215830123046,0.0235318413656201,"RHOA/ROCK2",2
"R-HSA-9009391","R-HSA-9009391","Extra-nuclear estrogen signaling","4/41","63/2914",0.0110397724555227,0.0424224707895181,0.0261867103639001,"SRC/MAPK1/MAPK3/CREB1",4
"R-HSA-2500257","R-HSA-2500257","Resolution of Sister Chromatid Cohesion","3/41","34/2914",0.0114348635255697,0.0424224707895181,0.0261867103639001,"CDK1/PLK1/PPP2CA",3
"R-HSA-3214847","R-HSA-3214847","HATs acetylate histones","3/41","34/2914",0.0114348635255697,0.0424224707895181,0.0261867103639001,"EP300/KAT6A/KAT6B",3
"R-HSA-3928662","R-HSA-3928662","EPHB-mediated forward signaling","3/41","34/2914",0.0114348635255697,0.0424224707895181,0.0261867103639001,"RHOA/SRC/ROCK2",3
"R-HSA-5674135","R-HSA-5674135","MAP2K and MAPK activation","3/41","34/2914",0.0114348635255697,0.0424224707895181,0.0261867103639001,"SRC/MAPK1/MAPK3",3
"R-HSA-5675221","R-HSA-5675221","Negative regulation of MAPK pathway","3/41","34/2914",0.0114348635255697,0.0424224707895181,0.0261867103639001,"MAPK1/MAPK3/PPP2CA",3
