"","Gene set","Overlap","pValue","pAdj"
"59","#dngenes.MTL_0","CDK5","0.994253275697544",1
"60","#dngenes.OXD_0","MYB, SMAD3, CAMKK2","0.895509252581347",1
"61","#dngenes.DNA_0.25","CDK2","0.997873285013395",1
"62","#dngenes.ERS_0.25","","1",1
"63","#dngenes.HTS_0.25","CSNK2A1, CSNK2A2","0.885744460328818",1
"64","#dngenes.HYP_0.25","HDAC1","0.98582478524131",1
"65","#dngenes.MTL_0.25","CDK5","0.985685837987169",1
"66","#dngenes.OXD_0.25","MYB, SMAD3, CAMKK2","0.836909674862047",1
"67","#dngenes.DNA_0.45","","1",1
"68","#dngenes.ERS_0.45","","1",1
"69","#dngenes.HTS_0.45","CSNK2A2","0.945101437883523",1
"70","#dngenes.HYP_0.45","HDAC1","0.914671512980789",1
"71","#dngenes.MTL_0.45","","1",1
"72","#dngenes.OXD_0.45","MYB, CAMKK2","0.770238032872317",1
"73","#dngenes.DNA_0.5","","1",1
"74","#dngenes.ERS_0.5","","1",1
"75","#dngenes.HTS_0.5","CSNK2A2","0.945101437883523",1
"76","#dngenes.HYP_0.5","HDAC1","0.914671512980789",1
"77","#dngenes.MTL_0.5","","1",1
"78","#dngenes.OXD_0.5","MYB, CAMKK2","0.770238032872317",1
"79","#dngenes.DNA_0.65","","1",1
"80","#dngenes.ERS_0.65","","1",1
"81","#dngenes.HTS_0.65","CSNK2A2","0.798404569572636",1
"82","#dngenes.HYP_0.65","HDAC1","0.783185964930071",1
"83","#dngenes.MTL_0.65","","1",1
"84","#dngenes.OXD_0.65","MYB, CAMKK2","0.340486763331022",1
"85","#dngenes.DNA_0.75","","1",1
"86","#dngenes.ERS_0.75","","1",1
"87","#dngenes.HTS_0.75","CSNK2A2","0.525850009003265",1
"88","#dngenes.HYP_0.75","","1",1
"89","#dngenes.MTL_0.75","","1",1
"90","#dngenes.OXD_0.75","MYB, CAMKK2","0.340486763331022",1
"91","#dngenes.DNA_0.85","","1",1
"92","#dngenes.ERS_0.85","","1",1
"93","#dngenes.HTS_0.85","","1",1
"94","#dngenes.HYP_0.85","","1",1
"95","#dngenes.MTL_0.85","","1",1
"96","#dngenes.OXD_0.85","MYB","0.384543033074746",1
"97","#dngenes.DNA_0.95","","1",1
"98","#dngenes.ERS_0.95","","1",1
"99","#dngenes.HTS_0.95","","1",1
"100","#dngenes.HYP_0.95","","1",1
"101","#dngenes.MTL_0.95","","1",1
"102","#dngenes.OXD_0.95","MYB","0.384543033074746",1
"103","#dngenes.DNA_1","","1",1
"104","#dngenes.ERS_1","","1",1
"105","#dngenes.HTS_1","","1",1
"106","#dngenes.HYP_1","","1",1
"107","#dngenes.MTL_1","","1",1
"108","#dngenes.OXD_1","MYB","0.384543033074746",1
