"","Gene set","Overlap","pValue","pAdj"
"56","#dngenes.ERS_0","GSK3A, PTPN1","0.779459862251168",1
"57","#dngenes.HTS_0","CSNK2A1","0.996511612041816",1
"58","#dngenes.HYP_0","BCL2L1, CDK1, CDKN1A, CDKN1B, ETS1, HIF1A, JUN, NFKB1, NR4A1, TP53","0.172982594566099",1
"59","#dngenes.MTL_0","","1",1
"60","#dngenes.OXD_0","MYB, SRC, PRKCE, RHOA, ROCK2, SMAD3, SRF, CAMKK2","0.118532747306662",1
"61","#dngenes.DNA_0.25","GADD45A, CCNE1, CDK2, E2F4, HMGB1","0.678551364227273",1
"62","#dngenes.ERS_0.25","GSK3A, PTPN1","0.435714056523306",1
"63","#dngenes.HTS_0.25","CSNK2A1","0.972790017992034",1
"64","#dngenes.HYP_0.25","CDK1, CDKN1B, ETS1, HIF1A, NFKB1, TP53","0.201569203017323",1
"65","#dngenes.MTL_0.25","","1",1
"66","#dngenes.OXD_0.25","MYB, SRC, PRKCE, RHOA, ROCK2, SMAD3, SRF, CAMKK2","0.0660661943800848",1
"67","#dngenes.DNA_0.45","E2F4, HMGB1","0.832430328007766",1
"68","#dngenes.ERS_0.45","PTPN1","0.591550392107033",1
"69","#dngenes.HTS_0.45","","1",1
"70","#dngenes.HYP_0.45","CDK1, HIF1A, NFKB1, TP53","0.196663971972591",1
"71","#dngenes.MTL_0.45","","1",1
"72","#dngenes.OXD_0.45","MYB, SRC, PRKCE, RHOA, ROCK2, SRF, CAMKK2","0.0156540854316177",1
"73","#dngenes.DNA_0.5","E2F4, HMGB1","0.832430328007766",1
"74","#dngenes.ERS_0.5","PTPN1","0.591550392107033",1
"75","#dngenes.HTS_0.5","","1",1
"76","#dngenes.HYP_0.5","CDK1, HIF1A, NFKB1, TP53","0.196663971972591",1
"77","#dngenes.MTL_0.5","","1",1
"78","#dngenes.OXD_0.5","MYB, SRC, PRKCE, RHOA, ROCK2, SRF, CAMKK2","0.0156540854316177",1
"79","#dngenes.DNA_0.65","","1",1
"80","#dngenes.ERS_0.65","PTPN1","0.456125142029983",1
"81","#dngenes.HTS_0.65","","1",1
"82","#dngenes.HYP_0.65","CDK1, HIF1A, NFKB1, TP53","0.0532583482923611",1
"83","#dngenes.MTL_0.65","","1",1
"84","#dngenes.OXD_0.65","MYB, PRKCE, ROCK2, SRF, CAMKK2","0.0052687624564133",0.569026345292636
"85","#dngenes.DNA_0.75","","1",1
"86","#dngenes.ERS_0.75","","1",1
"87","#dngenes.HTS_0.75","","1",1
"88","#dngenes.HYP_0.75","HIF1A","0.493435142469534",1
"89","#dngenes.MTL_0.75","","1",1
"90","#dngenes.OXD_0.75","MYB, PRKCE, ROCK2, SRF, CAMKK2","0.0052687624564133",0.569026345292636
"91","#dngenes.DNA_0.85","","1",1
"92","#dngenes.ERS_0.85","","1",1
"93","#dngenes.HTS_0.85","","1",1
"94","#dngenes.HYP_0.85","","1",1
"95","#dngenes.MTL_0.85","","1",1
"96","#dngenes.OXD_0.85","MYB, ROCK2","0.0742480402785358",1
"97","#dngenes.DNA_0.95","","1",1
"98","#dngenes.ERS_0.95","","1",1
"99","#dngenes.HTS_0.95","","1",1
"100","#dngenes.HYP_0.95","","1",1
"101","#dngenes.MTL_0.95","","1",1
"102","#dngenes.OXD_0.95","MYB, ROCK2","0.0742480402785358",1
"103","#dngenes.DNA_1","","1",1
"104","#dngenes.ERS_1","","1",1
"105","#dngenes.HTS_1","","1",1
"106","#dngenes.HYP_1","","1",1
"107","#dngenes.MTL_1","","1",1
"108","#dngenes.OXD_1","MYB, ROCK2","0.0742480402785358",1
