X1	X3	X2
SRC	activates	RPS6KA3 
SRC	activates	CTNNB1 
MAPK3	inhibits	BCL6 
MAPK3	inhibits	FOXO3 
MAPK3	inhibits	PAK1 
MAPK3	inhibits	POU5F1 
MAPK3	inhibits	FOXO1 
MAPK3	inhibits	NFATC1 
PTPN13	activates	SRC 
SRC	activates	MAPK14 
Perturbation	activates	PTPN13 
MAPK3	activates	GABPA 
MAPK14	inhibits	MAPK3 
PPP2CA	inhibits	MAPK3 
RPS6KA3	inhibits	GSK3A 
MAPK3	activates	SP1 
MAPK3	activates	ATF2 
Perturbation	inhibits	TIPRL 
SRC	inhibits	PPP2CA 
GRK2	inhibits	MAPK14 
Perturbation	inhibits	PRKCH 
SRC	activates	GRK2 
SRC	activates	AKT1 
CDK5	activates	SRC 
PRKCH	inhibits	GSK3A 
SRC	activates	MAPK1 
PRKCH	inhibits	SRC 
Perturbation	activates	JAZF1 
MAPK1	activates	CAPN2 
CAPN2	activates	GSK3A 
CSNK1D	activates	AXIN1 
AXIN1	activates	GSK3A 
Perturbation	activates	TIPRL 
DUSP7	inhibits	MAPK14 
DUSP7	inhibits	MAPK3 
Perturbation	activates	DUSP7 
MAPK14	activates	MAPKAPK2 
PPP2R1B	activates	PPP2CA 
MAPKAPK2	activates	ETV1 
Perturbation	activates	PPP2R1B 
IGBP1	activates	PPP2CA 
Perturbation	inhibits	IGBP1 
Perturbation	activates	DUSP10 
DUSP8	activates	MAPK14 
DUSP8	inhibits	MAPK1 
PPP2R2C	inhibits	SRC 
Perturbation	inhibits	PPP2R2C 
Perturbation	activates	PPP2R2C 
MAPK3	activates	RPS6KA4 
TLX1	inhibits	PPP2CB 
Perturbation	inhibits	DUSP9 
DUSP10	inhibits	MAPK3 
Perturbation	activates	PRKCH 
Perturbation	activates	DUSP14 
MAPK3	activates	RPS6KA5 
Perturbation	inhibits	DUSP7 
DUSP2	activates	MAPK14 
Perturbation	activates	DUSP2 
MAPK3	activates	RPS6KA3 
FLT4	inhibits	RPS6KA3 
SRC	activates	FLT4 
MAPK11	activates	RPS6KA5 
Perturbation	activates	IGBP1 
Perturbation	inhibits	PPP2R1B 
PTPN21	activates	SRC 
Perturbation	inhibits	PTPN21 
DUSP10	inhibits	MAPK11 
