"","Gene set","Overlap","pValue","pAdj"
"34","#upgenes.HYP_0.75","NR4A1","0.988520859714008",1
"35","#upgenes.MTL_0.75","","1",1
"36","#upgenes.OXD_0.75","NR4A2, SMAD3","0.821446542010178",1
"37","#upgenes.DNA_0.85","","1",1
"38","#upgenes.ERS_0.85","","1",1
"39","#upgenes.HTS_0.85","","1",1
"40","#upgenes.HYP_0.85","NR4A1","0.926332921911576",1
"41","#upgenes.MTL_0.85","","1",1
"42","#upgenes.OXD_0.85","NR4A2","0.574060343568075",1
"43","#upgenes.DNA_0.95","","1",1
"44","#upgenes.ERS_0.95","","1",1
"45","#upgenes.HTS_0.95","","1",1
"46","#upgenes.HYP_0.95","NR4A1","0.926332921911576",1
"47","#upgenes.MTL_0.95","","1",1
"48","#upgenes.OXD_0.95","NR4A2","0.574060343568075",1
"49","#upgenes.DNA_1","","1",1
"50","#upgenes.ERS_1","","1",1
"51","#upgenes.HTS_1","","1",1
"52","#upgenes.HYP_1","NR4A1","0.926332921911576",1
"53","#upgenes.MTL_1","","1",1
"54","#upgenes.OXD_1","NR4A2","0.574060343568075",1
"55","#dngenes.DNA_0","CDK2","0.999995240769274",1
"56","#dngenes.ERS_0","GSK3A","0.978278057875188",1
"57","#dngenes.HTS_0","CSNK2A1, CSNK2B","0.99506194586042",1
"58","#dngenes.HYP_0","CDK1, EGR1, HDAC1, NR4A1, TGFB1, TP53","0.916901709539128",1
"59","#dngenes.MTL_0","","1",1
"60","#dngenes.OXD_0","MYB, NR4A2, ROCK2, SMAD3","0.898008108382081",1
"61","#dngenes.DNA_0.25","CDK2","0.999598079239108",1
"62","#dngenes.ERS_0.25","GSK3A","0.863574807704478",1
"63","#dngenes.HTS_0.25","CSNK2A1, CSNK2B","0.949544031626427",1
"64","#dngenes.HYP_0.25","CDK1, EGR1, HDAC1, TGFB1, TP53","0.601942398705447",1
"65","#dngenes.MTL_0.25","","1",1
"66","#dngenes.OXD_0.25","MYB, ROCK2, SMAD3","0.930973956162461",1
"67","#dngenes.DNA_0.45","","1",1
"68","#dngenes.ERS_0.45","","1",1
"69","#dngenes.HTS_0.45","CSNK2B","0.974980657297085",1
"70","#dngenes.HYP_0.45","CDK1, HDAC1, TGFB1, TP53","0.359034031912886",1
"71","#dngenes.MTL_0.45","","1",1
"72","#dngenes.OXD_0.45","MYB, ROCK2","0.871414081060387",1
"73","#dngenes.DNA_0.5","","1",1
"74","#dngenes.ERS_0.5","","1",1
"75","#dngenes.HTS_0.5","CSNK2B","0.974980657297085",1
"76","#dngenes.HYP_0.5","CDK1, HDAC1, TGFB1, TP53","0.359034031912886",1
"77","#dngenes.MTL_0.5","","1",1
"78","#dngenes.OXD_0.5","MYB, ROCK2","0.871414081060387",1
"79","#dngenes.DNA_0.65","","1",1
"80","#dngenes.ERS_0.65","","1",1
"81","#dngenes.HTS_0.65","CSNK2B","0.869335679985704",1
"82","#dngenes.HYP_0.65","CDK1, HDAC1, TGFB1, TP53","0.117452960875088",1
"83","#dngenes.MTL_0.65","","1",1
"84","#dngenes.OXD_0.65","MYB, ROCK2","0.45451308919022",1
"85","#dngenes.DNA_0.75","","1",1
"86","#dngenes.ERS_0.75","","1",1
"87","#dngenes.HTS_0.75","CSNK2B","0.612595800908757",1
"88","#dngenes.HYP_0.75","TGFB1","0.593528140880841",1
"89","#dngenes.MTL_0.75","","1",1
"90","#dngenes.OXD_0.75","MYB, ROCK2","0.45451308919022",1
"91","#dngenes.DNA_0.85","","1",1
"92","#dngenes.ERS_0.85","","1",1
"93","#dngenes.HTS_0.85","","1",1
"94","#dngenes.HYP_0.85","","1",1
"95","#dngenes.MTL_0.85","","1",1
"96","#dngenes.OXD_0.85","MYB, ROCK2","0.11885773881441",1
"97","#dngenes.DNA_0.95","","1",1
"98","#dngenes.ERS_0.95","","1",1
"99","#dngenes.HTS_0.95","","1",1
"100","#dngenes.HYP_0.95","","1",1
"101","#dngenes.MTL_0.95","","1",1
"102","#dngenes.OXD_0.95","MYB, ROCK2","0.11885773881441",1
"103","#dngenes.DNA_1","","1",1
"104","#dngenes.ERS_1","","1",1
"105","#dngenes.HTS_1","","1",1
"106","#dngenes.HYP_1","","1",1
"107","#dngenes.MTL_1","","1",1
"108","#dngenes.OXD_1","MYB, ROCK2","0.11885773881441",1
