"","Gene set","Overlap","pValue","pAdj"
"55","#dngenes.DNA_0","BRCA1","0.999990296146573",1
"56","#dngenes.ERS_0","","1",1
"57","#dngenes.HTS_0","CSNK2A1, CSNK2A2, FKBP1A","0.969576733779125",1
"58","#dngenes.HYP_0","EGR1, HDAC1, RELA, TGFB1","0.980946337411978",1
"59","#dngenes.MTL_0","","1",1
"60","#dngenes.OXD_0","SMAD3","0.998318084301596",1
"61","#dngenes.DNA_0.25","","1",1
"62","#dngenes.ERS_0.25","","1",1
"63","#dngenes.HTS_0.25","CSNK2A1, CSNK2A2, FKBP1A","0.817239763843798",1
"64","#dngenes.HYP_0.25","EGR1, HDAC1, RELA, TGFB1","0.731873993046791",1
"65","#dngenes.MTL_0.25","","1",1
"66","#dngenes.OXD_0.25","SMAD3","0.996258595473254",1
"67","#dngenes.DNA_0.45","","1",1
"68","#dngenes.ERS_0.45","","1",1
"69","#dngenes.HTS_0.45","CSNK2A2, FKBP1A","0.857647287280876",1
"70","#dngenes.HYP_0.45","HDAC1, TGFB1","0.787621892418772",1
"71","#dngenes.MTL_0.45","","1",1
"72","#dngenes.OXD_0.45","","1",1
"73","#dngenes.DNA_0.5","","1",1
"74","#dngenes.ERS_0.5","","1",1
"75","#dngenes.HTS_0.5","CSNK2A2, FKBP1A","0.857647287280876",1
"76","#dngenes.HYP_0.5","HDAC1, TGFB1","0.787621892418772",1
"77","#dngenes.MTL_0.5","","1",1
"78","#dngenes.OXD_0.5","","1",1
"79","#dngenes.DNA_0.65","","1",1
"80","#dngenes.ERS_0.65","","1",1
"81","#dngenes.HTS_0.65","CSNK2A2","0.85292441809866",1
"82","#dngenes.HYP_0.65","HDAC1, TGFB1","0.537563187996963",1
"83","#dngenes.MTL_0.65","","1",1
"84","#dngenes.OXD_0.65","","1",1
"85","#dngenes.DNA_0.75","","1",1
"86","#dngenes.ERS_0.75","","1",1
"87","#dngenes.HTS_0.75","CSNK2A2","0.590639188832596",1
"88","#dngenes.HYP_0.75","TGFB1","0.571688578007131",1
"89","#dngenes.MTL_0.75","","1",1
"90","#dngenes.OXD_0.75","","1",1
"91","#dngenes.DNA_0.85","","1",1
"92","#dngenes.ERS_0.85","","1",1
"93","#dngenes.HTS_0.85","","1",1
"94","#dngenes.HYP_0.85","","1",1
"95","#dngenes.MTL_0.85","","1",1
"96","#dngenes.OXD_0.85","","1",1
"97","#dngenes.DNA_0.95","","1",1
"98","#dngenes.ERS_0.95","","1",1
"99","#dngenes.HTS_0.95","","1",1
"100","#dngenes.HYP_0.95","","1",1
"101","#dngenes.MTL_0.95","","1",1
"102","#dngenes.OXD_0.95","","1",1
"103","#dngenes.DNA_1","","1",1
"104","#dngenes.ERS_1","","1",1
"105","#dngenes.HTS_1","","1",1
"106","#dngenes.HYP_1","","1",1
"107","#dngenes.MTL_1","","1",1
"108","#dngenes.OXD_1","","1",1
