V1	6h_10uM_2
TES	-0.351359575987
PHGDH	2.30715537071
MYCBP	0.639422357082
CHIC2	1.04011666775
TIMM9	1.6188390255
AKAP8L	0.220938950777
ATP2C1	-0.0729554593563
TRAPPC3	0.91715824604
ATP5S	-0.701377511024
TNFRSF21	-0.490524590015
SESN1	-0.566301882267
HTATSF1	-1.75218427181
TMEM97	0.242485523224
BZW2	-0.833004713058
CHMP4A	-4.12336587906
GTPBP8	0.266491770744
DNAJC15	0.138705939054
PACSIN3	1.86580824852
RBM15B	-1.44341480732
HOOK2	1.01962196827
SNX11	0.811498999596
TIMM22	0.751563608646
NENF	0.693414092064
UBQLN2	-1.05836510658
ERO1A	0.935215830803
DNTTIP2	-0.752892136574
PIK3R4	-0.600279033184
HDGFRP3	-0.39462313056
COPS7A	1.03860807419
NSDHL	0.678905487061
HEBP1	0.118667006493
MTERF3	-2.72797203064
AMDHD2	-0.359060436487
ISOC1	-0.716633379459
MRPS16	0.592084288597
FIS1	0.520203649998
GOLT1B	2.16300940514
GLOD4	0.0654030740261
GMNN	-0.963536798954
LAP3	0.941272974014
NOSIP	0.801568686962
DERA	-0.248476833105
SCCPDH	2.99590086937
MRPS2	0.466066241264
VPS28	-0.584241807461
HSD17B11	1.01301312447
NUSAP1	-1.58763420582
SCAND1	0.474313080311
CD320	0.254878968
NGRN	-1.47277235985
SNX7	-1.71856844425
ATP6V1D	1.25391054153
ZNF589	-1.6834230423
PRKAG2	-0.311747014523
UBE2J1	0.265292435884
EVL	1.01548302174
HACD3	-1.16679632664
UFM1	3.35410165787
LSR	-0.572644472122
DHRS7	0.25476038456
CAB39	0.956394314766
ARID4B	1.24329054356
NUDT9	-1.6617552042
CYCS	-0.81264424324
TERF2IP	1.21072053909
GFOD1	-0.49041301012
KCTD5	2.19126796722
TMCO1	0.688174724579
DHX29	0.804304480553
EXOSC4	0.174919530749
DDIT4	3.56501340866
PAF1	-0.495901226997
P4HTM	-0.42666977644
SLC35F2	0.900872707367
ZNF586	-4.80375957489
FBXL12	-0.340246170759
TEX10	-0.833479940891
YTHDF1	1.06515371799
TXNL4B	1.76370882988
HERC6	-0.32394939661
PIH1D1	1.60311818123
PPP2R3C	1.01468086243
FKBP14	7.33941984177
CDCA4	0.569029271603
PLEKHJ1	-0.0479289740324
HEATR1	0.81821846962
ANO10	0.650358974934
UBR7	-0.889558970928
FAIM	-1.37355923653
ADI1	-4.01236820221
ABCF3	0.999005973339
ENOSF1	0.321059793234
LRRC16A	0.117672242224
ANKRD10	0.103556007147
STAP2	-0.0300284102559
IARS2	-0.407481521368
NUP133	-0.722520470619
CNDP2	0.300110161304
FAM63A	-0.932933568954
KDM3A	1.6552233696
PECR	0.426436752081
EAPP	0.426049560308
CISD1	-1.07776880264
ZNF395	-1.75847423077
KLHL9	-1.18813359737
NPDC1	0.574854671955
TM9SF3	-1.5343016386
PAK6	1.08433890343
DUSP22	1.38026487827
ADCK3	0.104721307755
CIAPIN1	2.30335235596
PLSCR3	0.156604677439
SCYL3	1.40499472618
LYRM1	1.57593381405
ZMIZ1	-0.176624447107
MCOLN1	0.623722374439
THAP11	-5.29613304138
ABHD6	-0.648822486401
TRIB3	0.768814027309
POLD4	0.661761403084
SQRDL	0.910067617893
ENOPH1	0.153850823641
PRUNE	0.301432073116
SNX6	0.782363533974
FASTKD5	0.5644338727
ELAC2	-1.34195113182
ABHD4	1.38298022747
MCUR1	1.53738152981
RBKS	0.781677126884
ATG3	-0.00798993371427
NARFL	-1.30114006996
ZDHHC6	0.0704551711679
ACBD3	3.25729680061
CERK	-0.382728308439
NT5DC2	2.00921916962
ACD	-0.848809182644
INTS3	0.196793228388
TRAK2	2.61465859413
METRN	0.361212521791
ELOVL6	-0.226480215788
TMEM109	0.978777647018
CCDC86	0.0259632505476
TRAPPC6A	-0.335011959076
CHAC1	-0.928321301937
MBOAT7	0.932737469673
PRR15L	-0.949065804482
CRELD2	0.3158814013
FSD1	0.0527064278722
TCTN1	-0.297089606524
CHMP6	0.67136412859
NPEPL1	-0.792779803276
FAM57A	1.66788756847
NUP85	0.670213699341
TCEAL4	0.645951092243
DHDDS	1.41864359379
DENND2D	3.19258356094
FBXO11	0.226498395205
CCDC92	0.683184325695
COASY	1.36421823502
WDR61	0.98340678215
TSEN2	-1.23131942749
PRR7	0.736702620983
ITFG1	-0.0736543014646
GDPD5	-0.821069180965
GRWD1	-0.101739116013
ARID5B	-0.871465265751
TUBB6	2.82815337181
PSRC1	-1.24431359768
ADO	1.34561383724
HIST1H2BK	0.570593476295
MICALL1	0.616328597069
UBE3B	0.49848151207
HN1L	0.74262213707
SLC25A46	0.986902952194
COG7	0.0886472612619
MAPK1IP1L	0.0823925435543
TBC1D31	-0.75024497509
H2AFV	-1.21598994732
RPL39L	1.89643919468
CANT1	0.99740511179
WIPF2	0.886581778526
TICAM1	0.403151452541
TXLNA	1.72801399231
SPRED2	-0.504057049751
EML3	1.38103997707
TMEM110	-0.668128371239
FAM69A	-3.17809939384
