V1	6h_10uM_3
POLR2I	-0.778230309486
POLR2K	-0.678079009056
PPARD	1.04352629185
PPARG	0.608999967575
PPIC	0.414322257042
PPOX	-1.11957645416
PPP2R5A	-0.515695273876
PPP2R5E	1.07132053375
PRCP	-2.19359850883
PRKACA	-3.09350299835
PRKCD	1.65235877037
PRKCH	0.883763432503
PRKCQ	-1.08797943592
MAPK9	-1.93308460712
MAPK13	0.641054987907
MAP2K5	1.02704143524
PRKX	0.0920625850558
PROS1	-2.91746234894
LGMN	-0.709524035454
HTRA1	1.44401443005
PSMB8	-3.72509908676
PSMB10	-1.63889813423
PSMD2	-1.07805776596
PSMD4	-0.060131251812
PSMD9	0.647391200066
PSMD10	-0.642082333565
PSME1	-1.72230052948
PSME2	-0.540335655212
PTGS2	0.757892012596
PTK2	0.554713129997
PTPN1	2.13114738464
PTPN6	-1.2435747385
PTPN12	0.678249239922
PTPRC	0.139800876379
PTPRF	-4.75166988373
PTPRK	0.815526306629
PXMP2	-0.399235635996
PXN	-0.471511363983
PYCR1	-0.105099499226
PYGL	-1.87612915039
RAB4A	1.30304825306
RAB27A	0.270661145449
RAC2	-0.0888018608093
RAD9A	0.816555857658
RAD51C	-1.07712101936
MOK	2.10254406929
RALA	3.33305835724
RALB	0.346278727055
RALGDS	-0.153066679835
RAP1GAP	-0.040336728096
RASA1	0.250010639429
RB1	0.788225889206
KDM5A	1.85097551346
RELB	4.90723896027
RFC2	-0.801467299461
RFC5	-1.02638685703
RFNG	-0.0320919677615
RFX5	0.875402331352
RGS2	0.183986738324
RHEB	1.03628790379
RNH1	-0.46625483036
RPA1	-3.45870995522
RPA2	-2.20001339912
RPA3	-1.41597390175
MRPL12	-2.53843092918
RPN1	1.33739233017
RPS5	0.666621625423
RPS6	0
RPS6KA1	-3.66663336754
RSU1	0.65952026844
RTN2	0.341215014458
S100A4	-0.157051518559
S100A13	-2.36429977417
SATB1	-0.187627375126
SCP2	-2.83978009224
CCL2	-0.884696602821
SDHB	-1.25383508205
SGCB	-0.0467296093702
SHB	1.16890513897
SHC1	1.17781734467
SKIV2L	-1.58505010605
SKP1	0.312318712473
SLC1A4	1.33400821686
SMARCA4	-2.36481833458
SMARCC1	-1.34171485901
SMARCD2	-1.92343473434
SNAP25	-0.581046640873
SNCA	1.13570713997
SOX2	-0.224757686257
SOX4	-0.585274577141
SPAG4	-0.368827730417
SPP1	-2.04012012482
SPR	-5.1653752327
SPTAN1	-0.821026146412
SRC	1.39017391205
STAT1	0.822648286819
STAT3	1.99495613575
STAT5B	-0.0672049373388
AURKA	-2.24146652222
STK10	0.689879059792
STX1A	0.493465423584
STX4	-0.608610391617
STXBP1	0.028281070292
STXBP2	-0.313019752502
SUPV3L1	0.452004551888
SUV39H1	-1.45919620991
SYK	-1.30002140999
SYPL1	-0.670899808407
TARBP1	-2.45583343506
TBP	2.0588312149
TBX2	-0.584135830402
TBXA2R	-1.03736901283
TCEA2	0.537966430187
VPS72	-1.05872297287
TCTA	-0.472539931536
DYNLT3	1.19725751877
TERT	-1.69414448738
TESK1	0.682911038399
TFAP2A	-0.324331313372
TFDP1	-1.59496963024
TGFB3	-0.363969922066
TGFBR2	-1.29025006294
TIAM1	0.431255340576
TIMP2	-1.05914509296
TJP1	0.807316541672
TLE1	-0.437414377928
TLR4	-1.26492404938
TSPAN6	-1.58457922935
TSPAN4	-1.64074587822
TOP2A	-2.08114409447
TP53	1.09985816479
TP53BP1	0.107626616955
TP53BP2	1.69904017448
TPD52L2	1.47786605358
TPM1	-1.07598495483
TSTA3	-0.812226891518
TXNRD1	2.66273021698
UBE2A	0.144439280033
UGDH	1.29742133617
NR1H2	-0.259003072977
USP1	1.38641238213
VDAC1	-1.10030674934
WFS1	0.882308244705
WRB	-1.1352159977
XBP1	0.975822746754
XPNPEP1	1.50381326675
ZFP36	2.34574270248
ZNF131	0.221732094884
ZMYM2	1.56953001022
PAX8	-2.11124396324
CXCR4	-0.957226514816
IFRD2	-1.43588232994
MAPKAPK3	1.76742780209
USP7	0.335731744766
REEP5	1.60627007484
ST7	2.11381721497
KAT6A	0.474360823631
PDHX	-0.289715975523
FOSL1	2.33115291595
HMGA2	-2.94422316551
NCOA3	-0.675937175751
NRIP1	-0.92256462574
SMC1A	-0.88861656189
LAGE3	-1.02935111523
AXIN1	1.23620188236
CDC45	0.179120451212
FZD1	-0.716309785843
FZD7	0.63047426939
HIST2H2BE	0.99348115921
PIP4K2B	-2.22129297256
NCK2	0.251040577888
DYRK3	2.53305125237
DUSP11	1.48483705521
RAE1	0.743283212185
PIK3R3	-0.401325285435
NIPSNAP1	-3.45246934891
IKBKAP	-0.951870858669
HAT1	0.305230498314
MAPKAPK5	0.990819990635
BHLHE40	2.1677672863
MKNK1	0.130329489708
CASK	0.432563692331
AKR7A2	-0.455444186926
RUVBL1	-0.519087791443
PSMG1	0.305041640997
BECN1	0.574657917023
MBTPS1	-0.999440550804
EED	-1.09991288185
CTNNAL1	-0.162961065769
RNMT	1.45362472534
PEX11A	-0.829180121422
CREG1	-0.0497891902924
INPP4B	-0.244662314653
IQGAP1	0.399770379066
SOCS2	1.23216605186
CFLAR	0.216360360384
CDK5R1	0.964594483376
ST3GAL5	0.421645730734
IER3	1.60157084465
SQSTM1	1.27789950371
SLC5A6	-0.802283525467
CPNE3	-1.56667971611
CCNA1	-0.173288747668
TIMELESS	-3.50236201286
P4HA2	-0.74002790451
PLOD3	-1.41249227524
NOL3	0.878630280495
SLC25A14	-0.991192579269
MPZL1	-1.07119274139
MAP7	0.995339632034
DNAJA3	0.183708935976
USP14	0.370754063129
MTA1	-0.454364538193
PDLIM1	2.02643632889
SMC3	-0.828617215157
PRPF4	0.637397170067
CCNB2	-0.983797073364
CCNE2	2.17987585068
SYNGR3	0.846044838428
LPAR2	-0.926458179951
ARHGEF2	3.04580354691
ZW10	2.18084526062
AURKB	-1.12452328205
VAPB	-0.328749865294
NOLC1	1.92013978958
UBE2L6	-3.2562046051
MAPKAPK2	1.46334707737
CYTH1	-2.19887709618
ITGB1BP1	-0.54088383913
BCL7B	1.44497871399
COPB2	0.755753397942
ADGRG1	-0.373713165522
TM9SF2	0.797602176666
MAP4K4	-1.30849802494
HOMER2	0.000101566314697
SH3BP5	-0.0275267288089
PIGB	-0.320720016956
PSMF1	-0.483817279339
SPTLC2	2.37791991234
TBPL1	-0.0520367920399
BAG3	1.2015004158
POLR1C	1.60092496872
SPAG7	-2.01030158997
FEZ2	0.32692065835
IKBKE	-1.57282853127
MTFR1	1.82715678215
HS2ST1	-1.63545608521
IPO13	-1.04473900795
VGLL4	-1.39298176765
NUP93	-0.941466808319
UBE3C	0.887444376945
EDEM1	1.2686882019
TRAM2	-0.468194127083
CEP57	2.18919038773
KIAA0100	-0.891943216324
HERPUD1	4.9766831398
KIAA0355	3.29631447792
USP6NL	2.30180835724
CCP110	0.47548392415
MLEC	-1.45490586758
TATDN2	-0.139533519745
MRPL19	-0.932647764683
SCRN1	0.968389630318
EFCAB14	-0.841972589493
KEAP1	1.09283316135
MELK	-1.58671069145
PLEKHM1	0.0647950544953
C2CD5	-0.782909393311
KIAA0753	-0.467064917088
C2CD2L	2.58178710938
TOMM70A	0.312002152205
KIAA0196	-1.0350304842
KLHL21	2.61606621742
ARNT2	-0.297891616821
FAM20B	-2.93562984467
NCAPD2	-1.98844468594
PAN2	-2.58466148376
LPGAT1	-1.59163987637
KIF14	-1.19632220268
OXSR1	0.162897109985
MVP	-2.36514759064
DMTF1	2.09744691849
GNPDA1	-3.41555833817
HDAC6	-0.914361715317
PARP2	-0.553933978081
MAMLD1	-0.669830322266
DNAJB6	0.181907236576
SMC4	0.443209558725
ABCC5	0.0592628121376
ABCB6	-0.460499167442
DNM1L	0.954962730408
TSPAN3	-2.33112716675
KIF20A	-1.76562356949
ARL4C	-0.0642687827349
TRAP1	-0.535145938396
G3BP1	1.05858981609
MBNL2	1.88459336758
CEBPZ	2.62676215172
SLC25A13	0.355104535818
SORBS3	0.14563652873
RBM6	-0.450181186199
TXNDC9	1.25977873802
TRIM13	-1.01372218132
TRIB1	2.2294178009
MFSD10	0.744249999523
SLC35B1	4.23680114746
TIMM17B	0.795754551888
AKAP8	0.183471262455
STUB1	-2.22156953812
NET1	-0.262048721313
SMNDC1	2.3017206192
PAK4	-2.15375423431
TNIP1	0.0915306806564
IKZF1	-0.389185905457
TMEM5	-0.273113369942
HMG20B	-1.74606084824
MYL9	-1.52971994877
LYPLA1	0.941096365452
PPIE	0.677516400814
VAV3	-0.430712997913
LRRC41	-0.612167596817
CRTAP	-0.793304562569
VAT1	-0.925165653229
STK25	-1.75393152237
APPBP2	-0.307553291321
CHERP	-0.907817602158
HYOU1	5.04939222336
RPP38	1.75519919395
SLC35A1	-1.50159358978
DRAP1	-1.82706868649
PAICS	0.183425724506
ST6GALNAC2	-1.01874041557
STAMBP	0.666167616844
NPRL2	-0.783765435219
IGF2BP2	0.862479031086
YKT6	1.33259737492
CGRRF1	2.20925617218
RRAGA	-0.288661926985
GNB5	-0.833852529526
EBP	-0.97531914711
CNPY3	-1.60169935226
YME1L1	1.72655439377
TCFL5	-0.838999509811
KDM5B	1.71992504597
POP4	-3.70428085327
ARPP19	1.92842245102
ZNF274	2.17742323875
MTHFD2	2.10184383392
WASF3	-0.62886017561
UTP14A	1.26549184322
FRS2	0.339566707611
CLPX	0.655471682549
PGRMC1	-1.4763469696
MALT1	-0.407874286175
CPSF4	-1.28014540672
BLCAP	-1.93752789497
TCERG1	0.553720116615
RNPS1	-1.40473544598
TOMM34	-0.779029488564
PDIA5	-1.94766497612
MLLT11	-0.397841095924
EBNA1BP2	1.76179623604
TMED10	0.55680680275
ASCC3	1.00664401054
SLC27A3	-1.15159213543
KIF2C	-0.0138360932469
CCDC85B	-2.57574319839
TLK2	0.707722663879
KDELR2	1.06811404228
RAB31	-0.362195104361
B4GAT1	-3.66781377792
PAPD7	1.34455800056
UBE2C	-1.82580304146
DUSP14	2.93460178375
TOPBP1	-1.38022136688
PRSS23	0.0627160668373
PWP1	0.585209608078
PKIG	-0.659501552582
CORO1A	-0.640303373337
LSM6	-0.5612834692
PSIP1	-0.0697606950998
SLC2A6	1.46674239635
NISCH	-2.92946195602
CHEK2	-1.08304834366
PRAF2	2.52496194839
POLG2	-1.54853570461
CHP1	-0.384479880333
PNKP	-0.882146239281
ECD	2.67601776123
DDX42	-0.871356725693
TWF2	-0.959877312183
CASC3	-0.822617948055
COG2	-0.920338392258
ATF5	-0.987185895443
MTF2	-0.671272158623
PUF60	-0.199526414275
RAB11FIP2	1.0205950737
CLSTN1	-1.29342198372
FOXJ3	2.05152344704
KIAA0907	-1.100086689
EPN2	-0.525215685368
SACM1L	0.482797563076
ATF6	3.19795131683
RPIA	-2.09158945084
RAB21	2.47365665436
SPEN	2.8683617115
FBXO21	0.183453351259
RBM34	1.76323473454
WDTC1	-1.07447147369
XPO7	-1.1640791893
TBC1D9B	-2.43266677856
RRP1B	0.211587116122
MYCBP2	0.915370464325
CDK19	-1.18196082115
GPATCH8	-1.19613397121
MAST2	0.625210523605
DCUN1D4	1.61236739159
FCHO1	-0.61005628109
SNX13	1.01370477676
ATP11B	0.308332622051
JMJD6	1.44803535938
RRS1	0.668303310871
RRP12	2.4022192955
SYNE2	-0.488683760166
PDS5A	-0.336508452892
CAMSAP2	-0.241909325123
ATMIN	-0.375728875399
TRIM2	0.785945892334
KIAA1033	2.45930027962
USP22	-1.27703619003
WDR7	0.896935343742
JADE2	-1.59628546238
ARHGEF12	0.919363617897
PPP1R13B	-0.832074999809
RRP8	1.06268239021
NUDCD3	-0.928614735603
SIRT3	-1.04445755482
SLC35A3	0.972545146942
ICMT	-2.50421929359
MACF1	-4.14372730255
SUZ12	1.57405614853
KAT6B	1.64737224579
NNT	-1.43183588982
ADAT1	-1.36344742775
TMEM50A	-1.1337736845
KLHDC2	0.200379237533
ACOT9	1.61296474934
SSBP2	0.0278945565224
NUP62	-1.14856314659
ARFIP2	1.50254392624
LSM5	-1.50736284256
PLA2G15	-0.811813354492
TMEM2	1.06261992455
ZNF318	-2.11162185669
FBXO7	-0.0766613036394
SPDEF	-0.691028356552
BAMBI	-0.85685479641
BACE2	0.286223590374
COG4	-0.929123282433
MPC2	-0.768562734127
CLIC4	1.46296858788
C2CD2	-0.536999464035
TIPARP	2.14333629608
TSKU	-0.286341130733
RNF167	0.492321193218
LRP10	1.60823869705
ZNF451	0.881768286228
SENP6	1.28702020645
RAI14	0.556161761284
KIF1BP	0.522387504578
TES	4.31046628952
PHGDH	1.66806101799
MYCBP	-0.0281786173582
CHIC2	1.68365979195
TIMM9	-3.1447250843
AKAP8L	1.55881762505
ATP2C1	-1.31448674202
TRAPPC3	-1.50266933441
ATP5S	0.665591359138
TNFRSF21	-0.439817726612
SESN1	-0.673353433609
HTATSF1	-2.17376542091
TMEM97	-0.680067539215
BZW2	-1.96223402023
CHMP4A	-0.897881388664
GTPBP8	0.40378600359
DNAJC15	-1.14528357983
PACSIN3	-0.153617411852
RBM15B	0.203051775694
HOOK2	-0.795167505741
SNX11	1.03228199482
TIMM22	0.392266511917
NENF	-1.3597984314
UBQLN2	1.43770217896
ERO1A	-1.05547356606
DNTTIP2	1.56185996532
PIK3R4	-1.67137408257
HDGFRP3	-0.234078779817
COPS7A	-0.780690550804
NSDHL	-0.0528283827007
HEBP1	0.661309957504
MTERF3	-0.78613615036
AMDHD2	-0.459036111832
ISOC1	0.491999149323
MRPS16	-1.70491266251
FIS1	-0.431324958801
GOLT1B	3.51332902908
GLOD4	-1.90087127686
GMNN	-1.81036984921
LAP3	0.317490309477
NOSIP	-0.335068404675
DERA	-0.38757199049
SCCPDH	-0.657711029053
MRPS2	-0.670742213726
VPS28	-3.17667818069
HSD17B11	-0.693942546844
NUSAP1	-1.91881489754
SCAND1	-0.35935229063
CD320	-0.855874836445
NGRN	1.01899373531
SNX7	-0.862603068352
ATP6V1D	1.1931874752
ZNF589	-1.75360250473
PRKAG2	0.461265176535
UBE2J1	3.29099035263
EVL	0.00800254940987
HACD3	-0.772998809814
UFM1	3.61922550201
LSR	-0.266543209553
DHRS7	-1.17843806744
CAB39	1.23950862885
ARID4B	1.43535172939
NUDT9	-2.67515087128
CYCS	1.52299237251
TERF2IP	2.02751493454
GFOD1	2.74335718155
KCTD5	1.60471177101
TMCO1	0.127814561129
DHX29	1.39218306541
EXOSC4	0.144878357649
DDIT4	3.02147579193
PAF1	0.85356682539
P4HTM	-0.678493261337
SLC35F2	0.118504799902
ZNF586	2.27613258362
FBXL12	1.17184913158
TEX10	1.00652897358
YTHDF1	1.59409499168
TXNL4B	0.265814810991
HERC6	-0.890614807606
PIH1D1	0.367852151394
PPP2R3C	0.781064748764
FKBP14	6.94134664536
CDCA4	-0.127106755972
PLEKHJ1	-0.427937179804
HEATR1	-1.4089435339
ANO10	-0.70499509573
UBR7	-0.814942896366
FAIM	0.484383493662
ADI1	-1.61109662056
ABCF3	0.13444212079
ENOSF1	-0.657686591148
LRRC16A	0.340776383877
ANKRD10	1.97476410866
STAP2	0.280203431845
IARS2	-2.00715517998
NUP133	-0.902605473995
CNDP2	-0.614023685455
FAM63A	-2.66553497314
KDM3A	2.62137818336
PECR	-1.02294003963
EAPP	-0.536020576954
CISD1	-0.206429541111
ZNF395	-1.03688502312
KLHL9	-0.0737216174603
NPDC1	-0.00861260294914
TM9SF3	1.10067903996
PAK6	-0.536680936813
DUSP22	-0.526541948318
ADCK3	-1.15052914619
CIAPIN1	-0.177584826946
PLSCR3	-2.23514699936
SCYL3	1.36301183701
LYRM1	-0.194223463535
ZMIZ1	0.616960823536
MCOLN1	-0.192156523466
THAP11	-0.741902887821
ABHD6	-1.931671381
TRIB3	1.35923242569
POLD4	0.981110870838
SQRDL	0.208888322115
ENOPH1	0.834150791168
PRUNE	-2.46359825134
SNX6	0.00706794857979
FASTKD5	0.718284487724
ELAC2	-0.516093611717
ABHD4	2.41692352295
MCUR1	-2.52101039886
RBKS	0.060407564044
ATG3	1.94659495354
NARFL	-1.00175571442
ZDHHC6	0.613115489483
ACBD3	1.45927619934
CERK	1.07482337952
NT5DC2	-0.552755832672
ACD	-0.304516017437
INTS3	-0.565820336342
TRAK2	-1.35542964935
METRN	-0.435104131699
ELOVL6	-0.79942959547
TMEM109	-2.40412068367
CCDC86	-0.760246276855
TRAPPC6A	0.106299757957
CHAC1	1.14903831482
MBOAT7	-0.901648759842
PRR15L	3.65279197693
CRELD2	-0.134610667825
FSD1	-0.657684266567
TCTN1	-0.987883806229
CHMP6	-0.830352306366
NPEPL1	-0.0501005128026
FAM57A	2.22316384315
NUP85	-0.762488424778
TCEAL4	-0.247506469488
DHDDS	2.64507484436
DENND2D	1.02649855614
FBXO11	2.40165472031
CCDC92	-0.60734385252
COASY	-0.106949657202
WDR61	0.286209911108
TSEN2	-0.58128786087
PRR7	-0.542966902256
ITFG1	-0.00616816617548
GDPD5	-1.29787242413
GRWD1	0.503908395767
ARID5B	-1.0490860939
TUBB6	4.13683843613
PSRC1	-2.60014677048
ADO	0.656507492065
HIST1H2BK	-0.429284244776
MICALL1	4.66100788116
UBE3B	-0.311530053616
HN1L	-1.13250422478
SLC25A46	1.32870292664
COG7	-0.163767293096
MAPK1IP1L	0.0349924899638
TBC1D31	0.281422615051
H2AFV	-1.37477850914
RPL39L	0.593879699707
CANT1	-0.682349681854
WIPF2	0.193106621504
TICAM1	-0.767944037914
TXLNA	0.248843431473
SPRED2	0.865518033504
EML3	-0.904995918274
TMEM110	0.350354194641
FAM69A	-0.515423595905
