V1	24h_3uM
MIF	-0.132965996861
FOXO4	0.104526549578
MMP1	-0.688016176224
MMP2	1.83330905437
MNAT1	0.435506761074
MSRA	0.0995360985398
MUC1	0.376562893391
MYBL2	1.04638826847
MYC	-0.44223061204
GADD45B	0.0816354006529
MYLK	0.514641404152
MYO10	-0.373835593462
NCK1	0.0395666323602
NFATC3	-0.0556462407112
NFATC4	-0.221867293119
NFE2L2	-0.219736307859
NFIL3	0.678966343403
NFKB2	0.44710996747
NFKBIA	0.605609536171
NFKBIB	0.228247135878
NFKBIE	0.147895142436
NIT1	0.163817346096
NMT1	-0.203992828727
NOS3	-0.41968101263
CNOT4	0.194842100143
NOTCH1	0.296344965696
PNP	2.37667989731
NPC1	-0.286079853773
SLC11A2	0.479123860598
NRAS	0.440988361835
NUCB2	0.39992415905
NUP88	-0.265834748745
NVL	0.153118282557
ORC1	0.258678942919
OXA1L	-0.74977761507
OXCT1	0.284894406796
PAFAH1B1	0.393484771252
PAFAH1B3	0.0914319530129
SERPINE1	0.179195731878
PAK1	-0.019437558949
PCBD1	-0.286397665739
PCCB	-0.757449746132
PCK2	-0.60599976778
PCM1	-0.0380859673023
PCMT1	-0.712294220924
PCNA	-0.307751357555
PDGFA	0.781271934509
PFKL	-0.243274211884
PGAM1	-0.749792873859
PGM1	-0.947024345398
PHKA1	-0.827466130257
PHKB	0.0519260689616
PHKG2	-0.818982362747
PIK3C2B	-0.254355669022
PIK3C3	-0.459648728371
PIK3CA	0.116084441543
PIN1	1.15633153915
PLA2G4A	-0.14435428381
PLCB3	0.786969423294
PLK1	-0.261086583138
PLP2	0.0874424278736
PLS1	0.188111081719
PLSCR1	0.222747683525
PMAIP1	0.456357955933
PMM2	0.28534245491
POLB	0.096588820219
POLE2	1.07258081436
POLR2I	-0.455560147762
POLR2K	1.42889213562
PPARD	0.106873035431
PPARG	0.39133349061
PPIC	-0.416304081678
PPOX	-0.30727019906
PPP2R5A	0.245530724525
PPP2R5E	-0.0931779593229
PRCP	-0.39829775691
PRKACA	2.30749988556
PRKCD	0.463899672031
PRKCH	-0.278578191996
PRKCQ	-0.276448845863
MAPK9	-0.26521807909
MAPK13	-0.13105905056
MAP2K5	1.19060993195
PRKX	1.06005513668
PROS1	0.545780956745
LGMN	-0.217573434114
HTRA1	0.765434026718
PSMB8	-0.864477038383
PSMB10	0.189416438341
PSMD2	0.281758755445
PSMD4	-0.458160400391
PSMD9	0.554311275482
PSMD10	0.188629791141
PSME1	1.21629202366
PSME2	-0.212788209319
PTGS2	0.326492458582
PTK2	1.0420165062
PTPN1	0.702586293221
PTPN6	0.218733280897
PTPN12	0.347386628389
PTPRC	0.342557013035
PTPRF	0.00202809646726
PTPRK	0.778336465359
PXMP2	-0.639028608799
PXN	-0.518867790699
PYCR1	0.400761187077
PYGL	-0.908504962921
RAB4A	-0.662176966667
RAB27A	0.24473464489
RAC2	0.37910181284
RAD9A	0.173007443547
RAD51C	-0.333240568638
MOK	0.796237647533
RALA	-0.225138813257
RALB	-0.170750826597
RALGDS	0.0731513723731
RAP1GAP	-0.266268014908
RASA1	-0.714237570763
RB1	-0.145151883364
KDM5A	0.205852136016
RELB	-0.249048307538
RFC2	0.409311920404
RFC5	0.0853275135159
RFNG	0.352380931377
RFX5	0.829132258892
RGS2	-0.407488226891
RHEB	0.372179925442
RNH1	0.527824044228
RPA1	0.190701574087
RPA2	-0.528595089912
RPA3	-0.0714520365
MRPL12	0.596544981003
RPN1	0.00792865455151
RPS5	-0.386815130711
RPS6	-1.0130866766
RPS6KA1	0.151381313801
RSU1	0.469107329845
RTN2	0.400705128908
S100A4	-0.401729613543
S100A13	-0.637966275215
SATB1	-0.663874924183
SCP2	-0.331211030483
CCL2	-0.292464792728
SDHB	-0.794012069702
SGCB	0.263900458813
SHB	-0.0380144193769
SHC1	-0.260061562061
SKIV2L	0.300652503967
SKP1	-0.0660283565521
SLC1A4	-0.130376815796
SMARCA4	0.255411654711
SMARCC1	-0.410914421082
SMARCD2	-0.024755179882
SNAP25	-0.864597082138
SNCA	0.285791873932
SOX2	-0.865982174873
SOX4	0.386557668447
SPAG4	0.306845873594
SPP1	-0.221451967955
SPR	-0.828524589539
SPTAN1	0.5311627388
SRC	1.48868000507
STAT1	0.374629795551
STAT3	0.607356727123
STAT5B	0.531293392181
AURKA	-0.208957210183
STK10	0.917765140533
STX1A	0.235347747803
STX4	0.701642453671
STXBP1	0.462093114853
STXBP2	-0.039536036551
SUPV3L1	-0.164615318179
SUV39H1	0.718025684357
SYK	0.176596030593
SYPL1	0.0560746714473
TARBP1	0.0002162301098
TBP	0.123253375292
TBX2	0.59002327919
TBXA2R	-0.496875703335
TCEA2	0.402067244053
VPS72	0.576024770737
TCTA	-0.37840616703
DYNLT3	0.387769699097
TERT	-0.0940233916044
TESK1	-0.655504226685
TFAP2A	0.432399094105
TFDP1	0.38621082902
TGFB3	0.225129231811
TGFBR2	-0.314169228077
TIAM1	-0.126730889082
TIMP2	-0.374793499708
TJP1	-0.538386940956
TLE1	-0.941000103951
TLR4	-0.531449437141
TSPAN6	-0.836999297142
TSPAN4	-0.117840841413
TOP2A	0.0336121022701
TP53	-0.841942071915
TP53BP1	-0.355580449104
TP53BP2	-0.325238823891
TPD52L2	0.252035349607
TPM1	-0.252965152264
TSTA3	0.720074474812
TXNRD1	-0.080229498446
UBE2A	0.126164197922
UGDH	-0.409059464931
NR1H2	0.359304487705
USP1	-0.304314464331
VDAC1	0.254471212626
WFS1	-0.150343194604
WRB	0.292304307222
XBP1	0.227601200342
XPNPEP1	-1.46358132362
ZFP36	0.347638994455
ZNF131	0.650631606579
ZMYM2	0.210385173559
PAX8	0.149636223912
CXCR4	-0.939921021461
IFRD2	-0.279979526997
MAPKAPK3	0.0926855951548
USP7	0.0130318440497
REEP5	0.605935573578
ST7	0.333951890469
KAT6A	0.33815357089
PDHX	0.296529144049
FOSL1	0.393572717905
HMGA2	1.3913949728
NCOA3	-0.0425241589546
NRIP1	-0.212800383568
SMC1A	-0.140479326248
LAGE3	-0.314177274704
AXIN1	0.718797564507
CDC45	0.555420875549
FZD1	0.461884468794
FZD7	0.0283002406359
HIST2H2BE	-0.350028991699
PIP4K2B	-0.663450777531
NCK2	0.472339987755
DYRK3	0.0914213359356
DUSP11	-0.206088662148
RAE1	-0.100952327251
PIK3R3	-0.590814054012
NIPSNAP1	-0.586127996445
IKBKAP	0.323220431805
HAT1	0.484570235014
MAPKAPK5	0.467395812273
BHLHE40	0.483184486628
MKNK1	1.68856191635
CASK	-0.729948222637
AKR7A2	-2.6885137558
RUVBL1	0.19234791398
PSMG1	0.586069583893
BECN1	0.195774555206
MBTPS1	0.424075901508
EED	-1.94086110592
CTNNAL1	-0.20806697011
RNMT	2.22983574867
PEX11A	-0.193775206804
CREG1	-1.42027568817
INPP4B	-0.864822089672
IQGAP1	-0.487562865019
SOCS2	0.241913855076
CFLAR	-0.142989009619
CDK5R1	0.551602840424
ST3GAL5	-0.133498758078
IER3	0.242011040449
SQSTM1	0.258310884237
SLC5A6	0.116941258311
CPNE3	-0.427857637405
CCNA1	-0.319170475006
TIMELESS	0.212711825967
P4HA2	-0.216006085277
PLOD3	-0.707709908485
NOL3	0.371652901173
SLC25A14	0.151764884591
MPZL1	0.524015963078
MAP7	1.22913587093
DNAJA3	0.512953996658
USP14	0.392049849033
MTA1	-0.741425037384
PDLIM1	0.663783311844
SMC3	-2.86762690544
PRPF4	-0.951172232628
CCNB2	-0.00246581435204
CCNE2	-0.462271153927
SYNGR3	-0.401843965054
LPAR2	-0.0619352310896
ARHGEF2	-0.504418492317
ZW10	0.436052978039
AURKB	0.28697013855
VAPB	0.0255224481225
NOLC1	0.315010368824
UBE2L6	-0.268749862909
MAPKAPK2	1.49831318855
CYTH1	0.0989891886711
ITGB1BP1	-0.295172989368
BCL7B	-0.0948697775602
COPB2	-0.208743661642
ADGRG1	0.395315140486
TM9SF2	-0.261272788048
MAP4K4	0.198623865843
HOMER2	-0.624122262001
SH3BP5	0.0572749525309
PIGB	-0.445449233055
PSMF1	-0.422885119915
SPTLC2	0.411279052496
TBPL1	0.92346405983
BAG3	-0.824751377106
POLR1C	0.2183124125
SPAG7	0.742339193821
FEZ2	0.49661308527
IKBKE	-0.266812890768
MTFR1	0.212382644415
HS2ST1	0.541455745697
IPO13	-0.086462341249
VGLL4	0.0548035874963
NUP93	0.38582265377
UBE3C	-0.563784360886
EDEM1	-0.0505886375904
TRAM2	0.840943813324
CEP57	0.324586510658
KIAA0100	1.36142206192
HERPUD1	-0.0341548472643
KIAA0355	-0.0368125811219
USP6NL	-0.881760060787
CCP110	0.295585423708
MLEC	-0.134446054697
TATDN2	0.894379138947
MRPL19	-0.0594547986984
SCRN1	-0.694720745087
EFCAB14	-0.124987624586
KEAP1	0.369535148144
MELK	2.12357020378
PLEKHM1	0.936854839325
C2CD5	0.27968916297
KIAA0753	-0.450544178486
C2CD2L	0.35517001152
TOMM70A	0.411474883556
KIAA0196	-0.358604490757
KLHL21	-0.275772333145
ARNT2	-0.20989215374
FAM20B	-0.953385233879
NCAPD2	-0.0273555368185
PAN2	-0.634815633297
LPGAT1	0.0415299348533
KIF14	0.119247049093
OXSR1	-1.18669390678
MVP	-0.756513774395
DMTF1	0.332601577044
GNPDA1	0.423296868801
HDAC6	-0.271868050098
PARP2	0.0161742940545
MAMLD1	1.76319384575
DNAJB6	0.149701148272
SMC4	-0.0447256937623
ABCC5	0.4346973598
ABCB6	0.525455713272
DNM1L	0.361430644989
TSPAN3	-0.373052984476
KIF20A	-0.343099474907
ARL4C	-0.260882347822
TRAP1	-0.52964669466
G3BP1	0.262730896473
MBNL2	0.1696177423
CEBPZ	0.473688930273
SLC25A13	0.257184743881
SORBS3	-0.0247514024377
RBM6	0.0315662175417
TXNDC9	0.484014809132
TRIM13	0.246309280396
TRIB1	-0.208148494363
MFSD10	0.257177144289
SLC35B1	-0.281763613224
TIMM17B	-0.754059076309
AKAP8	-0.0305768344551
STUB1	-0.815812885761
NET1	1.60735607147
SMNDC1	0.696827173233
PAK4	0.77957034111
TNIP1	-0.246116951108
IKZF1	-0.60871052742
TMEM5	-0.0484311580658
HMG20B	0.220231875777
MYL9	-2.4007024765
LYPLA1	0.0783583968878
PPIE	-0.0757122635841
VAV3	-0.193635895848
LRRC41	0.326238572598
CRTAP	0.96935915947
VAT1	0.245771378279
STK25	0.511098861694
APPBP2	0.227481096983
CHERP	-0.193497866392
HYOU1	-0.709590315819
RPP38	-0.289860725403
SLC35A1	-0.278907358646
DRAP1	0.829708695412
PAICS	-0.00868070870638
ST6GALNAC2	-0.558020412922
STAMBP	0.823420464993
NPRL2	0.196141153574
IGF2BP2	-0.716812908649
YKT6	0.80138194561
CGRRF1	1.01030361652
RRAGA	0.396229833364
GNB5	0.458689033985
EBP	-0.480134904385
CNPY3	-0.785734474659
YME1L1	0.185126528144
TCFL5	-0.864370048046
KDM5B	0.181825697422
POP4	0.640862047672
ARPP19	0.490619570017
ZNF274	0.661483824253
MTHFD2	0.279976993799
WASF3	0.20131970942
UTP14A	0.170779421926
FRS2	0.0002162301098
CLPX	0.275350958109
PGRMC1	0.839005827904
MALT1	-0.271396011114
CPSF4	0.0379779338837
BLCAP	0.943769097328
TCERG1	-0.34584158659
RNPS1	-0.0804768800735
TOMM34	0.274086952209
PDIA5	-0.208888098598
MLLT11	0.121917337179
EBNA1BP2	1.00500559807
TMED10	0.0807373076677
ASCC3	0.634165465832
SLC27A3	0.868262290955
KIF2C	-0.841946542263
CCDC85B	-0.326734304428
TLK2	-0.167659819126
KDELR2	0.0385933667421
RAB31	-0.210297584534
B4GAT1	-0.1855032444
PAPD7	-0.396670460701
UBE2C	-0.831402182579
DUSP14	0.450552642345
TOPBP1	1.94856882095
PRSS23	0.030971236527
PWP1	0.881658256054
PKIG	0.472343921661
CORO1A	0.722516000271
LSM6	-0.685747981071
PSIP1	0.56513440609
SLC2A6	0.951464533806
NISCH	0.448365569115
CHEK2	-1.19174075127
PRAF2	1.33712542057
POLG2	0.0502540767193
CHP1	-0.152608036995
PNKP	3.64486122131
ECD	0.296183586121
DDX42	0.145721003413
TWF2	0.036249615252
CASC3	0.148625269532
COG2	0.0301462337375
ATF5	-0.427044034004
MTF2	0.279117286205
PUF60	-1.39992392063
RAB11FIP2	-1.28918254375
CLSTN1	0.355245947838
FOXJ3	1.35195612907
KIAA0907	0.451897978783
EPN2	0.17877972126
SACM1L	-0.317675203085
ATF6	0.701116085052
RPIA	0.053151935339
RAB21	-0.76455706358
SPEN	-0.0676581189036
FBXO21	-0.0174918472767
RBM34	0.12615185976
WDTC1	0.121540889144
XPO7	0.511336266994
TBC1D9B	0.0695138722658
RRP1B	0.243999764323
MYCBP2	0.345049142838
CDK19	-0.37116253376
GPATCH8	0.239827290177
MAST2	0.0205507874489
DCUN1D4	-0.111644804478
FCHO1	0.221082791686
SNX13	-0.0769940465689
ATP11B	0.170540064573
JMJD6	0.51478600502
RRS1	0.384606778622
RRP12	0.184639543295
SYNE2	-0.593389034271
PDS5A	0.0695697516203
CAMSAP2	0.523465812206
ATMIN	-0.555123388767
TRIM2	-0.0248966664076
KIAA1033	-0.650221705437
USP22	-0.319491863251
WDR7	0.267190188169
JADE2	0.308716595173
ARHGEF12	0.0680074989796
PPP1R13B	-0.0658159404993
RRP8	0.212360143661
NUDCD3	0.32040399313
SIRT3	-0.427543908358
SLC35A3	-0.0730995163321
ICMT	-0.174686700106
MACF1	-0.447691649199
SUZ12	0.0607653409243
KAT6B	-0.130755230784
NNT	0.753600716591
ADAT1	-0.134033083916
TMEM50A	0.804938852787
KLHDC2	0.89944845438
ACOT9	-0.663984060287
SSBP2	-0.237383872271
NUP62	0.521519243717
ARFIP2	0.438803434372
LSM5	-0.400743544102
PLA2G15	0.417645156384
TMEM2	0.851184010506
ZNF318	-0.516994178295
FBXO7	-0.463619232178
SPDEF	0.191104501486
BAMBI	-0.812883734703
BACE2	0.726101815701
COG4	0.0199361667037
MPC2	-0.306830108166
CLIC4	-0.297633349895
C2CD2	0.19270093739
TIPARP	0.62468713522
TSKU	-0.493711918592
RNF167	0.675889015198
LRP10	-0.276614010334
ZNF451	-0.364033639431
SENP6	0.210182577372
RAI14	0.157065823674
KIF1BP	0.903940618038
TES	-0.620963990688
PHGDH	0.424795091152
MYCBP	0.682677268982
CHIC2	0.287831962109
TIMM9	0.140964537859
AKAP8L	0.454627096653
ATP2C1	0.184668719769
TRAPPC3	0.326135873795
ATP5S	0.72308754921
TNFRSF21	0.341753661633
SESN1	-0.607815742493
HTATSF1	-0.122466914356
TMEM97	0.570608794689
BZW2	0.799543857574
CHMP4A	0.548630237579
GTPBP8	-0.356119394302
DNAJC15	-1.48270571232
PACSIN3	-0.285879403353
RBM15B	-0.360267281532
HOOK2	0.212854743004
SNX11	-1.18417358398
TIMM22	-0.321540504694
NENF	0.436919271946
UBQLN2	0.656050562859
ERO1A	0.102223597467
DNTTIP2	0.386590003967
PIK3R4	-0.246914416552
HDGFRP3	-0.499962687492
COPS7A	0.399135679007
NSDHL	-0.177162662148
HEBP1	0.463665872812
MTERF3	0.132057532668
AMDHD2	-0.513621628284
ISOC1	0.913152396679
MRPS16	0.273935824633
FIS1	-0.0974545106292
GOLT1B	-0.608453333378
GLOD4	-0.037088021636
GMNN	-0.634056568146
LAP3	0.106277622283
NOSIP	0.147044211626
DERA	0.427079558372
SCCPDH	0.394240885973
MRPS2	-0.427590370178
VPS28	-0.185928612947
HSD17B11	0.342630565166
NUSAP1	-0.309695422649
SCAND1	0.157807439566
CD320	0.318397462368
NGRN	-0.762451171875
SNX7	0.271663665771
ATP6V1D	-0.030508607626
ZNF589	0.661762058735
PRKAG2	0.309629917145
UBE2J1	0.196913421154
EVL	-1.58741235733
HACD3	6.2733669281
UFM1	-0.756355464458
LSR	-0.246493801475
DHRS7	0.398432075977
CAB39	-0.29545378685
ARID4B	-0.357653856277
NUDT9	0.171207427979
CYCS	-0.0340395569801
TERF2IP	0.826326012611
GFOD1	-0.355220705271
KCTD5	-0.307850658894
TMCO1	-0.359250366688
DHX29	0.857583701611
EXOSC4	-0.0691789239645
DDIT4	0.130091667175
PAF1	-0.512830734253
P4HTM	0.360599040985
SLC35F2	0.561651885509
ZNF586	0.0145745109767
FBXL12	-0.466114759445
TEX10	-0.120633542538
YTHDF1	-0.0268214344978
TXNL4B	-1.16521704197
HERC6	-0.943157553673
PIH1D1	0.426235675812
PPP2R3C	-0.250924050808
FKBP14	-0.332625389099
CDCA4	-5.15785169601
PLEKHJ1	0.578382730484
HEATR1	-0.33087593317
ANO10	-0.0115159898996
UBR7	0.554870843887
FAIM	0.0841195434332
ADI1	0.494085818529
ABCF3	-0.0667700842023
ENOSF1	-0.437184393406
LRRC16A	1.1764125824
ANKRD10	-0.47575289011
STAP2	-0.304271250963
IARS2	-0.414021968842
NUP133	-0.274035871029
CNDP2	0.0516835898161
FAM63A	-2.00360941887
KDM3A	0.944393992424
PECR	-0.14358304441
EAPP	0.0533630475402
CISD1	-0.614951491356
ZNF395	-0.0315412655473
KLHL9	0.288690626621
NPDC1	-0.722403883934
TM9SF3	0.827704429626
PAK6	0.139209553599
DUSP22	-0.317115217447
ADCK3	-0.413748860359
CIAPIN1	-0.168221473694
PLSCR3	-0.351078212261
SCYL3	-0.59273058176
LYRM1	0.237437799573
ZMIZ1	0.203137278557
MCOLN1	-0.415138274431
THAP11	0.461775869131
ABHD6	0.413581162691
TRIB3	-0.638247847557
POLD4	-0.148394986987
SQRDL	0.733889579773
ENOPH1	0.140444487333
PRUNE	0.556223869324
SNX6	-0.452194720507
FASTKD5	-0.045237518847
ELAC2	0.359263390303
ABHD4	0.2540332973
MCUR1	0.101750999689
RBKS	1.0291684866
ATG3	0.771847128868
NARFL	-0.333670139313
ZDHHC6	-0.794817507267
ACBD3	0.00916647911072
CERK	-0.487081289291
NT5DC2	-0.439842641354
ACD	0.624500870705
INTS3	-0.513756394386
TRAK2	-2.04415631294
METRN	-0.269913166761
ELOVL6	-0.28193578124
TMEM109	-0.232072338462
CCDC86	-0.257408887148
TRAPPC6A	0.173231780529
CHAC1	0.310027062893
MBOAT7	0.471730709076
PRR15L	-0.0163369774818
CRELD2	-0.307674527168
FSD1	1.60167574883
TCTN1	0.796599805355
CHMP6	-2.79878902435
NPEPL1	-0.538128852844
FAM57A	1.01931059361
NUP85	-0.199184849858
TCEAL4	-0.17458614707
DHDDS	-0.33269995451
DENND2D	-0.0508471764624
FBXO11	-0.135030731559
CCDC92	2.49474453926
COASY	-0.153748303652
WDR61	0.608791053295
TSEN2	0.873017191887
PRR7	0.754942417145
ITFG1	-0.181139469147
GDPD5	0.438519179821
GRWD1	-0.287979841232
ARID5B	0.161200270057
TUBB6	0.240301966667
PSRC1	-0.456144571304
ADO	0.164796411991
HIST1H2BK	-0.0548841059208
MICALL1	-0.179778963327
UBE3B	0.375048398972
HN1L	-0.424134194851
SLC25A46	-0.364413142204
COG7	0.175134256482
MAPK1IP1L	-0.806828856468
TBC1D31	-0.313046216965
H2AFV	0.100548870862
RPL39L	0.45596191287
CANT1	-0.10696478188
WIPF2	-0.197861820459
TICAM1	0.657220721245
TXLNA	0.471927464008
SPRED2	0.152152389288
EML3	-0.201831951737
TMEM110	-0.229413330555
FAM69A	-0.341003596783
