"","Gene set","Overlap","pValue","pAdj"
"56","#dngenes.ERS_0","ATF3","0.659334932685485",1
"57","#dngenes.HTS_0","","1",1
"58","#dngenes.HYP_0","CDK1, EGR1, JUN, TP53","0.279239729197042",1
"59","#dngenes.MTL_0","CDK5","0.841721659802254",1
"60","#dngenes.OXD_0","ROCK2, SMAD3, SRF","0.283570129262281",1
"61","#dngenes.DNA_0.25","CDK2, ARID3A","0.637685049160214",1
"62","#dngenes.ERS_0.25","","1",1
"63","#dngenes.HTS_0.25","","1",1
"64","#dngenes.HYP_0.25","CDK1, EGR1, TP53","0.18490782769717",1
"65","#dngenes.MTL_0.25","CDK5","0.780707047365733",1
"66","#dngenes.OXD_0.25","ROCK2, SMAD3, SRF","0.221645349843859",1
"67","#dngenes.DNA_0.45","","1",1
"68","#dngenes.ERS_0.45","","1",1
"69","#dngenes.HTS_0.45","","1",1
"70","#dngenes.HYP_0.45","CDK1, TP53","0.214167848721846",1
"71","#dngenes.MTL_0.45","","1",1
"72","#dngenes.OXD_0.45","ROCK2, SRF","0.262916341947119",1
"73","#dngenes.DNA_0.5","","1",1
"74","#dngenes.ERS_0.5","","1",1
"75","#dngenes.HTS_0.5","","1",1
"76","#dngenes.HYP_0.5","CDK1, TP53","0.214167848721846",1
"77","#dngenes.MTL_0.5","","1",1
"78","#dngenes.OXD_0.5","ROCK2, SRF","0.262916341947119",1
"79","#dngenes.DNA_0.65","","1",1
"80","#dngenes.ERS_0.65","","1",1
"81","#dngenes.HTS_0.65","","1",1
"82","#dngenes.HYP_0.65","CDK1, TP53","0.100611871049549",1
"83","#dngenes.MTL_0.65","","1",1
"84","#dngenes.OXD_0.65","ROCK2, SRF","0.0694701493633378",1
"85","#dngenes.DNA_0.75","","1",1
"86","#dngenes.ERS_0.75","","1",1
"87","#dngenes.HTS_0.75","","1",1
"88","#dngenes.HYP_0.75","","1",1
"89","#dngenes.MTL_0.75","","1",1
"90","#dngenes.OXD_0.75","ROCK2, SRF","0.0694701493633378",1
"91","#dngenes.DNA_0.85","","1",1
"92","#dngenes.ERS_0.85","","1",1
"93","#dngenes.HTS_0.85","","1",1
"94","#dngenes.HYP_0.85","","1",1
"95","#dngenes.MTL_0.85","","1",1
"96","#dngenes.OXD_0.85","ROCK2","0.15924848062176",1
"97","#dngenes.DNA_0.95","","1",1
"98","#dngenes.ERS_0.95","","1",1
"99","#dngenes.HTS_0.95","","1",1
"100","#dngenes.HYP_0.95","","1",1
"101","#dngenes.MTL_0.95","","1",1
"102","#dngenes.OXD_0.95","ROCK2","0.15924848062176",1
"103","#dngenes.DNA_1","","1",1
"104","#dngenes.ERS_1","","1",1
"105","#dngenes.HTS_1","","1",1
"106","#dngenes.HYP_1","","1",1
"107","#dngenes.MTL_1","","1",1
"108","#dngenes.OXD_1","ROCK2","0.15924848062176",1
