"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-170834","R-HSA-170834","Signaling by TGF-beta Receptor Complex","5/19","63/2914",3.70574373567485e-05,0.00063040964647029,0.000445166356524145,"MYC/SMAD2/SMAD3/SMAD4/SP1",5
"R-HSA-1362277","R-HSA-1362277","Transcription of E2F targets under negative control by DREAM complex","3/19","11/2914",3.75479099778543e-05,0.00063040964647029,0.000445166356524145,"MYC/E2F1/MAX",3
"R-HSA-452723","R-HSA-452723","Transcriptional regulation of pluripotent stem cells","3/19","11/2914",3.75479099778543e-05,0.00063040964647029,0.000445166356524145,"SMAD2/SMAD4/STAT3",3
"R-HSA-8939211","R-HSA-8939211","ESR-mediated signaling","6/19","108/2914",4.13039256889521e-05,0.000658797614738786,0.000465212636707145,"AKT1/CREBBP/HSP90AA1/MYC/SP1/USF1",6
"R-HSA-212436","R-HSA-212436","Generic Transcription Pathway","11/19","481/2914",4.72828714918422e-05,0.000718249333614175,0.000507194711742067,"AKT1/CDKN1A/CREBBP/CUL1/MYC/SMAD2/SMAD3/SMAD4/SP1/E2F1/MAX",11
"R-HSA-1502540","R-HSA-1502540","Signaling by Activin","3/19","12/2914",4.98575070141609e-05,0.000722933851705333,0.000510502703398585,"SMAD2/SMAD3/SMAD4",3
"R-HSA-73857","R-HSA-73857","RNA Polymerase II Transcription","11/19","499/2914",6.7451569616624e-05,0.000935523943813176,0.000660624068556409,"AKT1/CDKN1A/CREBBP/CUL1/MYC/SMAD2/SMAD3/SMAD4/SP1/E2F1/MAX",11
"R-HSA-2122947","R-HSA-2122947","NOTCH1 Intracellular Domain Regulates Transcription","4/19","40/2914",0.000101788472578843,0.00123242573702056,0.000870282487122255,"CREBBP/CUL1/MYC/HIF1A",4
"R-HSA-9013694","R-HSA-9013694","Signaling by NOTCH4","4/19","40/2914",0.000101788472578843,0.00123242573702056,0.000870282487122255,"AKT1/CREBBP/CUL1/SMAD3",4
"R-HSA-1181150","R-HSA-1181150","Signaling by NODAL","3/19","15/2914",0.000101844480789314,0.00123242573702056,0.000870282487122255,"SMAD2/SMAD3/SMAD4",3
"R-HSA-2262752","R-HSA-2262752","Cellular responses to stress","7/19","187/2914",0.00010431189623685,0.00123242573702056,0.000870282487122255,"CDKN1A/CREBBP/HSP90AA1/SP1/STAT3/E2F1/HIF1A",7
"R-HSA-8953897","R-HSA-8953897","Cellular responses to external stimuli","7/19","189/2914",0.000111664958275009,0.00127003635829823,0.000896841381540409,"CDKN1A/CREBBP/HSP90AA1/SP1/STAT3/E2F1/HIF1A",7
"R-HSA-5689880","R-HSA-5689880","Ub-specific processing proteases","5/19","80/2914",0.000118279957001659,0.00127003635829823,0.000896841381540409,"MYC/SMAD2/SMAD3/SMAD4/HIF1A",5
"R-HSA-69278","R-HSA-69278","Cell Cycle, Mitotic","7/19","191/2914",0.000119439155952811,0.00127003635829823,0.000896841381540409,"AKT1/CDKN1A/CUL1/HSP90AA1/MYC/E2F1/MAX",7
"R-HSA-1643685","R-HSA-1643685","Disease","10/19","443/2914",0.000151450146629623,0.00151446648304656,0.00106944671629092,"AKT1/CDKN1A/CREBBP/CUL1/HSP90AA1/MYC/SMAD2/SMAD3/SMAD4/STAT3",10
"R-HSA-9006931","R-HSA-9006931","Signaling by Nuclear Receptors","6/19","136/2914",0.000151921402688057,0.00151446648304656,0.00106944671629092,"AKT1/CREBBP/HSP90AA1/MYC/SP1/USF1",6
"R-HSA-9006936","R-HSA-9006936","Signaling by TGF-beta family members","5/19","86/2914",0.000167212813337951,0.00161639052893353,0.00114142079918091,"MYC/SMAD2/SMAD3/SMAD4/SP1",5
"R-HSA-1538133","R-HSA-1538133","G0 and Early G1","3/19","19/2914",0.000213341011641422,0.00194445093467468,0.00137308199973727,"MYC/E2F1/MAX",3
"R-HSA-9615017","R-HSA-9615017","FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes","3/19","19/2914",0.000213341011641422,0.00194445093467468,0.00137308199973727,"SMAD2/SMAD3/SMAD4",3
"R-HSA-2173795","R-HSA-2173795","Downregulation of SMAD2/3:SMAD4 transcriptional activity","3/19","20/2914",0.000249954856340563,0.00221487775479555,0.00156404500751113,"SMAD2/SMAD3/SMAD4",3
"R-HSA-8864260","R-HSA-8864260","Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors","3/19","25/2914",0.000493987092728134,0.00425896979946689,0.00300748898559945,"CDKN1A/CREBBP/MYC",3
"R-HSA-8878166","R-HSA-8878166","Transcriptional regulation by RUNX2","4/19","62/2914",0.000567066124158737,0.00476037088438519,0.00336155541745069,"AKT1/CDKN1A/CUL1/SMAD4",4
"R-HSA-1640170","R-HSA-1640170","Cell Cycle","7/19","249/2914",0.000628921242821831,0.00498363462527418,0.0035192140234571,"AKT1/CDKN1A/CUL1/HSP90AA1/MYC/E2F1/MAX",7
"R-HSA-449147","R-HSA-449147","Signaling by Interleukins","8/19","332/2914",0.000635789532417157,0.00498363462527418,0.0035192140234571,"AKT1/CDKN1A/CUL1/HSP90AA1/MYC/SMAD3/STAT3/HIF1A",8
"R-HSA-1980143","R-HSA-1980143","Signaling by NOTCH1","4/19","64/2914",0.000640529842119879,0.00498363462527418,0.0035192140234571,"CREBBP/CUL1/MYC/HIF1A",4
"R-HSA-2173789","R-HSA-2173789","TGF-beta receptor signaling activates SMADs","3/19","28/2914",0.000694945144808517,0.00527827383795041,0.00372727471150433,"SMAD2/SMAD3/SMAD4",3
"R-HSA-453274","R-HSA-453274","Mitotic G2-G2/M phases","4/19","68/2914",0.000807445124949782,0.00599011615951118,0.00422994508541624,"CDKN1A/CUL1/HSP90AA1/E2F1",4
"R-HSA-5688426","R-HSA-5688426","Deubiquitination","5/19","124/2914",0.000925472891362739,0.00670967846237986,0.00473806695578053,"MYC/SMAD2/SMAD3/SMAD4/HIF1A",5
"R-HSA-69231","R-HSA-69231","Cyclin D associated events in G1","3/19","40/2914",0.00199453384756007,0.0138316586385144,0.00976728245715917,"CDKN1A/CUL1/E2F1",3
"R-HSA-69236","R-HSA-69236","G1 Phase","3/19","40/2914",0.00199453384756007,0.0138316586385144,0.00976728245715917,"CDKN1A/CUL1/E2F1",3
"R-HSA-3371568","R-HSA-3371568","Attenuation phase","2/19","11/2914",0.00213959262741302,0.0142193760030157,0.0100410706637365,"CREBBP/HSP90AA1",2
"R-HSA-6804116","R-HSA-6804116","TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest","2/19","11/2914",0.00213959262741302,0.0142193760030157,0.0100410706637365,"CDKN1A/E2F1",2
"R-HSA-198323","R-HSA-198323","AKT phosphorylates targets in the cytosol","2/19","13/2914",0.00301081093692734,0.0195090605021672,0.0137764030604315,"AKT1/CDKN1A",2
"R-HSA-1989781","R-HSA-1989781","PPARA activates gene expression","3/19","47/2914",0.00318016033264167,0.0195090605021672,0.0137764030604315,"CREBBP/SP1/NRF1",3
"R-HSA-8848021","R-HSA-8848021","Signaling by PTK6","3/19","47/2914",0.00318016033264167,0.0195090605021672,0.0137764030604315,"AKT1/STAT3/HIF1A",3
"R-HSA-9006927","R-HSA-9006927","Signaling by Non-Receptor Tyrosine Kinases","3/19","47/2914",0.00318016033264167,0.0195090605021672,0.0137764030604315,"AKT1/STAT3/HIF1A",3
"R-HSA-2559583","R-HSA-2559583","Cellular Senescence","4/19","99/2914",0.00328010585189054,0.0197425239010016,0.0139412641967145,"CDKN1A/SP1/STAT3/E2F1",4
"R-HSA-400206","R-HSA-400206","Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)","3/19","48/2914",0.00337819485246787,0.0199563732951343,0.0140922748231603,"CREBBP/SP1/NRF1",3
"R-HSA-2426168","R-HSA-2426168","Activation of gene expression by SREBF (SREBP)","2/19","14/2914",0.00349897728857367,0.0202940682737273,0.0143307395168376,"CREBBP/SP1",2
"R-HSA-109606","R-HSA-109606","Intrinsic Pathway for Apoptosis","3/19","49/2914",0.0035836859346626,0.0203634060403925,0.014379702665052,"AKT1/STAT3/E2F1",3
"R-HSA-2644602","R-HSA-2644602","Signaling by NOTCH1 PEST Domain Mutants in Cancer","3/19","51/2914",0.00401740071716314,0.0203634060403925,0.014379702665052,"CREBBP/CUL1/MYC",3
"R-HSA-2644603","R-HSA-2644603","Signaling by NOTCH1 in Cancer","3/19","51/2914",0.00401740071716314,0.0203634060403925,0.014379702665052,"CREBBP/CUL1/MYC",3
"R-HSA-2644606","R-HSA-2644606","Constitutive Signaling by NOTCH1 PEST Domain Mutants","3/19","51/2914",0.00401740071716314,0.0203634060403925,0.014379702665052,"CREBBP/CUL1/MYC",3
"R-HSA-2894858","R-HSA-2894858","Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer","3/19","51/2914",0.00401740071716314,0.0203634060403925,0.014379702665052,"CREBBP/CUL1/MYC",3
"R-HSA-2894862","R-HSA-2894862","Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants","3/19","51/2914",0.00401740071716314,0.0203634060403925,0.014379702665052,"CREBBP/CUL1/MYC",3
"R-HSA-9008059","R-HSA-9008059","Interleukin-37 signaling","2/19","15/2914",0.00402161310515589,0.0203634060403925,0.014379702665052,"SMAD3/STAT3",2
"R-HSA-9604323","R-HSA-9604323","Negative regulation of NOTCH4 signaling","2/19","15/2914",0.00402161310515589,0.0203634060403925,0.014379702665052,"AKT1/CUL1",2
"R-HSA-400253","R-HSA-400253","Circadian Clock","3/19","52/2914",0.00424580012722535,0.0211626600091388,0.0149440991320103,"CREBBP/CUL1/HIF1A",3
"R-HSA-8852276","R-HSA-8852276","The role of GTSE1 in G2/M progression after G2 checkpoint","2/19","16/2914",0.00457829635432675,0.0224688698004651,0.0158664845315939,"CDKN1A/HSP90AA1",2
"R-HSA-9013695","R-HSA-9013695","NOTCH4 Intracellular Domain Regulates Transcription","2/19","17/2914",0.00516860854788048,0.0249816079814223,0.0176408649002619,"CREBBP/SMAD3",2
"R-HSA-8953750","R-HSA-8953750","Transcriptional Regulation by E2F6","2/19","18/2914",0.00579213471711568,0.0275774772352224,0.019473948616854,"E2F1/MAX",2
"R-HSA-3371571","R-HSA-3371571","HSF1-dependent transactivation","2/19","19/2914",0.00644846338834796,0.0302508797188676,0.0213617827415861,"CREBBP/HSP90AA1",2
"R-HSA-1655829","R-HSA-1655829","Regulation of cholesterol biosynthesis by SREBP (SREBF)","2/19","20/2914",0.007137186558571,0.0329965581475964,0.0233006548212692,"CREBBP/SP1",2
"R-HSA-69275","R-HSA-69275","G2/M Transition","3/19","66/2914",0.00829771137740332,0.0376254014789279,0.0265693315178702,"CDKN1A/CUL1/HSP90AA1",3
"R-HSA-187577","R-HSA-187577","SCF(Skp2)-mediated degradation of p27/p21","2/19","22/2914",0.00861020159235653,0.0376254014789279,0.0265693315178702,"CDKN1A/CUL1",2
"R-HSA-201722","R-HSA-201722","Formation of the beta-catenin:TCF transactivating complex","2/19","22/2914",0.00861020159235653,0.0376254014789279,0.0265693315178702,"CREBBP/MYC",2
"R-HSA-2173788","R-HSA-2173788","Downregulation of TGF-beta receptor signaling","2/19","22/2914",0.00861020159235653,0.0376254014789279,0.0265693315178702,"SMAD2/SMAD3",2
"R-HSA-597592","R-HSA-597592","Post-translational protein modification","7/19","393/2914",0.00901900919739919,0.0388792423509506,0.0274547363903759,"CREBBP/CUL1/MYC/SMAD2/SMAD3/SMAD4/HIF1A",7
"R-HSA-1912408","R-HSA-1912408","Pre-NOTCH Transcription and Translation","2/19","23/2914",0.00939369458631346,0.0394287970136052,0.0278428066685745,"CREBBP/E2F1",2
"R-HSA-2559585","R-HSA-2559585","Oncogene Induced Senescence","2/19","23/2914",0.00939369458631346,0.0394287970136052,0.0278428066685745,"SP1/E2F1",2
"R-HSA-1234174","R-HSA-1234174","Cellular response to hypoxia","2/19","24/2914",0.0102079842924004,0.0407043373659465,0.0287435347180748,"CREBBP/HIF1A",2
"R-HSA-186712","R-HSA-186712","Regulation of beta-cell development","2/19","24/2914",0.0102079842924004,0.0407043373659465,0.0287435347180748,"AKT1/CREBBP",2
"R-HSA-5674400","R-HSA-5674400","Constitutive Signaling by AKT1 E17K in Cancer","2/19","24/2914",0.0102079842924004,0.0407043373659465,0.0287435347180748,"AKT1/CDKN1A",2
"R-HSA-8863795","R-HSA-8863795","Downregulation of ERBB2 signaling","2/19","24/2914",0.0102079842924004,0.0407043373659465,0.0287435347180748,"AKT1/HSP90AA1",2
"R-HSA-5218920","R-HSA-5218920","VEGFR2 mediated vascular permeability","2/19","25/2914",0.0110526797010675,0.0435284546251919,0.0307377966995251,"AKT1/HSP90AA1",2
"R-HSA-165159","R-HSA-165159","mTOR signalling","2/19","27/2914",0.0128317402032377,0.0499185990833272,0.0352502234081241,"AKT1/EIF4E",2
"R-HSA-8957322","R-HSA-8957322","Metabolism of steroids","2/19","28/2914",0.0137653398231169,0.0529053422117383,0.0373593243138492,"CREBBP/SP1",2
"R-HSA-1852241","R-HSA-1852241","Organelle biogenesis and maintenance","3/19","80/2914",0.0140620729875354,0.0534023962264736,0.0377103210442678,"CREBBP/HSP90AA1/NRF1",3
"R-HSA-114452","R-HSA-114452","Activation of BH3-only proteins","2/19","29/2914",0.0147278141521143,0.054629915285168,0.0385771386603727,"AKT1/E2F1",2
"R-HSA-1912422","R-HSA-1912422","Pre-NOTCH Expression and Processing","2/19","29/2914",0.0147278141521143,0.054629915285168,0.0385771386603727,"CREBBP/E2F1",2
"R-HSA-446652","R-HSA-446652","Interleukin-1 family signaling","3/19","82/2914",0.015032952446724,0.0551208256379879,0.0389237970187408,"CUL1/SMAD3/STAT3",3
"R-HSA-6791312","R-HSA-6791312","TP53 Regulates Transcription of Cell Cycle Genes","2/19","30/2914",0.0157187885875113,0.0569806086297283,0.0402370904034379,"CDKN1A/E2F1",2
"R-HSA-196854","R-HSA-196854","Metabolism of vitamins and cofactors","2/19","31/2914",0.0167378917391265,0.0599931175818131,0.0423643859511896,"AKT1/HSP90AA1",2
"R-HSA-2151201","R-HSA-2151201","Transcriptional activation of mitochondrial biogenesis","2/19","32/2914",0.0177847554066998,0.0630370774970804,0.0445138907255411,"CREBBP/NRF1",2
"R-HSA-195721","R-HSA-195721","Signaling by WNT","4/19","172/2914",0.0226045515431482,0.0792401312336733,0.0559557435538891,"AKT1/CREBBP/CUL1/MYC",4
"R-HSA-2565942","R-HSA-2565942","Regulation of PLK1 Activity at G2/M Transition","2/19","37/2914",0.023422814948657,0.0812160648763215,0.0573510571969405,"CUL1/HSP90AA1",2
"R-HSA-1592230","R-HSA-1592230","Mitochondrial biogenesis","2/19","38/2914",0.0246286853271999,0.0844790389180297,0.0596552196946324,"CREBBP/NRF1",2
"R-HSA-109581","R-HSA-109581","Apoptosis","3/19","101/2914",0.0261575301728287,0.0887686396290674,0.0626843388240239,"AKT1/STAT3/E2F1",3
"R-HSA-381340","R-HSA-381340","Transcriptional regulation of white adipocyte differentiation","2/19","40/2914",0.0271158942888745,0.0910523187173784,0.0642969681752813,"CEBPA/CREBBP",2
"R-HSA-5357801","R-HSA-5357801","Programmed Cell Death","3/19","103/2914",0.0275308888994017,0.0914828495719702,0.0646009893034206,"AKT1/STAT3/E2F1",3
"R-HSA-201681","R-HSA-201681","TCF dependent signaling in response to WNT","3/19","108/2914",0.0311336330167246,0.102387927137476,0.0723016545369405,"AKT1/CREBBP/MYC",3
"R-HSA-1227986","R-HSA-1227986","Signaling by ERBB2","2/19","44/2914",0.0323826719220677,0.105408901460608,0.0744349279411654,"AKT1/HSP90AA1",2
"R-HSA-3700989","R-HSA-3700989","Transcriptional Regulation by TP53","4/19","194/2914",0.0334906363237727,0.106622835331601,0.0752921523212755,"AKT1/CDKN1A/CREBBP/E2F1",4
"R-HSA-1430728","R-HSA-1430728","Metabolism","5/19","289/2914",0.0336136813651959,0.106622835331601,0.0752921523212755,"AKT1/CREBBP/HSP90AA1/SP1/NRF1",5
"R-HSA-2559582","R-HSA-2559582","Senescence-Associated Secretory Phenotype (SASP)","2/19","45/2914",0.0337583271739551,0.106622835331601,0.0752921523212755,"CDKN1A/STAT3",2
"R-HSA-3371556","R-HSA-3371556","Cellular response to heat stress","2/19","49/2914",0.0394870158038328,0.123493706288457,0.0872055870177525,"CREBBP/HSP90AA1",2
"R-HSA-556833","R-HSA-556833","Metabolism of lipids","3/19","119/2914",0.0399081123303418,0.12359891100368,0.0872798777587444,"CREBBP/SP1/NRF1",3
"R-HSA-69306","R-HSA-69306","DNA Replication","2/19","51/2914",0.0424825484235203,0.129066028067647,0.0911405048885549,"CUL1/E2F1",2
"R-HSA-8951664","R-HSA-8951664","Neddylation","2/19","51/2914",0.0424825484235203,0.129066028067647,0.0911405048885549,"CUL1/HIF1A",2
"R-HSA-9009391","R-HSA-9009391","Extra-nuclear estrogen signaling","2/19","63/2914",0.0621387018741997,0.17591430049693,0.124222604541637,"AKT1/HSP90AA1",2
"R-HSA-113501","R-HSA-113501","Inhibition of replication initiation of damaged DNA by RB1/E2F1","1/19","10/2914",0.0634173810568869,0.17591430049693,0.124222604541637,"E2F1",1
"R-HSA-1362300","R-HSA-1362300","Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1","1/19","10/2914",0.0634173810568869,0.17591430049693,0.124222604541637,"E2F1",1
"R-HSA-159227","R-HSA-159227","Transport of the SLBP independent Mature mRNA","1/19","10/2914",0.0634173810568869,0.17591430049693,0.124222604541637,"EIF4E",1
"R-HSA-159230","R-HSA-159230","Transport of the SLBP Dependant Mature mRNA","1/19","10/2914",0.0634173810568869,0.17591430049693,0.124222604541637,"EIF4E",1
"R-HSA-3371511","R-HSA-3371511","HSF1 activation","1/19","10/2914",0.0634173810568869,0.17591430049693,0.124222604541637,"HSP90AA1",1
"R-HSA-6804759","R-HSA-6804759","Regulation of TP53 Activity through Association with Co-factors","1/19","10/2914",0.0634173810568869,0.17591430049693,0.124222604541637,"AKT1",1
"R-HSA-9020956","R-HSA-9020956","Interleukin-27 signaling","1/19","10/2914",0.0634173810568869,0.17591430049693,0.124222604541637,"STAT3",1
"R-HSA-9020958","R-HSA-9020958","Interleukin-21 signaling","1/19","10/2914",0.0634173810568869,0.17591430049693,0.124222604541637,"STAT3",1
"R-HSA-9617629","R-HSA-9617629","Regulation of FOXO transcriptional activity by acetylation","1/19","10/2914",0.0634173810568869,0.17591430049693,0.124222604541637,"CREBBP",1
"R-HSA-1059683","R-HSA-1059683","Interleukin-6 signaling","1/19","11/2914",0.0695451598998345,0.178910532322961,0.12633840593009,"STAT3",1
"R-HSA-113510","R-HSA-113510","E2F mediated regulation of DNA replication","1/19","11/2914",0.0695451598998345,0.178910532322961,0.12633840593009,"E2F1",1
"R-HSA-1358803","R-HSA-1358803","Downregulation of ERBB2:ERBB3 signaling","1/19","11/2914",0.0695451598998345,0.178910532322961,0.12633840593009,"AKT1",1
"R-HSA-210745","R-HSA-210745","Regulation of gene expression in beta cells","1/19","11/2914",0.0695451598998345,0.178910532322961,0.12633840593009,"AKT1",1
"R-HSA-2586552","R-HSA-2586552","Signaling by Leptin","1/19","11/2914",0.0695451598998345,0.178910532322961,0.12633840593009,"STAT3",1
"R-HSA-72649","R-HSA-72649","Translation initiation complex formation","1/19","11/2914",0.0695451598998345,0.178910532322961,0.12633840593009,"EIF4E",1
"R-HSA-72702","R-HSA-72702","Ribosomal scanning and start codon recognition","1/19","11/2914",0.0695451598998345,0.178910532322961,0.12633840593009,"EIF4E",1
"R-HSA-8984722","R-HSA-8984722","Interleukin-35 Signalling","1/19","11/2914",0.0695451598998345,0.178910532322961,0.12633840593009,"STAT3",1
"R-HSA-9614399","R-HSA-9614399","Regulation of localization of FOXO transcription factors","1/19","11/2914",0.0695451598998345,0.178910532322961,0.12633840593009,"AKT1",1
"R-HSA-159231","R-HSA-159231","Transport of Mature mRNA Derived from an Intronless Transcript","1/19","12/2914",0.0756349435587744,0.184179748055336,0.130059284223204,"EIF4E",1
"R-HSA-159234","R-HSA-159234","Transport of Mature mRNAs Derived from Intronless Transcripts","1/19","12/2914",0.0756349435587744,0.184179748055336,0.130059284223204,"EIF4E",1
"R-HSA-1839117","R-HSA-1839117","Signaling by cytosolic FGFR1 fusion mutants","1/19","12/2914",0.0756349435587744,0.184179748055336,0.130059284223204,"STAT3",1
"R-HSA-210744","R-HSA-210744","Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells","1/19","12/2914",0.0756349435587744,0.184179748055336,0.130059284223204,"CREBBP",1
"R-HSA-399954","R-HSA-399954","Sema3A PAK dependent Axon repulsion","1/19","12/2914",0.0756349435587744,0.184179748055336,0.130059284223204,"HSP90AA1",1
"R-HSA-72662","R-HSA-72662","Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S","1/19","12/2914",0.0756349435587744,0.184179748055336,0.130059284223204,"EIF4E",1
"R-HSA-8854050","R-HSA-8854050","FBXL7 down-regulates AURKA during mitotic entry and in early mitosis","1/19","12/2914",0.0756349435587744,0.184179748055336,0.130059284223204,"CUL1",1
"R-HSA-5621481","R-HSA-5621481","C-type lectin receptors (CLRs)","2/19","72/2914",0.078566187877587,0.188827090730288,0.13334102430715,"CREBBP/CUL1",2
"R-HSA-1368082","R-HSA-1368082","RORA activates gene expression","1/19","13/2914",0.0816869546105949,0.188827090730288,0.13334102430715,"CREBBP",1
"R-HSA-6807505","R-HSA-6807505","RNA polymerase II transcribes snRNA genes","1/19","13/2914",0.0816869546105949,0.188827090730288,0.13334102430715,"SP1",1
"R-HSA-8876198","R-HSA-8876198","RAB GEFs exchange GTP for GDP on RABs","1/19","13/2914",0.0816869546105949,0.188827090730288,0.13334102430715,"AKT1",1
"R-HSA-8941856","R-HSA-8941856","RUNX3 regulates NOTCH signaling","1/19","13/2914",0.0816869546105949,0.188827090730288,0.13334102430715,"CREBBP",1
"R-HSA-917937","R-HSA-917937","Iron uptake and transport","1/19","13/2914",0.0816869546105949,0.188827090730288,0.13334102430715,"CUL1",1
"R-HSA-9614657","R-HSA-9614657","FOXO-mediated transcription of cell death genes","1/19","13/2914",0.0816869546105949,0.188827090730288,0.13334102430715,"CREBBP",1
"R-HSA-156827","R-HSA-156827","L13a-mediated translational silencing of Ceruloplasmin expression","1/19","14/2914",0.0877014144045964,0.189032102669367,0.133485794328475,"EIF4E",1
"R-HSA-174113","R-HSA-174113","SCF-beta-TrCP mediated degradation of Emi1","1/19","14/2914",0.0877014144045964,0.189032102669367,0.133485794328475,"CUL1",1
"R-HSA-5637810","R-HSA-5637810","Constitutive Signaling by EGFRvIII","1/19","14/2914",0.0877014144045964,0.189032102669367,0.133485794328475,"HSP90AA1",1
"R-HSA-5637812","R-HSA-5637812","Signaling by EGFRvIII in Cancer","1/19","14/2914",0.0877014144045964,0.189032102669367,0.133485794328475,"HSP90AA1",1
"R-HSA-5684264","R-HSA-5684264","MAP3K8 (TPL2)-dependent MAPK1/3 activation","1/19","14/2914",0.0877014144045964,0.189032102669367,0.133485794328475,"CUL1",1
"R-HSA-6804758","R-HSA-6804758","Regulation of TP53 Activity through Acetylation","1/19","14/2914",0.0877014144045964,0.189032102669367,0.133485794328475,"AKT1",1
"R-HSA-68867","R-HSA-68867","Assembly of the pre-replicative complex","1/19","14/2914",0.0877014144045964,0.189032102669367,0.133485794328475,"E2F1",1
"R-HSA-72706","R-HSA-72706","GTP hydrolysis and joining of the 60S ribosomal subunit","1/19","14/2914",0.0877014144045964,0.189032102669367,0.133485794328475,"EIF4E",1
"R-HSA-8983432","R-HSA-8983432","Interleukin-15 signaling","1/19","14/2914",0.0877014144045964,0.189032102669367,0.133485794328475,"STAT3",1
"R-HSA-918233","R-HSA-918233","TRAF3-dependent IRF activation pathway","1/19","14/2914",0.0877014144045964,0.189032102669367,0.133485794328475,"CREBBP",1
"R-HSA-111447","R-HSA-111447","Activation of BAD and translocation to mitochondria ","1/19","15/2914",0.0936785430688423,0.19531670090824,0.137923689141605,"AKT1",1
